“Gene”,”P_Sp14.CEL","P_Sp20.CEL","P_Sp25.CEL","P_Sp26.CEL","P_Sp29.CEL","P_Sp31.CEL","P_Sp33.CEL","countP"
"SFTPB",113.8392582,258.2150701,117.8764535,351.0791435,254.6257061,277.5480809,164.4239325,10
"HIVEP3",139.7710503,91.4981465,117.9983335,40.77366624,44.09438792,67.85969096,77.96941077,10
"CREB1",24.45913452,18.81422519,19.06635145,6.107544866,13.21746613,11.59287184,13.58513384,10
"ENAH",21.62289281,17.73678794,22.58349551,19.62193456,17.72082794,18.21530744,20.01197112,7
"LTV1",22.00551978,7.352911965,11.1652717,9.056084203,6.67260782,6.970913391,7.718349143,5
"CAMK2B",22.20945783,20.12584396,35.22409463,17.52351428,12.65889182,11.19737914,12.38513825,5
"HNRNPA0",54.28474198,40.09477008,60.42903395,24.85233435,22.31936458,29.16114634,43.93204177,7
"PLCG1",128.138732,106.0165709,97.27913086,138.7094944,109.7077781,126.9150701,120.9780383,3
"GEMIN2",6.957030785,3.411909691,4.473401071,4.361707217,6.452757608,4.196135845,4.611265823,8
"MAPRE3",47.51657999,48.83112346,56.54962167,93.09928453,70.75129081,63.15816167,74.49583724,5
"HPRT1",984.0895501,616.4881586,1365.014764,24.03333777,75.63741926,33.53756745,735.9015856,10
"USP14",473.7420665,287.2190892,551.0691467,41.97073515,62.69413736,69.06452392,406.4993532,10
"CENPU",15.92159059,11.86103462,15.1673734,14.91052961,14.84265428,12.81326068,19.61863784,9
"ERN1",26.96989635,27.03207247,30.30824375,29.53461135,20.12269568,26.26671069,30.44439876,6
"INO80C",53.60679765,63.61507075,44.15298592,99.16051142,79.9287419,85.41507012,53.46444294,10
"TRIM2",644.1099057,459.512836,656.8998434,91.9724041,242.1766146,152.4606398,482.2594951,8
"HK1",477.3277428,279.8150701,484.942807,57.94054354,115.801926,67.25175053,411.8486242,4
"PARP1",84.08700084,50.90313461,98.77422837,69.2030756,64.02908927,70.53975021,64.64821288,10
"GPBP1L1",5.303679326,3.983913977,3.709818423,5.171232415,5.559094133,4.196135845,5.016403927,4
"RAB15",182.3448593,141.5436973,161.6217112,66.82886977,92.30775486,72.53251638,245.6895467,10
"RAN",112.2295731,45.52810025,133.7467107,7.090039429,9.855505555,7.278513444,19.20282083,5
"SCRN3",16.29063306,11.64393219,12.30435517,12.15882103,12.47672067,14.31094959,12.83948324,3
"STAG2",94.72927397,88.04412737,84.51507012,27.04750851,71.61507014,70.71621403,71.36918923,10
"CDC42",82.68270961,30.30097918,100.9945647,28.52325902,71.80974789,61.68167244,180.233639,7
"SRP72",22.95304823,16.73022005,65.71507039,13.20562165,24.15487432,18.74408415,26.34500054,8
"SHMT2",41.17850548,23.25644527,55.81508436,33.91490541,29.34336358,35.18698661,33.5463851,3
"PAFAH1B1",33.78285919,35.92391856,42.43330673,19.81392995,17.77035195,13.84570807,23.61011786,4
"MTUS2",72.33659162,32.65554577,70.69680072,25.56998902,27.82363586,14.42372257,52.53184378,4
"UBE2G2",86.4466802,56.3957671,59.89523068,30.04100294,46.45876877,31.25830226,46.06475064,3
"PML",13.9412736,19.38683584,19.04101672,19.35330335,15.17615067,19.62156328,15.59038436,4
"OGT",46.11545899,74.18868885,42.57711894,96.09015806,60.151012,80.41288647,64.42703772,3
"DAAM1",76.6081148,19.11149148,54.4150992,29.58837706,22.9110774,20.26426209,42.09817101,10
"COL8A1",4.467966031,4.155400396,3.594398726,6.120854554,5.475569105,6.365348458,6.196141529,3
"KAT8",89.91144703,62.45929924,83.99833351,54.61455333,72.84096998,73.6188334,72.58254877,7
"AIMP1",49.01684309,48.6063682,50.74671665,42.34475085,49.32026888,25.93959932,52.67062537,8
"VCP",57.42301214,43.89069995,98.71507012,49.5406843,55.25028483,40.59818605,47.7793573,3
"DEDD",56.22484062,34.15104493,70.59254297,52.45062885,47.77504403,48.8917209,61.1632743,10
"DBN1",249.6159113,157.4227601,369.6155829,65.56554958,145.3124468,57.20079473,284.8420644,8
"CHAF1A",39.71186926,28.91978569,39.91181699,50.89963264,38.02451807,35.25262714,38.06414487,5
"SRRM1",251.168015,123.3063548,131.1422347,50.49486565,105.3783242,118.5859766,163.6032291,10
"PTPN13",21.58797577,24.9651043,20.81975212,23.43592961,25.70607183,26.00841547,19.52567909,6
"PAK2",37.49770861,25.26328234,37.49770861,23.67938576,22.94527178,23.95174676,32.82186348,7
"RANBP9",10.76044215,8.523139033,7.892160944,7.763362289,5.97986109,10.72167263,6.331923873,6
"LIMK2",90.81896807,64.65504056,69.42197437,34.62863548,50.16048072,44.31576813,54.1150992,9
"HERC1",465.1976515,239.9679553,396.2895051,34.18920303,82.34962918,56.29015866,273.3445553,9
"PPP2R5A",80.11507012,100.4521514,96.37016625,71.80108465,77.67668584,99.51699128,60.35315014,3
"TNFRSF14",29.46729127,33.7865657,38.08709764,49.81518226,53.87863978,49.37088918,27.45071727,5
"POLR1C",90.71545849,39.31850159,70.22209292,37.02074284,33.91779967,36.86715956,46.79141384,9
"PUM2",174.5763572,138.580119,155.8883083,44.24911757,62.68304733,52.50551026,101.7799919,10
"APLP2",23.87348054,24.26235487,29.40823124,33.87603177,28.20242215,26.99678495,32.93793105,3
"KIAA0368",208.6071276,143.6830271,149.4486499,14.59394868,29.32913239,28.26473009,89.50012425,7
"SET",154.1496212,141.4769201,122.310421,100.7404202,170.3256696,168.067214,207.9208544,9
"TUBB4B",499.4150701,349.4818351,547.1150701,56.62957354,65.75756903,61.14185884,296.7751033,7
"CYB5A",128.6559985,106.3150701,135.8144239,83.64620183,106.7155659,88.62708675,128.6052473,10
"MSX2",8.954470872,11.32568621,10.05916994,11.73646782,11.94715221,13.79598173,10.57740365,5
"CLTC",2713.275657,846.8557812,1289.871408,48.12229316,236.6561601,156.364577,1196.848866,9
"ASXL2",164.9029371,99.23286039,108.2294309,171.7315023,129.5904476,125.9070657,129.4586932,10
"ENO2",519.0650701,279.6138603,927.8504061,25.61837097,95.12393429,25.75832797,293.9451738,8
"RPS24",5.951638764,5.323386786,5.208711571,4.300706847,4.065474099,6.403760439,4.846814322,5
"EPS15",493.1855259,350.7509436,541.5042392,15.42324481,144.3431043,66.24831223,514.4970344,10
"MRPL40",131.4613021,65.5764649,80.99258094,66.12738454,65.91283151,63.1227998,58.00598573,6
"DYNLT3",961.9884216,760.6047503,890.9058104,39.58863127,193.4150701,121.0852689,776.4486331,10
"MAN2A1",144.3254388,92.02316246,95.8100052,35.26420248,91.40987908,64.81507039,103.2194052,6
"SH3KBP1",76.20229004,58.93164449,70.61507014,49.81600012,54.0732269,39.38787907,50.92324982,4
"DRG1",344.4826909,147.740631,263.3767595,55.95912588,93.93088029,63.21555239,159.5672721,8
"ADAM9",199.8024053,55.73233048,123.2595226,6.12040748,29.49182328,20.51056345,91.67502783,9
"MCM8",8.581750527,7.964670825,7.662792567,9.463120634,10.23446235,12.2793405,11.2844546,4
"LONRF1",155.8953598,160.7534987,292.3179455,35.62807356,87.66877308,36.8393766,193.5201201,10
"SNTB2",5.592554648,4.354807562,7.178239181,5.43537177,4.78272525,5.858702615,5.487288398,4
"SOCS7",119.3607244,136.50006,118.3670799,82.40950367,71.74564383,93.1412674,84.35033001,8
"TPM3",218.9371847,136.8499625,216.4931955,57.35647345,145.551996,108.2555997,149.1820182,10
"CD24",13.09626078,6.604337691,9.802737098,5.555644622,5.742524429,5.499719558,18.96301692,3
"SARS",87.01289578,23.22442037,45.99327292,16.35065818,19.22924284,20.53762478,25.16113352,6
"DNAJB1",100.3647177,80.32320295,132.0493315,33.11781482,35.94765451,31.42433533,62.51349499,9
"UBC",844.4999288,502.734746,953.5166602,188.483394,312.240444,208.3800507,323.9124045,7
"PGAM1",1470.29332,725.7004917,970.0150701,183.7970611,276.5327378,236.5967648,1352.018521,9
"EED",14.73193312,9.390537124,6.061221024,6.8766672,7.726382119,6.359768952,8.770127665,3
"BBS10",74.7449042,18.29211335,56.43278999,6.408840431,16.14193034,17.42646451,22.26462045,10
"CWF19L2",3.558448705,3.695220031,3.611725994,3.554930802,4.249426349,3.860719285,3.257891204,5
"PA2G4",8.994579169,4.79155394,5.613106326,5.134115486,4.773516725,6.336931182,6.334672584,5
"DCC",21.24779047,5.851497211,14.70688028,4.94437131,4.914697038,4.244189716,6.331070285,3
"USP4",412.3919198,261.2869257,486.6150701,70.41554585,177.2309019,167.355289,304.3534219,10
"AHCYL1",759.4170204,254.7956908,345.7991427,92.41507012,187.2150701,156.7343349,241.3169738,9
"ATXN1L",221.8228615,223.5638262,384.855409,22.86438872,112.6178027,73.68617548,240.4150701,10
"FARSB",79.47929257,20.12584396,54.10309108,11.55069386,12.2793405,17.66809809,26.06796371,6
"IRS4",21.66361493,28.88903056,23.02360738,37.60530158,27.18384026,46.31545899,21.140477,8
"NCK1",21.66842268,15.43877022,10.05028005,10.82339207,11.03726164,9.811769734,13.27016848,7
"EPHB6",21.59232666,21.20263361,32.14125015,28.5334343,23.65304655,26.48599823,22.58583797,4
"CLMN",14.74465804,24.79775064,19.43235913,18.45132108,17.93734138,18.706656,19.53007862,10
"PQBP1",14.66074576,13.33395294,23.25859101,15.93204195,13.05734425,13.86645792,17.36446298,3
"ZNF593",22.35277606,19.10409501,22.97862736,22.00903984,21.35266191,14.58698123,21.37178705,3
"PJA2",474.4908554,177.5242209,418.3000876,19.67645004,101.7455246,39.14003108,358.9166669,10
"LARP1",808.4807871,449.4545951,787.5523631,51.31366275,209.5550578,102.7475382,623.90185,10
"ARL6IP1",832.9150701,521.0141758,1034.848193,28.73790189,184.7878108,69.16251265,543.5372836,8
"TECPR1",84.17475065,45.35049168,76.27153826,48.78149624,58.45514219,54.2150992,66.88879261,5
"STK39",1346.767758,512.3496106,1213.661827,30.8683084,147.7988281,83.31903673,664.3739231,10
"GULP1",84.66074647,14.39716703,26.56047323,16.76427675,17.05571594,11.31091714,23.27717529,10
"HNRNPUL1",100.073786,70.18258112,78.81802712,51.37192896,67.20911267,62.73995311,59.19732663,9
"DNAJB11",40.05168935,48.09060397,48.74955322,50.32780024,45.8085314,48.65594538,40.64702279,6
"KAT6A",106.9580132,140.2861471,116.113179,145.20765,174.3567073,136.6429608,133.0080744,5
"DDX20",22.74001772,6.031340646,20.95807189,5.134360547,7.329300815,4.906993946,9.758636475,3
"PRNP",2252.16507,1563.8643,2771.444691,68.39069308,478.4698582,168.6857495,1708.896027,10
"PKN2",99.0710106,53.67314596,109.6295746,37.20176583,57.2118115,35.88468038,48.91528101,7
"PRPS2",44.98337103,11.68082576,12.8072218,7.864465002,10.33290825,11.16496104,15.39239304,8
"PPP2R2D",148.2618309,42.60785749,322.7300339,25.97296202,32.61058456,30.31370244,44.28440921,7
"SEL1L",145.0744875,72.67400081,86.69504591,52.82833284,53.13830909,44.08349873,56.82915039,10
"NOTCH1",33.76929914,34.05054552,22.79071923,46.11545899,45.989764,39.69717845,32.16737659,4
"IKBKB",60.97971545,23.94830047,31.94846895,20.06125751,31.44290743,23.47045237,26.62562802,7
"KLHL22",116.4209585,97.15691426,122.5392674,78.56114622,65.29181163,85.07624186,100.1727313,9
"PDIA3",100.1150701,66.18377835,201.3664624,24.62852422,44.91576343,50.06590633,92.04149184,7
"TIPRL",305.4150701,100.7748914,333.8150701,37.02074284,100.0969837,73.41396951,190.6781733,10
"SMARCA2",562.1891547,225.9330575,471.9790199,24.41434774,88.19414098,62.09778855,254.9782566,10
"CNOT7",11.43196326,12.10743069,14.14705223,8.188517146,12.30721869,32.42773708,17.71045919,10
"UPF3A",87.78261808,32.00784054,43.71878675,11.31569042,20.35209768,13.50625049,22.30327368,8
"PRKRA",29.36544723,10.20270578,33.52502804,10.64360155,6.737833407,12.05852512,19.16169282,4
"MINOS1",200.1417252,105.256214,109.3671174,120.5783857,87.85215671,107.0400249,93.67037839,6
"PPP2R2A",79.93838413,61.61507154,38.30584903,79.44821955,68.33767649,92.17985571,86.14222347,6
"ANXA2",903.3047779,717.8908376,1797.357553,127.1346847,255.9468944,150.1140601,1171.992194,10
"SNCA",129.311642,41.90071339,50.17285326,24.70910487,26.92917256,17.98186757,40.0441914,7
"SAT1",723.4918176,410.4574696,671.5811187,54.2150992,322.3095252,161.4235192,253.9264184,10
"ABI2",548.5394995,244.577031,366.7783777,83.08591409,200.5038803,127.8541551,307.6799594,8
"RBBP6",118.6281415,99.67842321,122.6094589,40.31845502,66.59207353,39.79883385,69.71507017,8
"SMC5",51.11510937,17.35735837,37.77265623,4.80560135,24.9836168,17.04530143,19.32655355,9
"MMS19",60.83556929,55.91508436,61.68468553,35.92391856,30.99921015,31.8149045,50.83988644,5
"ZFPM2",64.05010162,37.64042378,126.2150701,15.97298174,15.69830604,23.94618426,22.78752442,6
"TERF1",170.054152,43.63012561,132.5150701,52.65216384,43.02307758,60.75471826,84.09818523,10
"SMARCC1",9.625591159,9.18914159,8.967981273,15.10622796,12.57268922,13.33357743,12.49619294,3
"PRPF4B",196.3931172,63.80600219,111.4091677,30.2228573,41.74203604,39.69066842,64.10690259,9
"SMARCE1",14.14644438,12.24909073,19.87753433,15.03100107,20.69804175,15.10544077,16.97706408,5
"PEBP1",323.8404094,172.4150701,276.5136552,28.74868818,90.78108824,50.70982551,166.0749057,8
"PIR",17.99485546,18.44674324,20.98371441,10.86963582,10.39189834,9.396892768,10.78046676,8
"TUBGCP3",7.098884695,8.320230636,7.070405196,9.29202584,8.42688699,8.293053515,7.535793975,3
"ZNF544",41.64076752,50.41518215,41.6808387,37.21075135,35.46578853,37.95346929,48.19293171,7
"DSTN",429.4564035,274.0772919,824.661042,65.01507039,216.1885356,91.05402695,550.7210469,10
"CLP1",41.31141724,30.65137609,35.45254467,38.1205658,29.3933052,32.84991021,36.82575473,8
"TNFAIP8",5.834740698,9.468692742,5.892279809,8.022967288,7.970917234,9.728543321,8.760257051,8
"SIK3",62.51507154,62.64390117,66.1309172,57.31158892,67.71607538,86.47193695,58.228824,10
"KAT7",66.51507023,51.34677182,95.83317755,55.34116727,51.950326,49.71207307,37.75407489,10
"GTF2B",95.24417774,33.59887986,110.0679211,17.59310023,22.57454747,20.39021729,61.81446199,5
"NUP43",92.37683887,43.11628129,108.9808048,21.54502763,51.09682512,37.251672,68.60470987,9
"GORASP2",401.8083672,163.6454634,317.7756297,9.056084203,66.36621037,42.58425606,240.2830354,10
"SEC61B",360.0084129,166.0150701,220.7150701,82.18610878,159.2659265,131.2150701,199.9676471,10
"CBLB",12.68504839,5.468177128,15.96175189,4.420474759,4.673371003,4.390044486,6.863508433,5
"P4HB",5.156540025,5.117067168,4.262999277,5.602115058,5.052546734,5.831532049,4.196135845,3
"ZCCHC8",94.79871609,75.12702008,66.60140758,9.056084203,34.60418506,43.11628129,54.81582621,9
"GNB5",342.8172628,119.1858815,198.8783785,52.66494935,83.19104054,62.66767122,213.2111699,9
"COPG1",52.83727751,68.14611763,63.50297406,53.001172,42.99242906,43.74545042,60.67927624,6
"SH3GL3",114.3305204,106.0477507,156.827343,39.41188797,62.84125714,48.09519113,65.71939082,7
"SNAP91",1004.845126,486.016265,855.3119494,49.6643772,105.0739352,48.82829434,671.7574163,7
"DLG2",302.1703475,144.6778713,345.8648693,46.21824338,64.83641405,57.33008455,153.9806717,6
"MAP1LC3A",86.52360803,89.19583159,146.8150701,126.2127471,82.51507012,88.38276607,103.7746568,6
"NAA15",25.98582086,38.27804133,25.82931096,20.55759615,20.65121507,15.24993373,28.8053929,8
"MBIP",44.73225128,14.3014964,99.6750072,8.68129004,10.07864744,9.18418156,15.49902099,8
"IWS1",106.5377053,67.09582069,67.5853669,49.02510163,48.90887924,41.39466473,70.93163594,6
"CSNK2A2",81.1881474,62.332871,139.050154,56.27237577,42.07525406,39.27499149,52.30153712,6
"RPS4X",900.4842801,582.5680681,685.0958065,105.2347822,462.4751192,264.7784195,248.0071092,9
"SAMHD1",52.83457366,47.0154574,45.91742659,46.50784001,63.3078437,41.77551356,40.02490605,4
"IRS1",104.7150701,40.42126485,72.72151803,17.48543667,16.83150057,26.68564445,43.20507548,10
"CTLA4",13.43675662,25.02057246,15.26457209,26.36068952,32.82096002,35.0448456,19.45201297,3
"NXN",89.28387266,62.47856081,64.56095694,43.82548207,48.10602493,41.31712825,72.45565418,10
"DDX3Y",39.39446067,35.85061663,45.38270498,24.82134224,26.29677133,25.90590465,30.82696197,7
"VPS72",109.4485629,59.2767381,81.2660651,83.80984611,61.62814934,50.33292908,79.97630264,6
"LDHA",957.7585446,854.6836846,805.9324101,60.66570663,109.7340086,65.5428628,798.6150701,10
"RYK",54.2150992,28.47199588,39.72423091,39.53060683,32.56279353,50.93525875,44.3861656,10
"MYOF",16.1656609,17.11811068,15.73568463,33.99319302,25.90519907,21.44290417,22.51351876,4
"UBL5",207.468202,100.8798211,133.1021484,18.81476094,47.59809052,46.23511243,131.2391124,5
"ATP5L",333.5027072,79.02923916,213.4378367,21.4100202,46.71822712,23.72655696,80.05534186,8
"LPL",96.69207618,82.18538544,108.7383955,62.51507154,200.4214282,50.86198595,65.01507039,8
"CEP70",9.887558467,10.54235705,7.984525082,7.31496031,8.491630305,7.518426332,11.8545247,10
"NFX1",144.6957296,105.3420477,123.6150701,30.34762853,51.32378057,30.29828785,72.55945758,9
"PDS5B",22.96352377,9.552635577,11.64313793,11.88963901,14.01981127,13.75899438,16.01674804,6
"BPGM",30.28227685,11.62553355,24.88941001,5.268365279,6.872920721,7.308342788,18.24510088,7
"TNFRSF10B",52.01512796,63.01276259,39.13454487,27.78357736,27.18384026,31.14877229,38.26576955,9
"CTPS2",49.16467157,26.77324368,31.82950576,20.66712888,30.26642226,21.2493734,20.307198,3
"POLR2I",152.9298045,59.11673901,142.3559064,22.33410054,45.43560559,52.07794112,55.25274408,8
"NPLOC4",89.6040298,89.56155847,150.1400078,100.3577287,104.4073622,76.23875436,91.33233764,3
"TNKS",513.3357894,178.3734165,460.3441653,25.52614336,93.01063656,42.18828668,278.3333828,10
"GIN1",15.20489748,9.5043142,9.244835494,8.878681913,8.32309115,6.345835394,8.180354638,4
"HSPA4",180.4078813,145.7690739,222.6467312,36.84067642,46.35023798,36.02382366,145.8108855,8
"PRKAB2",21.86127912,17.2458038,31.62170254,24.45064283,23.06899015,17.50179815,33.98367963,5
"IGFBP5",200.174395,81.82421696,56.09652032,21.3148519,46.87434318,111.5893295,73.42040776,9
"HSPD1",2638.345438,1580.160601,2052.216546,142.940087,515.4324966,306.7949152,1619.636028,10
"PDCD5",22.34633252,20.65131812,53.59892135,14.39491081,11.47080537,10.71826186,14.54140557,3
"KDM5A",31.1669517,35.58526858,32.96685495,22.29682313,36.22850854,39.29636278,36.22709831,9
"CA2",28.11390051,26.10830354,35.65228774,10.38733578,12.81300978,21.44860027,10.82886529,3
"SNX6",198.4219191,142.1489259,232.3318915,18.40100504,74.81507013,82.11776207,152.900651,10
"TCF3",13.55970979,26.58029022,17.83462491,41.75685965,28.95252662,32.9867897,22.99851176,6
"SLC38A2",1073.91507,906.6074457,1203.639956,76.81507012,220.8178045,181.866878,894.1940576,10
"SSBP3",37.0540001,35.27387668,35.94428473,60.20195107,53.31509922,49.17418828,44.41630192,6
"MAPK1",223.113145,251.4932464,257.5896667,37.17114916,116.8948292,57.51228313,212.3864692,8
"DARS",13.90789278,7.774816008,21.36517865,3.83388273,4.78272525,5.066756817,5.436138806,8
"TNFAIP1",59.85379206,65.71850125,78.48473672,53.50435524,62.41176407,53.50435524,49.26364346,3
"FN1",8.837269737,10.45121897,9.689469705,16.08208835,11.34977393,11.80886409,11.25582723,9
"BLZF1",14.53098216,7.216992091,13.7024082,4.471639379,5.050004771,4.58260857,7.820817596,9
"PAPOLG",90.13762662,28.58512203,87.49314604,6.596182028,21.3512496,20.69237645,54.11290102,10
"DPP8",263.8773669,157.6968102,229.5972406,51.82133916,67.82326766,93.66730352,125.2460746,10
"HSP90AB1",186.6394937,182.5771133,420.743725,54.27655538,51.11846905,45.84910813,67.28356977,6
"LNPEP",6.341885226,7.238739558,8.776775604,7.189738739,8.102638032,8.586837065,8.073677727,6
"LAMTOR3",85.41507012,57.7177243,99.07690604,9.28512843,25.43142423,16.49997019,48.7646231,7
"JMJD1C",91.8926668,37.75077159,135.5150701,8.191171459,23.67636425,14.4360614,65.95198048,8
"YBX1",76.81507012,61.31117438,228.055046,30.29648578,90.26560565,104.1301588,73.44934076,9
"RAP1B",368.6150701,337.2070934,420.4486463,101.1255483,237.8674138,146.5375354,213.9765904,10
"GRK5",185.2150701,90.57055588,150.9912447,36.01785979,68.51507017,67.89572198,79.98820879,10
"RGS4",888.4705453,816.2834225,485.2127677,63.16902321,55.32411612,41.31712825,366.9397178,7
"BCL6",520.2040649,447.636013,732.1346188,97.15442849,206.9294794,214.8619771,830.5561926,10
"TBCA",1089.51132,555.5450472,1055.867453,100.0207575,292.5415191,206.5512651,1001.436856,10
"NUAK1",294.0002164,227.9150701,370.2611128,74.44252283,149.2150701,76.81019048,396.3138619,10
