“Gene“,”P_GRN_GSM329677.CEL","P_GRN_GSM329679.CEL","P_GRN_GSM329681.CEL","P_GRN_GSM329683.CEL","P_GRN_GSM329686.CEL","P_GRN_GSM329689.CEL"
"CCNA2",19.29695506,19.84288103,26.04678512,17.35737902,27.25008019,20.22404854
"NDRG1",2951.497242,1343.733326,1557.698063,1847.326503,2819.874126,1970.922112
"SRSF6",271.5562177,241.7595297,306.0672796,526.6976381,456.1363845,396.8807098
"AUTS2",699.749844,573.5140608,681.0124189,941.2131694,1062.85769,792.3338225
"CDK19",676.2493315,283.2333263,377.5097034,689.1024052,1237.399993,544.5249928
"ZBTB10",15.50418404,13.398711,16.24525351,15.01267836,20.77058148,17.34020059
"CLN3",236.0792408,165.4003395,226.8375598,188.6312248,179.040043,204.6988821
"CHAF1B",63.32137373,57.90599872,65.53931543,61.05345971,51.03361454,56.38133891
"SLC9A3R1",561.0408996,556.4224188,510.8712376,506.1033113,506.4241576,495.0666595
"RPS29",4569.310401,4249.388698,4431.441659,4297.587493,4366.263127,4063.030588
"RASSF4",399.705634,364.5582278,732.4371234,954.209317,1018.343399,392.5425809
"WIZ",108.6250293,77.0544555,59.48002968,77.82381806,67.6381765,80.88839953
"NKRF",293.6114461,378.8003083,254.2415614,190.1744768,215.0833548,234.4188071
"PSPH",14.21162145,16.76428511,17.32290825,13.44546823,12.0011294,15.41502183
"PTPN12",38.06612736,37.15629267,40.6286978,41.77737274,41.46968476,63.00305669
"DCTPP1",318.4049119,388.5729642,255.6079454,270.4297377,244.9881071,271.0249934
"MAP3K7",79.31045423,69.78061533,72.70980049,84.48288573,82.05872035,82.07555938
"SNRNP25",552.4107986,1172.612741,565.9882339,417.2756829,639.6507064,470.2000728
"SNRPD2",1427.583281,2162.802455,1717.099263,1705.738176,1596.351549,1427.11038
"PPBP",19.66464414,12.98587194,37.7688985,15.70759496,16.50623007,74.71333326
"EPN3",38.97457118,45.89968188,28.9149026,25.78337511,33.10390487,34.86684919
"ZZZ3",141.9202826,96.41845758,128.0815676,190.8756083,239.983342,145.3319224
"CHD3",192.8855595,282.9654802,168.4908465,101.0965337,108.6415807,163.4205764
"TMEM11",151.9658091,208.8824915,169.2258797,194.5107485,168.7664897,175.4324946
"PHLDA1",177.2212507,123.2839682,405.8465616,185.8537225,104.2869031,154.9274364
"KCMF1",336.4475067,603.3843511,583.408044,368.9580039,484.9052603,453.0823205
"ATP6V0C",1884.848361,3827.836905,2402.266353,2215.516324,1844.193958,2131.833213
"RBBP5",28.40436349,28.52782438,26.33857723,24.32703494,31.53478109,27.78144341
"BCKDK",118.9564845,142.2130692,145.930761,117.6842296,82.32671076,111.9391165
"CELSR2",388.0528569,685.2441332,353.7956092,273.87501,369.8980666,309.2713043
"JUN",140.2199351,201.9962645,341.9785865,199.8730976,132.4574196,149.594502
"GNA13",34.92253977,29.64422489,43.60010639,27.87249109,26.1880698,38.58148255
"ARHGAP17",185.6064561,152.1372302,177.5713516,234.6849372,284.4761843,196.3879851
"CASP8",27.32406524,22.83959045,42.24609807,75.95648133,27.83999198,30.686214
"NCOR1",100.2188175,83.30253911,85.63405508,92.69480798,95.64849657,96.80586625
"ATP6V1E1",752.3524937,2293.022513,1047.900153,863.4563452,933.9278075,769.4017031
"PLSCR1",69.67935717,39.52831997,142.9186779,338.2451113,109.3224047,98.17362878
"POLDIP2",520.3999928,549.0766067,397.0401423,450.9164701,430.3859779,409.4978888
"ASH2L",413.1965766,450.5031622,381.6658589,374.8080935,393.3958037,299.1729444
"DUSP10",70.10880972,57.58515207,58.25146946,55.87321621,101.9058963,64.37109825
"GSTP1",446.727606,429.8521484,699.8478183,564.903039,493.5956781,458.2317093
"MYOF",115.3680731,89.76589557,889.9608319,682.5199331,307.8356533,307.2365426
"PPARGC1A",42.3039138,98.8727803,52.81876928,63.11117177,59.16457024,47.5274846
"RCBTB2",202.2802408,204.8075939,302.1509127,296.89277,233.8901194,236.6916833
"MAP4",931.1873024,423.4933323,419.2595435,541.8979096,654.7184723,570.1104601
"TCEAL2",913.5839239,2402.473126,963.6703758,1056.176286,891.0668236,950.1161815
"PAK1",24.36813454,97.43663533,32.61908455,20.29213607,30.57818743,19.80378992
"NUP54",152.6156282,146.3205887,152.9641148,220.1229404,205.5574609,136.9784359
"NAA50",218.6000965,181.1420721,231.6149736,315.3110845,296.5601817,306.4833261
"PLCB1",480.8632468,1378.25518,544.9741516,206.2922833,245.3010326,263.127307
"CPVL",57.12047181,52.24857422,283.160945,55.97084601,79.15597275,156.081418
"DYNLT1",431.7355403,493.9103712,1346.611414,1002.43656,734.5469203,721.6954656
"HOXB5",69.77882917,72.07569741,55.74661769,53.32950099,64.60986474,63.39642161
"PAPOLA",109.1298715,119.8705813,154.5700632,166.1947911,121.7285232,107.1619159
"PDS5B",24.41767412,23.31403176,27.16832473,41.57125324,56.32613224,32.83668159
"RGS9",43.57561596,32.14434589,44.81121198,50.31073034,47.20169315,39.78826413
"SPEN",581.8262498,486.3960542,549.6717598,732.1767074,911.3962005,768.1539155
"CALR",74.13538896,74.74023726,47.88991259,55.67703992,41.85989866,68.63718116
"HSF1",38.57600891,31.44297342,24.01657658,24.5992587,28.72649939,31.3006752
"SLC26A2",47.43628717,29.29569222,456.7177227,697.4416595,237.1774897,554.2541595
"TPP1",1413.587493,1450.920826,1956.929087,1619.022377,1311.129159,1798.939202
"PRKCE",53.15097035,61.74922248,46.95407999,47.43291732,50.00670022,54.59403916
"HNRNPK",2227.456398,2134.460796,2324.679462,2556.192665,2417.115925,2378.032043
"PFKL",370.8770231,369.0651441,282.1083263,293.5930851,269.8623142,288.2453057
"SLC25A17",44.35607706,118.3915366,107.4397986,77.31138169,71.92207611,60.9880136
"PAICS",407.0453969,719.2843022,834.7581647,526.0768557,520.006334,608.7749928
"ITGB2",147.7916349,147.4176022,952.6497389,279.6906629,212.1504466,383.1353481
"NEDD8",739.5742024,1254.217248,907.7493104,803.7498866,701.5458261,696.6499928
"DSTN",864.5181701,1498.106938,1411.899993,1630.119145,1616.89672,1979.816659
"ERBB4",425.6493429,450.636833,241.8680555,244.9129384,347.6110044,365.3185159
"WARS",262.9592959,485.2486551,259.1639806,636.9946008,316.7151099,233.4703087
"RING1",971.594594,892.799445,973.0569803,1128.992726,1142.168921,1005.574792
"KIN",43.75170648,46.62697437,52.8124837,73.37620445,60.47573249,35.37382382
"SUPT16H",315.9416595,357.8691455,277.0388707,293.8471626,306.8732202,271.9542343
"HES1",384.4123634,221.1106701,497.0471823,391.3436915,278.1242109,235.1351586
"CNOT1",340.5666595,376.6499928,487.2685982,403.8235429,467.6370593,403.1083261
"AKR7A2",166.0736595,281.5791635,365.0983914,186.1516043,159.4625648,179.8645573
"CD4",214.8662749,173.9851187,337.5582537,228.0238349,181.139706,296.3756496
"GPI",499.1036389,1779.351798,805.4179788,456.1971425,497.1381542,617.4766997
"UBE2D3",868.7027953,942.403957,1558.75474,1103.88092,1188.954563,1353.534218
"H2AFY",620.9758923,1257.685795,1104.16686,886.0126384,865.8496862,929.0512696
"PSMD4",638.6757101,1015.264009,668.5503295,673.5423583,593.0146725,556.4812411
"NFATC1",78.75121792,61.16601455,69.14530668,65.56894983,63.72165878,93.77364611
"CHEK1",12.99069356,13.45445989,11.66219988,13.55775754,12.29337087,13.18043893
"MED15",326.1053594,281.8233187,259.587495,250.3221184,307.3603087,313.6896482
"UBE2L3",433.6498775,431.311824,373.1723731,379.7642646,323.3615343,359.2077878
"JUP",179.2631741,116.0773177,299.7775997,255.5718096,210.3708746,203.6884961
"ATM",76.17854755,74.1827999,94.45452829,180.3618051,232.7222963,134.1067108
"ZNF638",416.4782863,505.6083261,483.4336736,947.1647026,937.283455,593.0249928
"MCM9",43.00700806,55.99959671,77.2182957,55.46761462,63.33151291,48.14786058
"KDM3A",275.0989997,264.665849,800.912977,707.1969523,534.5221781,399.385271
"RPS16",2666.711273,2430.774993,3460.551816,2578.614601,2971.796252,2831.428724
"CSF1R",474.858316,504.1912898,1536.719265,1295.496668,692.0239541,1247.791577
"PEX14",151.8315909,223.5006615,171.0352976,147.8064765,126.7339243,123.9002981
"MCM3",128.8239017,139.4774126,174.7574154,169.0280035,180.0282905,135.7651243
"ALDH9A1",2132.040796,2054.512346,2661.822167,1817.111277,1646.108326,1471.990435
"GRWD1",173.5953356,129.8422203,104.6379501,140.7134437,162.9966411,178.1607523
"VHL",14.39519975,12.00850658,11.49186522,11.59071847,12.41806833,11.66930516
"LEF1",29.40683128,19.24274639,18.63632499,19.21983021,17.27546232,19.65569925
"TRIP11",27.50300687,24.08338565,26.51487467,33.01519317,43.42582842,44.23917498
"CAMK4",33.32755892,52.43331858,37.97474529,37.02553667,50.70942587,40.15416458
"VPS35",1059.021697,2119.29015,1429.774845,1097.036377,1137.261398,1163.197319
"APTX",161.6706669,228.0980528,188.9436385,176.7844486,155.2159746,128.7856521
"ADRA2C",183.4825576,135.9187022,110.9207278,130.0702874,130.4109122,174.9124059
"MRPL42",91.29309481,81.52086131,130.5739835,193.7346449,108.5270773,137.7471554
"LGALS14",21.57648034,19.77078647,20.10718882,18.51846935,21.0721541,19.22186565
"SGCD",157.6208083,113.2441477,140.742944,154.6455171,176.6055736,177.7380165
"NECAP2",172.9131155,162.9784319,319.6867117,285.4585686,216.1085047,203.5269572
"TLE1",112.478701,88.75229819,159.1515416,100.6643002,98.43751897,138.9604122
"ATG9A",299.0005362,313.6120265,230.4290334,241.0486919,295.1499928,280.2129871
"NELFCD",366.3999164,470.3630539,465.1976899,348.7749928,506.7688987,474.151493
"ICAM1",145.6672833,99.07585634,150.7058722,147.7576595,134.5797395,173.3314454
"ZNF32",305.0491324,337.3695559,427.6948873,323.7749928,373.6607951,351.7870936
"MORF4L2",1471.202859,3716.063343,2270.921774,2165.825983,1847.676944,1586.717088
"TCF3",210.329719,156.1170534,285.8167311,222.884844,260.8227658,232.3954212
"CSTA",21.22506496,18.72185066,123.0992582,24.02690943,23.68764616,31.41957991
"SFXN1",110.3157124,180.8928012,108.9896927,108.9725147,125.3931734,138.1713421
"CBLB",66.65260817,97.05175422,107.6084397,126.9210054,179.993279,69.83084382
"GRK5",135.8458272,151.3853411,217.3237558,224.8603449,223.7417597,174.7996265
"NLK",93.02477777,260.5249947,123.8835689,60.56792687,126.3835372,115.02495
"NOTCH1",300.7739764,178.951711,290.3583262,249.8186298,257.5639842,312.7911396
"MARK4",741.7066571,970.2096288,670.8210058,536.6254369,473.4631009,538.2463475
"IL16",94.62567032,67.0545505,87.23375318,69.41965611,94.44611376,82.70738346
"KCNE4",55.11420208,37.0062534,253.8739328,93.00019721,73.40349647,104.3861932
"EVL",717.4782239,1183.427946,589.3877556,588.9560435,486.5390346,663.716442
"SNAP25",998.5576379,7392.200671,1913.643054,691.9475149,1974.835812,958.9416595
"MAVS",126.2465884,93.77999376,172.2368325,125.3862073,126.485153,153.4849955
"SOX2",645.1000253,505.5410908,708.6115597,700.3615093,679.7351865,653.7504362
"SMAD1",200.1944549,225.1648854,430.2621475,191.4689753,297.0786386,242.616056
"TCF4",1212.47576,1371.881074,1362.334112,1765.178712,1844.924813,1492.979433
"PPP2R2B",366.0249928,954.4968324,428.4506796,318.4602431,360.3859702,317.8457
"HERC1",338.7934648,777.6523192,311.5652534,296.697934,445.745277,398.1717945
"CBR3",112.6917786,141.620071,96.71505514,144.3988529,90.88790801,68.34803717
"TRIP4",71.76269194,88.573325,150.0578836,130.0702874,115.1340913,86.54993523
"AP2M1",800.0563928,2119.05105,1355.45242,1186.144847,977.3583261,937.7122796
"RUVBL2",259.3214179,467.8478935,369.8167486,297.1160347,300.882292,294.5703677
"TSPAN4",164.8391945,116.6825999,308.8783583,270.1213448,136.260381,171.0375705
"SMURF1",86.09118837,84.45414794,71.98822075,52.61034268,62.41279879,85.19675146
"MOB1A",52.56807124,54.74473656,76.65361403,70.14864154,69.98004372,60.77002189
"SNAI2",26.73847264,21.50185424,69.01947676,43.93900842,23.97886567,27.46553196
"SNAP91",173.9306885,1264.010504,259.0098787,133.1609498,247.6500008,163.7403969
"PDE4D",14.05468485,16.09026378,19.82169071,15.55996575,16.00586958,15.58787037
"MCMBP",56.85124377,44.43386148,64.74040106,72.73730983,68.3245739,64.60131005
"NANS",52.74212398,165.2875933,153.1421732,85.55198478,78.46131902,82.09923356
"SCRIB",428.8769006,370.5249928,393.1702967,499.4946912,487.3357681,411.8654071
"UBQLN4",232.4138166,182.6793368,198.1091929,275.6916598,259.4833283,231.3795175
"PLOD2",171.157934,147.9753045,402.1916595,458.6083261,303.4216754,511.0666595
"PIK3R1",920.7749928,1497.482054,932.4351242,954.1599273,1430.719717,1051.962478
"HTATSF1",408.9395736,433.0493673,407.6344135,418.1109419,592.8955009,422.7930791
"CRK",324.3999928,290.6645375,410.5987632,350.9851246,486.4529289,441.5475383
"RANBP1",298.715117,606.4160209,411.9522565,293.9391618,366.8520807,317.7749928
"KLHL22",196.2874966,266.239274,201.1596442,190.5411741,179.8007871,170.1480768
"CDH2",95.95035675,109.4247785,100.2838507,77.07399274,86.96485758,158.8514053
"ERC2",95.06288687,415.6011961,200.8385889,58.61336132,71.6749731,55.32282199
"SEC24A",35.60462208,37.0062534,44.57931833,36.97769418,34.08421937,33.95015006
"STK11",312.0187021,261.8613118,234.5023122,259.450404,247.5739764,230.5094921
"SYNJ1",148.3364575,749.0627074,257.9794156,188.2149386,188.2455994,229.4896206
"GGA1",396.1551066,420.0370617,429.9163905,467.2204495,454.6680654,350.327453
"CAST",187.4567542,197.5382658,283.535349,326.9933681,208.8406429,285.0311952
"STAT4",49.52501912,243.4671285,48.3771936,46.95474486,41.50361452,45.03466633
"MAPRE2",897.8999928,1180.524993,685.9618439,721.7296449,815.1832609,810.3920563
"CD22",297.2188856,185.0399858,139.7629465,181.0266026,342.8822832,263.0530321
"POLE",101.0651726,83.6887026,79.10109953,77.09884099,111.099871,131.883563
"STX4",326.9057414,372.1477155,424.8049031,431.7980851,447.8800068,392.8707036
"BTG2",506.6622768,233.8007513,686.2579696,816.9642424,474.0362379,593.4856475
"TNNT1",213.5531754,264.5325863,169.6587391,158.6856505,157.0264734,190.1634871
"SF3A1",64.87872017,73.8861873,65.00931831,65.53675683,82.14650677,87.35598701
"MLF2",915.5416779,1302.274993,713.8949508,859.4502679,794.619451,952.2145956
"PRPS2",36.48446061,170.3306669,90.57417006,56.07908946,56.4589207,58.2194022
"ADAMTS1",192.7443956,106.2488412,736.8354396,792.4833261,869.3343695,1202.995763
"MAPK14",246.502187,233.1462253,271.8274113,231.684784,208.2281671,204.3171623
"ATG4B",184.9674476,172.3800206,162.7885073,190.8747287,180.8284426,144.7009651
"UBE2D2",94.05668495,198.2968934,97.32096331,85.49317733,118.2197173,88.52918204
"GABRG2",39.6801399,291.846205,33.01805741,26.72834657,40.59718696,32.08678083
"C1orf109",52.05718143,73.6018918,63.90155404,50.21544571,57.79547083,51.27486936
"FH",235.2220322,430.2029731,309.2741023,245.5600458,310.6533028,193.2389896
"PTK2",906.3475275,1004.087493,664.3361054,1185.467578,1663.635926,899.3556394
"MAP3K8",21.58022043,17.58829568,91.82588205,47.75784803,54.84781649,42.80906803
"IKBKE",161.5116605,106.0924873,127.6055862,164.3724035,138.7632422,146.5596182
"STAT3",1411.358326,831.1916595,2007.564645,1733.162536,1523.124826,1803.869608
"RPA1",357.7136251,601.0764994,658.8400108,480.8522859,510.3702085,311.3898523
"MADD",251.3758083,395.2469333,268.3620981,246.795158,285.2007385,276.7662346
"UBE2I",196.9552061,265.6851001,169.4295013,163.6232641,121.6586258,140.3628777
"COX5B",1135.873648,2782.826987,1458.179932,1404.233326,1261.465859,1201.892632
"TRAT1",12.4299007,11.54830891,12.35675415,11.95455246,12.67265419,11.58451977
"AKR1B1",514.63274,760.6234373,1115.75798,737.8693671,763.5573144,796.0095732
"TNKS2",321.7632839,274.1437496,384.7021613,402.5249928,405.8352777,339.3129323
"KAT7",280.3035759,422.914472,264.2333273,222.6803013,296.4759132,218.7646664
"COL2A1",17.49976607,11.80589876,23.5390741,19.49223829,14.15666223,17.00752636
"USP14",535.0753434,398.4593332,342.4920038,382.2304195,440.8017648,422.7158201
"HERPUD1",636.6568181,824.3583261,2195.530801,1899.893714,1350.573458,1045.696284
"POLD4",254.1332463,203.4599438,230.6474096,237.6816158,191.4727546,247.4564115
"FHL1",314.6066351,730.2658396,887.0192334,469.2121041,444.3485569,623.3208545
"THADA",75.35084269,79.05375118,114.6470563,137.4059132,89.58436604,77.24445197
"MFN2",151.8597144,199.7757714,131.9936885,94.72679413,79.68974035,126.1261694
"WASF1",376.0847073,1808.640442,511.6693872,303.4001829,305.7792074,397.6022205
"FYB",38.844762,35.86318633,65.72703307,85.68726694,52.77298157,61.24054174
"REPS1",44.70565269,36.43034256,45.50370278,93.84497333,54.3303691,65.02605242
"TOMM34",160.4964829,336.9878618,160.7600272,142.8614232,131.9496261,130.8171176
"FCGR2A",44.02765601,41.91471027,391.8075768,56.09290724,66.67582235,73.15229187
"BST2",344.0314432,231.9274729,407.313835,1085.54469,231.2828469,382.65202
"SNX11",187.3764117,229.6842585,188.3053524,203.5241325,162.8474649,197.1373239
"SF3B2",587.942232,798.1043789,720.3598343,635.5874928,880.7916483,687.6988148
"RARRES3",193.0304286,202.5951906,446.2958815,591.6562718,214.1378267,226.4815884
"UFC1",985.8663936,1338.858478,1353.83832,1197.9286,1054.673265,1157.755829
"ALMS1",399.6544441,245.6238762,346.2998835,404.3957583,366.6481067,328.7333261
"RNF123",150.6774201,246.5439608,182.7558176,156.6892713,130.5369232,155.8753413
"EDEM1",92.03529861,83.85931587,94.78716068,103.2146071,92.15898488,78.99262771
"NECAP1",130.9297467,623.1122411,219.4713878,152.0917209,190.3029251,132.0714729
"CHGB",41.91532619,304.0407169,40.15213574,31.04151295,240.3166547,30.61242163
"GPBP1L1",310.9713849,217.1782717,306.6375643,326.5193994,318.4472843,314.4197616
"RSRC2",452.6370825,486.391369,527.9833261,685.456457,827.0567251,577.8140728
"RYK",314.1980897,154.2594594,315.34218,370.990123,350.3166595,243.9933856
"GOLGA2",62.97133651,104.8094441,123.5830698,68.05137952,98.43751897,60.19663146
"MRPS11",214.9265213,312.8537917,233.2073352,225.1646435,174.1977601,182.7011593
"NACAP1",1897.278549,1763.586166,1978.223633,2295.541598,2259.255105,2116.433718
"TCEB1",371.5458261,799.275312,590.7870933,564.5975387,507.6859703,423.3166595
"RPL12",2359.474738,2241.493257,2850.363014,2312.515411,2676.277695,2106.354288
"ACAA2",195.8819094,135.2170984,96.80206107,106.9414541,129.9831988,159.7086217
"CLASRP",542.303454,331.7532925,358.011992,419.9953763,510.1486423,502.5349587
"NDUFS3",306.0253847,1003.887944,543.3271861,418.0487282,414.2793939,377.4416595
"SPTBN1",6792.523753,5920.602063,5161.47547,5127.318824,6282.776188,5674.883294
"SAP18",836.232346,520.3836052,457.4833261,514.7022045,691.5439449,484.1046165
"TUBB6",138.2580743,77.20880566,329.4529077,572.4961782,331.2429247,385.4416595
"DHX29",95.75878882,104.1107364,104.3363368,197.4744699,165.8513699,101.8514447
"PROX1",38.95094535,43.08443151,32.53144315,41.05591194,109.8117076,50.14603072
"NRIP1",201.1555896,357.2786592,269.3485873,256.3101193,249.433743,278.9502147
"CHST15",201.6444454,300.0594165,695.9619489,373.6120097,170.1535283,301.2333261
"PALM",1198.387177,866.272878,727.7433307,852.9687782,663.8275634,997.880909
"TXLNG",21.59887696,19.95822946,19.50236509,18.35408722,23.10735929,18.60723239
"HNRNPC",1011.34057,986.3826821,1279.502177,1079.195083,1018.913294,1265.257555
"MYL6",1720.056891,2320.223343,3363.417506,3100.210918,2392.006269,2460.149993
"LRIF1",45.30559726,73.5844041,60.84296072,51.29506812,64.48467233,43.49217035
"NAGK",334.7665106,522.1389646,602.2749928,494.4370592,461.8803184,450.3884426
"ACTB",7744.042485,11189.03983,10311.02632,9893.56215,8754.967256,9030.705074
"PPP5C",141.2553392,236.7953674,172.1477896,189.3787644,169.2714271,167.2428677
"GMNN",214.043707,238.3780303,585.2920809,743.3791595,361.8177902,214.979005
"PRKRA",262.2965519,405.6303969,476.0196033,330.5156418,450.0920699,345.5330129
"DYSF",683.2640893,356.8066101,333.2113761,481.0028628,784.4089127,441.7541277
"APLP2",1120.879159,1729.046753,1473.359949,1308.146008,1182.538618,1433.518739
