"SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","C9","Cell.type","Cell.type.x","Cell.type.y","ClosenessCentrality","ClusteringCoefficient","DEG","DEGPPI","Degree","Eccentricity","GRN","IsSingleNode","Matching.Attribute","Matching.Attribute.1","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OG_Gene","OG_Gene_GRN","OG_Gene_VCP","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","VCP"
"17343","false","3.53816467","0.0","false","NA","","","0.28263241","0.0","false","false","1","6","false","false","","SMC4","SMC4","430.0","1","0","false","false","false","0","0.63740505","false","0","SMC4","0","0.0","true"
"17344","false","3.9271012","0.0","false","NA","","","0.25464075","0.0","false","false","1","6","false","false","","TRAIP","TRAIP","41.0","1","0","false","false","false","0","0.58184269","false","0","TRAIP","0","0.0","true"
"17345","false","4.36406518","0.0","false","NA","","","0.22914415","0.0","false","false","1","6","false","false","","ME2","ME2","38.0","1","0","false","false","false","0","0.51941926","false","0","ME2","0","0.0","true"
"17346","false","4.01500858","0.0","false","NA","","","0.24906547","0.0","false","false","1","6","false","false","","PHLDA3","PHLDA3","44.0","1","0","false","false","false","0","0.56928449","false","0","PHLDA3","0","0.0","true"
"17347","false","4.36406518","0.0","false","NA","","","0.22914415","0.0","false","false","1","6","false","false","","C6orf32","C6orf32","38.0","1","0","false","false","false","0","0.51941926","false","0","C6orf32","0","0.0","true"
"17348","false","4.36406518","0.0","false","NA","","","0.22914415","0.0","false","false","1","6","false","false","","KIAA0232","KIAA0232","38.0","1","0","false","false","false","0","0.51941926","false","0","KIAA0232","0","0.0","true"
"17349","false","4.36406518","0.0","false","NA","","","0.22914415","0.0","false","false","1","6","false","false","","LRMP","LRMP","38.0","1","0","false","false","false","0","0.51941926","false","0","LRMP","0","0.0","true"
"17350","false","4.36406518","0.0","false","NA","","","0.22914415","0.0","false","false","1","6","false","false","","SYNPO","SYNPO","38.0","1","0","false","false","false","0","0.51941926","false","0","SYNPO","0","0.0","true"
"17351","false","4.36406518","0.0","false","NA","","","0.22914415","0.0","false","false","1","6","false","false","","RASAL3","RASAL3","38.0","1","0","false","false","false","0","0.51941926","false","0","RASAL3","0","0.0","true"
"17352","false","3.53816467","0.0","false","NA","","","0.28263241","0.0","false","false","1","6","false","false","","feat","feat","430.0","1","0","false","false","false","0","0.63740505","false","0","feat","0","0.0","true"
"17353","false","3.75085763","0.0","false","Microglia","","","0.26660569","0.0","false","false","1","6","false","false","","IL6R","IL6R","86.0","1","0","false","false","false","0","0.60702034","false","0","IL6R","0","0.0","true"
"17354","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","DCLRE1B","DCLRE1B","283.0","1","0","false","false","false","0","0.61179858","false","0","DCLRE1B","0","0.0","true"
"17355","false","4.36406518","0.0","false","NA","","","0.22914415","0.0","false","false","1","6","false","false","","FAM53C","FAM53C","38.0","1","0","false","false","false","0","0.51941926","false","0","FAM53C","0","0.0","true"
"17356","false","3.8593482","0.0","false","NA","","","0.25911111","0.0","false","false","1","6","false","false","","AXIN2","AXIN2","167.0","1","0","false","false","false","0","0.59152169","false","0","AXIN2","0","0.0","true"
"17357","false","1.0","1.0","false","NA","","","1.0","0.0","false","false","2","1","false","false","","TIPIN","TIPIN","1.0","2","0","false","false","true","0","1.0","false","0","TIPIN","2","0.0","true"
"17358","false","3.53816467","0.0","false","NA","","","0.28263241","0.0","false","false","1","6","false","false","","LAS1L","LAS1L","430.0","1","0","false","false","false","0","0.63740505","false","0","LAS1L","0","0.0","true"
"17359","false","4.04331046","0.0","false","NA","","","0.24732209","0.0","false","false","1","7","false","false","","HNRNPD","HNRNPD","32.0","1","0","false","false","false","0","0.56524136","false","0","HNRNPD","0","0.0","true"
"17360","false","3.93996569","0.0","false","NA","","","0.25380932","0.0","false","false","1","6","false","false","","RHOJ","RHOJ","54.0","1","0","false","false","false","0","0.5800049","false","0","RHOJ","0","0.0","true"
"17361","false","3.9271012","0.0","false","NA","","","0.25464075","0.0","false","false","1","6","false","false","","LNX2","LNX2","41.0","1","0","false","false","false","0","0.58184269","false","0","LNX2","0","0.0","true"
"17362","false","4.36406518","0.0","false","NA","","","0.22914415","0.0","false","false","1","6","false","false","","CGNL1","CGNL1","38.0","1","0","false","false","false","0","0.51941926","false","0","CGNL1","0","0.0","true"
"17363","false","3.8593482","0.0","false","NA","","","0.25911111","0.0","false","false","1","6","false","false","","ICK","ICK","167.0","1","0","false","false","false","0","0.59152169","false","0","ICK","0","0.0","true"
"17364","false","3.50857633","0.0","false","NA","","","0.28501589","0.0","false","false","1","6","false","false","","WDCP","WDCP","153.0","1","0","false","false","false","0","0.64163195","false","0","WDCP","0","0.0","true"
"17365","false","3.50857633","0.0","false","NA","","","0.28501589","0.0","false","false","1","6","false","false","","BCAR3","BCAR3","153.0","1","0","false","false","false","0","0.64163195","false","0","BCAR3","0","0.0","true"
"17366","false","3.50857633","0.0","false","NA","","","0.28501589","0.0","false","false","1","6","false","false","","EEA1","EEA1","153.0","1","0","false","false","false","0","0.64163195","false","0","EEA1","0","0.0","true"
"17367","false","4.0390223","0.0","false","NA","","","0.24758467","0.0","false","false","1","6","false","false","","CCDC172","CCDC172","29.0","1","0","false","false","false","0","0.56585396","false","0","CCDC172","0","0.0","true"
"17368","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","RNF125","RNF125","64.0","1","0","false","false","false","0","0.54177898","false","0","RNF125","0","0.0","true"
"17369","false","1.5","0.0","false","NA","","","0.66666667","0.0","false","false","1","2","false","false","","TEX11","TEX11","2.0","1","0","false","false","false","0","0.75","false","0","TEX11","0","0.0","true"
"17370","false","4.13765009","0.0","false","NA","","","0.24168308","0.0","false","false","1","6","false","false","","CCAR1","CCAR1","80.0","1","0","false","false","false","0","0.55176427","false","0","CCAR1","0","0.0","true"
"17371","false","4.70969125","0.0","false","NA","","","0.21232814","0.0","false","false","1","6","false","false","","PLXNB3","PLXNB3","14.0","1","0","false","false","false","0","0.47004411","false","0","PLXNB3","0","0.0","true"
"17372","false","4.70969125","0.0","false","NA","","","0.21232814","0.0","false","false","1","6","false","false","","AMOTL1","AMOTL1","14.0","1","0","false","false","false","0","0.47004411","false","0","AMOTL1","0","0.0","true"
"17373","false","4.58404803","0.0","false","NA","","","0.2181478","0.0","false","false","1","6","false","false","","TMEM222","TMEM222","23.0","1","0","false","false","false","0","0.48799314","false","0","TMEM222","0","0.0","true"
"17374","false","4.36406518","0.0","false","NA","","","0.22914415","0.0","false","false","1","6","false","false","","OXSR1","OXSR1","38.0","1","0","false","false","false","0","0.51941926","false","0","OXSR1","0","0.0","true"
"17375","false","4.58404803","0.0","false","NA","","","0.2181478","0.0","false","false","1","6","false","false","","PHF23","PHF23","23.0","1","0","false","false","false","0","0.48799314","false","0","PHF23","0","0.0","true"
"17376","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","TRIM31","TRIM31","64.0","1","0","false","false","false","0","0.54177898","false","0","TRIM31","0","0.0","true"
"17377","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","RFWD3","RFWD3","64.0","1","0","false","false","false","0","0.54177898","false","0","RFWD3","0","0.0","true"
"17378","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","MARCH3","MARCH3","64.0","1","0","false","false","false","0","0.54177898","false","0","MARCH3","0","0.0","true"
"17379","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","TRIM17","TRIM17","64.0","1","0","false","false","false","0","0.54177898","false","0","TRIM17","0","0.0","true"
"17380","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","RNF152","RNF152","64.0","1","0","false","false","false","0","0.54177898","false","0","RNF152","0","0.0","true"
"17381","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","MKRN1","MKRN1","64.0","1","0","false","false","false","0","0.54177898","false","0","MKRN1","0","0.0","true"
"17382","false","3.87692967","0.0","false","NA","","","0.25793607","0.0","false","false","1","6","false","false","","ATXN7L3","ATXN7L3","56.0","1","0","false","false","false","0","0.58901005","false","0","ATXN7L3","0","0.0","true"
"17383","false","3.87692967","0.0","false","NA","","","0.25793607","0.0","false","false","1","6","false","false","","NSG2","NSG2","56.0","1","0","false","false","false","0","0.58901005","false","0","NSG2","0","0.0","true"
"17384","false","3.9271012","0.0","false","NA","","","0.25464075","0.0","false","false","1","6","false","false","","GUK1","GUK1","41.0","1","0","false","false","false","0","0.58184269","false","0","GUK1","0","0.0","true"
"17385","false","4.58404803","0.0","false","NA","","","0.2181478","0.0","false","false","1","6","false","false","","NCAPD3","NCAPD3","23.0","1","0","false","false","false","0","0.48799314","false","0","NCAPD3","0","0.0","true"
"17386","false","4.58404803","0.0","false","NA","","","0.2181478","0.0","false","false","1","6","false","false","","EFNA3","EFNA3","23.0","1","0","false","false","false","0","0.48799314","false","0","EFNA3","0","0.0","true"
"17387","false","3.9271012","0.0","false","NA","","","0.25464075","0.0","false","false","1","6","false","false","","RNF144B","RNF144B","41.0","1","0","false","false","false","0","0.58184269","false","0","RNF144B","0","0.0","true"
"17388","false","3.8593482","0.0","false","NA","","","0.25911111","0.0","false","false","1","6","false","false","","BMPR1A","BMPR1A","167.0","1","0","false","false","false","0","0.59152169","false","0","BMPR1A","0","0.0","true"
"17389","false","3.8593482","0.0","false","NA","","","0.25911111","0.0","false","false","1","6","false","false","","PDGFRL","PDGFRL","167.0","1","0","false","false","false","0","0.59152169","false","0","PDGFRL","0","0.0","true"
"17390","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","RNF4","RNF4","64.0","1","0","false","false","false","0","0.54177898","false","0","RNF4","0","0.0","true"
"17391","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","RNF185","RNF185","64.0","1","0","false","false","false","0","0.54177898","false","0","RNF185","0","0.0","true"
"17392","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","BFAR","BFAR","64.0","1","0","false","false","false","0","0.54177898","false","0","BFAR","0","0.0","true"
"17393","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","UBOX5","UBOX5","64.0","1","0","false","false","false","0","0.54177898","false","0","UBOX5","0","0.0","true"
"17394","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","ZNRF1","ZNRF1","64.0","1","0","false","false","false","0","0.54177898","false","0","ZNRF1","0","0.0","true"
"17395","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","UFL1","UFL1","64.0","1","0","false","false","false","0","0.54177898","false","0","UFL1","0","0.0","true"
"17396","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","CADPS2","CADPS2","64.0","1","0","false","false","false","0","0.54177898","false","0","CADPS2","0","0.0","true"
"17397","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","RMND5B","RMND5B","64.0","1","0","false","false","false","0","0.54177898","false","0","RMND5B","0","0.0","true"
"17398","false","4.20754717","0.0","false","NA","","","0.23766816","0.0","false","false","1","6","false","false","","SNURF","SNURF","64.0","1","0","false","false","false","0","0.54177898","false","0","SNURF","0","0.0","true"
"17399","false","3.53816467","0.0","false","NA","","","0.28263241","0.0","false","false","1","6","false","false","","KLHL5","KLHL5","430.0","1","0","false","false","false","0","0.63740505","false","0","KLHL5","0","0.0","true"
"17400","false","3.8593482","0.0","false","NA","","","0.25911111","0.0","false","false","1","6","false","false","","IRF2BP1","IRF2BP1","167.0","1","0","false","false","false","0","0.59152169","false","0","IRF2BP1","0","0.0","true"
"17401","false","4.13765009","0.0","false","NA","","","0.24168308","0.0","false","false","1","6","false","false","","PYGM","PYGM","80.0","1","0","false","false","false","0","0.55176427","false","0","PYGM","0","0.0","true"
"17402","false","4.58404803","0.0","false","NA","","","0.2181478","0.0","false","false","1","6","false","false","","TRAPPC4","TRAPPC4","23.0","1","0","false","false","false","0","0.48799314","false","0","TRAPPC4","0","0.0","true"
