"Gene.symbol","Cell.type","SUID","name","selected","DEG","ALSOD"
"PAN2",NA,39355,"PAN2","false",FALSE,FALSE
"PANK2",NA,41084,"PANK2","false",FALSE,FALSE
"PAPOLA",NA,44788,"PAPOLA","false",TRUE,FALSE
"PAPOLG",NA,38205,"PAPOLG","false",FALSE,FALSE
"PAPSS1",NA,45340,"PAPSS1","false",FALSE,FALSE
"PARD3",NA,37842,"PARD3","false",FALSE,FALSE
"PARD6A",NA,37845,"PARD6A","false",FALSE,FALSE
"PARD6G",NA,43471,"PARD6G","false",FALSE,FALSE
"PARP1",NA,38499,"PARP1","false",FALSE,FALSE
"PARP10",NA,38371,"PARP10","false",FALSE,FALSE
"PARVG",NA,44808,"PARVG","false",FALSE,FALSE
"PASK",NA,44517,"PASK","false",FALSE,FALSE
"PATE1",NA,45216,"PATE1","false",FALSE,FALSE
"PAX7",NA,43415,"PAX7","false",FALSE,FALSE
"PAXIP1",NA,40168,"PAXIP1","false",FALSE,FALSE
"PCBD1",NA,41600,"PCBD1","false",FALSE,FALSE
"PCBP1",NA,43668,"PCBP1","false",FALSE,FALSE
"PCBP2",NA,39140,"PCBP2","false",FALSE,FALSE
"PCBP3",NA,39692,"PCBP3","false",FALSE,FALSE
"PCDH17",NA,38651,"PCDH17","false",TRUE,FALSE
"PCDHA2",NA,39490,"PCDHA2","false",FALSE,FALSE
"PCDHA4",NA,40109,"PCDHA4","false",FALSE,FALSE
"PCED1A",NA,44370,"PCED1A","false",FALSE,FALSE
"PCK1",NA,41944,"PCK1","false",FALSE,FALSE
"PCLAF",NA,38403,"PCLAF","false",FALSE,FALSE
"PCM1",NA,38790,"PCM1","false",FALSE,FALSE
"PCMT1",NA,39465,"PCMT1","false",FALSE,FALSE
"PCNA",NA,37758,"PCNA","false",TRUE,FALSE
"PDCD10",NA,38847,"PDCD10","false",FALSE,FALSE
"PDCD5",NA,40913,"PDCD5","false",FALSE,FALSE
"PDCD6IP",NA,45555,"PDCD6IP","false",FALSE,FALSE
"PDE4B",NA,37897,"PDE4B","false",TRUE,FALSE
"PDE4D",NA,37817,"PDE4D","false",FALSE,FALSE
"PDE4DIP",NA,44538,"PDE4DIP","false",FALSE,FALSE
"PDGFA",NA,43139,"PDGFA","false",FALSE,FALSE
"PDGFB",NA,38017,"PDGFB","false",FALSE,FALSE
"PDIA3",NA,44486,"PDIA3","false",FALSE,FALSE
"PDIA6",NA,44264,"PDIA6","false",FALSE,FALSE
"PDS5A",NA,39610,"PDS5A","false",FALSE,FALSE
"PDS5B",NA,43336,"PDS5B","false",FALSE,FALSE
"PEBP1",NA,44819,"PEBP1","false",FALSE,FALSE
"PEX14",NA,40031,"PEX14","false",FALSE,FALSE
"PEX19",NA,41502,"PEX19","false",FALSE,FALSE
"PEX7",NA,40510,"PEX7","false",FALSE,FALSE
"PFAS",NA,45360,"PFAS","false",FALSE,FALSE
"PFKL",NA,45521,"PFKL","false",FALSE,FALSE
"PFKM",NA,38428,"PFKM","false",FALSE,FALSE
"PFKP",NA,39159,"PFKP","false",FALSE,FALSE
"PFN1",NA,44469,"PFN1","false",FALSE,TRUE
"PFN2",NA,38036,"PFN2","false",FALSE,FALSE
"PGAM1",NA,43793,"PGAM1","false",FALSE,FALSE
"PGD",NA,45275,"PGD","false",FALSE,FALSE
"PGK1",NA,43533,"PGK1","false",FALSE,FALSE
"PGLS",NA,41626,"PGLS","false",FALSE,FALSE
"PGRMC1",NA,44771,"PGRMC1","false",FALSE,FALSE
"PHC3",NA,45632,"PHC3","false",FALSE,FALSE
"PHF3",NA,40006,"PHF3","false",TRUE,FALSE
"PHGDH",NA,40490,"PHGDH","false",FALSE,FALSE
"PHKA2",NA,40582,"PHKA2","false",FALSE,FALSE
"PHKB",NA,43239,"PHKB","false",TRUE,FALSE
"PHLDA1",NA,39588,"PHLDA1","false",FALSE,FALSE
"PHLDB2",NA,41975,"PHLDB2","false",FALSE,FALSE
"PHYH",NA,38132,"PHYH","false",TRUE,FALSE
"PIAS1",NA,42692,"PIAS1","false",FALSE,FALSE
"PIAS3",NA,42809,"PIAS3","false",FALSE,FALSE
"PIBF1",NA,42027,"PIBF1","false",FALSE,FALSE
"PIG59",NA,45134,"PIG59","false",FALSE,FALSE
"PIH1D1",NA,43559,"PIH1D1","false",FALSE,FALSE
"PIH1D2",NA,44559,"PIH1D2","false",FALSE,FALSE
"PIK3R1",NA,40700,"PIK3R1","false",FALSE,FALSE
"PIK3R3",NA,45665,"PIK3R3","false",FALSE,FALSE
"PILRA",NA,45430,"PILRA","false",FALSE,FALSE
"PIR",NA,41950,"PIR","false",FALSE,FALSE
"PISD",NA,42831,"PISD","false",FALSE,FALSE
"PITX1",NA,41938,"PITX1","false",FALSE,FALSE
"PJA2",NA,38119,"PJA2","false",FALSE,FALSE
"PKD2",NA,44357,"PKD2","false",FALSE,FALSE
"PKN2",NA,44266,"PKN2","false",FALSE,FALSE
"PKP2",NA,44143,"PKP2","false",FALSE,FALSE
"PKP4",NA,40711,"PKP4","false",FALSE,FALSE
"PLA2G2A",NA,39916,"PLA2G2A","false",FALSE,FALSE
"PLAA",NA,38359,"PLAA","false",FALSE,FALSE
"PLAUR",NA,42231,"PLAUR","false",FALSE,FALSE
"PLBD2",NA,38807,"PLBD2","false",FALSE,FALSE
"PLCB4",NA,44521,"PLCB4","false",FALSE,FALSE
"PLCG1",NA,41143,"PLCG1","false",FALSE,FALSE
"PLCG2",NA,40606,"PLCG2","false",FALSE,FALSE
"PLD2",NA,42446,"PLD2","false",FALSE,FALSE
"PLEKHA2",NA,43222,"PLEKHA2","false",TRUE,FALSE
"PLEKHF2",NA,43774,"PLEKHF2","false",FALSE,FALSE
"PLEKHN1",NA,40241,"PLEKHN1","false",FALSE,FALSE
"PLG",NA,39879,"PLG","false",FALSE,FALSE
"PLGRKT",NA,43456,"PLGRKT","false",FALSE,FALSE
"PLIN3",NA,40290,"PLIN3","false",FALSE,FALSE
"PLK1",NA,39332,"PLK1","false",FALSE,FALSE
"PLK3",NA,40172,"PLK3","false",FALSE,FALSE
"PLOD2",NA,37980,"PLOD2","false",TRUE,FALSE
"PLS3",NA,44998,"PLS3","false",FALSE,FALSE
"PLSCR1",NA,37833,"PLSCR1","false",TRUE,FALSE
"PLSCR3",NA,43905,"PLSCR3","false",FALSE,FALSE
"PLSCR4",NA,44336,"PLSCR4","false",FALSE,FALSE
"PLXNB2",NA,44773,"PLXNB2","false",FALSE,FALSE
"PMAIP1",NA,38194,"PMAIP1","false",FALSE,FALSE
"PML",NA,38590,"PML","false",FALSE,FALSE
"PMPCB",NA,44365,"PMPCB","false",FALSE,FALSE
"PNISR",NA,37882,"PNISR","false",TRUE,FALSE
"PNN",NA,39516,"PNN","false",TRUE,FALSE
"PNO1",NA,44443,"PNO1","false",FALSE,FALSE
"PNP",NA,43838,"PNP","false",FALSE,FALSE
"PNPLA2",NA,44146,"PNPLA2","false",FALSE,FALSE
"POGLUT1",NA,40666,"POGLUT1","false",FALSE,FALSE
"POLA1",NA,38339,"POLA1","false",FALSE,FALSE
"POLA2",NA,44707,"POLA2","false",FALSE,FALSE
"POLB",NA,43091,"POLB","false",FALSE,FALSE
"POLD1",NA,43782,"POLD1","false",FALSE,FALSE
"POLD2",NA,43516,"POLD2","false",FALSE,FALSE
"POLD3",NA,43784,"POLD3","false",FALSE,FALSE
"POLD4",NA,42666,"POLD4","false",FALSE,FALSE
"POLDIP2",NA,42359,"POLDIP2","false",FALSE,FALSE
"POLE",NA,42344,"POLE","false",FALSE,FALSE
"POLE2",NA,39171,"POLE2","false",FALSE,FALSE
"POLH",NA,42338,"POLH","false",FALSE,FALSE
"POLI",NA,42436,"POLI","false",FALSE,FALSE
"POLK",NA,38432,"POLK","false",FALSE,FALSE
"POLL",NA,38396,"POLL","false",FALSE,FALSE
"POLM",NA,42355,"POLM","false",FALSE,FALSE
"POLN",NA,38418,"POLN","false",FALSE,FALSE
"POLR1A",NA,41125,"POLR1A","false",FALSE,FALSE
"POLR1C",NA,39870,"POLR1C","false",FALSE,FALSE
"POLR2C",NA,39676,"POLR2C","false",FALSE,FALSE
"POLR2H",NA,40145,"POLR2H","false",FALSE,FALSE
"POLR2I",NA,37947,"POLR2I","false",FALSE,FALSE
"POLR2L",NA,44801,"POLR2L","false",FALSE,FALSE
"POLR3C",NA,39546,"POLR3C","false",FALSE,FALSE
"POP5",NA,41340,"POP5","false",FALSE,FALSE
"POT1",NA,39325,"POT1","false",TRUE,FALSE
"PPAN",NA,44300,"PPAN","false",FALSE,FALSE
"PPARG",NA,38461,"PPARG","false",FALSE,FALSE
"PPARGC1A",NA,38969,"PPARGC1A","false",FALSE,FALSE
"PPBP",NA,41228,"PPBP","false",FALSE,FALSE
"PPCDC",NA,39575,"PPCDC","false",FALSE,FALSE
"PPFIA1",NA,37805,"PPFIA1","false",TRUE,FALSE
"PPIA",NA,37796,"PPIA","false",FALSE,FALSE
"PPIB",NA,44989,"PPIB","false",FALSE,FALSE
"PPIF",NA,42701,"PPIF","false",FALSE,FALSE
"PPIG",NA,42775,"PPIG","false",FALSE,FALSE
"PPIL1",NA,41745,"PPIL1","false",FALSE,FALSE
"PPM1B",NA,39469,"PPM1B","false",FALSE,FALSE
"PPP1CA",NA,42353,"PPP1CA","false",FALSE,FALSE
"PPP1CB",NA,41786,"PPP1CB","false",FALSE,FALSE
"PPP1CC",NA,38324,"PPP1CC","false",FALSE,FALSE
"PPP1R12A",NA,42585,"PPP1R12A","false",FALSE,FALSE
"PPP1R12B",NA,37884,"PPP1R12B","false",TRUE,FALSE
"PPP1R15A",NA,37746,"PPP1R15A","false",FALSE,FALSE
"PPP2CA",NA,40984,"PPP2CA","false",FALSE,FALSE
"PPP2CB",NA,44406,"PPP2CB","false",FALSE,FALSE
"PPP2R1A",NA,40537,"PPP2R1A","false",FALSE,FALSE
"PPP2R2A",NA,41879,"PPP2R2A","false",FALSE,FALSE
"PPP2R2B",NA,39475,"PPP2R2B","false",FALSE,FALSE
"PPP2R2D",NA,38645,"PPP2R2D","false",FALSE,FALSE
"PPP2R5A",NA,42958,"PPP2R5A","false",FALSE,FALSE
"PPP2R5D",NA,37830,"PPP2R5D","false",FALSE,FALSE
"PPP3CA",NA,37761,"PPP3CA","false",TRUE,FALSE
"PPP3R1",NA,42268,"PPP3R1","false",FALSE,FALSE
"PPP3R2",NA,44691,"PPP3R2","false",FALSE,FALSE
"PPP4C",NA,39798,"PPP4C","false",FALSE,FALSE
"PPP4R2",NA,37865,"PPP4R2","false",TRUE,FALSE
"PPP5C",NA,44137,"PPP5C","false",FALSE,FALSE
"PPP6R1",NA,38556,"PPP6R1","false",FALSE,FALSE
"PPP6R3",NA,39241,"PPP6R3","false",FALSE,FALSE
"PQBP1",NA,39173,"PQBP1","false",FALSE,FALSE
"PRDM10",NA,40247,"PRDM10","false",FALSE,FALSE
"PRDX1",NA,42695,"PRDX1","false",FALSE,FALSE
"PRDX2",NA,40182,"PRDX2","false",FALSE,FALSE
"PRDX3",NA,39885,"PRDX3","false",FALSE,FALSE
"PRDX4",NA,39606,"PRDX4","false",TRUE,FALSE
"PRDX5",NA,43280,"PRDX5","false",FALSE,FALSE
"PRDX6",NA,43795,"PRDX6","false",FALSE,FALSE
"PREP",NA,45494,"PREP","false",FALSE,FALSE
"PREX1",NA,43492,"PREX1","false",FALSE,FALSE
"PRKAA1",NA,44562,"PRKAA1","false",FALSE,FALSE
"PRKAB1",NA,43329,"PRKAB1","false",FALSE,FALSE
"PRKAB2",NA,38175,"PRKAB2","false",FALSE,FALSE
"PRKACA",NA,38311,"PRKACA","false",FALSE,FALSE
"PRKCA",NA,44505,"PRKCA","false",FALSE,FALSE
"PRKCB",NA,42762,"PRKCB","false",FALSE,FALSE
"PRKCG",NA,39044,"PRKCG","false",FALSE,FALSE
"PRKCI",NA,42562,"PRKCI","false",FALSE,FALSE
"PRKCQ",NA,42975,"PRKCQ","false",FALSE,FALSE
"PRKCZ",NA,42805,"PRKCZ","false",FALSE,FALSE
"PRKDC",NA,37768,"PRKDC","false",FALSE,FALSE
"PRKN",NA,38620,"PRKN","false",FALSE,FALSE
"PRKRA",NA,39672,"PRKRA","false",FALSE,FALSE
"PRMT1",NA,40383,"PRMT1","false",FALSE,FALSE
"PRMT2",NA,45201,"PRMT2","false",FALSE,FALSE
"PRNP",NA,43939,"PRNP","false",FALSE,FALSE
"PROP1",NA,43992,"PROP1","false",FALSE,FALSE
"PROSER1",NA,41887,"PROSER1","false",TRUE,FALSE
"PROSER2",NA,40050,"PROSER2","false",FALSE,FALSE
"PRPF19",NA,39358,"PRPF19","false",FALSE,FALSE
"PRPF3",NA,40939,"PRPF3","false",FALSE,FALSE
"PRPF38A",NA,45599,"PRPF38A","false",FALSE,FALSE
"PRPF4",NA,41692,"PRPF4","false",FALSE,FALSE
"PRPF40A",NA,39972,"PRPF40A","false",FALSE,FALSE
"PRPF4B",NA,42620,"PRPF4B","false",TRUE,FALSE
"PRPF6",NA,43282,"PRPF6","false",FALSE,FALSE
"PRPS2",NA,43863,"PRPS2","false",FALSE,FALSE
"PRPSAP1",NA,43495,"PRPSAP1","false",TRUE,FALSE
"PRR13",NA,43702,"PRR13","false",FALSE,FALSE
"PRRC2A",NA,44570,"PRRC2A","false",FALSE,FALSE
"PRRC2B",NA,41814,"PRRC2B","false",FALSE,FALSE
"PRTFDC1",NA,44897,"PRTFDC1","false",FALSE,FALSE
"PSEN1",NA,42448,"PSEN1","false",FALSE,TRUE
"PSG9",NA,44055,"PSG9","false",FALSE,FALSE
"PSMA1",NA,38783,"PSMA1","false",FALSE,FALSE
"PSMA2",NA,41973,"PSMA2","false",FALSE,FALSE
"PSMA3",NA,39034,"PSMA3","false",FALSE,FALSE
"PSMA6",NA,42013,"PSMA6","false",FALSE,FALSE
"PSMA7",NA,39746,"PSMA7","false",FALSE,FALSE
"PSMB1",NA,45346,"PSMB1","false",FALSE,FALSE
"PSMB3",NA,45269,"PSMB3","false",FALSE,FALSE
"PSMB4",NA,39146,"PSMB4","false",FALSE,FALSE
"PSMB6",NA,39930,"PSMB6","false",FALSE,FALSE
"PSMC1",NA,45044,"PSMC1","false",FALSE,FALSE
"PSMC2",NA,39741,"PSMC2","false",FALSE,FALSE
"PSMC4",NA,39452,"PSMC4","false",FALSE,FALSE
"PSMC5",NA,38527,"PSMC5","false",FALSE,FALSE
"PSMC6",NA,39059,"PSMC6","false",FALSE,FALSE
"PSMD1",NA,38518,"PSMD1","false",FALSE,FALSE
"PSMD11",NA,44834,"PSMD11","false",FALSE,FALSE
"PSMD12",NA,38577,"PSMD12","false",FALSE,FALSE
"PSMD13",NA,39450,"PSMD13","false",FALSE,FALSE
"PSMD2",NA,39405,"PSMD2","false",FALSE,FALSE
"PSMD3",NA,38667,"PSMD3","false",FALSE,FALSE
"PSMD4",NA,45051,"PSMD4","false",FALSE,FALSE
"PSMD6",NA,45022,"PSMD6","false",FALSE,FALSE
"PSMD7",NA,41434,"PSMD7","false",FALSE,FALSE
"PSME3",NA,40329,"PSME3","false",FALSE,FALSE
"PSMF1",NA,43021,"PSMF1","false",FALSE,FALSE
"PSPH",NA,43996,"PSPH","false",FALSE,FALSE
"PSTPIP1",NA,42053,"PSTPIP1","false",FALSE,FALSE
"PTBP3",NA,40305,"PTBP3","false",FALSE,FALSE
"PTCD3",NA,43720,"PTCD3","false",FALSE,FALSE
"PTGER3",NA,39978,"PTGER3","false",FALSE,FALSE
"PTGES3",NA,43718,"PTGES3","false",FALSE,FALSE
"PTK2",NA,42573,"PTK2","false",FALSE,FALSE
"PTK2B",NA,40695,"PTK2B","false",FALSE,FALSE
"PTK6",NA,39645,"PTK6","false",FALSE,FALSE
"PTMA",NA,38838,"PTMA","false",FALSE,FALSE
"PTN",NA,40841,"PTN","false",FALSE,FALSE
"PTP4A3",NA,43550,"PTP4A3","false",FALSE,FALSE
"PTPN11",NA,38463,"PTPN11","false",FALSE,FALSE
"PTPN12",NA,40060,"PTPN12","false",FALSE,FALSE
"PTPN13",NA,44171,"PTPN13","false",FALSE,FALSE
"PTPN14",NA,38144,"PTPN14","false",FALSE,FALSE
"PTPN3",NA,41096,"PTPN3","false",FALSE,FALSE
"PTPRA",NA,43594,"PTPRA","false",TRUE,FALSE
"PTPRCAP",NA,43334,"PTPRCAP","false",FALSE,FALSE
"PUF60",NA,39136,"PUF60","false",FALSE,FALSE
"PUM1",NA,38146,"PUM1","false",FALSE,FALSE
"PUM2",NA,44184,"PUM2","false",TRUE,FALSE
"PXN",NA,42212,"PXN","false",FALSE,FALSE
"QARS",NA,40729,"QARS","false",FALSE,FALSE
"QKI",NA,38985,"QKI","false",FALSE,FALSE
"R3HDM2",NA,40766,"R3HDM2","false",FALSE,FALSE
"RAB11B",NA,40600,"RAB11B","false",FALSE,FALSE
"RAB14",NA,45480,"RAB14","false",FALSE,FALSE
"RAB1A",NA,39456,"RAB1A","false",FALSE,FALSE
"RAB1B",NA,42868,"RAB1B","false",FALSE,FALSE
"RAB2",NA,45319,"RAB2","false",FALSE,FALSE
"RAB21",NA,45512,"RAB21","false",FALSE,FALSE
"RAB27A",NA,41348,"RAB27A","false",TRUE,FALSE
"RAB3GAP2",NA,38930,"RAB3GAP2","false",FALSE,FALSE
"RAB41",NA,44259,"RAB41","false",FALSE,FALSE
"RAB5C",NA,45011,"RAB5C","false",FALSE,FALSE
"RAB6A",NA,42881,"RAB6A","false",FALSE,FALSE
"RAB7A",NA,38218,"RAB7A","false",FALSE,FALSE
"RAB8A",NA,39682,"RAB8A","false",FALSE,FALSE
"RAB9A",NA,42556,"RAB9A","false",FALSE,FALSE
"RABAC1",NA,42322,"RABAC1","false",FALSE,FALSE
"RABGEF1",NA,41149,"RABGEF1","false",FALSE,FALSE
"RABGGTB",NA,45744,"RABGGTB","false",FALSE,FALSE
"RABIF",NA,41440,"RABIF","false",FALSE,FALSE
"RABL2A",NA,38636,"RABL2A","false",FALSE,FALSE
"RAC1",NA,42266,"RAC1","false",FALSE,FALSE
"RAC2",NA,42319,"RAC2","false",FALSE,FALSE
"RACK1",NA,37880,"RACK1","false",FALSE,FALSE
"RAD17",NA,42117,"RAD17","false",FALSE,FALSE
"RAD18",NA,38792,"RAD18","false",FALSE,FALSE
"RAD21",NA,38444,"RAD21","false",FALSE,FALSE
"RAD23A",NA,38849,"RAD23A","false",FALSE,FALSE
"RAD23B",NA,39389,"RAD23B","false",FALSE,FALSE
"RAD52",NA,41819,"RAD52","false",FALSE,FALSE
"RAD9A",NA,42336,"RAD9A","false",FALSE,FALSE
"RAF1",NA,42029,"RAF1","false",FALSE,FALSE
"RAI2",NA,42892,"RAI2","false",FALSE,FALSE
"RALBP1",NA,41374,"RALBP1","false",FALSE,FALSE
"RALGDS",NA,38075,"RALGDS","false",FALSE,FALSE
"RAN",NA,42391,"RAN","false",FALSE,FALSE
"RANBP1",NA,44641,"RANBP1","false",FALSE,FALSE
"RANBP2",NA,39020,"RANBP2","false",FALSE,FALSE
"RANBP3",NA,44795,"RANBP3","false",FALSE,FALSE
"RANBP6",NA,41926,"RANBP6","false",FALSE,FALSE
"RANBP9",NA,38774,"RANBP9","false",FALSE,FALSE
"RANGAP1",NA,44995,"RANGAP1","false",FALSE,FALSE
"RANGRF",NA,42392,"RANGRF","false",TRUE,FALSE
"RAP2A",NA,44076,"RAP2A","false",FALSE,FALSE
"RAP80",NA,42872,"RAP80","false",FALSE,FALSE
"RAPGEF2",NA,41123,"RAPGEF2","false",FALSE,FALSE
"RARA",NA,40313,"RARA","false",FALSE,FALSE
"RARRES3",NA,39244,"RARRES3","false",FALSE,FALSE
"RARS",NA,45028,"RARS","false",FALSE,FALSE
"RASA1",NA,44408,"RASA1","false",FALSE,FALSE
"RASA4",NA,40349,"RASA4","false",FALSE,FALSE
"RASD1",NA,39501,"RASD1","false",FALSE,FALSE
"RASSF1",NA,38685,"RASSF1","false",FALSE,FALSE
"RASSF3",NA,43696,"RASSF3","false",FALSE,FALSE
"RASSF4",NA,43694,"RASSF4","false",FALSE,FALSE
"RASSF5",NA,38256,"RASSF5","false",FALSE,FALSE
"RASSF6",NA,40222,"RASSF6","false",FALSE,FALSE
"RB1",NA,41686,"RB1","false",FALSE,FALSE
"RBBP4",NA,43201,"RBBP4","false",FALSE,FALSE
"RBBP5",NA,42137,"RBBP5","false",FALSE,FALSE
"RBBP7",NA,41014,"RBBP7","false",FALSE,FALSE
"RBBP8",NA,40140,"RBBP8","false",FALSE,FALSE
"RBL1",NA,39495,"RBL1","false",FALSE,FALSE
"RBL2",NA,42966,"RBL2","false",FALSE,FALSE
"RBM10",NA,40530,"RBM10","false",FALSE,FALSE
"RBM12",NA,38497,"RBM12","false",TRUE,FALSE
"RBM14",NA,40347,"RBM14","false",FALSE,FALSE
"RBM17",NA,42987,"RBM17","false",FALSE,FALSE
"RBM3",NA,40020,"RBM3","false",FALSE,FALSE
"RBM39",NA,43677,"RBM39","false",FALSE,FALSE
"RBM4",NA,39142,"RBM4","false",FALSE,FALSE
"RBM45",NA,44884,"RBM45","false",FALSE,FALSE
"RBM48",NA,44854,"RBM48","false",FALSE,FALSE
"RBM5",NA,42042,"RBM5","false",TRUE,FALSE
"RBM7",NA,41613,"RBM7","false",FALSE,FALSE
"RBM8",NA,44903,"RBM8","false",FALSE,FALSE
"RBMX",NA,40452,"RBMX","false",FALSE,FALSE
"RBPJ",NA,37749,"RBPJ","false",TRUE,FALSE
"RBX1",NA,38949,"RBX1","false",FALSE,FALSE
"RCBTB2",NA,40621,"RCBTB2","false",FALSE,FALSE
"RCC2",NA,40478,"RCC2","false",FALSE,FALSE
"RCHY1",NA,40186,"RCHY1","false",FALSE,FALSE
"RCN2",NA,37953,"RCN2","false",TRUE,FALSE
"RDX",NA,42583,"RDX","false",FALSE,FALSE
"RECK",NA,40245,"RECK","false",FALSE,FALSE
"RECQL5",NA,38347,"RECQL5","false",FALSE,FALSE
"REEP6",NA,45257,"REEP6","false",FALSE,FALSE
"REL",NA,37776,"REL","false",TRUE,FALSE
"RELA",NA,38201,"RELA","false",FALSE,FALSE
"REPS1",NA,45683,"REPS1","false",FALSE,FALSE
"RERE",NA,42038,"RERE","false",FALSE,FALSE
"REXO1L1P",NA,44210,"REXO1L1P","false",FALSE,FALSE
"RFC1",NA,38917,"RFC1","false",FALSE,FALSE
"RFC2",NA,37849,"RFC2","false",FALSE,FALSE
"RFC3",NA,38398,"RFC3","false",FALSE,FALSE
"RFC4",NA,42401,"RFC4","false",FALSE,FALSE
"RFC5",NA,37759,"RFC5","false",FALSE,FALSE
"RFXAP",NA,38272,"RFXAP","false",FALSE,FALSE
"RGL1",NA,42497,"RGL1","false",FALSE,FALSE
"RGL2",NA,44036,"RGL2","false",FALSE,FALSE
"RGS2",NA,39537,"RGS2","false",FALSE,FALSE
"RGS3",NA,38592,"RGS3","false",FALSE,FALSE
"RHOA",NA,43385,"RHOA","false",FALSE,FALSE
"RHOH",NA,42779,"RHOH","false",FALSE,FALSE
"RHOT2",NA,41420,"RHOT2","false",FALSE,FALSE
"RIC8A",NA,40820,"RIC8A","false",FALSE,FALSE
"RIF1",NA,43910,"RIF1","false",FALSE,FALSE
"RIPK1",NA,41729,"RIPK1","false",FALSE,FALSE
"RIPK2",NA,41933,"RIPK2","false",FALSE,FALSE
"RIPPLY1",NA,40946,"RIPPLY1","false",FALSE,FALSE
"RIT1",NA,37920,"RIT1","false",TRUE,FALSE
"RLF",NA,45638,"RLF","false",FALSE,FALSE
"RLIM",NA,39276,"RLIM","false",FALSE,FALSE
"RND3",NA,42591,"RND3","false",FALSE,FALSE
"RNF10",NA,45579,"RNF10","false",FALSE,FALSE
"RNF11",NA,43454,"RNF11","false",FALSE,FALSE
"RNF114",NA,39292,"RNF114","false",FALSE,FALSE
"RNF123",NA,40740,"RNF123","false",FALSE,FALSE
"RNF14",NA,39274,"RNF14","false",FALSE,FALSE
"RNF167",NA,44099,"RNF167","false",FALSE,FALSE
"RNF168",NA,42240,"RNF168","false",FALSE,FALSE
"RNF181",NA,41221,"RNF181","false",FALSE,FALSE
"RNF19A",NA,44750,"RNF19A","false",FALSE,TRUE
"RNF2",NA,37942,"RNF2","false",FALSE,FALSE
"RNF213",NA,40249,"RNF213","false",FALSE,FALSE
"RNF219",NA,39778,"RNF219","false",FALSE,FALSE
"RNF31",NA,39266,"RNF31","false",FALSE,FALSE
"RNF5",NA,39225,"RNF5","false",FALSE,FALSE
"RNF8",NA,38830,"RNF8","false",FALSE,FALSE
"RNH1",NA,39310,"RNH1","false",FALSE,FALSE
"RNPC2",NA,39585,"RNPC2","false",FALSE,FALSE
"RNPS1",NA,39813,"RNPS1","false",FALSE,FALSE
"ROCK1",NA,37756,"ROCK1","false",TRUE,FALSE
"RORB",NA,43076,"RORB","false",FALSE,FALSE
"RPA1",NA,40861,"RPA1","false",FALSE,FALSE
"RPA2",NA,39075,"RPA2","false",FALSE,FALSE
"RPA3",NA,38436,"RPA3","false",FALSE,FALSE
"RPH3AL",NA,41708,"RPH3AL","false",FALSE,FALSE
"RPIA",NA,44895,"RPIA","false",FALSE,FALSE
"RPL10A",NA,40396,"RPL10A","false",FALSE,FALSE
"RPL10L",NA,40781,"RPL10L","false",FALSE,FALSE
"RPL11",NA,40389,"RPL11","false",FALSE,FALSE
"RPL12",NA,40517,"RPL12","false",FALSE,FALSE
"RPL13A",NA,40843,"RPL13A","false",FALSE,FALSE
"RPL15",NA,40398,"RPL15","false",FALSE,FALSE
"RPL17-C18orf32",NA,39615,"RPL17-C18orf32","false",FALSE,FALSE
"RPL18",NA,41184,"RPL18","false",FALSE,FALSE
"RPL18A",NA,40462,"RPL18A","false",FALSE,FALSE
"RPL19",NA,41864,"RPL19","false",FALSE,FALSE
"RPL21",NA,40002,"RPL21","false",FALSE,FALSE
"RPL22",NA,38760,"RPL22","false",FALSE,FALSE
"RPL23",NA,39099,"RPL23","false",FALSE,FALSE
"RPL23A",NA,40413,"RPL23A","false",FALSE,FALSE
"RPL24",NA,38656,"RPL24","false",FALSE,FALSE
"RPL29",NA,44646,"RPL29","false",FALSE,FALSE
"RPL3",NA,43358,"RPL3","false",FALSE,FALSE
"RPL30",NA,39125,"RPL30","false",FALSE,FALSE
"RPL31",NA,39129,"RPL31","false",FALSE,FALSE
"RPL32",NA,44843,"RPL32","false",FALSE,FALSE
"RPL36A",NA,38148,"RPL36A","false",FALSE,FALSE
"RPL37A",NA,40084,"RPL37A","false",FALSE,FALSE
"RPL38",NA,38558,"RPL38","false",FALSE,FALSE
"RPL4",NA,37982,"RPL4","false",FALSE,FALSE
"RPL5",NA,40394,"RPL5","false",FALSE,FALSE
"RPL6",NA,39807,"RPL6","false",FALSE,FALSE
"RPL7",NA,39936,"RPL7","false",FALSE,FALSE
"RPL7A",NA,40391,"RPL7A","false",FALSE,FALSE
"RPL8",NA,39751,"RPL8","false",FALSE,FALSE
"RPL9P7",NA,39127,"RPL9P7","false",FALSE,FALSE
"RPLP1",NA,38525,"RPLP1","false",FALSE,FALSE
"RPLP2",NA,41981,"RPLP2","false",FALSE,FALSE
"RPN1",NA,45049,"RPN1","false",FALSE,FALSE
"RPS10",NA,37854,"RPS10","false",FALSE,FALSE
"RPS11",NA,40596,"RPS11","false",FALSE,FALSE
"RPS12",NA,41992,"RPS12","false",FALSE,FALSE
"RPS13",NA,37859,"RPS13","false",FALSE,FALSE
"RPS14",NA,40415,"RPS14","false",FALSE,FALSE
"RPS15A",NA,38765,"RPS15A","false",FALSE,FALSE
"RPS16",NA,40560,"RPS16","false",FALSE,FALSE
"RPS17",NA,38582,"RPS17","false",FALSE,FALSE
"RPS18",NA,38245,"RPS18","false",FALSE,FALSE
