SrNo	V1	V2
1041	A0A024RA52	P18206
1042	A0A024QZW3	P08138
1043	O15116	Q86V24
1044	A0A024R562	Q16548
1045	P13473	P37840
1046	O14490	Q96FJ2
1047	O15116	Q9BU61
1048	A0A024RCM3	Q8WVV9
1049	P06396	P68133
1050	Q01780	Q9H7Z7
1051	P06241	P20963
1052	P49023	P62917
1053	P16333	P35462
1054	B2R789	Q15797
1055	A0A024R8X1	Q16236
1056	O15198	P60981
1057	A4D0W0	Q16342
1058	P05412	Q16236
1059	A8K3E0	Q16236
1060	P04278	P60981
1061	Q8TEW0	Q9NQ66
1062	P21266	P28161
1063	A4D1U3	P49023
1064	A0A024R5H0	P49023
1065	A0A024RCA7	P49023
1066	A0A024R4F1	P49023
1067	A0A024R2Q4	P49023
1068	P02545	P49023
1069	P49023	P60660
1070	P14618	P49023
1071	A0A024RBK3	P49023
1072	P49023	Q14764
1073	P13010	P49023
1074	P49023	P62847
1075	A0A024R1V4	P49023
1076	O43776	P49023
1077	P49023	Q9Y6W5
1078	P11182	P49023
1079	P47914	P49023
1080	P49023	Q76M96
1081	O14669	P49023
1082	P49023	P62081
1083	A4D0W4	P49023
1084	P11021	P49023
1085	P18124	P49023
1086	P08123	P49023
1087	A2A3R6	P49023
1088	A3RJH1	P49023
1089	P46779	P49023
1090	B0LPF3	Q13480
1091	P60709	Q9H9Y6
1092	P02671	P02679
1093	P02671	P02675
1094	O14776	Q8N2W9
1095	P49023	Q13283
1096	O15520	P21802
1097	P08709	P08709
1098	A0A024RCW6	P41182
1099	Q92985	Q99836
1100	Q00887	Q15796
1101	P43246	P61244
1102	D0PNI1	P30305
1103	Q8WYH8	Q9P2H0
1104	A0A024RDR3	Q9NXD2
1105	P29590	P36897
1106	A0A024R2Q3	A0A024R6A5
1107	A0A024RCS3	P19878
1108	O75112	Q9NPC6
1109	Q9NPB6	Q9NQ66
1110	D0PNI1	P55916
1111	D0PNI1	P49137
1112	Q8WVM8	Q9H0D6
1113	B1AHB0	Q9UBD5
1114	A4D0P7	B1AHB0
1115	P18206	P28838
1116	P08311	P55210
1117	P23246	P49023
1118	P28908	Q13114
1119	L7RRS6	Q9NZQ0
1120	P49418	Q9BVH8
1121	Q99962	Q9BVH8
1122	P29323	P98172
1123	O43752	Q9HD26
1124	A4D0U5	Q8N8S7
1125	A4D0U5	Q9Y615
1126	A0A024R597	O95257
1127	A0A024R0V4	A4D0U5
1128	N0E4C7	P15621
1129	P12931	Q08499
1130	A4D0U5	Q9UI08
1131	P12931	P61978
1132	P01903	Q30154
1133	O00198	Q07817
1134	P04156	P68400
1135	A0A024R7L5	Q92540
1136	A0A024R179	P78344
1137	P35638	P49715
1138	B0LPE5	Q9UBP6
1139	Q13136	Q9Y2X7
1140	P12931	P29353
1141	Q9UK45	Q9Y4Z0
1142	P12931	Q658W2
1143	P57081	Q9UBP6
1144	A0A024R0Q7	F1D8N4
1145	F1D8N4	Q15596
1146	P49023	Q01844
1147	L7RRS6	P14618
1148	A0A024R454	L7RRS6
1149	A0A024R804	P53567
1150	A0A024R804	P05412
1151	A0A024R804	Q9NR55
1152	A0A024R804	A0A024R8X1
1153	A0A0A6YYA9	Q04759
1154	A0A024R804	P17275
1155	P49023	Q9NUL2
1156	Q06455	Q96ST3
1157	A4D1Q0	Q96D09
1158	O95278	Q7L775
1159	Q15796	Q99732
1160	P12004	P35250
1161	P12755	P68363
1162	P05771	P32927
1163	A0A090N8Y5	P62306
1164	P18206	P62306
1165	A0A024R562	Q07817
1166	O15116	P28074
1167	O15116	Q9Y4Z0
1168	A0A024RCM3	Q06265
1169	A0A024RCM3	O00148
1170	P36941	Q13490
1171	P63172	Q9UBX3
1172	P36941	Q9NR28
1173	P06730	Q9BUB5
1174	A0A024RAW9	O60828
1175	P25963	Q9Y297
1176	P25963	P49407
1177	P38398	P43246
1178	P13631	Q15466
1179	A0A024R9J0	P25205
1180	O95785	P56545
1181	A0A024R9J0	Q9NZT1
1182	Q9H836	Q9Y232
1183	O15015	P55854
1184	P0CG48	Q9Y3L3
1185	P06881	P42892
1186	B0ZBE2	P42892
1187	P42892	P49760
1188	A0A024R2U9	P16403
1189	A0A024R734	P61956
1190	P0CG48	Q9NQ86
1191	Q96A56	Q9H2X6
1192	A0A024R306	P0CG48
1193	P0CG48	Q9Y580
1194	O15534	P0CG48
1195	O43374	P0CG48
1196	P45973	Q53HL2
1197	A0A024R292	P0CG48
1198	P0CG48	Q8IXN7
1199	A8K699	P0CG48
1200	P46531	Q14527
1201	A0A024R9J0	P49736
1202	A0A024R9J0	Q16531
1203	P0CG48	Q53FM1
1204	Q96T23	Q9NRC8
1205	P08047	Q96T23
1206	P0CG48	Q96BH3
1207	A0A024R475	Q2M2I5
1208	B2RBV7	Q2M2I5
1209	Q13620	Q2M2I5
1210	Q2M2I5	Q93034
1211	Q13617	Q2M2I5
1212	Q7L5N1	Q96T23
1213	Q2M2I5	Q7L5N1
1214	P0CG48	P30281
1215	A8KAH6	P02489
1216	G5E962	Q13451
1217	O15205	Q8TED0
1218	P0CG48	P14316
1219	P05067	Q9BWT6
1220	B3KWS5	P0CG48
1221	P53621	Q9UBF2
1222	O14579	Q9UBF2
1223	Q05519	Q92610
1224	O95169	Q9UBF2
1225	Q6FII3	Q9UBY8
1226	P60520	Q9UBY8
1227	O60238	Q9UBY8
1228	Q9NQC3	Q9UBY8
1229	A0A024R371	Q9UBY8
1230	P04350	Q9UBY8
1231	J3KNF8	Q9UBY8
1232	Q96AP4	Q9UBY8
1233	Q6UX40	Q9UBY8
1234	Q5BJH2	Q9UBY8
1235	Q9H6X4	Q9UBY8
1236	Q9BVK8	Q9UBY8
1237	Q9P0L0	Q9UBY8
1238	B4DIG0	O15205
1239	P11487	P19387
1240	B4DIG0	P45984
1241	A0A0A0MR66	Q13247
1242	P07900	Q86UX6
1243	Q13247	Q504Q3
1244	A0A024RCB7	P16402
1245	O75487	P48431
1246	P48431	Q96G75
1247	P08514	P17612
1248	D6REB3	Q9UBF2
1249	P0CG48	Q99689
1250	P08514	Q9NRD1
1251	A0A024R4E2	P16402
1252	P25205	Q13451
1253	A4D105	Q7Z739
1254	A0A024R3Z2	Q96T23
1255	O75487	P19784
1256	P0CG48	Q16518
1257	A8K3Y2	Q5XUX0
1258	Q96RS6	Q9UBF2
1259	Q13451	Q9HB71
1260	Q13451	Q96EK5
1261	Q13451	Q9GZT9
1262	A0A024RBB6	Q13451
1263	Q13451	Q7L3B6
1264	P06737	Q13451
1265	O95793	Q9UBF2
1266	P55854	Q9UBF2
1267	P61956	Q9UBF2
1268	A0A024R9J0	Q20BG9
1269	P04637	Q13247
1270	P00505	Q13344
1271	G5EA09	P02489
1272	A0A024R2U5	A0A024RA21
1273	P55854	Q96T23
1274	E9PJK2	Q13247
1275	Q8TED0	Q99496
1276	P16402	Q99496
1277	P0CG48	P51959
1278	P08514	P54105
1279	P0CG48	P43304
1280	P0CG48	Q8IYS0
1281	P00505	P29372
1282	Q6PJ06	Q86SS6
1283	P00734	P08514
1284	A0A024R2U5	Q9Y3Q3
1285	Q59GL1	Q86SS6
1286	P08514	Q9P0P0
1287	P61077	Q96G75
1288	Q96FI0	Q96G75
1289	A6NCC3	P0CG48
1290	P0CG48	Q9NR99
1291	P62877	Q5XUX0
1292	O75487	Q13501
1293	Q13247	Q8IYB3
1294	Q16518	Q6PCB7
1295	P83916	Q96SR6
1296	B7Z3D6	P16402
1297	P00505	Q9UQL6
1298	P0CG48	Q546Y9
1299	A0A024R475	Q59H77
1300	O60885	Q92610
1301	P16402	P51858
1302	P46531	Q59H77
1303	A0A024R8Y7	Q59H77
1304	Q59H77	Q969P0
1305	A0A024RBD2	P0CG48
1306	A0A024R3Z2	P16402
1307	E7EVC7	Q59H77
1308	P52735	Q59H77
1309	Q59H77	Q9UQL6
1310	P61956	Q02383
1311	P19784	P48431
1312	P0CG48	Q13164
1313	A0A024R730	P28070
1314	A0A024R9J0	P00558
1315	A0A024R9J0	P00403
1316	P0CG48	P35712
1317	P0CG48	P57775
1318	O14514	P0CG48
1319	P0CG48	P25445
1320	P19784	Q9BS34
1321	P0CG48	Q9BUY7
1322	P16403	P19784
1323	A0A024R6S2	P04626
1324	P0CG48	Q9NXI6
1325	P04424	P19784
1326	O15457	P0CG48
1327	P0CG48	Q5EE01
1328	A0A024R9J0	P33991
1329	P05181	P0CG48
1330	P19784	Q00536
1331	P0CG48	Q96QB1
1332	P0CG48	Q9BZE0
1333	P0CG48	Q9NRJ5
1334	O43312	P0CG48
1335	P0CG48	P54760
1336	A0A024R9J0	Q14839
1337	P08908	P0CG48
1338	P08319	P0CG48
1339	A6ZID6	P0CG48
1340	P19784	Q9NZC7
1341	B7Z2F8	P0CG48
1342	Q9HC29	Q9Y3D6
1343	A0A024R1Z1	A0A024R9J0
1344	P0CG48	Q8WXI3
1345	P32121	P62277
1346	P28845	Q5VSY0
1347	Q5VSY0	Q8N4P3
1348	B7ZAX4	P45973
1349	B7ZAX4	P10909
1350	B7ZAX4	Q9Y5L4
1351	A0A024QZ47	B7ZAX4
1352	B7ZAX4	Q96ST3
1353	Q99963	Q9UQ16
1354	P61769	Q8TD08
1355	Q99963	Q9H3H3
1356	Q8IUX8	Q99963
1357	P61769	P62993
1358	A0A024RAS0	Q99963
1359	P0CG48	Q99963
1360	P61769	Q03518
1361	F2YGU2	P0CG48
1362	P0CG48	Q86VP3
1363	B5B2P4	P0CG48
1364	Q8WWB5	Q96FX2
1365	O95273	Q15973
1366	B4DVH3	O95273
1367	O95273	Q9UIE0
1368	A0A024R4B2	O95273
1369	O95273	Q9BSJ6
1370	A0PK00	O95273
1371	O95273	Q5I0X4
1372	B4DDV3	O95273
1373	O95273	O95926
1374	J3KN16	Q9UK22
1375	J3KN16	Q14789
1376	B2RMV2	J3KN16
1377	J3KN16	P35580
1378	J3KN16	Q8NF91
1379	J3KN16	Q01484
1380	J3KN16	P61024
1381	J3KN16	Q6FIF1
1382	J3KN16	O75179
1383	J3KN16	Q75VX8
1384	J3KN16	Q13435
1385	J3KN16	Q8TF39
1386	J3KN16	P43686
1387	J3KN16	P55036
1388	J3KN16	P07437
1389	J3KN16	Q86VN1
1390	J3KN16	Q7Z7H5
1391	J3KN16	Q8NHM5
1392	J3KN16	O94986
1393	J3KN16	P12883
1394	A0A087WXL6	J3KN16
1395	J3KN16	Q15276
1396	J3KN16	P35998
1397	J3KN16	P60900
1398	A0A024QZ62	J3KN16
1399	A0A024RA52	J3KN16
1400	J3KN16	O15205
1401	J3KN16	O00231
1402	J3KN16	O00487
1403	A8K517	J3KN16
1404	A0A024RB14	J3KN16
1405	J3KN16	O75365
1406	J3KN16	P09651
1407	A0A024QZB8	J3KN16
1408	J3KN16	P61956
1409	O43741	Q6ZN16
1410	P0CG48	Q93075
1411	P0CG48	Q9UIF8
1412	P0CG48	Q9HCM3
1413	A0A024R1Y6	P0CG48
1414	P10451	Q9Y4G8
1415	A0A024R475	P46783
1416	P46783	Q93034
1417	A0A024RB77	P46783
1418	P46783	Q15843
1419	O75093	Q86V38
1420	Q8N140	Q96SB8
1421	Q96MG7	Q96SB8
1422	A0A024R3Z2	Q96SB8
1423	A0A024R2K3	Q9H9V4
1424	P62837	Q9H9V4
1425	P61077	Q9H9V4
1426	P05067	Q5U5X0
1427	P05067	Q13939
1428	P05067	Q8IYX1
1429	O95561	P05067
1430	P27635	P46783
1431	A0A024R1V4	P46783
1432	P32969	P46783
1433	A0A024R2P0	P46783
1434	A2RUM7	P46783
1435	O43395	P46783
1436	P14927	P46783
1437	P0CG48	Q9NYV6
1438	P12830	Q92688
1439	P11441	P46783
1440	P0CG48	P51164
1441	P46783	Q504Q3
1442	A0A024RCB7	Q92688
1443	Q92688	Q969P0
1444	P48431	Q92688
1445	P0CG48	Q9Y3Q3
1446	P43351	P46783
1447	O95817	P81877
1448	F1D8T0	Q92688
1449	O60784	P81877
1450	Q15796	Q92688
1451	P46783	Q9NRD1
1452	Q86T74	Q9Y4G8
1453	P61160	Q92688
1454	Q92688	Q99933
1455	A0A024R7E9	Q92688
1456	Q92688	Q96EK5
1457	P46783	P60228
1458	P46783	Q9UBQ5
1459	Q92688	Q9HAV7
1460	P46783	Q6PKG0
1461	P27694	Q92688
1462	P46783	P62249
1463	P46783	P62269
1464	P46783	P62273
1465	P23396	P46783
1466	P08708	P46783
1467	P46783	P62847
1468	P42677	P46783
1469	P46783	Q8NC51
1470	Q92688	Q99961
1471	P46783	Q9BRP8
1472	Q9NZC7	Q9Y4G8
1473	P46783	Q8WXI3
1474	P46783	Q9BV73
1475	P23258	P46783
1476	P0CG48	Q9HD23
1477	A0A024R9W5	Q92688
1478	A0A024R9W5	P46783
1479	Q6P3W7	Q9Y4G8
1480	Q5TCQ9	Q9Y4G8
1481	O60232	Q9Y4G8
1482	A0A024R882	Q9Y4G8
1483	Q20BG9	Q9Y4G8
1484	Q96RW7	Q9Y4G8
1485	Q15149	Q9Y4G8
1486	P28838	Q9Y4G8
1487	P50222	Q92688
1488	O95561	P25788
1489	G5EA09	Q92688
1490	A0A024R7H3	Q9NXR8
1491	O95602	Q92831
1492	P0CG48	Q9BTP6
1493	P0CG48	P22897
1494	P31151	Q13620
1495	A8K379	Q8IW35
1496	O95251	P46783
1497	O00187	P05155
1498	O00187	Q15485
1499	P0CG48	Q13239
1500	P20671	Q15843
1501	Q8IW35	Q9HAV0
1502	D1MPS5	P0CG48
1503	A0A024R3A9	O95602
1504	O95602	P51784
1505	Q7L2J0	Q92688
1506	O95602	Q9H6T3
1507	A0A024R096	P0CG48
1508	P25791	P81877
1509	O95602	Q9H9Y6
1510	O15446	O95602
1511	A0A024R4Z6	O95602
1512	P16403	Q15843
1513	P09016	Q99729
1514	P09016	Q15326
1515	A0A024RB77	P62277
1516	P31151	Q93034
1517	P81877	Q9UPN9
1518	Q13111	Q92688
1519	L8B7P7	P0CG48
1520	P0CG48	Q9UIX4
1521	P46934	Q9Y4G8
1522	Q9NPF5	Q9NXR8
1523	P08473	P46783
1524	P41743	Q9Y4G8
1525	A8K699	Q9BPZ7
1526	A0A090N7U0	P62277
1527	P19784	Q7Z4V5
1528	E9PJK2	P46783
1529	A0A024RB06	P48431
1530	O60264	O95602
1531	P0CG48	Q5U5X0
1532	P61956	Q92688
1533	P31151	Q96GG9
1534	O95785	Q9H5I1
1535	P0CG48	P56817
1536	O43463	O95785
1537	F1T0G5	P61952
1538	A0A024R5G1	P29972
1539	P29353	P31151
1540	Q14790	Q9Y3D6
1541	P53804	P62837
1542	P19784	Q13428
1543	Q53HL2	Q562F6
1544	A0A024R9J0	Q9BZZ5
1545	P19784	Q15843
1546	P19784	Q03164
1547	P19784	P21127
1548	P11274	P19784
1549	P19784	P38432
1550	E9PEP6	P19784
1551	A0A024R5S5	P19784
1552	O75071	P19784
1553	P49411	Q9H009
1554	P19784	Q8IYB3
1555	P19784	Q9UQ88
1556	O43897	P0CG48
1557	P19784	Q8WXX7
1558	D2CFK9	P19784
1559	P19784	Q99459
1560	P0CG48	Q9UKA1
1561	C6EMX8	Q86YT6
1562	O00257	O15205
1563	A0A024R9D3	P62277
1564	A0A0A0MTA6	Q9Y3D6
1565	P0CG48	Q8IXW5
1566	O95785	Q9Y2K1
1567	P0CG48	Q969E4
1568	P05067	Q8NEY3
1569	P62277	P62424
1570	P62277	P84098
1571	P0CG48	P54753
1572	P62277	P62913
1573	P0CG48	Q16769
1574	P62277	P62906
1575	P62277	P62899
1576	A0A024R1V4	P62277
1577	P46778	P62277
1578	P49760	Q9BTP7
1579	O95785	Q99496
1580	P07355	P62277
1581	P0CG48	Q8IVL5
1582	P0CG48	P14317
1583	Q13472	Q86YT6
1584	P55769	P62277
1585	F4ZW62	P62277
1586	A0A024R8F3	O43463
1587	P0CG48	Q86X60
1588	O95785	P61956
1589	P62277	Q02543
1590	A0A024RDB4	Q6IBU4
1591	A0A024RDB4	P32121
1592	A0A024R068	A0A024RDB4
1593	A0A024RDB4	B2RBV7
1594	Q3SB16	Q8IYU2
1595	A0A024R475	A0A024RDB4
1596	A0A024RDB4	Q9Y4Y9
1597	A0A024RDB4	O15205
1598	A0A024RB77	A0A024RDB4
1599	A0A024RDB4	Q59GL1
1600	A0A024RDB4	A3RJH1
1601	A0A024RDB4	P52815
1602	A0A024RDB4	A0A024RDF6
1603	A0A024RDB4	P31942
1604	A0A024RDB4	P19320
1605	A0A024R7T3	A0A024RDB4
1606	A0A024RDB4	Q96BA7
1607	A0A024RDB4	Q9NR12
1608	Q15796	Q3SB16
1609	A0A024RDB4	P09913
1610	A0A024RDB4	Q9Y5Q9
1611	A0A024RDB4	Q504Q3
1612	A0A024RDB4	P17096
1613	A0A024RDB4	J3KPF3
1614	A0A024RDB4	E7EQB3
1615	A0A024R8F4	A0A024RDB4
1616	A0A024RDB4	Q9NYM9
1617	A0A024RDB4	Q60FE5
1618	A0A024RDB4	Q16774
1619	A0A024RDB4	E2QRB3
1620	A0A024RDB4	Q16891
1621	A0A024RDB4	A4D0S9
1622	A0A024R2T6	A0A024RDB4
1623	Q13347	Q3SB16
1624	A0A024RDB4	Q9UBQ5
1625	P27635	P62277
1626	A0A024RDB4	Q8IV48
1627	A0A024RDB4	P61956
1628	A0A024R1Q8	P62277
1629	A0A024R0L6	A0A024RDB4
1630	A0A024RDB4	P55854
1631	A0A024RDB4	A4D105
1632	P62277	P62841
1633	A0A024R6E7	A0A024RDB4
1634	C9JE98	Q3SB16
1635	A0A024R880	A0A024RDB4
1636	A0A024RDB4	Q13617
1637	A0A024RDB4	Q92831
1638	A0A0A6YYL6	P62277
1639	A0A024RDB4	Q04637
1640	A0A024RDB4	Q7L2J0
1641	A0A024RDB4	Q9HCN4
1642	A0A024RDB4	Q53HF2
1643	A0A024RDB4	Q9H4L7
1644	A0A024RDB4	Q15365
1645	O00567	P62277
1646	P28702	Q3SB16
1647	P62277	Q9Y2X3
1648	P62277	P68104
1649	P62277	Q01081
1650	P50222	P60411
1651	P50539	P60411
1652	O00325	P60411
1653	P15151	P60411
1654	P60411	Q15973
1655	O43296	P60411
1656	P60411	Q92993
1657	O60336	P60411
1658	O95336	P60411
1659	P60411	Q9H2A7
1660	P60411	Q8NBS9
1661	P60411	Q96SQ5
1662	P60411	Q8TBP0
1663	P60369	P60411
1664	P0CG48	Q9H1V8
1665	O15212	O60909
1666	P62136	P78396
1667	P23508	P78396
1668	P78396	Q9BWF3
1669	P78396	Q13227
1670	P78396	Q01094
1671	B7Z3D6	P78396
1672	A0A024R8K8	Q9NRC8
1673	A0A024R8K8	P61956
1674	A0A024R8K8	Q9H4B6
1675	A0A024R8K8	P35226
1676	P0CG48	Q9UI08
1677	A8K6C2	Q05209
1678	A8K6C2	Q15796
1679	P0CG48	P34947
1680	P0CG48	Q8TB45
1681	A0A024R252	P0CG48
1682	P61981	Q7Z401
1683	Q15744	Q7Z401
1684	Q8IXS6	Q9GZT8
1685	P0CG48	Q9ULR5
1686	P0CG48	Q05DE9
1687	O00257	P12757
1688	A0A024R9J0	Q9BPX3
1689	P0CG48	Q9NWT1
1690	P0CG48	Q9UPT8
1691	P0CG48	Q92834
1692	P0CG48	Q5BJH2
1693	A0A024R5Q1	P0CG48
1694	P62277	Q9H009
1695	A3RJH1	Q96RW7
1696	A0A024R6U3	P0CG48
1697	P20671	P23396
1698	P0CG48	Q7Z3B0
1699	P16403	P20671
1700	E7EWE5	Q9Y3D6
1701	A0A024R7I4	P0CG48
1702	B2R4W8	P20671
1703	A2A3R6	P20671
1704	A8K517	P20671
1705	A0A024R0P9	Q9Y3D6
1706	A0A024QZD1	P20671
1707	P20671	Q71UI9
1708	P0CG48	Q92733
1709	A0A024R384	P0CG48
1710	P0CG48	Q9ULR0
1711	P0CG48	Q9C010
1712	P0CG48	Q96K21
1713	A0A024RB23	B0QZ35
1714	O43463	P17542
1715	A0A024R475	P78406
1716	A0A090N7U0	F1D8Q7
1717	A0A024R720	P0CG48
1718	A0A024RAP7	B3KX51
1719	P78406	Q9Y6A5
1720	O00425	P78406
1721	P78406	Q14980
1722	A0A024R9Z8	Q8N3C8
1723	O15205	P78318
1724	O15205	P78406
1725	P05067	P78318
1726	P05067	Q02045
1727	P05067	Q9H094
1728	O95279	P05067
1729	A0A024RCW2	P05067
1730	P02649	Q9BSF4
1731	A0A024QZ75	O75448
1732	A0A024QZ75	Q9Y2X0
1733	A0A024QZ75	A0A024RAW0
1734	P78318	Q8NI22
1735	P78318	Q15365
1736	P62937	P78318
1737	O60925	P78318
1738	P78318	Q9BRX5
1739	A0A024RB23	O43913
1740	P78318	Q9NY27
1741	P78318	Q9Y266
1742	P78318	Q9BPZ3
1743	O60664	P78318
1744	P78318	Q86T74
1745	O75340	P78318
1746	P78318	Q15843
1747	O00151	P78318
1748	P78318	Q96C90
1749	F5H3S6	P78318
1750	A6NFI3	Q96MX6
1751	O95373	P78318
1752	P78406	Q7Z2W4
1753	B1AQP2	P78318
1754	P09382	P78318
1755	P78318	Q92597
1756	P78318	Q93045
1757	O95983	P78318
1758	P78318	Q8WX93
1759	P25815	P78318
1760	P78318	Q9BYN0
1761	P78318	Q96K21
1762	A0A024R9Z8	A4D299
1763	A0A024QZ75	Q969H0
1764	P78318	Q96AZ1
1765	P0CG48	P32455
1766	P42224	P78318
1767	A0A024R9Z8	O75444
1768	A0A024RAP7	Q7Z4F3
1769	P0CG48	Q14432
1770	A0A024R9Z8	Q16236
1771	P78406	Q86T74
1772	P48637	Q9BUJ0
1773	P00966	P48637
1774	P30084	P48637
1775	P48637	Q9NTK5
1776	P48637	P68402
1777	P48637	P54578
1778	P31946	P48637
1779	P48637	P62258
1780	P48637	P61981
1781	A0A024R7B7	P78406
1782	A0A024R8M0	A0A024R9Z8
1783	P55854	P78406
1784	F1D8Q7	P37231
1785	P04637	Q9ULC6
1786	P0CG48	P23468
1787	A0A024R496	Q06609
1788	F1D8Q7	F5GXF0
1789	A0A024RAP7	Q13596
1790	A0A024R9Z8	P12931
1791	A0A024RB23	P60568
1792	P26718	P78406
1793	A0A024R9Z8	P35269
1794	P48643	P78318
1795	A0A024R9Z8	Q04206
1796	P04745	Q9HC84
1797	P78318	Q9UJV3
1798	A0A024QZ75	Q96HR3
1799	P0CG48	P41221
1800	P09884	P78406
1801	P35658	P78406
1802	P51784	P78406
1803	P78406	Q9UDY2
1804	P78406	Q8N1F7
1805	P78406	Q12874
1806	P78406	Q7L5N1
1807	O14802	P78406
1808	P78406	Q5SRE5
1809	P78406	Q8IUR7
1810	P78406	Q9NVU0
1811	A0A024R2A8	P78406
1812	P78406	Q8IWA0
1813	P78406	Q96S15
1814	P78406	Q93009
1815	A0A024R9Z8	Q9UNE7
1816	A0A087WW00	Q9ULK6
1817	P61077	Q9ULK6
1818	O14933	Q9ULK6
1819	Q96FI0	Q9ULK6
1820	F1D8Q7	P09016
1821	A0A024QZ75	Q9H668
1822	A0A024QZ75	Q96PU8
1823	C9JE98	F1D8Q7
1824	F1D8N7	F1D8Q7
1825	F1D8Q7	P13631
1826	O94919	P0CG48
1827	A0A024R9Z8	Q16531
1828	A0A024R9Z8	P61956
1829	P0CG48	Q9BSF4
1830	O15375	P0CG48
1831	O95279	P0CG48
1832	P0CG48	P84101
1833	A0A0A0MTA6	P0CG48
1834	A0A024R3Z2	O95785
1835	P0CG48	Q5VV67
1836	A0A024RAP7	Q8WUM4
1837	P09914	P31151
1838	Q9C035	Q9UK80
1839	A0A024RDT8	P0CG48
1840	P0CG48	Q8N3C8
1841	P0CG48	Q86WR0
1842	A0A024R9J0	Q05BV1
1843	A0A024R9J0	Q8N163
1844	P0CG48	Q86XK3
1845	P0CG48	Q9BYN8
1846	P20671	P61326
1847	P0CG48	Q8TBY9
1848	P0CG48	Q96FF1
1849	P0CG48	P60002
1850	P0CG48	Q13427
1851	A0A024RBT3	P0CG48
1852	A0A024R921	P0CG48
1853	Q9BQB6	Q9Y3D6
1854	P0CG48	Q13111
1855	P19320	P20671
1856	P0CG48	Q9BQB6
1857	O15265	P20226
1858	A0A024R2U6	P0CG48
1859	P0CG48	P14621
1860	P0CG48	Q4LDG9
1861	P0CG48	Q14244
1862	P0CG48	Q9BW71
1863	P0CG48	Q9UIB8
1864	O43823	P0CG48
1865	P0CG48	Q96EY8
1866	P0CG48	Q9BUA3
1867	P0CG48	Q9UII2
1868	P0CG48	Q9UKG9
1869	A0A024R7B0	A8KAH6
1870	O43678	Q6NZX3
1871	A0A024RA90	O95628
1872	O95628	Q96FI0
1873	P51825	Q6NZX3
1874	P62195	P62277
1875	Q9BYJ4	Q9C035
1876	P0CG48	Q8NEP9
1877	P0CG48	Q9C0B6
1878	G5E962	Q9UNH6
1879	P62875	Q9UNH6
1880	O14964	Q9UNH6
1881	P0CG48	Q86US8
1882	A0A024RE06	P0CG48
1883	P0CG48	Q99504
1884	P0CG48	Q6P582
1885	P0CG48	Q9HC36
1886	P0CG48	Q8WVK7
1887	P0CG48	Q8N6R1
1888	P0CG48	Q69YU5
1889	P0CG48	Q6P1N0
1890	P0CG48	Q8ND83
1891	P0CG48	P19823
1892	P0CG48	Q7Z6V5
1893	O75264	P0CG48
1894	P0CG48	Q14493
1895	P0CG48	P78382
1896	A0A024R8B5	P0CG48
1897	P0CG48	Q86XL3
1898	A0A024R7B6	P0CG48
1899	P0CG48	Q9H6R7
1900	P0CG48	Q96FZ7
1901	P0CG48	Q7Z309
1902	P0CG48	Q14696
1903	P0CG48	P48382
1904	E7EVC7	O75143
1905	E7EVC7	Q658J6
1906	P0CG48	Q15906
1907	P0CG48	Q9NP66
1908	P0CG48	Q3YEC7
1909	P04637	Q5VWQ8
1910	Q7Z7H8	Q9P015
1911	P09001	Q7Z7H8
1912	Q7Z7H8	Q9BYD1
1913	O75027	Q7Z7H8
1914	Q6MZF9	Q7Z7H8
1915	P06748	Q7Z7H8
1916	Q7Z7H8	Q8IZU0
1917	P00533	Q7Z7H8
1918	A0A024R9J0	P62249
1919	P0CG48	P49137
1920	A0A024R9J0	J3KNL2
1921	P0CG48	P78329
1922	A0A0A0MTR7	O00257
1923	A0A024R5G1	A0A087X0F7
1924	P0CG48	Q9Y294
1925	P0CG48	Q7Z2E3
1926	O00257	P06748
1927	A0A024R730	P31151
1928	P0CG48	Q549N3
1929	P20226	Q8WTS6
1930	P50570	Q8TAD4
1931	A0A024RCB7	P62277
1932	P50570	Q14247
1933	P62191	P62277
1934	P09651	Q15466
1935	P50570	P62993
1936	P50570	Q5T0N5
1937	P00533	P50570
1938	O95793	P50570
1939	P50570	P61956
1940	P50570	Q9Y5X1
1941	P50570	Q9UPX8
1942	P50570	Q9Y566
1943	A0A024R128	P05089
1944	P50570	Q8IXW5
1945	A0A024R9J0	A0A024RBH7
1946	P29084	P50570
1947	P50570	Q9UKS6
1948	P0CG48	Q96HJ9
1949	P50570	Q05193
1950	P0CG48	Q96AA3
1951	C9JQV6	P50570
1952	P50570	Q9GZT6
1953	A0A024R9J0	O15297
1954	B3KW11	P50570
1955	P50570	Q6PD56
1956	A6H8W8	P50570
1957	A0A024R9J0	P16152
1958	P0CG48	Q9UPM8
1959	P28065	P62195
1960	O00257	Q3KNV8
1961	Q3KNV8	Q8NHM5
1962	Q3KNV8	Q93009
1963	Q3KNV8	Q8WXX7
1964	Q3KNV8	Q8N488
1965	Q15466	Q9UBV8
1966	O00206	Q8IUC6
1967	P43268	Q15796
1968	P05161	P11388
1969	O00206	O14964
1970	P11388	Q15369
1971	P61201	Q15139
1972	P0CG48	Q9UGQ2
1973	P11388	Q15843
1974	Q01664	Q9H147
1975	A0A024R475	O75807
1976	A0A024RB77	P55084
1977	O00206	Q06187
1978	A0A024R6B5	Q01844
1979	P34947	P55084
1980	B7Z240	P05166
1981	P55084	Q9NRD1
