GeneSymbol,GeneSymbol.1,INT
HLA-B,SLC1A5,PPI
SDCBP,REL,PPI
PIN1,ZCCHC10,PPI
DDT,HLA-B,PPI
HLA-B,PSMC1,PPI
LMNB1,HLA-B,PPI
HLA-B,SBDS,PPI
RPN1,HLA-B,PPI
HLA-B,PSMD4,PPI
PDCD5,HLA-B,PPI
HLA-B,DIABLO,PPI
EZR,HLA-B,PPI
CBLB,ABI1,PPI
HLA-B,ALDH9A1,PPI
SEC11L1,HLA-B,PPI
HLA-B,SUPT16H,PPI
ADSS,HLA-B,PPI
VAMP8,PNN,PPI
PIN1,CCDC90B,PPI
CFLAR,CBLB,PPI
HLA-B,MARS,PPI
HADHA,HLA-B,PPI
CD81,HLA-B,PPI
HLA-B,HINT1,PPI
YWHAG,PNN,PPI
HLA-B,RAB1B,PPI
PLCG1,FLNC,PPI
HLA-B,TIMM13,PPI
PABPC1,HLA-B,PPI
HLA-B,DDOST,PPI
GLRX3,CBLB,PPI
REL,KLHL32,PPI
HLA-B,MCTS1,PPI
PAICS,HLA-B,PPI
HLA-B,PCBP1,PPI
HLA-B,LRRC40,PPI
LRPPRC,HLA-B,PPI
PNP,HLA-B,PPI
NAP1L1,HLA-B,PPI
RHOA,HLA-B,PPI
HLA-B,GFPT1,PPI
SNRPA1,HLA-B,PPI
HLA-B,LRRC59,PPI
HLA-B,RPS26,PPI
HLA-B,SMC3,PPI
CTTNBP2NL,STRN3,PPI
HLA-B,VCP,PPI
EIF3D,HLA-B,PPI
AHSA1,HLA-B,PPI
HLA-B,WDR48,PPI
UBE2I,PNN,PPI
KRT31,CEP57,PPI
HLA-B,FKBP3,PPI
EIF3H,HLA-B,PPI
HLA-B,FSCN1,PPI
RPS9,HLA-B,PPI
HLA-B,DAD1,PPI
HLA-B,PSMD1,PPI
SMAP,HLA-B,PPI
MAPK1,HLA-B,PPI
STMN1,HLA-B,PPI
HBA2,HLA-B,PPI
HLA-B,TAGLN2,PPI
TBCA,HLA-B,PPI
EIF3F,HLA-B,PPI
PSMB4,HLA-B,PPI
EEF1B2,HLA-B,PPI
PIG59,HLA-B,PPI
DLAT,HLA-B,PPI
NUP155,HLA-B,PPI
EEF1A1,SPHK1,PPI
HLA-B,GARS,PPI
HLA-B,NPEPPS,PPI
HLA-B,CPSF6,PPI
CRK,HLA-B,PPI
ESD,HLA-B,PPI
HLA-B,ACTR2,PPI
HLA-B,COPG1,PPI
HLA-B,FUS,PPI
HLA-B,MYL6,PPI
CHUK,MAP3K7,PPI
SMNDC1,RRP1B,PPI
SRPK1,CLK4,PPI
GDI1,LNX1,PPI
TIMP2,PSME3,PPI
AFP,HLA-B,PPI
MLF2,RCN2,PPI
SAT1,ABCB8,PPI
HSPE1,EEF1A1,PPI
DAXX,HIPK1,PPI
PRPF40A,HIPK1,PPI
ORMDL3,EEF1A1,PPI
FLNC,MYOZ1,PPI
PDS5A,STAG2,PPI
SAP18,SEPT6,PPI
SAP18,EIF3E,PPI
PIN1,SSBP3,PPI
EIF3E,RUNDC3A,PPI
UBE2I,HIPK1,PPI
RPLP1,SAT1,PPI
HLA-B,KCTD12,PPI
HIPK1,ATP13A2,PPI
YWHAQ,MARK3,PPI
SFRS2,HABP4,PPI
BDNF,AGO3,PPI
SFRS2,SRSF4,PPI
HLA-B,SET,PPI
SERPINB9,EEF1A1,PPI
SSR1,EEF1A1,PPI
PLSCR1,KRTAP4-11,PPI
REL,NXT2,PPI
JTV1,EPS8,PPI
REL,R3HDM2,PPI
REL,EIF3A,PPI
RWDD1,DRG1,PPI
PRMT2,NCOA6,PPI
SASH1,HTT,PPI
TNF,SPOCK1,PPI
CHGB,MARK3,PPI
PRMT2,CPSF7,PPI
DDX21,LYAR,PPI
REL,MORF4L1,PPI
ZBTB10,MORF4L1,PPI
BRCA1,ZCCHC8,PPI
IPO8,AGO3,PPI
REL,PATE1,PPI
ANXA1,RPA1,PPI
KRT13,CEP57,PPI
EIF1B,AASDHPPT,PPI
MON2,GGA1,PPI
ZFC3H1,MYB,PPI
HLA-B,GDI1,PPI
CRK,SPEN,PPI
CRK,FLNC,PPI
CRK,ABI1,PPI
ASXL2,TRAF6,PPI
SMNDC1,ASXL2,PPI
UBA52,LAPTM5,PPI
EPS8,MRPL20,PPI
TXN2,RABAC1,PPI
FRA10AC1,ZCCHC10,PPI
MCM4,MCMBP,PPI
MCM5,MCMBP,PPI
MCMBP,MCM8,PPI
CDC7,MCMBP,PPI
MCM2,MCMBP,PPI
MCM6,MCMBP,PPI
EPS8,DKFZp762B153,PPI
MCM7,MCMBP,PPI
MAGEA11,TXN2,PPI
AP2B1,TXN2,PPI
MTUS2,TXN2,PPI
KRT40,TXN2,PPI
AGTRAP,TXN2,PPI
REL,ZNF572,PPI
TIFA,TXN2,PPI
REEP6,TXN2,PPI
MRFAP1L1,TXN2,PPI
RUNX1T1,EPS8,PPI
SMARCE1,EPS8,PPI
TXN2,RABGEF1,PPI
TXN2,STUB1,PPI
PLSCR1,ATG12,PPI
SAT1,TLE1,PPI
HLA-B,PSMB3,PPI
CYB5B,HLA-B,PPI
HLA-B,ATP6V1A,PPI
HLA-B,PGD,PPI
OAT,HLA-B,PPI
CACYBP,HLA-B,PPI
TPP2,HLA-B,PPI
HLA-B,CLPP,PPI
WBP4,CPSF7,PPI
WBP4,CPSF6,PPI
PHYH,ABCD3,PPI
CYP2E1,ECHS1,PPI
LAPTM5,ANKRD13,PPI
EPS8,MYO15A,PPI
HLA-B,SERBP1,PPI
GOT2,HLA-B,PPI
MSN,HLA-B,PPI
HLA-B,RPL29,PPI
HLA-B,SFXN1,PPI
HLA-B,SDHA,PPI
HLA-B,RPS14,PPI
PTP4A3,OAT,PPI
POLE2,REL,PPI
HLA-B,DRG1,PPI
REL,RECK,PPI
REL,CLIC4,PPI
ITGB4,ITGA6,PPI
TFCP2,ZCCHC10,PPI
HLA-B,COPS3,PPI
HLA-B,UBA2,PPI
ANXA2,HLA-B,PPI
LYN,ITGA4,PPI
HLA-B,PFKP,PPI
PA2G4,HLA-B,PPI
RAB2,HLA-B,PPI
HLA-B,GRPEL1,PPI
REL,CIB3,PPI
HLA-B,NUDT5,PPI
HLA-B,NACAP1,PPI
HSPC152,HLA-B,PPI
MTHFD1,HLA-B,PPI
HLA-B,SND1,PPI
HLA-B,SEC63,PPI
EPN1,LAPTM5,PPI
C8orf30A,TRIT1,PPI
LPL,APOA5,PPI
TRIT1,SMYD3,PPI
PAPSS1,EEF1A1,PPI
HLA-B,DDX21,PPI
CS,HLA-B,PPI
SRSF10,YWHAB,PPI
PSMB1,HLA-B,PPI
HLA-B,TUFM,PPI
ENO2,HABP4,PPI
HPRT1,HLA-B,PPI
COIL,HABP4,PPI
CIRBP,HABP4,PPI
SRPK2,SRSF10,PPI
ASCC2,LPL,PPI
PTPN4,LPL,PPI
PFAS,HLA-B,PPI
RBPJ,SNW1,PPI
ATF7IP,CDH11,PPI
SRSF4,SRSF6,PPI
SRSF4,SF3A2,PPI
CDK1,NDEL1,PPI
ADAM15,SH3GLB1,PPI
UVRAG,SH3GLB1,PPI
DEAF1,FHL1,PPI
HCLS1,CASP3,PPI
TTN,SH3GLB1,PPI
GSTP1,SH3GLB1,PPI
F8A2,SH3GLB1,PPI
SEC31L1,REL,PPI
FUNDC1,SH3GLB1,PPI
ZNF576,SH3GLB1,PPI
TPD52L2,SH3GLB1,PPI
ATXN1,REL,PPI
SRC,PALLD,PPI
PCDH17,MYB,PPI
GABARAP,NSMAF,PPI
GABARAP,TBC1D2B,PPI
RASSF5,SAV1,PPI
ATXN7,EFEMP1,PPI
HIPK1,RASSF5,PPI
PDLIM3,PALLD,PPI
BCL2,BCLAF1,PPI
STK16,DRG1,PPI
CLDN1,DRG1,PPI
STK16,REL,PPI
REL,RASSF5,PPI
SGTA,EFEMP1,PPI
HTATSF1,SRSF4,PPI
BAG6,EFEMP1,PPI
EFEMP1,RIC8A,PPI
SRSF10,SRSF4,PPI
RNPS1,SRSF4,PPI
SIAH1,ZCCHC10,PPI
HLA-B,TTLL12,PPI
HLA-B,TSN,PPI
CSTB,HLA-B,PPI
HLA-B,SEC23A,PPI
MT-CO2,HLA-B,PPI
CALM1,HLA-B,PPI
CLIC1,HLA-B,PPI
HLA-B,VMA21,PPI
KPNA3,HLA-B,PPI
BTF3,HLA-B,PPI
RCC2,HLA-B,PPI
TAC3,CCDC90B,PPI
SORBS1,PILRA,PPI
ARAF,DIDO1,PPI
CBLB,LRRK1,PPI
CBLB,UBASH3B,PPI
CBLB,GORASP2,PPI
FANCF,MARK3,PPI
PLSCR1,FBXL18,PPI
DEDD,ATP6V1E1,PPI
OGT,HCFC1,PPI
OGT,TET3,PPI
TRAK1,OGT,PPI
TET2,OGT,PPI
HLA-B,SLC25A1,PPI
ATP5L,HLA-B,PPI
NDUFS1,HLA-B,PPI
PCMT1,HLA-B,PPI
LTA4H,HLA-B,PPI
SLC6A12,REL,PPI
SGTA,HLA-B,PPI
HLA-B,RBBP7,PPI
HLA-B,MCM7,PPI
HLA-B,TBCE,PPI
TFIP11,CEP57,PPI
TFIP11,CCNL1,PPI
REL,CHAF1A,PPI
TFRC,HLA-B,PPI
TPM3,HLA-B,PPI
HLA-B,SSR1,PPI
BANF1,HLA-B,PPI
DYNLL1,EEF1A1,PPI
HLA-B,DYNLL1,PPI
SYK,HCLS1,PPI
HLA-B,DNAJA1,PPI
RAB6A,HLA-B,PPI
HLA-B,GMPS,PPI
RAB14,HLA-B,PPI
HLA-B,DCTPP1,PPI
EEF1A1,NREP,PPI
ATG9A,REL,PPI
HLA-B,TRIP11,PPI
NPM1,HLA-B,PPI
TARDBP,HLA-B,PPI
ENO1,FLNC,PPI
ARPC2,HLA-B,PPI
HLA-B,RDX,PPI
HLA-B,PREP,PPI
ENO1,SNAPC3,PPI
SRP72,HLA-B,PPI
CTNNBIP1,REL,PPI
SAT1,FAM69B,PPI
LAPTM5,HEY1,PPI
SAT1,UTP14A,PPI
SERPINB9,CCDC90B,PPI
PHYH,TOM1L1,PPI
SMC2L1,HLA-B,PPI
HLA-B,AASDHPPT,PPI
HLA-B,PPP2CB,PPI
HLA-B,RAB21,PPI
PGRMC1,HLA-B,PPI
HLA-B,VDAC3,PPI
HLA-B,VAPA,PPI
HLA-B,MCM6,PPI
HLA-B,AIMP1,PPI
PFKL,HLA-B,PPI
MEOX2,STX16,PPI
HLA-B,SEPT2,PPI
ERP70,HLA-B,PPI
HLA-B,UBE2K,PPI
AIFM1,HLA-B,PPI
HLA-B,DHX9,PPI
HLA-B,FHL1,PPI
HLA-B,RPL3,PPI
OAT,SLC35F6,PPI
DVL2,CPSF7,PPI
HLA-B,LAGE3,PPI
CHCHD3,SAMM50,PPI
UQCRC2,HLA-B,PPI
NUTF2,HLA-B,PPI
GSPT1,HLA-B,PPI
RTCA,HLA-B,PPI
MYBPC1,FHL1,PPI
ZCCHC10,CEP63,PPI
PUM2,MED23,PPI
DHX29,CENPT,PPI
SAT1,HSPE1,PPI
HLA-B,HSPE1,PPI
RPA3,HLA-B,PPI
HLA-B,PDCD6IP,PPI
HLA-B,PSMD2,PPI
AKR7A2,HLA-B,PPI
CYCS,HLA-B,PPI
HLA-B,SAR1A,PPI
HLA-B,RPL23A,PPI
HLA-B,BCAP31,PPI
HLA-B,SEC13,PPI
TNRC6A,AGO3,PPI
SAT1,FUNDC2,PPI
HLA-B,PSMC6,PPI
HLA-B,TRAP1,PPI
APEH,HLA-B,PPI
CBR1,HLA-B,PPI
PSMD11,CCDC90B,PPI
EEF1A1,EXOSC4,PPI
RNF10,EEF1A1,PPI
RNF10,CCDC90B,PPI
UBASH3A,REL,PPI
REL,CGGBP1,PPI
YWHAQ,DENND4A,PPI
EIF1B,RPS11,PPI
SRSF10,YWHAQ,PPI
KIF1B,EEF1A1,PPI
SAT1,SARAF,PPI
MAP3K7IP1,MAP3K7,PPI
REL,KRTAP9-4,PPI
HLA-B,EXOSC4,PPI
ZBTB5,SWAP70,PPI
SASH1,MED28,PPI
SRSF4,PRPF38A,PPI
PRPF38A,ZCCHC10,PPI
RUNX1T1,CPSF7,PPI
AES,CPSF7,PPI
HLA-B,SRP14,PPI
EWSR1,YY1AP1,PPI
DVL2,CTBP2,PPI
RBPJ,NCOR2,PPI
GSK3B,RBPJ,PPI
ARAF,EFEMP1,PPI
SORBS2,PALLD,PPI
RERE,EFEMP1,PPI
PALLD,NCKIPSD,PPI
CACNA1A,EFEMP1,PPI
STK16,PLSCR1,PPI
MAPK3,AKR1C1,PPI
BID,REL,PPI
SEC24A,TMED2,PPI
REL,SEPT7,PPI
PLSCR1,KRTAP5-6,PPI
OGT,CD40,PPI
OGT,FIBP,PPI
CDK2,OGT,PPI
OGT,RELA,PPI
OGT,NFATC1,PPI
NUP62,OGT,PPI
OGT,PHC3,PPI
SOD2,SMARCA2,PPI
TFIP11,SH3GLB1,PPI
PLSCR1,ADAMTSL4,PPI
RLF,RIT1,PPI
NFKB2,REL,PPI
CDKN2A,HLA-B,PPI
MCC,STRN3,PPI
NFKB2,EPS8,PPI
CYP2E1,CLU,PPI
REL,COMMD1,PPI
SAT1,FTSJ3,PPI
DEDD,LTV1,PPI
EEF1A1,KCNE3,PPI
EEF1A1,TFAP2C,PPI
EFEMP1,TFAP2C,PPI
PPP2R5D,PPFIA1,PPI
PLSCR1,RGS3,PPI
FXYD6,CCDC90B,PPI
ARID4A,DEDD,PPI
CNOT1,CNOT4,PPI
EIF3E,MAGED1,PPI
RASA1,ABI1,PPI
FGR,ABI1,PPI
ABI1,PIK3R3,PPI
CACNA1A,ABI1,PPI
SOCS7,SEPT6,PPI
SEPT6,SEPT5,PPI
LAPTM5,TOM1L2,PPI
CLTC,REL,PPI
DEDD,RSRC2,PPI
C12orf52,RBPJ,PPI
PLSCR1,KIAA1683,PPI
EPS8,BAIAP2,PPI
SEC23B,CPSF7,PPI
FLNC,REPS1,PPI
NACA,CCDC90B,PPI
PAFAH1B3,CCDC90B,PPI
SAT1,CCDC90B,PPI
KDM1A,CCDC90B,PPI
LAMTOR1,CCDC90B,PPI
SAT1,DNPEP,PPI
SMARCA2,SMARCD3,PPI
CEBPB,SMARCA2,PPI
ETS1,SMARCA2,PPI
DDEFL1,REL,PPI
SEPT6,SEPT3,PPI
CNOT1,NR2B1,PPI
SAT1,TSC22D4,PPI
FLNC,XIRP1,PPI
CRK,CDH11,PPI
ZNF593,MAP3K7,PPI
ANXA1,KLHL23,PPI
REL,C11orf68,PPI
LAPTM5,USP13,PPI
CASK,EPS8,PPI
TP53,HIPK1,PPI
PIG59,HIPK1,PPI
LAPTM5,LDLRAD1,PPI
DIDO1,TNKS2,PPI
FHL3,HIPK1,PPI
REL,NAGK,PPI
LASP1,PLSCR1,PPI
LASP1,PPP3CA,PPI
DDR2,CBLB,PPI
REL,MEMO1,PPI
LYN,DOCK8,PPI
REL,AES,PPI
DDX48,UPF3B,PPI
SEPT6,SEPT9,PPI
EEF1A1,SDHAF2,PPI
CCDC90B,SDHAF2,PPI
GDI1,FBXO11,PPI
CTAGE5,CEP57,PPI
SRSF1,DIDO1,PPI
HLA-A,HLA-B,PPI
ITGB2,EPS8,PPI
SRSF10,SRSF1,PPI
NECAP1,REL,PPI
RABGGTB,SH3GLB1,PPI
FN1,SH3GLB1,PPI
TAX1BP1,SH3GLB1,PPI
PSMA1,SH3GLB1,PPI
PLSCR1,SPATA8,PPI
