"","Node1","Node2","Mean","INT"
"557","CRY1","DIDO1",0.363581268,"Correlation"
"558","CRY1","HABP4",0.374158564,"Correlation"
"560","CRY1","HLA-B",0.371244249,"Correlation"
"561","CRY1","KCNE4",0.380686238,"Correlation"
"562","CRY1","LRRC14",0.389937318,"Correlation"
"563","CRY1","MAP3K7",0.410145433,"Correlation"
"564","CRY1","MAP4K5",0.31574759,"Correlation"
"565","CRY1","MCMBP",0.3182351,"Correlation"
"566","CRY1","MED8",0.378494424,"Correlation"
"567","CRY1","METTL9",0.331927656,"Correlation"
"568","CRY1","NAA50",0.414285714,"Correlation"
"569","CRY1","NEK4",0.41796537,"Correlation"
"570","CRY1","NSMAF",0.348980641,"Correlation"
"571","CRY1","PCNA",0.405483831,"Correlation"
"572","CRY1","PLCB1",0.391066898,"Correlation"
"573","CRY1","PLSCR1",0.344681203,"Correlation"
"574","CRY1","PPP1R11",0.506068857,"Correlation"
"575","CRY1","PPP3CA",0.334668471,"Correlation"
"576","CRY1","ROCK1",0.39041764,"Correlation"
"577","CRY1","SLC26A2",0.455354329,"Correlation"
"579","CRY1","SNAPC3",0.375256188,"Correlation"
"580","CRY1","SOCS2",0.405016134,"Correlation"
"581","CRY1","TMED10",0.3465775,"Correlation"
"582","CRY1","WASF1",0.410032754,"Correlation"
"583","CRY1","ZFC3H1",0.464136608,"Correlation"
"584","CRY1","ZFX",0.551514216,"Correlation"
"585","CRY1","ZFYVE26",0.488075043,"Correlation"
"587","CRY1","ZNF573",0.542509616,"Correlation"
"588","CTBP2","AGO3",0.41832753,"Correlation"
"591","CTBP2","CBLB",0.466812337,"Correlation"
"592","CTBP2","CNOT1",0.458037339,"Correlation"
"593","CTBP2","HCFC2",0.47100666,"Correlation"
"594","CTBP2","HLA-B",0.356557813,"Correlation"
"595","CTBP2","HNMT",0.384211312,"Correlation"
"596","CTBP2","MYOF",0.324258396,"Correlation"
"597","CTBP2","OAT",0.301829887,"Correlation"
"598","CTBP2","PCNA",0.340049254,"Correlation"
"599","CTBP2","PLCB1",0.303205897,"Correlation"
"600","CTBP2","PPP4R2",0.326472914,"Correlation"
"601","CTBP2","RAP1A",0.441177995,"Correlation"
"602","CTBP2","TPP1",0.392374969,"Correlation"
"603","CTSH","ABCA8",0.417851288,"Correlation"
"604","CTSH","BTG1",0.39628351,"Correlation"
"605","CTSH","CNOT1",0.458458058,"Correlation"
"606","CTSH","EIF1B",0.345309007,"Correlation"
"607","CTSH","ENPP2",0.461699641,"Correlation"
"608","CTSH","ERBB4",0.455418718,"Correlation"
"609","CTSH","GIN1",0.462814832,"Correlation"
"610","CTSH","GSAP",0.438409101,"Correlation"
"611","CTSH","MGST3",0.303081433,"Correlation"
"612","CTSH","TGOLN2",0.384105826,"Correlation"
"613","CTSH","YY1AP1",0.62005985,"Correlation"
"614","CTSH","ZCCHC10",0.567927371,"Correlation"
"615","CXorf56","CLCN6",0.551862925,"Correlation"
"616","CXorf56","SMNDC1",0.50809069,"Correlation"
"617","CXorf56","STAG2",0.608073871,"Correlation"
"618","CYP2E1","SMNDC1",0.392391116,"Correlation"
"619","DDX21","AKR1C1",0.37625303,"Correlation"
"620","DDX21","ANXA1",0.37890991,"Correlation"
"622","DDX21","CEBPZ",0.376603462,"Correlation"
"625","DDX21","HIPK1",0.440771374,"Correlation"
"626","DDX21","ITPR2",0.611313351,"Correlation"
"629","DDX21","MAP4K3",0.477564593,"Correlation"
"632","DDX21","PTPRA",0.412785499,"Correlation"
"633","DDX21","SLC35A3",0.473166741,"Correlation"
"634","DDX21","SRSF4",0.455412913,"Correlation"
"638","DERL1","CHD1",0.374985746,"Correlation"
"639","DERL1","CPSF6",0.378230377,"Correlation"
"640","DERL1","CREG1",0.367805096,"Correlation"
"641","DERL1","HMGN4",0.437081671,"Correlation"
"642","DERL1","LRRC14",0.403284877,"Correlation"
"643","DERL1","NCOA6",0.318490122,"Correlation"
"644","DERL1","NEK1",0.504286759,"Correlation"
"645","DERL1","SENP7",0.428506071,"Correlation"
"646","DERL1","UBXN7",0.306182524,"Correlation"
"647","DERL1","ZCCHC8",0.346487923,"Correlation"
"648","DHX29","CLCN6",0.329917223,"Correlation"
"649","DHX29","GIPC1",0.527762515,"Correlation"
"650","DHX29","LRCH3",0.438260271,"Correlation"
"651","DHX29","SLC35A3",0.461825278,"Correlation"
"652","DOLPP1","DIDO1",0.316569705,"Correlation"
"654","DRG1","CENPU",0.326099449,"Correlation"
"655","DRG1","CPSF6",0.320783057,"Correlation"
"656","DRG1","KATNBL1",0.391198915,"Correlation"
"657","DRG1","NUP43",0.492975652,"Correlation"
"658","DRG1","PDE4A",0.332981398,"Correlation"
"659","DRG1","RIT1",0.596521044,"Correlation"
"660","DRG1","SETD2",0.55524851,"Correlation"
"662","DRG1","TWIST1",0.408479674,"Correlation"
"663","EEF1A1","AKR1C1",0.404971989,"Correlation"
"665","EEF1A1","CRLF3",0.694839474,"Correlation"
"666","EEF1A1","KCNE4",0.452046095,"Correlation"
"667","EEF1A1","LPL",0.410507981,"Correlation"
"668","EEF1A1","MAN2A1",0.344834255,"Correlation"
"669","EEF1A1","MAP4K3",0.388868085,"Correlation"
"670","EEF1A1","MON2",0.372891009,"Correlation"
"671","EEF1A1","MUS81",0.53568825,"Correlation"
"672","EEF1A1","PDE4B",0.461006967,"Correlation"
"673","EEF1A1","PPP4R2",0.5318403,"Correlation"
"675","EEF1A1","SOCS2",0.594294513,"Correlation"
"676","EEF1A1","SORBS1",0.548955406,"Correlation"
"677","EEF1A1","STAG2",0.378905408,"Correlation"
"678","EEF1A1","SUN1",0.435258206,"Correlation"
"679","EEF1A1","TMCO1",0.507431947,"Correlation"
"680","EEF1A1","ZBTB10",0.460900657,"Correlation"
"681","EEF1A1","ZBTB5",0.412230561,"Correlation"
"682","EFEMP1","ADNP",0.340616246,"Correlation"
"683","EFEMP1","CENPU",0.485380424,"Correlation"
"684","EFEMP1","CEP57",0.45454823,"Correlation"
"685","EFEMP1","CHD1",0.54186059,"Correlation"
"686","EFEMP1","CYP2E1",0.605827587,"Correlation"
"687","EFEMP1","DIDO1",0.539813618,"Correlation"
"688","EFEMP1","GIN1",0.653920845,"Correlation"
"689","EFEMP1","GSAP",0.398981507,"Correlation"
"690","EFEMP1","HEXB",0.492677761,"Correlation"
"691","EFEMP1","KCNAB1",0.474412842,"Correlation"
"692","EFEMP1","LIMA1",0.37493895,"Correlation"
"693","EFEMP1","MAP3K7",0.548883143,"Correlation"
"694","EFEMP1","MED14",0.372601092,"Correlation"
"695","EFEMP1","NBPF1",0.406454248,"Correlation"
"696","EFEMP1","NUP43",0.351075558,"Correlation"
"697","EFEMP1","OAT",0.362792681,"Correlation"
"698","EFEMP1","PIGA",0.420852685,"Correlation"
"699","EFEMP1","PPP1R12B",0.540997519,"Correlation"
"700","EFEMP1","PRPSAP1",0.436509694,"Correlation"
"701","EFEMP1","RAB27A",0.37715578,"Correlation"
"702","EFEMP1","RIT1",0.411532617,"Correlation"
"703","EFEMP1","SENP7",0.425668793,"Correlation"
"704","EFEMP1","SMNDC1",0.45433347,"Correlation"
"705","EFEMP1","SORBS1",0.508721789,"Correlation"
"706","EFEMP1","TGOLN2",0.393840513,"Correlation"
"707","EFEMP1","TRIM5",0.526109062,"Correlation"
"708","EIF1B","CEP170B",0.481276363,"Correlation"
"709","EIF1B","DEDD",0.379514331,"Correlation"
"710","EIF1B","DHX29",0.569758299,"Correlation"
"711","EIF1B","DIDO1",0.512118709,"Correlation"
"712","EIF1B","METTL9",0.344623468,"Correlation"
"713","EIF1B","R3HCC1",0.388097034,"Correlation"
"714","EIF1B","RBM12",0.406030725,"Correlation"
"715","EIF1B","RSAD1",0.586717072,"Correlation"
"716","EIF1B","TMOD2",0.458022561,"Correlation"
"717","EIF1B","TRIM5",0.326499552,"Correlation"
"719","EIF3E","CLIC4",0.364288492,"Correlation"
"720","EIF3E","LPCAT4",0.313792165,"Correlation"
"721","ENPP2","TWIST1",0.471874561,"Correlation"
"722","EPS8","ABL1",0.396507577,"Correlation"
"723","EPS8","ATM",0.355019682,"Correlation"
"724","EPS8","CDIPT",0.445883862,"Correlation"
"726","EPS8","CPOX",0.334965363,"Correlation"
"727","EPS8","HNMT",0.447218553,"Correlation"
"728","EPS8","IFRD1",0.454114595,"Correlation"
"729","EPS8","ITPR2",0.478015693,"Correlation"
"730","EPS8","KIAA0141",0.48066778,"Correlation"
"731","EPS8","MED8",0.409036307,"Correlation"
"732","EPS8","METTL9",0.508326151,"Correlation"
"733","EPS8","MUS81",0.325726316,"Correlation"
"734","EPS8","NBPF1",0.434705164,"Correlation"
"735","EPS8","PDE4A",0.621025461,"Correlation"
"736","EPS8","PNN",0.386061732,"Correlation"
"737","EPS8","PUM2",0.387557459,"Correlation"
"738","EPS8","REL",0.42570836,"Correlation"
"739","EPS8","RSAD1",0.518859818,"Correlation"
"740","EPS8","SLC12A5",0.407131186,"Correlation"
"741","EPS8","STX16",0.499918301,"Correlation"
"742","EPS8","TMCO1",0.416233032,"Correlation"
"743","EPS8","TPP1",0.502058644,"Correlation"
"745","ERBB4","ASXL2",0.475839122,"Correlation"
"746","ERBB4","FHL1",0.390822029,"Correlation"
"747","ERBB4","NBR1",0.343482527,"Correlation"
"748","ERBB4","PIGA",0.388526028,"Correlation"
"750","ERBB4","SSFA2",0.542892243,"Correlation"
"751","ERBB4","TCF12",0.403084766,"Correlation"
"752","ESRRG","DHX29",0.366006787,"Correlation"
"754","ESRRG","METTL9",0.358612083,"Correlation"
"755","ESRRG","POT1",0.519801767,"Correlation"
"757","ESRRG","THUMPD2",0.478125574,"Correlation"
"759","FAM129A","AKR1B1",0.421574363,"Correlation"
"760","FAM129A","ALDOA",0.514100627,"Correlation"
"762","FAM129A","ATP8B1",0.323900208,"Correlation"
"763","FAM129A","CDH11",0.361751975,"Correlation"
"764","FAM129A","CEBPZ",0.340931296,"Correlation"
"765","FAM129A","CENPU",0.473708989,"Correlation"
"766","FAM129A","CMTM6",0.519693224,"Correlation"
"767","FAM129A","CPSF6",0.523749966,"Correlation"
"768","FAM129A","CPSF7",0.506600124,"Correlation"
"769","FAM129A","DERL1",0.464512197,"Correlation"
"770","FAM129A","DHX29",0.389280825,"Correlation"
"771","FAM129A","GNB5",0.557654852,"Correlation"
"772","FAM129A","HCLS1",0.490633305,"Correlation"
"773","FAM129A","IFRD1",0.369883059,"Correlation"
"774","FAM129A","KCNAB1",0.505018972,"Correlation"
"775","FAM129A","KIAA0141",0.550408434,"Correlation"
"776","FAM129A","MCMBP",0.433578625,"Correlation"
"777","FAM129A","MED14",0.441973197,"Correlation"
"778","FAM129A","MGST3",0.468600408,"Correlation"
"779","FAM129A","NBPF1",0.522709209,"Correlation"
"780","FAM129A","NBR1",0.493476739,"Correlation"
"781","FAM129A","PABPC1",0.400141736,"Correlation"
"782","FAM129A","PLOD2",0.453455575,"Correlation"
"783","FAM129A","PSAP",0.393056112,"Correlation"
"784","FAM129A","RBM5",0.470352652,"Correlation"
"785","FAM129A","STX16",0.463753458,"Correlation"
"786","FAM129A","TMOD2",0.449426482,"Correlation"
"787","FAM129A","TXN2",0.427123886,"Correlation"
"788","FAM129A","VCAN",0.352518651,"Correlation"
"789","FAM129A","ZBTB5",0.445958231,"Correlation"
"790","FAM65B","ATM",0.401771012,"Correlation"
"791","FAM65B","BCLAF1",0.386459323,"Correlation"
"792","FAM65B","DOLPP1",0.352245795,"Correlation"
"793","FAM65B","HNMT",0.400542268,"Correlation"
"794","FAM65B","LRCH3",0.490938287,"Correlation"
"795","FAM65B","MED8",0.518812204,"Correlation"
"796","FAM65B","OGT",0.425056746,"Correlation"
"797","FAM65B","RCN2",0.420881444,"Correlation"
"799","FAM65B","SH3GLB1",0.317789945,"Correlation"
"800","FAM65B","WSB1",0.43432258,"Correlation"
"801","FAM65B","ZCCHC10",0.493081222,"Correlation"
"802","FHL1","ATM",0.498133911,"Correlation"
"803","FHL1","BCLAF1",0.351005234,"Correlation"
"804","FHL1","CCDC90B",0.420546472,"Correlation"
"805","FHL1","HEXB",0.436251676,"Correlation"
"806","FHL1","LRCH3",0.409342817,"Correlation"
"807","FHL1","MARK4",0.306364469,"Correlation"
"808","FHL1","MUS81",0.416485312,"Correlation"
"809","FHL1","PHKB",0.451859011,"Correlation"
"810","FHL1","SH2B3",0.533054119,"Correlation"
"811","FHL1","SSBP3",0.409956547,"Correlation"
"812","FHL1","TCEAL1",0.450898693,"Correlation"
"813","FHL1","TWIST1",0.453868599,"Correlation"
"815","FLNC","SMNDC1",0.392218914,"Correlation"
"816","FLNC","TRIM5",0.402449439,"Correlation"
"817","FOXN3","DEDD",0.303389235,"Correlation"
"818","GDI1","ALDOA",0.387822244,"Correlation"
"820","GDI1","CEP170B",0.489907053,"Correlation"
"821","GDI1","EIF1B",0.432042815,"Correlation"
"822","GDI1","LRRC14",0.53337108,"Correlation"
"823","GDI1","MED8",0.387412682,"Correlation"
"824","GDI1","PDE4A",0.48768087,"Correlation"
"825","GDI1","RBM12",0.554234014,"Correlation"
"826","GDI1","RCN2",0.534533563,"Correlation"
"827","GDI1","TMEM165",0.46318764,"Correlation"
"828","GDI1","TMOD2",0.376758067,"Correlation"
"829","GDI1","ZCCHC10",0.504221788,"Correlation"
"830","GIN1","ZFX",0.385631939,"Correlation"
"832","GIPC1","METTL9",0.391021152,"Correlation"
"834","GNA13","FLNC",0.383020003,"Correlation"
"835","GNA13","HEXB",0.554394141,"Correlation"
"836","GNA13","KLF6",0.541259966,"Correlation"
"837","GNA13","MAN2A1",0.422059721,"Correlation"
"838","GNA13","MAP3K7",0.496548876,"Correlation"
"839","GNA13","MYOF",0.385382999,"Correlation"
"840","GNA13","PIGA",0.500259321,"Correlation"
"841","GNA13","PTPRA",0.473996645,"Correlation"
"842","GNA13","RAP1B",0.369062508,"Correlation"
"843","GNA13","SLC26A2",0.461718918,"Correlation"
"846","GNA13","STX2",0.353910795,"Correlation"
"847","GNB5","ARMC1",0.428258357,"Correlation"
"848","GNB5","ASXL2",0.418355678,"Correlation"
"849","GNB5","CCDC90B",0.436269401,"Correlation"
"850","GNB5","CEP170B",0.377336929,"Correlation"
"851","GNB5","GIPC1",0.428850643,"Correlation"
"852","GNB5","MARK4",0.612124722,"Correlation"
"853","GNB5","NBR1",0.555351382,"Correlation"
"854","GNB5","PPP3CA",0.417885872,"Correlation"
"855","GNB5","PRR11",0.529905552,"Correlation"
"856","GNB5","RAB27A",0.357846728,"Correlation"
"857","GNB5","RFX7",0.363711025,"Correlation"
"858","GNB5","TMX1",0.389929524,"Correlation"
"859","GNB5","TSPYL5",0.301078252,"Correlation"
"860","GNB5","UCHL1",0.457125799,"Correlation"
"861","GNB5","UNC13B",0.445228562,"Correlation"
"862","GNB5","USP3",0.4214412,"Correlation"
"863","GOLGA7","ADNP",0.532201008,"Correlation"
"864","GOLGA7","ANXA1",0.387474763,"Correlation"
"865","GOLGA7","HEXB",0.349060703,"Correlation"
"867","GOLGA7","MAP4K3",0.373034629,"Correlation"
"869","GOLGA7","RSAD1",0.398822147,"Correlation"
"870","GOLGA7","SMNDC1",0.312175453,"Correlation"
"871","GOLGA7","WDR11",0.379024331,"Correlation"
"872","GPNMB","AGO3",0.349078862,"Correlation"
"873","GPNMB","CRISPLD2",0.410734935,"Correlation"
"874","GPNMB","HABP4",0.444112209,"Correlation"
"875","GPNMB","LRBA",0.44146135,"Correlation"
"876","GPNMB","LRCH3",0.393844801,"Correlation"
"877","GPNMB","MAN2A1",0.482027042,"Correlation"
"878","GPNMB","MAP4K5",0.447725821,"Correlation"
"879","GPNMB","MARK4",0.34596082,"Correlation"
"880","GPNMB","METTL9",0.490750916,"Correlation"
"881","GPNMB","PDE4B",0.406948036,"Correlation"
"886","GPNMB","SLC26A2",0.577872944,"Correlation"
"887","GPNMB","SMC5",0.312915938,"Correlation"
"888","GPNMB","TCEAL1",0.370285678,"Correlation"
"889","GPNMB","UCHL1",0.416434138,"Correlation"
"890","GPNMB","USP3",0.403720717,"Correlation"
"891","GPNMB","ZCCHC10",0.329251957,"Correlation"
"892","GPNMB","ZCCHC6",0.336033901,"Correlation"
"893","GSAP","ANKRD27",0.458974772,"Correlation"
"894","GSAP","MARK4",0.460340668,"Correlation"
"895","GSAP","OGT",0.417782983,"Correlation"
"896","GSAP","TWIST1",0.364206715,"Correlation"
"897","HABP4","HEATR3",0.376493725,"Correlation"
"898","HABP4","MARK4",0.317593637,"Correlation"
"899","HABP4","NEK1",0.380263812,"Correlation"
"900","HABP4","TMEM165",0.365942075,"Correlation"
"902","HABP4","TSPYL5",0.368341306,"Correlation"
"903","HABP4","TXN2",0.406544468,"Correlation"
"905","HCFC2","CPSF6",0.351708504,"Correlation"
"907","HCFC2","MON2",0.504383152,"Correlation"
"909","HCFC2","PIGA",0.448619934,"Correlation"
"910","HCFC2","SH2B3",0.419501006,"Correlation"
"911","HCFC2","UPF3B",0.38690164,"Correlation"
"912","HCFC2","ZFC3H1",0.302783672,"Correlation"
"913","HCLS1","ABCA8",0.303930876,"Correlation"
"914","HCLS1","ESRRG",0.465949096,"Correlation"
"915","HCLS1","HEXB",0.523106608,"Correlation"
"916","HCLS1","RAP1A",0.344239531,"Correlation"
"917","HCLS1","SCAF11",0.42095353,"Correlation"
"919","HCLS1","TXN2",0.550453716,"Correlation"
"920","HEATR3","CLIC4",0.349252254,"Correlation"
"921","HEATR3","HEXB",0.454337604,"Correlation"
"922","HEATR3","LPCAT4",0.390145326,"Correlation"
"923","HEATR3","LRCH3",0.318463425,"Correlation"
"924","HEATR3","MED8",0.378635928,"Correlation"
"925","HEATR3","NAA50",0.345694397,"Correlation"
"926","HEATR3","NBR1",0.311482063,"Correlation"
"927","HEATR3","RCN2",0.462002951,"Correlation"
"929","HEATR3","SH3GLB1",0.382633971,"Correlation"
"930","HEATR3","SORBS1",0.454607181,"Correlation"
"931","HEATR3","TMEM38B",0.349179718,"Correlation"
"932","HEATR3","TXN2",0.312092899,"Correlation"
"933","HEATR3","USP3",0.41398317,"Correlation"
"934","HEXB","AHR",0.487231755,"Correlation"
"935","HEXB","CLCN6",0.399703905,"Correlation"
"936","HEXB","GIPC1",0.487082448,"Correlation"
"937","HEXB","MAP3K7",0.375023911,"Correlation"
"938","HEXB","MARK4",0.442503315,"Correlation"
"939","HEXB","SLC35A3",0.364610207,"Correlation"
"940","HEXB","SRSF10",0.415546129,"Correlation"
"941","HEXB","TCEAL1",0.451636037,"Correlation"
"942","HEXB","TCF12",0.44031533,"Correlation"
"943","HEXB","TMOD2",0.556480832,"Correlation"
"944","HIPK1","AKR1B1",0.316271237,"Correlation"
"946","HIPK1","CEP57",0.461220158,"Correlation"
"947","HIPK1","LPP",0.520831951,"Correlation"
"948","HIPK1","RFX7",0.444841254,"Correlation"
"949","HIPK1","SLC26A2",0.459330545,"Correlation"
"950","HIPK1","TRIM5",0.440256167,"Correlation"
"951","HIPK1","ZFX",0.559584426,"Correlation"
"952","HLA-B","ALDOA",0.407555843,"Correlation"
"953","HLA-B","BCLAF1",0.42587929,"Correlation"
"955","HLA-B","KLF6",0.464041514,"Correlation"
"956","HLA-B","MED8",0.332059362,"Correlation"
"957","HLA-B","MUS81",0.340577641,"Correlation"
"958","HLA-B","NBPF1",0.460015801,"Correlation"
"959","HLA-B","RCN2",0.397962005,"Correlation"
"962","HLA-B","SORBS1",0.450780701,"Correlation"
"963","HLA-B","TRIM5",0.40431416,"Correlation"
"965","HLA-B","YY1AP1",0.488180336,"Correlation"
"966","HLA-B","ZFX",0.436195631,"Correlation"
"967","HMGN4","ASXL2",0.410556132,"Correlation"
"968","HMGN4","DENND4A",0.35287525,"Correlation"
"969","HMGN4","DHX29",0.416858556,"Correlation"
"970","HMGN4","EIF1B",0.44282036,"Correlation"
"971","HMGN4","FHL1",0.35846664,"Correlation"
"972","HMGN4","GDI1",0.430450124,"Correlation"
"973","HMGN4","HEXB",0.32842966,"Correlation"
"974","HMGN4","LIMA1",0.406989697,"Correlation"
"975","HMGN4","LRCH3",0.48579486,"Correlation"
"976","HMGN4","LRRC14",0.330234326,"Correlation"
"977","HMGN4","NAA50",0.401882366,"Correlation"
"978","HMGN4","PHKB",0.374573385,"Correlation"
"980","HMGN4","RBM12",0.440211513,"Correlation"
"981","HMGN4","SETD2",0.327072033,"Correlation"
"983","HMGN4","SPOCK1",0.351983559,"Correlation"
"984","HMGN4","SUN1",0.50659539,"Correlation"
"985","HMGN4","TWIST1",0.557059472,"Correlation"
"986","HNMT","CYP2E1",0.333861483,"Correlation"
"987","HNMT","SMNDC1",0.484724844,"Correlation"
"988","HNMT","SRSF10",0.497072913,"Correlation"
"989","HNRNPA2B1","CHD1",0.445555425,"Correlation"
"990","HNRNPA2B1","CPOX",0.303537708,"Correlation"
"991","HNRNPA2B1","DENND4A",0.405322692,"Correlation"
"993","HNRNPA2B1","MON2",0.552254506,"Correlation"
"995","HNRNPA2B1","SLC35A3",0.469044603,"Correlation"
"996","HNRNPA2B1","SORBS1",0.440801115,"Correlation"
"997","ICE1","ABI1",0.512679192,"Correlation"
"998","ICE1","ADNP",0.541567619,"Correlation"
"999","ICE1","AKR1B1",0.310452556,"Correlation"
"1000","ICE1","CEP57",0.417499259,"Correlation"
"1001","ICE1","DEDD",0.499162542,"Correlation"
"1002","ICE1","DENND4A",0.38080294,"Correlation"
"1003","ICE1","DHX29",0.509086532,"Correlation"
"1004","ICE1","HEATR3",0.416078806,"Correlation"
"1005","ICE1","HLA-B",0.548910813,"Correlation"
"1007","ICE1","KCNAB1",0.418608288,"Correlation"
"1008","ICE1","KLF6",0.303892355,"Correlation"
"1009","ICE1","MARK3",0.485654599,"Correlation"
"1010","ICE1","NDEL1",0.518171101,"Correlation"
"1011","ICE1","PPP1R12B",0.461447791,"Correlation"
"1013","ICE1","SETD2",0.567162857,"Correlation"
"1014","ICE1","SLC35A3",0.531485931,"Correlation"
"1015","ICE1","SUN1",0.508689842,"Correlation"
"1016","ICE1","TCEAL1",0.554634373,"Correlation"
"1017","ICE1","TGOLN2",0.468476394,"Correlation"
"1018","ICE1","THUMPD2",0.597077818,"Correlation"
"1019","ICE1","TMEM165",0.601554187,"Correlation"
"1020","ICE1","TSPYL5",0.490021028,"Correlation"
"1021","ICE1","TWIST1",0.573453933,"Correlation"
"1022","ICE1","TXN2",0.46683451,"Correlation"
"1023","ICE1","UPF3B",0.312930477,"Correlation"
"1024","ICE1","WDR11",0.453691585,"Correlation"
"1025","ICE1","ZCCHC10",0.569158875,"Correlation"
"1026","IFITM2","AKR1C1",0.384662968,"Correlation"
"1027","IFITM2","ALMS1",0.543473558,"Correlation"
"1028","IFITM2","ANKRD10",0.489690542,"Correlation"
"1030","IFITM2","AUTS2",0.4104234,"Correlation"
"1031","IFITM2","CCDC90B",0.484435923,"Correlation"
"1032","IFITM2","CCNL1",0.322928787,"Correlation"
"1034","IFITM2","CHD1",0.450535086,"Correlation"
"1035","IFITM2","CLIC4",0.448946886,"Correlation"
"1036","IFITM2","CRISPLD2",0.626416721,"Correlation"
"1037","IFITM2","CXorf56",0.464819005,"Correlation"
"1038","IFITM2","DIDO1",0.455608525,"Correlation"
"1039","IFITM2","FAM65B",0.442946279,"Correlation"
"1040","IFITM2","FHL1",0.573975616,"Correlation"
"1041","IFITM2","LYN",0.537759805,"Correlation"
"1043","IFITM2","MON2",0.585254382,"Correlation"
"1044","IFITM2","PABPC1",0.390419629,"Correlation"
"1045","IFITM2","PALLD",0.474019608,"Correlation"
"1046","IFITM2","PTPRA",0.353385507,"Correlation"
"1047","IFITM2","SASH1",0.445552323,"Correlation"
"1048","IFITM2","SF3A1",0.411757524,"Correlation"
"1050","IFITM2","SMNDC1",0.412206525,"Correlation"
"1051","IFITM2","SPARC",0.445173454,"Correlation"
"1052","IFITM2","SRSF4",0.330352854,"Correlation"
"1053","IFITM2","STX16",0.43234127,"Correlation"
"1054","IFITM2","SUN1",0.50206044,"Correlation"
"1055","IFITM2","TGOLN2",0.492602415,"Correlation"
"1056","IFITM2","TMED10",0.480518746,"Correlation"
"1057","IFITM2","TMX1",0.531356912,"Correlation"
"1058","IFITM2","TNFAIP3",0.442887668,"Correlation"
"1059","IFITM2","TPP1",0.440653056,"Correlation"
"1060","IFITM2","TRIM5",0.312313395,"Correlation"
"1061","IFITM2","USP3",0.435703649,"Correlation"
"1062","IFITM2","VCAN",0.312466782,"Correlation"
"1063","IFITM2","ZCCHC8",0.347285068,"Correlation"
"1064","IFRD1","AKR1B1",0.325786468,"Correlation"
"1065","IFRD1","AKR1C1",0.423999856,"Correlation"
"1066","IFRD1","CHD1",0.346372908,"Correlation"
"1067","IFRD1","CPSF6",0.386178446,"Correlation"
"1068","IFRD1","EIF1B",0.512543992,"Correlation"
"1069","IFRD1","ENPP2",0.37488725,"Correlation"
"1070","IFRD1","FAM65B",0.533950491,"Correlation"
"1071","IFRD1","FHL1",0.49359513,"Correlation"
"1072","IFRD1","GDI1",0.435434187,"Correlation"
"1073","IFRD1","HEATR3",0.342007835,"Correlation"
"1074","IFRD1","LIMA1",0.421579401,"Correlation"
"1075","IFRD1","MED14",0.400881635,"Correlation"
"1076","IFRD1","MGST3",0.48200729,"Correlation"
"1077","IFRD1","MUS81",0.335586799,"Correlation"
"1078","IFRD1","PPP1R12B",0.307336781,"Correlation"
"1079","IFRD1","PRDX4",0.423351197,"Correlation"
"1081","IFRD1","SMNDC1",0.471219734,"Correlation"
"1082","IFRD1","SUN1",0.398028442,"Correlation"
"1083","IFRD1","TMOD2",0.567224153,"Correlation"
"1085","IFRD1","UPF3B",0.504920289,"Correlation"
"1086","IFRD1","WSB1",0.434507185,"Correlation"
"1087","IFRD1","ZFX",0.357490457,"Correlation"
"1088","IFRD1","ZNF83",0.444701214,"Correlation"
"1090","IMPDH1","ADNP",0.463604288,"Correlation"
"1091","IMPDH1","ATP8B1",0.523172987,"Correlation"
"1092","IMPDH1","BCLAF1",0.481690866,"Correlation"
"1093","IMPDH1","CLCN6",0.44620502,"Correlation"
"1094","IMPDH1","CREG1",0.417318037,"Correlation"
"1095","IMPDH1","DERL1",0.337418327,"Correlation"
"1096","IMPDH1","GSAP",0.48038409,"Correlation"
"1097","IMPDH1","MARK3",0.513012835,"Correlation"
"1098","IMPDH1","POT1",0.420607089,"Correlation"
"1099","IMPDH1","PROSER1",0.521753916,"Correlation"
"1100","IMPDH1","PRPSAP1",0.426874293,"Correlation"
"1101","IMPDH1","PTPRA",0.564342471,"Correlation"
"1102","IMPDH1","PUM2",0.510161244,"Correlation"
"1103","IMPDH1","RCN2",0.412995583,"Correlation"
"1104","IMPDH1","SENP7",0.637444337,"Correlation"
"1105","IMPDH1","SF3A1",0.524218918,"Correlation"
"1106","IMPDH1","SLC11A2",0.522100978,"Correlation"
"1107","IMPDH1","SLC35A3",0.518030857,"Correlation"
"1108","IMPDH1","SPEN",0.554134346,"Correlation"
"1109","IMPDH1","SPOCK1",0.503328126,"Correlation"
"1110","IMPDH1","STX16",0.414296488,"Correlation"
"1111","IMPDH1","TXN2",0.428247325,"Correlation"
"1112","IMPDH1","USP3",0.524203364,"Correlation"
"1113","IMPDH1","WDR11",0.50349332,"Correlation"
"1114","IMPDH1","ZBTB7A",0.589305415,"Correlation"
"1115","ITGA6","EIF3E",0.404381821,"Correlation"
"1116","ITGA6","PHKB",0.350112664,"Correlation"
"1117","ITGA6","RPRD1A",0.38344466,"Correlation"
"1118","ITGA6","SENP7",0.304288767,"Correlation"
"1119","ITGA6","SOCS2",0.542232278,"Correlation"
"1120","ITGA6","STAG2",0.32270344,"Correlation"
"1121","ITGA6","TCF12",0.448968434,"Correlation"
"1123","ITGA6","U2SURP",0.577295997,"Correlation"
