"SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","Cell.type","Cell.type.x","Cell.type.y","ClosenessCentrality","ClusteringCoefficient","DEG","Degree","Eccentricity","IsSingleNode","Matching.Attribute","Matching.Attribute.1","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OG_Gene","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"126820","false","3.81204277","8.757E-4","Neurons","Neurons","Neurons","0.26232654","0.0","false","6","6","false","PIN1","PIN1","PIN1","30.2","6","0","false","1","0.71879572","false","0","PIN1","134686","0.20857143"
"126821","false","3.93978616","5.569E-5","NA","NA","NA","0.25382088","0.0","false","3","6","false","PML","PML","PML","72.0","3","0","false","1","0.70602138","false","0","PML","15088","0.51449275"
"126822","false","4.01828925","0.0","NA","NA","NA","0.24886212","0.0","false","1","6","false","KRT15","KRT15","KRT15","102.0","1","0","false","0","0.69817107","false","0","KRT15","0","0.0"
"126823","false",,,,"NA",,,,"false",,,,,"CLASP2","CLASP2",,,,"true",,,"false",,"CLASP2",,
"126824","false","3.80557119","0.00169109","NA","NA","NA","0.26277264","0.0","false","5","6","false","AKT1","AKT1","AKT1","43.8","5","0","false","0","0.71944288","false","0","AKT1","695416","0.20980392"
"126825","false","3.64472222","0.0","NA","NA","NA","0.27436933","0.0","false","1","5","false","NEU1","NEU1","NEU1","311.0","1","0","false","0","0.47105556","false","0","NEU1","0","0.0"
"126826","false","3.36416667","1.071E-5","NA","NA","NA","0.29725043","0.0","false","4","4","false","PRKACA","PRKACA","PRKACA","41.0","4","0","false","0","0.52716667","false","0","PRKACA","2630","0.27586207"
"126827","false",,,,"NA",,,,"false",,,,,"S100B","S100B",,,,"false",,,"false",,"S100B",,
"126828","false","3.26666667","1.6483E-4","NA","NA","NA","0.30612245","0.0","false","3","4","false","CDC2","CDC2","CDC2","148.0","3","0","false","0","0.54666667","false","0","CDC2","36556","0.34916865"
"126829","false","3.53055556","7.955E-5","NA","NA","NA","0.28324154","0.0","false","2","5","false","MED31","MED31","MED31","87.5","2","0","false","0","0.49388889","false","0","MED31","5402","0.50290698"
"126830","false","3.41555556","2.8385E-4","NA","NA","NA","0.29277814","0.0","false","4","4","false","SIN3A","SIN3A","SIN3A","103.25","4","0","false","0","0.51688889","false","0","SIN3A","46936","0.26767016"
"126831","false",,,"NA","NA",,,,"false",,,,,"MAX","MAX",,,,"false",,,"false",,"MAX",,
"126832","false","3.28416667","7.0708E-4","NA","NA","NA","0.30449125","0.1","false","5","4","false","CSNK2B","CSNK2B","CSNK2B","112.0","5","0","false","0","0.54316667","false","0","CSNK2B","104768","0.21800391"
"126833","false","3.35138889","2.7166E-4","NA","NA","NA","0.29838375","0.0","false","5","4","false","SRC","SRC","SRC","78.8","5","0","false","0","0.52972222","false","0","SRC","32934","0.22485549"
"126834","false","3.19833333","6.5178E-4","NA","NA","NA","0.31266285","0.33333333","false","3","4","false","GADD45G","GADD45G","GADD45G","274.33333333","3","0","false","0","0.56033333","false","0","GADD45G","150358","0.35816993"
"126835","false",,,,"Microglia",,,,"false",,,,,"HLA-DPB1","HLA-DPB1",,,,"false",,,"false",,"HLA-DPB1",,
"126836","false",,,,"NA",,,,"false",,,,,"HLA-DPA1","HLA-DPA1",,,,"false",,,"false",,"HLA-DPA1",,
"126837","false",,,,"NA",,,,"false",,,,,"HLA-DQB1","HLA-DQB1",,,,"false",,,"false",,"HLA-DQB1",,
"126838","false",,,,"NA",,,,"false",,,,,"FIP1L1","FIP1L1",,,,"false",,,"false",,"FIP1L1",,
"126839","false","4.18711311","0.0","NA","NA","NA","0.23882804","0.0","false","1","8","false","BGLAP","BGLAP","BGLAP","5.0","1","0","false","0","0.68128869","false","0","BGLAP","0","0.0"
"126840","false",,,,"NA",,,,"false",,,,,"CD1D","CD1D",,,,"false",,,"false",,"CD1D",,
"126841","false","3.64472222","0.0","NA","NA","NA","0.27436933","0.0","false","1","5","false","ZNF24","ZNF24","ZNF24","311.0","1","0","false","0","0.47105556","false","0","ZNF24","0","0.0"
"126842","false",,,,"NA",,,,"false",,,,,"SPIB","SPIB",,,,"false",,,"false",,"SPIB",,
"126843","false","3.48833333","1.5221E-4","NA","NA","NA","0.28666985","0.16666667","false","4","4","false","ACTA1","ACTA1","ACTA1","81.75","4","0","false","0","0.50233333","false","0","ACTA1","23736","0.26993355"
"126844","false","3.64944444","7.7E-6","Neurons","Neurons","Neurons","0.27401431","0.0","false","2","5","false","KCND2","KCND2","KCND2","54.5","2","0","false","0","0.47011111","false","0","KCND2","732","0.50471698"
"126845","false","3.75222222","0.0","NA","NA","NA","0.26650874","1.0","false","2","5","false","STAT5A","STAT5A","STAT5A","57.5","2","0","false","0","0.44955556","false","0","STAT5A","0","0.51339286"
"126846","false","3.91694444","0.0","NA","NA","NA","0.25530104","0.0","false","1","5","false","SFTPB","SFTPB","SFTPB","17.0","1","0","false","0","0.41661111","false","0","SFTPB","0","0.0"
"126847","false","3.50361111","8.341E-5","NA","NA","NA","0.2854198","0.0","false","2","4","false","TGIF1","TGIF1","TGIF1","205.5","2","0","false","0","0.49927778","false","0","TGIF1","24254","0.51903553"
"126848","false",,,,"NA",,,,"false",,,,,"ACCN3","ACCN3",,,,"false",,,"false",,"ACCN3",,
"126849","false","3.94822735","6.1823E-4","NA","NA","NA","0.25327822","0.0","false","3","6","false","SVIL","SVIL","SVIL","39.0","3","0","false","0","0.70517727","false","0","SVIL","127364","0.34234234"
"126850","false",,,,"NA",,,,"false",,,,,"ASIC2","ASIC2",,,,"false",,,"false",,"ASIC2",,
"126851","false",,,,"NA",,,,"false",,,,,"ASIC1","ASIC1",,,,"false",,,"false",,"ASIC1",,
"126852","false","2.74833333","0.00445475","NA","NA","NA","0.36385688","0.09881423","true","23","4","false","ABL1","ABL1","ABL1","68.04347826","23","0","false","0","0.65033333","false","0","ABL1","635934","0.06220858"
"126853","false","3.82638889","0.0","Oligodendrocytes","Oligodendrocytes","Oligodendrocytes","0.26134301","0.0","false","1","5","false","CDH1","CDH1","CDH1","47.0","1","0","false","0","0.43472222","false","0","CDH1","0","0.0"
"126854","false",,,"NA","NA",,,,"false",,,,,"ERBIN","ERBIN",,,,"false",,,"false",,"ERBIN",,
"126855","false",,,,"NA",,,,"false",,,,,"NOLC1","NOLC1",,,,"false",,,"false",,"NOLC1",,
"126856","false",,,,"NA",,,,"false",,,,,"CCNE2","CCNE2",,,,"false",,,"false",,"CCNE2",,
"126857","false",,,,"NA",,,,"false",,,,,"CDKN3","CDKN3",,,,"false",,,"false",,"CDKN3",,
"126858","false","3.59904333","9.056E-4","NA","NA","NA","0.27785161","0.33333333","false","3","8","false","CDKN1A","CDKN1A","CDKN1A","185.0","3","0","false","0","0.74009567","false","0","CDKN1A","576366","0.35927367"
"126859","false","3.72228475","0.0","NA","NA","NA","0.2686522","0.0","false","1","8","false","RAD18","RAD18","RAD18","239.0","1","0","false","0","0.72777153","false","0","RAD18","0","0.0"
"126860","false",,,"NA","NA",,,,"false",,,,,"MAGI2","MAGI2",,,,"false",,,"false",,"MAGI2",,
"126861","false","2.94991559","0.00737239","NA","NA","NA","0.33899275","0.0","true","31","5","false","DRG1","DRG1","DRG1","21.72413793","31","0","false","2","0.80500844","false","0","DRG1","1376598","0.04887768"
"126862","false",,,,"NA",,,,"false",,,,,"CAB39","CAB39",,,,"false",,,"false",,"CAB39",,
"126863","false",,,,"NA",,,,"false",,,,,"PFKFB2","PFKFB2",,,,"false",,,"false",,"PFKFB2",,
"126864","false","3.03666667","8.2334E-4","NA","NA","NA","0.32930845","0.04545455","false","12","4","false","CSNK2A1","CSNK2A1","CSNK2A1","73.33333333","12","0","false","0","0.59266667","false","0","CSNK2A1","142852","0.11205128"
"126865","false","4.0523354","0.0","NA","NA","NA","0.24677128","0.0","false","2","8","false","ZNF91","ZNF91","ZNF91","63.0","2","0","false","1","0.69476646","false","0","ZNF91","0","0.0"
"126866","false",,,,"NA",,,,"false",,,,,"C5AR2","C5AR2",,,,"false",,,"false",,"C5AR2",,
"126867","false",,,,"NA",,,,"false",,,,,"CTSL","CTSL",,,,"false",,,"false",,"CTSL",,
"126868","false","3.74366911","0.0","NA","NA","NA","0.26711762","0.0","false","1","8","false","XRN2","XRN2","XRN2","292.0","1","0","false","0","0.72563309","false","0","XRN2","0","0.0"
"126869","false","5.0931345","0.0","NA","NA","NA","0.19634274","0.0","false","1","8","false","TRIM28","TRIM28","TRIM28","4.0","1","0","false","0","0.59068655","false","0","TRIM28","0","0.0"
"126870","false","3.78972222","0.0","NA","NA","NA","0.26387158","0.0","false","1","5","false","NF2","NF2","NF2","38.0","1","0","false","0","0.44205556","false","0","NF2","0","0.0"
"126871","false",,,"NA","NA",,,,"false",,,,,"PDPK1","PDPK1",,,,"false",,,"false",,"PDPK1",,
"126872","false","4.45441756","0.0","NA","NA","NA","0.22449624","0.0","false","2","8","false","AFDN","AFDN","AFDN","19.0","2","0","false","1","0.65455824","false","0","AFDN","0","0.0"
"126873","false",,,,"NA",,,,"false",,,,,"BMP5","BMP5",,,,"false",,,"false",,"BMP5",,
"126874","false","4.02110298","2.201E-5","NA","NA","NA","0.24868799","0.0","false","2","6","false","SPI1","SPI1","SPI1","18.5","2","0","false","0","0.6978897","false","0","SPI1","2350","0.51470588"
"126875","false","4.62099043","0.0","NA","NA","NA","0.21640382","0.0","false","1","8","false","CD44","CD44","CD44","31.0","1","0","false","0","0.63790096","false","0","CD44","0","0.0"
"126876","false",,,,"NA",,,,"false",,,,,"EGR1","EGR1",,,,"false",,,"false",,"EGR1",,
"126877","false","3.74676421","3.8057E-4","NA","NA","NA","0.26689697","0.0","false","4","6","false","PRKAB1","PRKAB1","PRKAB1","72.0","4","0","false","0","0.72532358","false","0","PRKAB1","92490","0.26792453"
"126878","false",,,,"NA",,,,"false",,,,,"RUNX2","RUNX2",,,,"false",,,"false",,"RUNX2",,
"126879","false",,,"NA","NA",,,,"false",,,,,"CHMP1B","CHMP1B",,,,"false",,,"false",,"CHMP1B",,
"126880","false",,,,"NA",,,,"false",,,,,"HAUS2","HAUS2",,,,"true",,,"false",,"HAUS2",,
"126881","false","3.82305556","0.0","Neurons","Neurons","Neurons","0.26157088","0.0","false","2","5","false","FXYD6","FXYD6","FXYD6","52.0","2","0","false","1","0.43538889","false","0","FXYD6","0","0.0"
"126882","false","3.80722222","0.0","NA","NA","NA","0.26265869","0.0","false","1","5","false","HSF1","HSF1","HSF1","70.0","1","0","false","0","0.43855556","false","0","HSF1","0","0.0"
"126883","false",,,,"NA",,,,"false",,,,,"SLC12A9","SLC12A9",,,,"false",,,"false",,"SLC12A9",,
"126884","true",,,,"NA",,,,"false",,,,,"CST3","CST3",,,,"false",,,"false",,"CST3",,
"126885","false","4.00759707","2.0134E-4","NA","NA","NA","0.24952608","0.0","false","2","7","false","IL1F5","IL1F5","IL1F5","110.0","2","0","false","0","0.69924029","false","0","IL1F5","48878","0.50230415"
"126886","false",,,,"NA",,,,"false",,,,,"NUDT18","NUDT18",,,,"false",,,"false",,"NUDT18",,
"126887","false",,,,"NA",,,,"false",,,,,"HLA-DMB","HLA-DMB",,,,"false",,,"false",,"HLA-DMB",,
"126888","false","3.70583333","0.0","NA","NA","NA","0.26984484","0.0","false","1","5","false","TOMM34","TOMM34","TOMM34","210.0","1","0","false","0","0.45883333","false","0","TOMM34","0","0.0"
"126889","false",,,"NA","NA",,,,"false",,,,,"ABCA1","ABCA1",,,,"true",,,"false",,"ABCA1",,
"126890","false",,,,"NA",,,,"false",,,,,"UBR2","UBR2",,,,"false",,,"false",,"UBR2",,
"126891","false",,,,"NA",,,,"false",,,,,"KCNJ12","KCNJ12",,,,"false",,,"false",,"KCNJ12",,
"126892","false",,,"NA","NA",,,,"false",,,,,"SYNM","SYNM",,,,"false",,,"false",,"SYNM",,
"126893","false","4.55346089","0.0","NA","NA","NA","0.21961317","0.0","false","1","8","false","SNTB1","SNTB1","SNTB1","54.0","1","0","false","0","0.64465391","false","0","SNTB1","0","0.0"
"126894","false","3.96679797","3.2765E-4","Endothelial","Endothelial","Endothelial","0.2520925","0.0","false","2","8","false","UTRN","UTRN","UTRN","55.0","2","0","false","0","0.7033202","false","0","UTRN","94158","0.5"
"126895","false",,,,"NA",,,,"false",,,,,"NOG","NOG",,,,"true",,,"false",,"NOG",,
"126896","false",,,,"NA",,,,"false",,,,,"BMP4","BMP4",,,,"false",,,"false",,"BMP4",,
"126897","false","2.96944444","0.0045986","NA","NA","NA","0.33676333","0.11111111","false","10","4","false","EP300","EP300","EP300","112.8","10","0","false","0","0.60611111","false","0","EP300","461466","0.11682243"
"126898","false","3.52555556","6.322E-5","NA","NA","NA","0.28364324","0.0","false","2","4","false","POLR2C","POLR2C","POLR2C","208.5","2","0","false","0","0.49488889","false","0","POLR2C","29768","0.52664975"
"126899","false","3.47611111","0.0","NA","NA","NA","0.2876778","0.0","false","1","5","false","BAZ1B","BAZ1B","BAZ1B","282.0","1","0","false","0","0.50477778","false","0","BAZ1B","0","0.0"
"126900","false",,,"NA","NA",,,,"false",,,,,"RELB","RELB",,,,"false",,,"false",,"RELB",,
"126901","false",,,,"NA",,,,"false",,,,,"FGFBP1","FGFBP1",,,,"false",,,"false",,"FGFBP1",,
"126902","false","4.07709623","0.0","NA","NA","NA","0.2452726","0.0","false","2","6","false","FIBP","FIBP","FIBP","55.0","2","0","false","1","0.69229038","false","0","FIBP","0","0.0"
"126903","false",,,,"NA",,,,"false",,,,,"HOMER3","HOMER3",,,,"false",,,"false",,"HOMER3",,
"126904","false",,,,"NA",,,,"false",,,,,"FOXO1","FOXO1",,,,"false",,,"false",,"FOXO1",,
"126905","false",,,"NA","NA",,,,"false",,,,,"RPS6KA1","RPS6KA1",,,,"false",,,"false",,"RPS6KA1",,
"126906","false","3.76392797","0.00190408","NA","NA","NA","0.2656799","0.0","false","3","6","false","HSPA9","HSPA9","HSPA9","125.0","3","0","false","0","0.7236072","false","0","HSPA9","148362","0.33787466"
"126907","false","3.87972222","0.0","NA","NA","NA","0.25775041","0.0","false","1","5","false","PRSS23","PRSS23","PRSS23","65.0","1","0","false","0","0.42405556","false","0","PRSS23","0","0.0"
"126908","false",,,,"NA",,,,"false",,,,,"DMA","DMA",,,,"false",,,"false",,"DMA",,
"126909","false",,,"NA","NA",,,,"false",,,,,"PTGES2","PTGES2",,,,"false",,,"false",,"PTGES2",,
"126910","false",,,,"NA",,,,"false",,,,,"RPS6KA5","RPS6KA5",,,,"false",,,"false",,"RPS6KA5",,
"126911","false","3.97608329","1.6633E-4","NA","NA","NA","0.25150379","0.0","false","5","6","false","MED23","MED23","MED23","37.66666667","5","0","false","1","0.70239167","false","0","MED23","110742","0.34920635"
"126912","false","3.75222222","0.0","NA","NA","NA","0.26650874","0.0","false","1","5","false","SMARCC1","SMARCC1","SMARCC1","137.0","1","0","false","0","0.44955556","false","0","SMARCC1","0","0.0"
"126913","false",,,"NA","NA",,,,"false",,,,,"ELK1","ELK1",,,,"false",,,"false",,"ELK1",,
"126914","false","3.39722222","1.1626E-4","NA","NA","NA","0.29435814","0.1","false","5","4","false","SMAD3","SMAD3","SMAD3","63.6","5","0","false","0","0.52055556","false","0","SMAD3","16000","0.21875"
"126915","false",,,,"NA",,,,"false",,,,,"CEBPG","CEBPG",,,,"false",,,"false",,"CEBPG",,
"126916","false",,,,"NA",,,,"false",,,,,"CCL3","CCL3",,,,"false",,,"false",,"CCL3",,
"126917","false",,,,"Neurons",,,,"false",,,,,"LRRC7","LRRC7",,,,"false",,,"false",,"LRRC7",,
"126918","false","3.39888889","1.6417E-4","Neurons","Neurons","Neurons","0.2942138","0.0","false","3","4","false","PHYHIP","PHYHIP","PHYHIP","142.66666667","3","0","false","0","0.52022222","false","0","PHYHIP","24448","0.34301856"
"126919","false","4.0585256","0.0","NA","NA","NA","0.2463949","0.0","false","2","6","false","SRGAP3","SRGAP3","SRGAP3","35.0","2","0","false","1","0.69414744","false","0","SRGAP3","0","0.0"
"126920","false",,,,"NA",,,,"false",,,,,"NOVA1","NOVA1",,,,"false",,,"false",,"NOVA1",,
"126921","false","3.61638889","2.115E-5","NA","NA","NA","0.27651893","0.0","false","2","5","false","PEX14","PEX14","PEX14","65.0","2","0","false","0","0.47672222","false","0","PEX14","2134","0.50793651"
"126922","false",,,"NA","NA",,,,"false",,,,,"SMARCC2","SMARCC2",,,,"true",,,"false",,"SMARCC2",,
"126923","false","3.52305556","1.4312E-4","NA","NA","NA","0.28384452","0.0","false","2","4","false","DARS","DARS","DARS","230.5","2","0","false","0","0.49538889","false","0","DARS","43686","0.51457399"
"126924","false","3.54388889","1.941E-4","NA","NA","NA","0.28217589","0.0","false","2","4","false","XPO5","XPO5","XPO5","192.5","2","0","false","0","0.49122222","false","0","XPO5","22426","0.50394737"
"126925","false","3.57055556","1.643E-4","NA","NA","NA","0.28006846","0.0","false","2","5","false","AXIN1","AXIN1","AXIN1","196.0","2","0","false","0","0.48588889","false","0","AXIN1","27564","0.50649351"
"126926","false","3.74366911","0.0","NA","NA","NA","0.26711762","0.0","false","1","8","false","MT-RNR2","MT-RNR2","MT-RNR2","292.0","1","0","false","0","0.72563309","false","0","MT-RNR2","0","0.0"
"126927","false","3.74366911","0.0","NA","NA","NA","0.26711762","0.0","false","1","8","false","TSPYL2","TSPYL2","TSPYL2","292.0","1","0","false","0","0.72563309","false","0","TSPYL2","0","0.0"
"126928","false","3.21583333","0.00102399","NA","NA","NA","0.31096139","0.07142857","false","8","4","false","SMAD2","SMAD2","SMAD2","89.5","8","0","false","0","0.55683333","false","0","SMAD2","123302","0.14126984"
"126929","false","3.74366911","0.0","NA","NA","NA","0.26711762","0.0","false","1","8","false","SARS2","SARS2","SARS2","292.0","1","0","false","0","0.72563309","false","0","SARS2","0","0.0"
"126930","false","3.61339336","0.0","NA","NA","NA","0.27674817","1.0","false","2","8","false","WARS","WARS","WARS","265.5","2","0","false","0","0.73866066","false","0","WARS","0","0.53744939"
"126931","false","3.73382105","9.284E-5","NA","NA","NA","0.26782216","0.0","false","2","8","false","MYOC","MYOC","MYOC","152.5","2","0","false","0","0.7266179","false","0","MYOC","6858","0.505"
"126932","false","3.20277778","3.1714E-4","NA","NA","NA","0.31222897","0.14285714","false","7","4","false","TERF1","TERF1","TERF1","79.71428571","7","0","false","0","0.55944444","false","0","TERF1","45962","0.16147803"
"126933","false",,,"Neurons","Neurons",,,,"false",,,,,"SYT1","SYT1",,,,"false",,,"false",,"SYT1",,
"126934","false",,,,"NA",,,,"false",,,,,"PIGT","PIGT",,,,"false",,,"false",,"PIGT",,
"126935","false",,,,"NA",,,,"false",,,,,"MID1IP1","MID1IP1",,,,"false",,,"false",,"MID1IP1",,
"126936","false",,,,"NA",,,,"false",,,,,"SNTG2","SNTG2",,,,"false",,,"false",,"SNTG2",,
"126937","false",,,,"NA",,,,"false",,,,,"PRKAG3","PRKAG3",,,,"false",,,"false",,"PRKAG3",,
"126938","false","4.84608891","0.0","NA","NA","NA","0.20635197","0.0","false","1","8","false","MTOR","MTOR","MTOR","24.0","1","0","false","0","0.61539111","false","0","MTOR","0","0.0"
"126939","false",,,,"NA",,,,"false",,,,,"CUL9","CUL9",,,,"false",,,"false",,"CUL9",,
"126940","false","4.02701182","2.037E-5","NA","NA","NA","0.24832309","0.0","false","2","6","false","NINL","NINL","NINL","26.5","2","0","false","0","0.69729882","false","0","NINL","3060","0.51"
