"","SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","Cell.type","Cell.type.x","Cell.type.y","ClosenessCentrality","ClusteringCoefficient","DEG","Degree","Eccentricity","IsSingleNode","Matching.Attribute","Matching.Attribute.1","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared.name","Stress","TopologicalCoefficient","C9","VCP"
"2796",129453,"false",4.4006753,1.345e-05,NA,"","",0.22723785,0,"false",2,7,"false","","KDM6A","KDM6A",25.5,2,0,0,0.65993247,"false",0,"KDM6A",11566,0.5,FALSE,FALSE
"2797",129454,"false",4.09060214,0.00012227,NA,"","",0.24446279,0,"true",2,7,"false","","PROSER1","PROSER1",21.5,2,0,0,0.69093979,"false",0,"PROSER1",84016,0.5,FALSE,FALSE
"2798",129455,"false",4.16966798,0,NA,"","",0.23982725,0,"false",1,8,"false","","KDM3A","KDM3A",19,1,0,0,0.6830332,"false",0,"KDM3A",0,0,FALSE,FALSE
"2799",129456,"false",4.16966798,0,NA,"","",0.23982725,0,"false",1,8,"false","","TCEAL4","TCEAL4",19,1,0,0,0.6830332,"false",0,"TCEAL4",0,0,FALSE,FALSE
"2800",129457,"false",3.66207091,0,NA,"","",0.27306954,1,"false",2,6,"false","","PA2G4","PA2G4",173.5,2,0,0,0.73379291,"false",0,"PA2G4",0,0.5148368,FALSE,FALSE
"2801",129458,"false",3.92346652,0,NA,"","",0.25487665,0,"false",1,8,"false","","C2orf74","C2orf74",186,1,0,0,0.70765335,"false",0,"C2orf74",0,0,FALSE,FALSE
"2802",129459,"false",4.13899831,0,NA,"","",0.24160435,0,"false",1,8,"false","","JUP","JUP",35,1,0,0,0.68610017,"false",0,"JUP",0,0,FALSE,FALSE
"2803",129460,"false",3.20540236,0.00161325,NA,"","",0.31197331,0,"true",4,7,"false","","ANKRD27","ANKRD27",41,4,0,0,0.77945976,"false",0,"ANKRD27",167360,0.25,FALSE,FALSE
"2804",129461,"false",3.97861564,0,NA,"","",0.25134371,0,"false",1,6,"false","","LCE3C","LCE3C",120,1,0,0,0.70213844,"false",0,"LCE3C",0,0,FALSE,FALSE
"2805",129462,"false",4.86550366,0,NA,"","",0.20552857,0,"false",1,8,"false","","DSP","DSP",4,1,0,0,0.61344963,"false",0,"DSP",0,0,FALSE,FALSE
"2806",129463,"false",3.98564997,0,NA,"","",0.25090011,0,"false",1,8,"false","","GGH","GGH",42,1,0,0,0.701435,"false",0,"GGH",0,0,FALSE,FALSE
"2807",129464,"false",4.00928531,0,NA,"","",0.24942101,0,"false",1,8,"false","","RANBP6","RANBP6",16,1,0,0,0.69907147,"false",0,"RANBP6",0,0,FALSE,FALSE
"2808",129465,"false",4.00928531,0,"Neurons","","",0.24942101,0,"false",1,8,"false","","GABBR2","GABBR2",16,1,0,0,0.69907147,"false",0,"GABBR2",0,0,FALSE,FALSE
"2809",129466,"false",4.01266179,0,NA,"","",0.24921114,0,"false",1,7,"false","","FKBP1B","FKBP1B",213,1,0,0,0.69873382,"false",0,"FKBP1B",0,0,FALSE,FALSE
"2810",129467,"false",4.21693866,0,NA,"","",0.23713885,0,"false",1,8,"false","","NAA15","NAA15",5,1,0,0,0.67830613,"false",0,"NAA15",0,0,FALSE,FALSE
"2811",129468,"false",3.97861564,0,NA,"","",0.25134371,0,"false",1,6,"false","","PITX1","PITX1",120,1,0,0,0.70213844,"false",0,"PITX1",0,0,FALSE,FALSE
"2812",129469,"false",4.00928531,0,NA,"","",0.24942101,0,"false",1,8,"false","","ARAP1","ARAP1",16,1,0,0,0.69907147,"false",0,"ARAP1",0,0,FALSE,FALSE
"2813",129470,"false",3.87619584,0,NA,"","",0.2579849,0,"false",1,6,"false","","PCK1","PCK1",94,1,0,0,0.71238042,"false",0,"PCK1",0,0,FALSE,FALSE
"2814",129471,"false",4.07512662,0,NA,"","",0.24539115,0,"false",1,6,"false","","PIR","PIR",37,1,0,0,0.69248734,"false",0,"PIR",0,0,FALSE,FALSE
"2815",129472,"false",4.07512662,0,NA,"","",0.24539115,0,"false",1,6,"false","","BPGM","BPGM",37,1,0,0,0.69248734,"false",0,"BPGM",0,0,FALSE,FALSE
"2816",129473,"false",3.97326956,5.486e-05,NA,"","",0.25168189,0,"false",3,8,"false","","MYOZ3","MYOZ3",62,3,0,1,0.70267304,"false",0,"MYOZ3",10672,0.52136752,FALSE,FALSE
"2817",129474,"false",4.03742262,1.594e-05,NA,"","",0.24768277,0,"false",2,6,"false","","ASB18","ASB18",32,2,0,0,0.69625774,"false",0,"ASB18",4300,0.51666667,FALSE,FALSE
"2818",129475,"false",4.01266179,0,NA,"","",0.24921114,0,"false",1,7,"false","","NGB","NGB",213,1,0,0,0.69873382,"false",0,"NGB",0,0,FALSE,FALSE
"2819",129476,"false",4.01828925,0,NA,"","",0.24886212,0,"false",1,6,"false","","CPVL","CPVL",102,1,0,0,0.69817107,"false",0,"CPVL",0,0,FALSE,FALSE
"2820",129477,"false",3.64040518,0.00142079,NA,"","",0.2746947,0.1,"false",6,6,"false","","NCK2","NCK2",79.6,6,0,1,0.73595948,"false",0,"NCK2",345210,0.21467391,FALSE,FALSE
"2821",129478,"false",4.08975802,0,NA,"","",0.24451324,0,"false",1,8,"false","","MRPL23","MRPL23",50,1,0,0,0.6910242,"false",0,"MRPL23",0,0,FALSE,FALSE
"2822",129479,"false",3.92346652,0,NA,"","",0.25487665,0,"false",1,8,"false","","NXNL1","NXNL1",186,1,0,0,0.70765335,"false",0,"NXNL1",0,0,FALSE,FALSE
"2823",129480,"false",4.01209904,0,NA,"","",0.24924609,0,"false",3,8,"false","","C16orf74","C16orf74",56,3,0,1,0.6987901,"false",0,"C16orf74",0,0,FALSE,FALSE
"2824",129481,"false",4.09257175,0,NA,"","",0.24434514,0,"false",1,7,"false","","GNA11","GNA11",19,1,0,0,0.69074282,"false",0,"GNA11",0,0,FALSE,FALSE
"2825",129482,"false",4.04023635,0,NA,"","",0.24751027,0,"false",2,8,"false","","PHLDB2","PHLDB2",68,2,0,1,0.69597636,"false",0,"PHLDB2",0,0,FALSE,FALSE
"2826",129483,"false",4.17332583,0,NA,"","",0.23961704,0,"false",2,8,"false","","GGA1","GGA1",8,2,0,1,0.68266742,"false",0,"GGA1",0,0,FALSE,FALSE
"2827",129484,"true",4.11001688,0,NA,"","",0.243308,0,"false",1,8,"false","","MATR3","MATR3",11,1,0,0,0.68899831,"false",0,"MATR3",0,0,FALSE,FALSE
"2828",129485,"false",4.01828925,0,NA,"","",0.24886212,0,"false",1,6,"false","","RPLP2","RPLP2",102,1,0,0,0.69817107,"false",0,"RPLP2",0,0,FALSE,FALSE
"2829",129486,"false",4.08666292,0,NA,"","",0.24469843,0,"false",1,8,"false","","HMGXB4","HMGXB4",32,1,0,0,0.69133371,"false",0,"HMGXB4",0,0,FALSE,FALSE
"2830",129487,"false",3.97439505,0,NA,"","",0.25161062,0,"false",1,6,"false","","POLE4","POLE4",124,1,0,0,0.7025605,"false",0,"POLE4",0,0,FALSE,FALSE
"2831",129488,"false",3.85340461,0.00074325,NA,"","",0.25951077,0,"true",7,7,"false","","SF3A1","SF3A1",6.42857143,7,0,0,0.71465954,"false",0,"SF3A1",34950,0.15510204,FALSE,FALSE
"2832",129489,"false",4.01772651,0,NA,"","",0.24889698,0,"false",1,7,"false","","RPS12","RPS12",94,1,0,0,0.69822735,"false",0,"RPS12",0,0,FALSE,FALSE
"2833",129490,"false",3.8776027,6.713e-05,NA,"","",0.2578913,0,"false",3,7,"false","","SMURF2","SMURF2",30.33333333,3,0,0,0.71223973,"false",0,"SMURF2",11508,0.34509804,FALSE,FALSE
"2834",129491,"false",4.08497468,5.09e-06,NA,"","",0.24479956,0,"false",2,8,"false","","NUAK1","NUAK1",16,2,0,0,0.69150253,"false",0,"NUAK1",900,0.51724138,FALSE,FALSE
"2835",129492,"false",4.01772651,0,NA,"","",0.24889698,0,"false",1,7,"false","","RPS20","RPS20",94,1,0,0,0.69822735,"false",0,"RPS20",0,0,FALSE,FALSE
"2836",129493,"false",3.97861564,0,NA,"","",0.25134371,0,"false",2,6,"false","","FBXL18","FBXL18",120,2,0,1,0.70213844,"false",0,"FBXL18",0,0,FALSE,FALSE
"2837",129494,"false",4.11001688,0,NA,"","",0.243308,0,"false",1,8,"false","","MRPL11","MRPL11",25,1,0,0,0.68899831,"false",0,"MRPL11",0,0,FALSE,FALSE
"2838",129495,"false",3.78897017,0.00052077,NA,"","",0.26392396,0,"false",2,6,"false","","BCL3","BCL3",149,2,0,0,0.72110298,"false",0,"BCL3",56936,0.50340136,FALSE,FALSE
"2839",129496,"false",4.12014631,0,NA,"","",0.24270983,0,"false",1,8,"false","","SVIP","SVIP",50,1,0,0,0.68798537,"false",0,"SVIP",0,0,FALSE,FALSE
"2840",129497,"false",4.05458638,0,NA,"","",0.24663428,0,"false",2,6,"false","","ID1","ID1",53,2,0,1,0.69454136,"false",0,"ID1",0,0,FALSE,FALSE
"2841",129498,"false",3.97861564,0,NA,"","",0.25134371,0,"false",1,6,"false","","ZNF764","ZNF764",120,1,0,0,0.70213844,"false",0,"ZNF764",0,0,FALSE,FALSE
"2842",129499,"false",4.20005627,0,NA,"","",0.23809205,0,"false",2,8,"false","","VAMP3","VAMP3",11,2,0,1,0.67999437,"false",0,"VAMP3",0,0,FALSE,FALSE
"2843",129500,"false",4.55346089,0,NA,"","",0.21961317,0,"false",1,8,"false","","PIBF1","PIBF1",54,1,0,0,0.64465391,"false",0,"PIBF1",0,0,FALSE,FALSE
"2844",129501,"false",4.76871131,0.0005829,NA,"","",0.20970026,0,"true",4,7,"false","","KCNE4","KCNE4",2.5,4,0,0,0.62312887,"false",0,"KCNE4",143928,0.25,FALSE,FALSE
"2845",129502,"false",3.91952729,0.00014656,NA,"","",0.25513281,0,"false",5,6,"false","","RERE","RERE",55,5,0,2,0.70804727,"false",0,"RERE",29394,0.34615385,FALSE,FALSE
"2846",129503,"false",4.34355656,0,NA,"","",0.23022608,0,"false",1,8,"false","","TRIP4","TRIP4",53,1,0,0,0.66564434,"false",0,"TRIP4",0,0,FALSE,FALSE
"2847",129504,"false",4.10635903,0,NA,"","",0.24352474,0,"true",1,6,"false","","RBM5","RBM5",30,1,0,0,0.6893641,"false",0,"RBM5",0,0,FALSE,FALSE
"2848",129505,"false",4.12999437,0,NA,"","",0.24213108,0,"false",1,6,"false","","CCNK","CCNK",23,1,0,0,0.68700056,"false",0,"CCNK",0,0,FALSE,FALSE
"2849",129506,"false",4.01266179,0,NA,"","",0.24921114,0,"false",1,7,"false","","CPNE2","CPNE2",213,1,0,0,0.69873382,"false",0,"CPNE2",0,0,FALSE,FALSE
"2850",129507,"false",3.92346652,0,NA,"","",0.25487665,0,"false",1,8,"false","","ANKMY2","ANKMY2",186,1,0,0,0.70765335,"false",0,"ANKMY2",0,0,FALSE,FALSE
"2851",129508,"false",3.97720878,0,NA,"","",0.25143261,0,"false",2,6,"false","","NOL4","NOL4",85,2,0,1,0.70227912,"false",0,"NOL4",0,0,FALSE,FALSE
"2852",129509,"false",3.93556556,0.00058461,NA,"","",0.25409309,0,"false",4,6,"false","","KDM1A","KDM1A",22.5,4,0,0,0.70644344,"false",0,"KDM1A",119350,0.25294118,FALSE,FALSE
"2853",129510,"false",3.83877321,4.584e-05,NA,"","",0.26049989,0,"false",2,6,"false","","PSTPIP1","PSTPIP1",64.5,2,0,0,0.71612268,"false",0,"PSTPIP1",7860,0.50396825,FALSE,FALSE
"2854",129511,"false",3.98452448,0.00012037,NA,"","",0.25097098,0,"false",2,7,"false","","EPM2AIP1","EPM2AIP1",115,2,0,0,0.70154755,"false",0,"EPM2AIP1",72680,0.50892857,FALSE,FALSE
"2855",129512,"false",4.16235228,0,NA,"","",0.24024877,0,"false",2,8,"false","","F8","F8",14,2,0,1,0.68376477,"false",0,"F8",0,0,FALSE,FALSE
"2856",129513,"false",4.02419809,2.351e-05,NA,"","",0.24849671,0,"false",2,6,"false","","VTN","VTN",49.5,2,0,0,0.69758019,"false",0,"VTN",8490,0.51052632,FALSE,FALSE
"2857",129514,"false",4.16938661,0,NA,"","",0.23984343,0,"false",1,8,"false","","NSMCE1","NSMCE1",12,1,0,0,0.68306134,"false",0,"NSMCE1",0,0,FALSE,FALSE
"2858",129515,"false",4.06752954,0.00016044,NA,"","",0.24584947,0,"false",2,8,"false","","UVRAG","UVRAG",18,2,0,0,0.69324705,"false",0,"UVRAG",61446,0.5,FALSE,FALSE
"2859",129516,"false",3.92346652,0,NA,"","",0.25487665,0,"false",1,8,"false","","TMSB4Y","TMSB4Y",186,1,0,0,0.70765335,"false",0,"TMSB4Y",0,0,FALSE,FALSE
"2860",129517,"false",3.9957794,4.215e-05,NA,"","",0.25026407,0,"false",2,8,"false","","SRSF9","SRSF9",50,2,0,0,0.70042206,"false",0,"SRSF9",9172,0.51041667,FALSE,FALSE
"2861",129518,"false",4.17923467,0,NA,"","",0.23927826,0,"false",1,8,"false","","ABCA5","ABCA5",15,1,0,0,0.68207653,"false",0,"ABCA5",0,0,FALSE,FALSE
"2862",129519,"false",3.68289252,6.38e-05,NA,"","",0.27152571,0,"false",2,6,"false","","MSH2","MSH2",145.5,2,0,0,0.73171075,"false",0,"MSH2",25726,0.51241135,FALSE,FALSE
"2863",129520,"false",4.04276871,7.965e-05,NA,"","",0.24735523,0,"false",2,8,"false","","TRAF3IP3","TRAF3IP3",36.5,2,0,0,0.69572313,"false",0,"TRAF3IP3",23876,0.5,FALSE,FALSE
"2864",129521,"false",4.97523917,0,NA,"","",0.20099536,0,"false",1,8,"false","","CDS1","CDS1",9,1,0,0,0.60247608,"false",0,"CDS1",0,0,FALSE,FALSE
"2865",129522,"false",3.9853686,0,NA,"","",0.25091782,0,"false",1,6,"false","","WASL","WASL",62,1,0,0,0.70146314,"false",0,"WASL",0,0,FALSE,TRUE
"2866",129523,"false",4.14406303,0.00281759,NA,"","",0.24130907,0.03571429,"true",8,8,"false","","STX2","STX2",3,8,0,0,0.6855937,"false",0,"STX2",159146,0.140625,FALSE,FALSE
"2867",129524,"false",3.8587507,0.00016549,NA,"","",0.25915123,0,"false",3,6,"false","","NFKB1","NFKB1",122.5,3,0,1,0.71412493,"false",0,"NFKB1",16818,0.50414938,FALSE,FALSE
"2868",129525,"false",4.11395611,0,NA,"","",0.24307503,0,"false",1,8,"false","","ZFP36","ZFP36",34,1,0,0,0.68860439,"false",0,"ZFP36",0,0,FALSE,FALSE
"2869",129526,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","CCNA2","CCNA2",239,1,0,0,0.72777153,"false",0,"CCNA2",0,0,FALSE,FALSE
"2870",129527,"false",3.72228475,0,NA,"","",0.2686522,0,"false",2,8,"false","","CCNO","CCNO",239,2,0,1,0.72777153,"false",0,"CCNO",0,0,FALSE,FALSE
"2871",129528,"false",4.02054024,0,NA,"","",0.24872279,0,"false",1,8,"false","","CTC1","CTC1",13,1,0,0,0.69794598,"false",0,"CTC1",0,0,FALSE,FALSE
"2872",129529,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","CDAN1","CDAN1",239,1,0,0,0.72777153,"false",0,"CDAN1",0,0,FALSE,FALSE
"2873",129530,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","RAD17","RAD17",239,1,0,0,0.72777153,"false",0,"RAD17",0,0,FALSE,FALSE
"2874",129531,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","ERCC5","ERCC5",239,1,0,0,0.72777153,"false",0,"ERCC5",0,0,FALSE,FALSE
"2875",129532,"false",5.88970174,0,NA,"","",0.16978788,0,"false",1,8,"false","","MFN2","MFN2",4,1,0,0,0.51102983,"false",0,"MFN2",0,0,FALSE,FALSE
"2876",129533,"false",4.88998312,0.00058474,NA,"","",0.20449968,0,"true",4,7,"false","","MFN1","MFN1",2,4,0,0,0.61100169,"false",0,"MFN1",113014,0.25,FALSE,FALSE
"2877",129534,"false",4.52054024,0,NA,"","",0.2212125,0,"false",1,7,"false","","RBBP5","RBBP5",49,1,0,0,0.64794598,"false",0,"RBBP5",0,0,FALSE,FALSE
"2878",129535,"false",4.52054024,0,NA,"","",0.2212125,0,"false",1,7,"false","","UTY","UTY",49,1,0,0,0.64794598,"false",0,"UTY",0,0,FALSE,FALSE
"2879",129536,"false",4.55036579,0.00057976,NA,"","",0.21976255,0,"true",3,7,"false","","SLC11A2","SLC11A2",4.33333333,3,0,0,0.64496342,"false",0,"SLC11A2",126360,0.37037037,FALSE,FALSE
"2880",129537,"false",5.55008441,0,NA,"","",0.18017744,0,"false",1,8,"false","","NDFIP1","NDFIP1",3,1,0,0,0.54499156,"false",0,"NDFIP1",0,0,FALSE,FALSE
"2881",129538,"false",4.50281373,0.00117373,"Neurons","","",0.22208336,0,"true",10,7,"false","","SSBP3","SSBP3",2.42857143,10,0,2,0.64971863,"false",0,"SSBP3",247892,0.15873016,FALSE,FALSE
"2882",129539,"false",4.46567248,0,NA,"","",0.22393044,0,"true",1,7,"false","","GSAP","GSAP",25,1,0,0,0.65343275,"false",0,"GSAP",0,0,FALSE,FALSE
"2883",129540,"false",4.62099043,0,NA,"","",0.21640382,0,"false",2,8,"false","","NRG1","NRG1",31,2,0,1,0.63790096,"false",0,"NRG1",0,0,FALSE,FALSE
"2884",129541,"false",5.46567248,0,NA,"","",0.1829601,0,"false",1,8,"false","","COL3A1","COL3A1",18,1,0,0,0.55343275,"false",0,"COL3A1",0,0,FALSE,FALSE
"2885",129542,"false",4.15025324,0,NA,"","",0.24094915,0,"false",1,8,"false","","SMC1A","SMC1A",23,1,0,0,0.68497468,"false",0,"SMC1A",0,0,FALSE,FALSE
"2886",129543,"false",4.01772651,0,"Neurons","","",0.24889698,0,"false",1,7,"false","","PAK1","PAK1",94,1,0,0,0.69822735,"false",0,"PAK1",0,0,FALSE,FALSE
"2887",129544,"false",3.70624648,0.0003004,NA,"","",0.26981476,0,"false",2,8,"false","","CCNB1","CCNB1",134,2,0,0,0.72937535,"false",0,"CCNB1",32276,0.50188679,FALSE,FALSE
"2888",129545,"false",4.07709623,0,NA,"","",0.2452726,0,"false",1,6,"false","","C9orf74","C9orf74",55,1,0,0,0.69229038,"false",0,"C9orf74",0,0,FALSE,FALSE
"2889",129546,"false",4.71806415,0,NA,"","",0.21195134,0,"false",1,9,"false","","EDC4","EDC4",8,1,0,0,0.62819358,"false",0,"EDC4",0,0,FALSE,FALSE
"2890",129547,"false",4.01209904,0,NA,"","",0.24924609,0,"false",1,8,"false","","NFATC2","NFATC2",56,1,0,0,0.6987901,"false",0,"NFATC2",0,0,FALSE,FALSE
"2891",129548,"false",4.22960045,0.0046274,NA,"","",0.23642895,0,"true",17,7,"false","","SEPT6","SEPT6",2.23076923,17,0,4,0.67703995,"false",0,"SEPT6",1158048,0.08791209,FALSE,FALSE
"2892",129549,"false",3.9969049,0.00058897,NA,"","",0.25019359,0,"false",2,6,"false","","SEPT7","SEPT7",113,2,0,0,0.70030951,"false",0,"SEPT7",96616,0.5,FALSE,FALSE
"2893",129550,"false",5.22931908,0,NA,"","",0.19122949,0,"false",2,8,"false","","SEPT5","SEPT5",13,2,0,1,0.57706809,"false",0,"SEPT5",0,0,FALSE,FALSE
"2894",129551,"false",4.15025324,0,NA,"","",0.24094915,0,"false",1,8,"false","","SGO1","SGO1",23,1,0,0,0.68497468,"false",0,"SGO1",0,0,FALSE,FALSE
"2895",129552,"false",3.99803039,4.841e-05,NA,"","",0.25012316,0,"false",2,8,"false","","PXN","PXN",42.5,2,0,0,0.70019696,"false",0,"PXN",9480,0.51234568,FALSE,FALSE
"2896",129553,"false",3.82470456,0.00029422,NA,"","",0.2614581,0,"false",5,6,"false","","CDC42","CDC42",46.5,5,0,1,0.71752954,"false",0,"CDC42",45950,0.26453488,FALSE,FALSE
"2897",129554,"false",4.15531795,0,NA,"","",0.24065547,0,"false",2,7,"false","","GP6","GP6",104,2,0,1,0.6844682,"false",0,"GP6",0,0,FALSE,FALSE
"2898",129555,"false",4.0073157,0,NA,"","",0.2495436,0,"false",3,6,"false","","BAIAP2","BAIAP2",62,3,0,1,0.69926843,"false",0,"BAIAP2",0,0,FALSE,FALSE
"2899",129556,"false",3.89195273,0.00012607,NA,"","",0.25694043,0,"false",3,6,"false","","TNIK","TNIK",67,3,0,0,0.71080473,"false",0,"TNIK",37922,0.35483871,FALSE,FALSE
"2900",129557,"false",3.90883512,5.365e-05,NA,"","",0.25583069,0,"false",2,6,"false","","EL52","EL52",88.5,2,0,0,0.70911649,"false",0,"EL52",23088,0.52083333,FALSE,FALSE
"2901",129558,"false",4.11705121,0,NA,"","",0.24289229,0,"false",1,8,"false","","CASC3","CASC3",30,1,0,0,0.68829488,"false",0,"CASC3",0,0,FALSE,FALSE
"2902",129559,"false",3.95638717,8.082e-05,NA,"","",0.25275585,0,"false",2,6,"false","","BYSL","BYSL",46.5,2,0,0,0.70436128,"false",0,"BYSL",59840,0.51704545,FALSE,FALSE
"2903",129560,"false",4.15025324,0,NA,"","",0.24094915,0,"false",1,8,"false","","WAPL","WAPL",23,1,0,0,0.68497468,"false",0,"WAPL",0,0,FALSE,FALSE
"2904",129561,"false",4.04727068,0,NA,"","",0.24708009,0,"false",1,8,"false","","BCL2L1","BCL2L1",60,1,0,0,0.69527293,"false",0,"BCL2L1",0,0,FALSE,FALSE
"2905",129562,"false",4.52054024,0,NA,"","",0.2212125,0,"false",1,7,"false","","DPY30","DPY30",49,1,0,0,0.64794598,"false",0,"DPY30",0,0,FALSE,FALSE
"2906",129563,"false",4.3075408,0.00314917,NA,"","",0.23215102,0,"true",12,7,"false","","RPS6KA2","RPS6KA2",2.58333333,12,0,0,0.66924592,"false",0,"RPS6KA2",1053716,0.11309524,FALSE,FALSE
"2907",129564,"false",4.07709623,0,NA,"","",0.2452726,0,"false",1,8,"false","","CTNNA1","CTNNA1",26,1,0,0,0.69229038,"false",0,"CTNNA1",0,0,FALSE,FALSE
"2908",129565,"false",4.0073157,0,NA,"","",0.2495436,0,"false",1,6,"false","","BAIAP2L1","BAIAP2L1",62,1,0,0,0.69926843,"false",0,"BAIAP2L1",0,0,FALSE,FALSE
"2909",129566,"false",4.62099043,0,NA,"","",0.21640382,0,"false",1,8,"false","","TROAP","TROAP",31,1,0,0,0.63790096,"false",0,"TROAP",0,0,FALSE,FALSE
"2910",129567,"false",4.0073157,0,NA,"","",0.2495436,0,"false",1,6,"false","","SHB","SHB",62,1,0,0,0.69926843,"false",0,"SHB",0,0,FALSE,FALSE
"2911",129568,"false",4.74901519,0.00056275,NA,"","",0.21056997,0,"true",2,7,"false","","WIPI2","WIPI2",5,2,0,0,0.62509848,"false",0,"WIPI2",178662,0.5,FALSE,FALSE
"2912",129569,"false",3.93444007,0,NA,"","",0.25416577,0,"false",1,7,"false","","RING1","RING1",45,1,0,0,0.70655599,"false",0,"RING1",0,0,FALSE,FALSE
"2913",129570,"false",4.04980304,0,"Neurons","","",0.24692559,0,"false",1,8,"false","","NPTX1","NPTX1",40,1,0,0,0.6950197,"false",0,"NPTX1",0,0,FALSE,FALSE
"2914",129571,"false",4.08272369,0,NA,"","",0.24493453,0,"false",1,8,"false","","HOXA5","HOXA5",32,1,0,0,0.69172763,"false",0,"HOXA5",0,0,FALSE,FALSE
"2915",129572,"false",3.97439505,0,NA,"","",0.25161062,0,"false",1,6,"false","","GPR25","GPR25",124,1,0,0,0.7025605,"false",0,"GPR25",0,0,FALSE,FALSE
"2916",129573,"false",4.13787282,0,NA,"","",0.24167007,0,"false",1,8,"false","","EPN2","EPN2",28,1,0,0,0.68621272,"false",0,"EPN2",0,0,FALSE,FALSE
"2917",129574,"false",3.9853686,0,NA,"","",0.25091782,0,"false",1,6,"false","","SOS2","SOS2",62,1,0,0,0.70146314,"false",0,"SOS2",0,0,FALSE,FALSE
"2918",129575,"false",3.9853686,0,NA,"","",0.25091782,0,"false",2,6,"false","","SPTA1","SPTA1",62,2,0,1,0.70146314,"false",0,"SPTA1",0,0,FALSE,FALSE
"2919",129576,"false",3.97242544,0,NA,"","",0.25173537,1,"false",3,6,"false","","NCKAP1","NCKAP1",48.5,3,0,1,0.70275746,"false",0,"NCKAP1",0,0.57058824,FALSE,FALSE
"2920",129577,"false",3.87000563,6.075e-05,NA,"","",0.25839756,0,"false",2,6,"false","","PAK2","PAK2",83,2,0,0,0.71299944,"false",0,"PAK2",10768,0.52229299,FALSE,FALSE
"2921",129578,"false",3.9853686,0,NA,"","",0.25091782,0,"false",1,6,"false","","MINK1","MINK1",62,1,0,0,0.70146314,"false",0,"MINK1",0,0,FALSE,FALSE
"2922",129579,"false",3.92234102,0.00078812,"Endothelial","","",0.25494978,0,"false",3,6,"false","","TGM2","TGM2",29.33333333,3,0,0,0.7077659,"false",0,"TGM2",277490,0.33730159,FALSE,FALSE
"2923",129580,"false",4.13787282,0,NA,"","",0.24167007,0,"false",1,8,"false","","HERC1","HERC1",28,1,0,0,0.68621272,"false",0,"HERC1",0,0,FALSE,FALSE
"2924",129581,"false",4.08750703,0,NA,"","",0.2446479,0,"false",1,8,"false","","CDC34","CDC34",41,1,0,0,0.6912493,"false",0,"CDC34",0,0,FALSE,FALSE
"2925",129582,"false",4.08750703,0,NA,"","",0.2446479,0,"false",1,8,"false","","LIMK1","LIMK1",41,1,0,0,0.6912493,"false",0,"LIMK1",0,0,FALSE,FALSE
"2926",129583,"false",3.97439505,0,NA,"","",0.25161062,0,"false",1,6,"false","","BCL10","BCL10",124,1,0,0,0.7025605,"false",0,"BCL10",0,0,FALSE,FALSE
"2927",129584,"false",3.97439505,0,NA,"","",0.25161062,0,"false",1,6,"false","","TNFRSF11A","TNFRSF11A",124,1,0,0,0.7025605,"false",0,"TNFRSF11A",0,0,FALSE,FALSE
"2928",129585,"false",4.09257175,0,NA,"","",0.24434514,0,"false",1,7,"false","","GNAQ","GNAQ",19,1,0,0,0.69074282,"false",0,"GNAQ",0,0,FALSE,FALSE
"2929",129586,"false",4.07512662,0,NA,"","",0.24539115,0,"false",1,6,"false","","MSX2","MSX2",37,1,0,0,0.69248734,"false",0,"MSX2",0,0,FALSE,FALSE
"2930",129587,"false",3.95582442,0.00016718,NA,"","",0.25279181,0,"false",3,6,"false","","HNRNPC","HNRNPC",36,3,0,1,0.70441756,"false",0,"HNRNPC",51118,0.5,FALSE,FALSE
"2931",129588,"false",4.08272369,0,"Astrocytes","","",0.24493453,0,"false",1,8,"false","","GLI3","GLI3",32,1,0,0,0.69172763,"false",0,"GLI3",0,0,FALSE,FALSE
"2932",129589,"false",5.28812606,0,NA,"","",0.18910291,0,"false",1,8,"false","","HSPB2-C11orf52","HSPB2-C11orf52",14,1,0,0,0.57118739,"false",0,"HSPB2-C11orf52",0,0,FALSE,FALSE
"2933",129590,"false",4.34355656,0,NA,"","",0.23022608,0,"false",2,8,"false","","UBALD1","UBALD1",53,2,0,1,0.66564434,"false",0,"UBALD1",0,0,FALSE,FALSE
"2934",129591,"false",4.04023635,0,NA,"","",0.24751027,0,"false",2,8,"false","","ADRA1B","ADRA1B",68,2,0,1,0.69597636,"false",0,"ADRA1B",0,0,FALSE,FALSE
"2935",129592,"false",4.04023635,0,NA,"","",0.24751027,0,"false",1,8,"false","","KY","KY",68,1,0,0,0.69597636,"false",0,"KY",0,0,FALSE,FALSE
"2936",129593,"false",3.98564997,0,NA,"","",0.25090011,0,"false",1,8,"false","","RAC2","RAC2",42,1,0,0,0.701435,"false",0,"RAC2",0,0,FALSE,FALSE
"2937",129594,"false",3.74169949,4.939e-05,NA,"","",0.26725823,0,"false",2,7,"false","","TPM3","TPM3",130.5,2,0,0,0.72583005,"false",0,"TPM3",3534,0.5,FALSE,FALSE
