Gene.Symbol,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_SP_GSM329692.CEL,P_SP_GSM329694.CEL,P_SP_GSM329697.CEL,P_SP_GSM329700.CEL,P_SP_GSM329703.CEL,P_SP_GSM329704.CEL,P_SP_GSM329707.CEL,P_SP_GSM329709.CEL,P_SP_GSM329711.CEL,P_SP_GSM329714.CEL
UBE2D3,1062.94634524318,1773.00609785547,833.140540078809,1112.03909233935,1061.51072914325,1460.88141875621,1159.43929896348,1239.72336705644,1497.3750209509,1383.79808495413,1503.21430375842,1482.42909019214,1617.17229906538,1100.14735441164,1298.35427929675,1216.57679833428,1247.54947330159,1922.74767455718
RP11-278J20.2,14.5210805862155,13.6269977963909,17.1912921193431,13.8017876759491,14.43287268467,16.6988141064764,14.4614641115695,12.8724451894533,14.1884412317365,14.2783669006796,12.8902398556648,12.6807557398281,13.5899192013875,13.9139156025975,12.4434753907275,13.9670352349693,13.6790220528224,11.9149531496023
LST1,92.9407531149456,154.004037291126,93.4560942767702,73.9409367436032,98.9830686602738,97.7596001302627,147.26995828176,111.476658305688,174.450721460442,127.234190465087,148.202362901458,95.7540893764226,105.611818501825,154.529468711052,190.62254232483,123.936215561207,108.193227416628,109.435151076296
PFKL,297.385042885188,388.029251021709,508.780758286032,424.194206361141,368.094876636818,289.909944516205,360.981625561465,435.418567465397,293.221334440704,352.085828686186,389.989178868165,292.62833221403,264.900024489375,345.69265933804,372.76293254091,377.932081489067,298.615534771638,291.823454956074
AUNIP,50.9833511038669,53.5285785071544,65.2155059955754,63.8324981459523,53.7822973807893,65.305338810714,47.7905386063004,71.4347634730504,40.9545544221879,44.0967230268687,57.759816358444,46.0624727709419,49.7950538743945,57.1302552322777,60.3656368691952,58.5308782673933,53.2492670242526,47.7563199054657
FLAD1,125.180727579527,206.691825319885,176.749484459102,169.984165027082,191.066433485389,184.080911130138,164.312014152095,146.770305013934,155.542122665225,155.365912733915,162.565923236415,137.439147182944,133.915603937322,157.435065889893,170.900393966435,159.823567992152,138.855839628464,119.284229908798
MYCL,70.6933959726927,73.2820565378077,86.7368271103031,79.0204792442086,100.463110418738,71.1462914988547,70.9937592602121,78.1331350813237,71.5633406437375,67.5879113888741,68.7434569880007,59.7475420459468,73.2773371888368,85.2508156315522,75.8887885971747,71.1073815065424,59.0462994579214,68.4411393572031
PSME1,473.983845589021,604.396965722363,467.928417593043,551.207924619634,464.534829257599,483.738425604603,613.28937227066,572.204764804817,697.778969945825,808.953067594304,704.449727364231,543.057456354286,564.469495008057,542.97798747405,881.376383964603,667.397555415163,496.433448541275,441.677218765546
MRPL33,575.293677715079,572.1532775881,548.967201424147,622.572026671907,524.00190079873,507.189748618583,539.397254717962,623.416351106843,462.446345243174,661.773711955638,810.904207964162,735.16332397086,588.80972620691,589.426906604746,645.952087096173,792.70963723281,554.741970559793,664.313269975401
MPP6,29.7804721039534,24.5458146382381,36.6222700642703,35.3952676231933,32.3898053969776,35.0146596994237,32.4334834159788,34.4307975300844,33.5985047339957,45.5982545978793,30.1716604113372,56.0701533348263,49.8697988122114,36.4080007516651,30.4752341277013,31.1396142066102,40.9454125905632,36.5333584643442
NAT9,237.192971978027,235.999984554263,312.303218973113,242.912449807673,232.113438828801,233.290527198986,244.618483513421,221.947277142409,185.236831535528,240.796329925133,214.672545207444,229.855539315081,211.482869154109,225.224871867437,275.529291880564,213.011753601159,200.484774846546,196.049959972418
GNB1,2136.59052115073,3648.53159869192,2502.09571507702,3689.93049857995,2316.87138243203,2578.95393791547,2679.55745635428,4005.51369164589,1889.20757929374,2446.10108436524,2713.53091133681,2694.21464931104,2449.87439639888,2284.52911947287,2221.66157461969,2662.81260207121,2806.1685674654,2312.87402408876
NMUR1,27.784885788667,39.7635483933626,44.2957323432235,34.4729845951169,51.6870162817842,32.7498306522028,38.6495485595196,30.0881797275238,32.0297338119549,37.6684034080541,28.3085417862288,25.6195303850122,30.0051760803454,36.5717781433645,37.9511206386791,27.4858944145215,31.956507631537,29.1478459095059
EBI3,71.5804320073358,63.9544646383932,83.08504781764,47.4295055070866,99.7866197342601,58.7422298392597,64.206109796367,40.6031332103517,56.1088719009089,49.0542867895432,70.918500056122,50.8058637289702,42.2633607804293,70.5558967614061,62.6621770544795,40.6579007576705,33.1623868735376,43.5510742699995
TNXA ,76.6850423205727,73.9946189017547,88.3194257657505,80.4314326889478,70.2944802993429,87.2120427967321,88.8695329327687,53.0237981423109,101.31088119604,124.884950759475,82.1476879758776,84.9438013718909,68.0882779965136,98.1277559278555,101.321222925301,82.619666878138,70.1501350509162,101.840413996868
ZNF205-AS1,24.614193866555,21.5620534948113,26.5548208243283,23.2186096851229,27.0988341041284,22.126067372254,23.6791964307011,21.8751709436678,21.9759520065735,21.4164751692446,22.7528940407321,15.3336838686715,19.3628821216903,25.0357967220365,22.21486907848,24.6475540936878,20.2289673617019,19.6344734011938
ERC1,173.333211223721,190.59883822108,226.305552480724,232.966386282588,131.846038713675,205.262729749857,158.395380281939,212.313933029232,61.1385654169694,182.397321242184,192.290052108703,77.7469662559251,143.529630874982,154.254379571287,216.558884372349,161.321460884642,158.062035287675,163.433432589959
EXOC1,607.719602726023,497.317295424046,239.097718620164,436.488858393644,312.477569651007,390.810809317315,563.98658635236,535.061956655204,917.395948752223,578.421308009887,671.262059831844,579.401609621302,643.413581100289,341.561983082162,339.66856747689,523.159688487241,735.882901467767,548.297087788574
RBM7,130.369115160877,134.667099004209,101.54639211344,92.4887695383298,124.209186823164,108.764188368922,111.561829799639,110.02197040635,181.058629014954,150.915522919791,109.581444442918,136.564885716146,163.924027261358,122.127488385202,119.942636022111,99.0937496285505,109.768746929399,163.471994985607
KLK10,33.1860758617259,33.7007884980745,39.6207300149143,42.1308496592198,35.757105674065,32.6184914178073,38.2911371801761,34.4170112639802,33.8844576197586,39.4504813241351,44.1142488408032,37.8374771576642,37.9357471176287,40.2919960573746,54.7816376948752,46.8050066056315,36.2887805140911,39.1190271292438
SYCP2,19.4368627004558,14.2241458801871,16.1051247701467,15.7360550729856,17.3021501384733,15.598792511121,16.4739646576516,14.491891021709,25.4296718976832,16.9685123040089,16.3205423070344,18.4068357271406,16.1465467703416,17.2305220491456,19.0720741069394,16.4185689869284,18.9844666569133,17.9891019343227
SSBP3,511.893993735972,629.287330177963,391.423521635819,569.631570219519,427.61243221173,574.490888030766,618.971015622735,556.748479776321,214.633991812461,466.275653919715,457.329867616133,474.572080745303,223.650287386367,557.792913810986,372.948986772486,699.523698907868,448.507099054541,400.088157860004
C2CD3,253.88494864253,204.529897466167,213.974983417887,188.692289751304,244.430622790421,183.502316365757,194.728441695976,234.027559559875,206.771093876746,216.464458952114,219.287379810918,154.96103381758,144.655781618582,190.801816025002,195.952514254606,203.498051710654,165.025491894132,192.84715042837
LOC102724229 ,134.022887315207,101.936349002638,217.999130736595,185.849436782467,93.3665095003533,78.3722341764844,140.136307537079,262.419795292648,235.777072486339,229.960278932473,228.406828232188,180.412047846146,137.650194833927,190.835590097563,181.681520103711,223.169403243791,213.299814044282,107.645870229288
BAX,78.3761459187445,77.0977582520612,71.2286904569511,96.8846428591144,70.9329299319147,82.1108841861833,83.0831406586595,74.0750260165249,53.8125642290098,81.4115591395737,118.460332667557,60.0775976477359,60.1605890667206,64.3264279306201,66.8264828132399,63.5042550089203,57.5471661169207,58.5640593303101
GLB1 ,178.5958644652,305.417439132519,133.833564266098,219.6430848736,123.210977800511,282.391641903605,232.400792742211,248.488929996989,336.170762433012,289.55745851953,314.035376553775,251.557535146758,228.004406212946,203.728028231745,283.156411216267,355.446345245034,215.921316637896,191.051950417823
HCG8 ,78.5080909366607,44.7961642224527,27.8887741143981,38.2853385585395,31.0184078846239,25.6554288583389,43.1878886514821,44.8043714828027,69.3990694608231,50.2991146832065,35.4602545690361,71.5645556794953,65.7500571769861,44.6471300124369,31.6053714873662,55.9671929416339,72.9002823646701,43.7068856249118
DHX9,21.7151039875499,36.6549699236497,36.6124257456171,35.6885810195397,27.1109676256147,32.8665889707117,31.058141195119,43.7484080425089,20.5016118653407,38.9373689645508,25.766620579544,28.9470920469518,33.8053405871042,22.8478604021977,32.3145697191703,16.6207267584854,28.3786231328085,23.5300391867416
ZNF443,125.63443462869,89.7969866431077,84.9571981185396,86.1733518260609,141.133385351772,78.6568098246957,116.216652552977,97.5221700799048,127.14459942899,99.4161894756836,104.865634744961,159.16288255797,159.157814394202,141.354331264407,117.783589361403,87.9698720309574,113.551964452118,115.1444608273
SERPINB9,27.4379898765103,27.8684000222655,39.584220176908,30.5401711135264,28.8744413908105,27.272325721027,28.0645215675867,24.0579567023681,23.3045849801686,24.2618344354907,20.7061012578459,25.3256178364453,25.7586779791595,25.3317234158449,33.3211595673445,24.7984518269539,23.1182941124423,29.7592045639124
CCNK,28.0367640231396,26.3341837529947,27.4737725622572,28.4566245896437,32.6464694767932,35.6635111305904,26.9059042857389,26.6369010826913,21.7801372517709,23.3308630782395,23.3964462081705,23.2026733273061,27.4655383719452,32.1041931169092,31.7668967525451,25.5593542806098,22.7994935430635,26.014967992232
COCH,30.5425141044692,29.3579365017972,32.1391547312803,32.8840786533306,25.22734764222,31.2064862548917,32.0204534447995,70.7491830108589,37.9430129347503,45.7158293596241,49.9636518412414,83.0085622807676,28.3327761065285,33.5049295526793,28.5855783333094,94.3136081796379,63.0933690073188,40.9461536316372
PDIA3,486.224123020952,956.258985051788,465.429364565432,566.185420502633,497.821692590434,861.791860720106,612.448292735783,836.64230129858,812.131436445569,1033.60522973235,974.776619269297,728.303439959458,888.076642756844,570.938831206122,942.50190079873,727.966972550728,648.337181777786,670.558342838797
CLPX,126.339505092915,107.259337967174,69.5413818859725,100.816988896471,69.7811235005056,109.249696274265,101.252001069245,98.1535762636671,107.763770746641,114.831602653829,115.538958326362,180.250716704509,164.607603563186,77.7142570640473,94.6007104511071,122.549906544306,143.046282507801,98.5901797245112
CHN2,98.9175218352386,101.707278209986,82.2584481117963,87.6631605032071,78.0459298328752,78.4512432422211,101.523026838711,149.045212813105,96.6078163002057,93.7943098937809,147.727734341922,102.797212794041,153.741759769134,104.785795444398,86.8267003136077,114.681643734332,115.436762444741,204.378966519445
ADAMTS7,69.0668635694307,67.7888033516619,149.746505736019,70.1454776069577,93.0689584381173,79.1736754516949,75.7846562962247,55.13295178661,51.6660797886988,51.313802077103,68.4655510503849,51.105661058981,60.1579083079117,86.1527563238608,86.0650790338818,61.2201599935123,64.3969113946365,67.7998614223447
EMC10,50.5647894988411,34.0947798072769,60.8318966736553,42.3660133148014,53.471644658311,43.0528984714326,43.4681201642157,30.2478189207139,29.4386355436813,38.5995814762793,34.4136793673918,36.2717143727562,36.2850967796132,36.9831951816785,50.6298758632562,38.5375717884079,32.7046369991333,39.596388400399
CLIC5,29.8252862697832,23.4446623036366,30.6943553215019,25.0250435405351,30.9377376685942,25.1250638033762,23.4004291477769,18.9749702918703,19.2470765388575,19.49977391289,24.6654719541272,18.6996188256079,19.1575859340185,25.0849872185615,30.0677197789941,17.8592645012572,22.779090179561,25.0129415243984
AREG,13.5366386857778,11.9861848617106,13.996288466174,13.864052049439,12.8502608551613,13.1247575541354,12.2954849698057,11.5034455589371,11.9639254068539,11.723713686908,10.2944216485342,10.9274872606753,11.4242380306419,14.7162483020555,12.3264179243609,11.5485075433831,10.7315245085774,11.643814470458
LYZ,42.735257299758,39.0402850594915,32.6320189467594,38.9794726633876,43.041938740058,42.0208594814909,39.3292099491834,31.7094164792593,286.662368588964,32.8229854306309,47.6669694731405,225.792882569167,40.9700960516123,54.4834389135575,202.822743512844,29.6570786232068,33.4490686574071,43.3357799298464
DDX54,98.0835644908179,101.614232245752,130.907475055478,102.68956931794,141.786083646164,109.718258963208,93.3022655611828,136.109937780529,83.3998666843104,95.1444754410938,136.543429091172,89.4495106019002,82.7844522300761,83.237249886342,87.186140220618,152.671461149955,76.8100734869338,77.4625564400566
SLC13A2,104.199919893983,92.2998155519821,173.409054798501,88.3848940021257,123.091207902645,89.3399644813906,88.767091014531,79.5637449767416,80.7487873978702,74.8421330829146,82.3990482420244,61.2044350469228,77.3082422379008,119.488499655599,111.228934688391,75.0475439728107,81.1894859444719,87.244527211897
GABBR1 ,20.0975216840643,23.7858637656167,22.4467564955661,21.3977679913546,26.3095831435793,24.7611708267955,23.2544834156488,20.7098624234847,63.1370649761017,27.793145471434,24.2248877520522,18.3285298910936,22.6411486167681,32.0936625268282,43.4360043825861,25.007334641959,22.2275027401517,30.4939112204547
MUC4,18.9387234261608,16.0616529123481,15.4652310746185,15.8891511856986,16.6096553946575,15.7711044461966,15.3290541519595,15.6850220664128,15.0685054558238,13.7938199402177,14.0413598684045,15.5191269148782,14.1562038910679,13.5222517321653,17.2593721026453,16.2903256067562,13.7175131437613,14.9715443390584
ZBTB40,72.1461686926927,52.1939046496025,91.8086261793604,48.860633314284,58.7411142915188,58.3412317463647,51.4912146388453,52.0879093897875,38.5908448679337,54.8272248419714,56.6296810812529,36.6432675927985,41.5613043712845,75.7318285147685,62.4436387308318,37.8704749659624,38.39245255336,54.1273402299689
HAO2,38.1300861728999,36.7091736239765,50.6741861709497,43.0967805460951,51.6117478532554,39.5544242476007,44.0093025165179,43.7121331951015,32.6502438674928,32.9202551978999,33.5233954742452,32.9113918901522,35.3558915235124,50.2635876235335,39.1881519532537,42.7321518794917,42.0744210935882,40.5177315931257
PBX3,146.631393927059,133.232551187112,118.627074629638,137.380230952537,148.095202841351,175.886347079702,173.307577931509,106.68783257389,235.01267919779,179.800546040333,161.203305638256,159.375504135046,191.314200132917,217.526639844634,169.932043868549,129.973023325812,105.249623319058,187.828785892606
NF1,18.3746372879684,18.1440143381486,25.0109693362535,16.9940398148837,16.4170044007402,15.6057211446846,15.9878797770761,15.2674910607778,13.3700586921615,14.4075497094133,14.6678400440655,19.2054122932884,16.6167853134992,14.9468575290001,16.8305299024474,14.2032469712671,15.9061358917737,14.9072634908439
ATF6B ,22.2824011269517,28.8982146309382,48.0127494525832,26.8704798454499,28.6479947510499,26.8211973824172,28.1022542069383,24.0060850673393,21.7024177456255,20.4182476182512,21.2859351290576,21.1096971372348,27.8927830470063,30.3085935305264,28.4015658057899,24.3128439640136,22.2231243915094,25.2252922201781
