"Gene.symbol","Cell.type","SUID","name","selected","OG_Gene","ALSOD","DEG"
"SNURF",NA,120691,"SNURF","false",FALSE,FALSE,FALSE
"SNW1",NA,117458,"SNW1","false",FALSE,FALSE,FALSE
"SNX18",NA,116709,"SNX18","false",FALSE,FALSE,FALSE
"SNX9",NA,120816,"SNX9","false",FALSE,FALSE,FALSE
"SOAT1",NA,115324,"SOAT1","false",FALSE,FALSE,FALSE
"SOCS1",NA,119950,"SOCS1","false",FALSE,FALSE,FALSE
"SOCS3",NA,120156,"SOCS3","false",FALSE,FALSE,FALSE
"SOCS7",NA,120058,"SOCS7","false",FALSE,FALSE,FALSE
"SOS1",NA,119937,"SOS1","false",FALSE,FALSE,FALSE
"SOS2",NA,119860,"SOS2","false",FALSE,FALSE,FALSE
"SOX5",NA,119924,"SOX5","false",FALSE,TRUE,FALSE
"SP1",NA,117375,"SP1","false",FALSE,FALSE,FALSE
"SP100",NA,116022,"SP100","false",FALSE,FALSE,FALSE
"SPAG5",NA,117622,"SPAG5","false",FALSE,FALSE,FALSE
"SPERT",NA,118702,"SPERT","false",FALSE,FALSE,FALSE
"SPI1",NA,119999,"SPI1","false",FALSE,FALSE,FALSE
"SPP1",NA,115116,"SPP1","false",FALSE,FALSE,FALSE
"SPRY1",NA,118469,"SPRY1","false",FALSE,FALSE,FALSE
"SPRY2",NA,119402,"SPRY2","false",FALSE,FALSE,FALSE
"SPRY4",NA,117583,"SPRY4","false",FALSE,FALSE,FALSE
"SPTBN1",NA,117504,"SPTBN1","false",FALSE,FALSE,FALSE
"SPTLC1",NA,119831,"SPTLC1","false",FALSE,FALSE,FALSE
"SQOR",NA,118016,"SQOR","false",FALSE,FALSE,FALSE
"SQSTM1",NA,116866,"SQSTM1","false",FALSE,TRUE,FALSE
"SRA1",NA,119895,"SRA1","false",FALSE,FALSE,FALSE
"SRC",NA,119210,"SRC","false",FALSE,FALSE,FALSE
"SRCAP",NA,118154,"SRCAP","false",FALSE,FALSE,FALSE
"SRD5A3",NA,120781,"SRD5A3","false",FALSE,FALSE,FALSE
"SRI",NA,118229,"SRI","false",FALSE,FALSE,FALSE
"SRP14",NA,120736,"SRP14","false",FALSE,FALSE,FALSE
"SRP9",NA,117805,"SRP9","false",FALSE,FALSE,FALSE
"SRPK1",NA,116945,"SRPK1","false",FALSE,FALSE,FALSE
"SRPK2",NA,118404,"SRPK2","false",FALSE,FALSE,FALSE
"SRRM1",NA,118798,"SRRM1","false",FALSE,FALSE,FALSE
"SRSF1",NA,119707,"SRSF1","false",FALSE,FALSE,FALSE
"SRSF10",NA,117296,"SRSF10","false",FALSE,FALSE,TRUE
"SRSF11",NA,115394,"SRSF11","false",FALSE,FALSE,FALSE
"SRSF2",NA,118159,"SRSF2","false",FALSE,FALSE,FALSE
"SRSF6",NA,116081,"SRSF6","false",FALSE,FALSE,FALSE
"SRSF7",NA,116855,"SRSF7","false",FALSE,FALSE,FALSE
"SS18",NA,116753,"SS18","false",FALSE,FALSE,FALSE
"SS18L1",NA,118128,"SS18L1","false",FALSE,TRUE,FALSE
"SSBP1",NA,118926,"SSBP1","false",FALSE,FALSE,FALSE
"SSFA2",NA,120246,"SSFA2","false",FALSE,FALSE,TRUE
"SSR1",NA,117773,"SSR1","false",FALSE,FALSE,FALSE
"SSSCA1",NA,115130,"SSSCA1","false",FALSE,FALSE,FALSE
"STAG1",NA,115769,"STAG1","false",FALSE,FALSE,FALSE
"STAM",NA,116014,"STAM","false",FALSE,FALSE,FALSE
"STAM2",NA,116874,"STAM2","false",FALSE,FALSE,FALSE
"STAMBP",NA,119669,"STAMBP","false",FALSE,FALSE,FALSE
"STARD10",NA,116976,"STARD10","false",FALSE,FALSE,FALSE
"STARD13",NA,115106,"STARD13","false",FALSE,FALSE,FALSE
"STAT1",NA,119398,"STAT1","false",FALSE,FALSE,FALSE
"STAT3",NA,119545,"STAT3","false",FALSE,FALSE,FALSE
"STAT5A",NA,120054,"STAT5A","false",FALSE,FALSE,FALSE
"STAT5B",NA,115958,"STAT5B","false",FALSE,FALSE,FALSE
"STAT6",NA,119788,"STAT6","false",FALSE,FALSE,FALSE
"STAU1",NA,116232,"STAU1","false",FALSE,FALSE,FALSE
"STK24",NA,119167,"STK24","false",FALSE,FALSE,FALSE
"STK32C",NA,117660,"STK32C","false",FALSE,FALSE,FALSE
"STK39",NA,119236,"STK39","false",FALSE,FALSE,FALSE
"STN1",NA,120360,"STN1","false",FALSE,FALSE,FALSE
"STOM",NA,115132,"STOM","false",FALSE,FALSE,FALSE
"STRADB",NA,115549,"STRADB","false",FALSE,FALSE,FALSE
"STRAP",NA,120006,"STRAP","false",FALSE,FALSE,FALSE
"STUB1",NA,116262,"STUB1","false",FALSE,FALSE,FALSE
"STX11",NA,118566,"STX11","false",FALSE,FALSE,FALSE
"STX12",NA,120792,"STX12","false",FALSE,FALSE,FALSE
"STXBP2",NA,118362,"STXBP2","false",FALSE,FALSE,FALSE
"SUB1",NA,116190,"SUB1","false",FALSE,FALSE,FALSE
"SUCLG1",NA,118038,"SUCLG1","false",FALSE,FALSE,FALSE
"SULT1A1",NA,116991,"SULT1A1","false",FALSE,FALSE,FALSE
"SULT1C2",NA,115586,"SULT1C2","false",FALSE,FALSE,FALSE
"SUMO1",NA,115200,"SUMO1","false",FALSE,FALSE,FALSE
"SUMO2",NA,115377,"SUMO2","false",FALSE,FALSE,FALSE
"SUMO3",NA,115276,"SUMO3","false",FALSE,FALSE,FALSE
"SUPT3H",NA,118999,"SUPT3H","false",FALSE,FALSE,FALSE
"SUPT5H",NA,117377,"SUPT5H","false",FALSE,FALSE,FALSE
"SUV39H1",NA,119997,"SUV39H1","false",FALSE,FALSE,FALSE
"SUV39H2",NA,115446,"SUV39H2","false",FALSE,FALSE,FALSE
"SUZ12",NA,115295,"SUZ12","false",FALSE,FALSE,FALSE
"SWAP70",NA,117397,"SWAP70","false",FALSE,FALSE,FALSE
"SYCE3",NA,120192,"SYCE3","false",FALSE,FALSE,FALSE
"SYK",NA,116974,"SYK","false",FALSE,FALSE,FALSE
"SYMPK",NA,117299,"SYMPK","false",FALSE,FALSE,FALSE
"SYNCRIP",NA,115534,"SYNCRIP","false",TRUE,FALSE,FALSE
"SYNE2",NA,116127,"SYNE2","false",FALSE,FALSE,FALSE
"SYNJ1",NA,119462,"SYNJ1","false",FALSE,FALSE,FALSE
"SYNJ2",NA,119786,"SYNJ2","false",FALSE,FALSE,FALSE
"SYNM",NA,117715,"SYNM","false",FALSE,FALSE,FALSE
"SYNPO",NA,120337,"SYNPO","false",FALSE,FALSE,FALSE
"SYNPO2",NA,120632,"SYNPO2","false",FALSE,FALSE,FALSE
"SYP",NA,119793,"SYP","false",FALSE,FALSE,FALSE
"SYT11",NA,119348,"SYT11","false",FALSE,FALSE,FALSE
"SYT2",NA,119562,"SYT2","false",FALSE,FALSE,FALSE
"SYT3",NA,119547,"SYT3","false",FALSE,FALSE,FALSE
"SYT9",NA,119564,"SYT9","false",FALSE,TRUE,FALSE
"SYVN1",NA,115368,"SYVN1","false",FALSE,FALSE,FALSE
"TAB1",NA,117401,"TAB1","false",FALSE,FALSE,FALSE
"TAB2",NA,120480,"TAB2","false",FALSE,FALSE,FALSE
"TADA2A",NA,119326,"TADA2A","false",FALSE,FALSE,FALSE
"TADA3L",NA,118964,"TADA3L","false",FALSE,FALSE,FALSE
"TAF10",NA,116713,"TAF10","false",FALSE,FALSE,FALSE
"TAF12",NA,119323,"TAF12","false",FALSE,FALSE,FALSE
"TAF3",NA,118369,"TAF3","false",FALSE,FALSE,FALSE
"TAF4",NA,119449,"TAF4","false",FALSE,FALSE,FALSE
"TAF5",NA,118966,"TAF5","false",FALSE,FALSE,FALSE
"TAF6L",NA,117850,"TAF6L","false",FALSE,FALSE,FALSE
"TAF8",NA,118465,"TAF8","false",FALSE,FALSE,FALSE
"TAGLN",NA,118840,"TAGLN","false",FALSE,FALSE,FALSE
"TALDO1",NA,116264,"TALDO1","false",FALSE,FALSE,FALSE
"TAP2",NA,118770,"TAP2","false",FALSE,FALSE,FALSE
"TARDBP",NA,117201,"TARDBP","false",FALSE,TRUE,TRUE
"TARS",NA,118289,"TARS","false",FALSE,FALSE,FALSE
"TBC1D10A",NA,115582,"TBC1D10A","false",FALSE,FALSE,FALSE
"TBCB",NA,115665,"TBCB","false",FALSE,FALSE,FALSE
"TBCD",NA,118568,"TBCD","false",FALSE,FALSE,FALSE
"TBK1",NA,120486,"TBK1","false",FALSE,TRUE,FALSE
"TBL1X",NA,116065,"TBL1X","false",FALSE,FALSE,FALSE
"TBP",NA,118292,"TBP","false",FALSE,FALSE,FALSE
"TBPL1",NA,116109,"TBPL1","false",FALSE,FALSE,FALSE
"TBPL2",NA,117084,"TBPL2","false",FALSE,FALSE,FALSE
"TBX1",NA,115747,"TBX1","false",FALSE,FALSE,FALSE
"TCAP",NA,117089,"TCAP","false",FALSE,FALSE,FALSE
"TCEAL8",NA,116509,"TCEAL8","false",FALSE,FALSE,FALSE
"TCEAL9",NA,116566,"TCEAL9","false",FALSE,FALSE,FALSE
"TCEB1",NA,120754,"TCEB1","false",FALSE,FALSE,FALSE
"TCF12",NA,117798,"TCF12","false",FALSE,FALSE,TRUE
"TCF20",NA,116606,"TCF20","false",FALSE,FALSE,FALSE
"TCF3",NA,116525,"TCF3","false",FALSE,FALSE,FALSE
"TCIRG1",NA,116270,"TCIRG1","false",FALSE,FALSE,FALSE
"TCP1",NA,118388,"TCP1","false",FALSE,FALSE,FALSE
"TDG",NA,118776,"TDG","false",FALSE,FALSE,FALSE
"TDRD6",NA,116129,"TDRD6","false",FALSE,FALSE,FALSE
"TEC",NA,118097,"TEC","false",FALSE,FALSE,FALSE
"TELO2",NA,116373,"TELO2","false",FALSE,FALSE,FALSE
"TERF1",NA,115156,"TERF1","false",TRUE,FALSE,FALSE
"TERF2",NA,116247,"TERF2","false",FALSE,FALSE,FALSE
"TERF2IP",NA,116164,"TERF2IP","false",FALSE,FALSE,FALSE
"TERT",NA,115725,"TERT","false",FALSE,FALSE,FALSE
"TEX11",NA,120516,"TEX11","false",FALSE,FALSE,FALSE
"TFAM",NA,118914,"TFAM","false",FALSE,FALSE,FALSE
"TFAP2A",NA,117861,"TFAP2A","false",FALSE,FALSE,FALSE
"TFAP2C",NA,117726,"TFAP2C","false",FALSE,FALSE,FALSE
"TFCP2",NA,120620,"TFCP2","false",FALSE,FALSE,FALSE
"TFG",NA,115895,"TFG","false",FALSE,FALSE,FALSE
"TFIP11",NA,120763,"TFIP11","false",FALSE,FALSE,FALSE
"TFPT",NA,117628,"TFPT","false",FALSE,FALSE,FALSE
"TGFA",NA,120548,"TGFA","false",FALSE,FALSE,FALSE
"TGFBR1",NA,120118,"TGFBR1","false",FALSE,FALSE,FALSE
"THG1L",NA,118445,"THG1L","false",FALSE,FALSE,FALSE
"THOC6",NA,117039,"THOC6","false",FALSE,FALSE,FALSE
"TIA1",NA,120478,"TIA1","false",FALSE,FALSE,FALSE
"TIAM1",NA,117858,"TIAM1","false",FALSE,FALSE,FALSE
"TINAG",NA,119699,"TINAG","false",FALSE,FALSE,FALSE
"TINF2",NA,119687,"TINF2","false",FALSE,FALSE,FALSE
"TIPIN",NA,120412,"TIPIN","false",TRUE,FALSE,FALSE
"TIRAP",NA,120416,"TIRAP","false",FALSE,FALSE,FALSE
"TK1",NA,115628,"TK1","false",FALSE,FALSE,FALSE
"TKT",NA,117333,"TKT","false",FALSE,FALSE,FALSE
"TLR10",NA,119585,"TLR10","false",FALSE,FALSE,FALSE
"TMED9",NA,116311,"TMED9","false",FALSE,FALSE,FALSE
"TMEM222",NA,120552,"TMEM222","false",FALSE,FALSE,FALSE
"TMEM27",NA,117593,"TMEM27","false",FALSE,FALSE,FALSE
"TMEM85",NA,116933,"TMEM85","false",FALSE,FALSE,FALSE
"TMPO",NA,119123,"TMPO","false",FALSE,FALSE,FALSE
"TMSB10",NA,115601,"TMSB10","false",FALSE,FALSE,FALSE
"TMSB4Y",NA,119217,"TMSB4Y","false",FALSE,FALSE,FALSE
"TNFAIP3",NA,120445,"TNFAIP3","false",FALSE,FALSE,TRUE
"TNFRSF1A",NA,119671,"TNFRSF1A","false",FALSE,FALSE,FALSE
"TNIK",NA,120648,"TNIK","false",FALSE,FALSE,FALSE
"TNIP1",NA,117281,"TNIP1","false",FALSE,FALSE,FALSE
"TNK2",NA,120056,"TNK2","false",FALSE,FALSE,FALSE
"TNKS",NA,117227,"TNKS","false",FALSE,FALSE,FALSE
"TNKS2",NA,119379,"TNKS2","false",FALSE,FALSE,FALSE
"TNNI1",NA,117919,"TNNI1","false",FALSE,FALSE,FALSE
"TNNI2",NA,118605,"TNNI2","false",FALSE,FALSE,FALSE
"TNNI3",NA,116940,"TNNI3","false",FALSE,FALSE,FALSE
"TNNT1",NA,119437,"TNNT1","false",FALSE,FALSE,FALSE
"TNNT3",NA,120819,"TNNT3","false",FALSE,FALSE,FALSE
"TNPO2",NA,116047,"TNPO2","false",FALSE,FALSE,FALSE
"TNS1",NA,120339,"TNS1","false",FALSE,FALSE,FALSE
"TOB1",NA,120094,"TOB1","false",FALSE,FALSE,FALSE
"TOM1L1",NA,119848,"TOM1L1","false",FALSE,FALSE,FALSE
"TOMM34",NA,116725,"TOMM34","false",FALSE,FALSE,FALSE
"TONSL",NA,117814,"TONSL","false",FALSE,FALSE,FALSE
"TOP1",NA,115657,"TOP1","false",FALSE,FALSE,FALSE
"TOP2A",NA,119022,"TOP2A","false",FALSE,FALSE,FALSE
"TOP2B",NA,118079,"TOP2B","false",FALSE,FALSE,FALSE
"TOPORS",NA,117185,"TOPORS","false",FALSE,FALSE,FALSE
"TOX4",NA,115807,"TOX4","false",FALSE,FALSE,FALSE
"TP53",NA,115920,"TP53","false",FALSE,FALSE,FALSE
"TP63",NA,119364,"TP63","false",FALSE,FALSE,FALSE
"TP73",NA,118980,"TP73","false",FALSE,FALSE,FALSE
"TPI1",NA,115286,"TPI1","false",FALSE,FALSE,FALSE
"TRAF1",NA,115206,"TRAF1","false",FALSE,FALSE,FALSE
"TRAF2",NA,120488,"TRAF2","false",FALSE,FALSE,FALSE
"TRAF6",NA,120500,"TRAF6","false",FALSE,FALSE,FALSE
"TRAIP",NA,120319,"TRAIP","false",FALSE,FALSE,FALSE
"TRAPPC4",NA,120718,"TRAPPC4","false",FALSE,FALSE,FALSE
"TRAT1",NA,117119,"TRAT1","false",FALSE,FALSE,FALSE
"TRIM16",NA,118386,"TRIM16","false",FALSE,FALSE,FALSE
"TRIM17",NA,120591,"TRIM17","false",FALSE,FALSE,FALSE
"TRIM2",NA,120573,"TRIM2","false",FALSE,FALSE,FALSE
"TRIM21",NA,115970,"TRIM21","false",FALSE,FALSE,FALSE
"TRIM23",NA,118680,"TRIM23","false",FALSE,FALSE,FALSE
"TRIM27",NA,115387,"TRIM27","false",FALSE,FALSE,FALSE
"TRIM28",NA,118410,"TRIM28","false",FALSE,FALSE,FALSE
"TRIM31",NA,120571,"TRIM31","false",FALSE,FALSE,FALSE
"TRIM35",NA,120589,"TRIM35","false",FALSE,FALSE,FALSE
"TRIM39",NA,116972,"TRIM39","false",FALSE,FALSE,FALSE
"TRIM54",NA,116677,"TRIM54","false",FALSE,FALSE,FALSE
"TRIM55",NA,115184,"TRIM55","false",TRUE,FALSE,FALSE
"TRIM6",NA,118872,"TRIM6","false",FALSE,FALSE,FALSE
"TRIM63",NA,116771,"TRIM63","false",FALSE,FALSE,FALSE
"TRIM65",NA,116437,"TRIM65","false",FALSE,FALSE,FALSE
"TRIM69",NA,118698,"TRIM69","false",FALSE,FALSE,FALSE
"TRIM74",NA,116151,"TRIM74","false",FALSE,FALSE,FALSE
"TRIM8",NA,118355,"TRIM8","false",FALSE,FALSE,FALSE
"TRIOBP",NA,120225,"TRIOBP","false",FALSE,FALSE,FALSE
"TRIP10",NA,116199,"TRIP10","false",FALSE,FALSE,FALSE
"TRIP12",NA,119329,"TRIP12","false",FALSE,FALSE,FALSE
"TRIP13",NA,116186,"TRIP13","false",FALSE,FALSE,FALSE
"TRIP6",NA,119381,"TRIP6","false",FALSE,FALSE,FALSE
"TRMT1",NA,115326,"TRMT1","false",FALSE,FALSE,FALSE
"TRMT1L",NA,119125,"TRMT1L","false",FALSE,FALSE,FALSE
"TRMT2A",NA,116751,"TRMT2A","false",FALSE,FALSE,FALSE
"TRPC4AP",NA,119135,"TRPC4AP","false",FALSE,FALSE,FALSE
"TRPC5",NA,119164,"TRPC5","false",FALSE,FALSE,FALSE
"TRRAP",NA,115622,"TRRAP","false",FALSE,FALSE,FALSE
"TSC22D1",NA,116743,"TSC22D1","false",FALSE,FALSE,FALSE
"TSC22D4",NA,118480,"TSC22D4","false",FALSE,FALSE,FALSE
"TSG101",NA,117502,"TSG101","false",FALSE,FALSE,FALSE
"TSHR",NA,119491,"TSHR","false",FALSE,FALSE,FALSE
"TSN",NA,116010,"TSN","false",FALSE,FALSE,FALSE
"TSR1",NA,118436,"TSR1","false",FALSE,FALSE,FALSE
"TTC1",NA,116785,"TTC1","false",FALSE,FALSE,FALSE
"TTC27",NA,119121,"TTC27","false",FALSE,FALSE,FALSE
"TTC5",NA,118947,"TTC5","false",FALSE,FALSE,FALSE
"TTC8",NA,120195,"TTC8","false",FALSE,FALSE,FALSE
"TTC9C",NA,118323,"TTC9C","false",FALSE,FALSE,FALSE
"TTF1",NA,118717,"TTF1","false",FALSE,FALSE,FALSE
"TTF2",NA,120085,"TTF2","false",FALSE,FALSE,FALSE
"TTI1",NA,116371,"TTI1","false",FALSE,FALSE,FALSE
"TTI2",NA,118231,"TTI2","false",FALSE,FALSE,FALSE
"TTYH2",NA,117495,"TTYH2","false",FALSE,FALSE,FALSE
"TUB",NA,120147,"TUB","false",FALSE,FALSE,FALSE
"TUBA1A",NA,117102,"TUBA1A","false",FALSE,FALSE,FALSE
"TUBA1C",NA,117599,"TUBA1C","false",FALSE,FALSE,FALSE
"TUBA4A",NA,117514,"TUBA4A","false",FALSE,TRUE,FALSE
"TUBB",NA,115545,"TUBB","false",FALSE,FALSE,FALSE
"TUBB2A",NA,118582,"TUBB2A","false",FALSE,FALSE,FALSE
"TUBB4B",NA,117233,"TUBB4B","false",FALSE,FALSE,FALSE
"TUBG1",NA,115268,"TUBG1","false",FALSE,FALSE,FALSE
"TUBGCP2",NA,117944,"TUBGCP2","false",FALSE,FALSE,FALSE
"TUBGCP3",NA,116564,"TUBGCP3","false",FALSE,FALSE,FALSE
"TUFM",NA,118629,"TUFM","false",FALSE,FALSE,FALSE
"TXN",NA,117783,"TXN","false",FALSE,FALSE,FALSE
"TXNDC17",NA,116297,"TXNDC17","false",FALSE,FALSE,FALSE
"TXNDC9",NA,115280,"TXNDC9","false",TRUE,FALSE,FALSE
"TXNRD1",NA,116251,"TXNRD1","false",FALSE,FALSE,FALSE
"TYK2",NA,119725,"TYK2","false",FALSE,FALSE,FALSE
"TYW1",NA,115603,"TYW1","false",TRUE,FALSE,FALSE
"U2AF1",NA,115624,"U2AF1","false",FALSE,FALSE,FALSE
"U2AF2",NA,115339,"U2AF2","false",FALSE,FALSE,FALSE
"U2SURP",NA,117913,"U2SURP","false",FALSE,FALSE,TRUE
"UBA2",NA,117590,"UBA2","false",FALSE,FALSE,FALSE
"UBA52",NA,115881,"UBA52","false",FALSE,FALSE,FALSE
"UBAC2",NA,116741,"UBAC2","false",FALSE,FALSE,FALSE
"UBB",NA,120565,"UBB","false",FALSE,FALSE,FALSE
"UBC",NA,115149,"UBC","false",FALSE,FALSE,FALSE
"UBD",NA,116307,"UBD","false",FALSE,FALSE,FALSE
"UBE1",NA,115213,"UBE1","false",FALSE,FALSE,FALSE
"UBE1L2",NA,115419,"UBE1L2","false",FALSE,FALSE,FALSE
"UBE2A",NA,117157,"UBE2A","false",FALSE,FALSE,FALSE
"UBE2B",NA,115995,"UBE2B","false",FALSE,FALSE,FALSE
"UBE2D1",NA,117064,"UBE2D1","false",FALSE,FALSE,FALSE
"UBE2D2",NA,117056,"UBE2D2","false",FALSE,FALSE,FALSE
"UBE2D3",NA,116268,"UBE2D3","false",FALSE,FALSE,FALSE
"UBE2I",NA,116963,"UBE2I","false",FALSE,FALSE,FALSE
"UBE2L3",NA,117422,"UBE2L3","false",FALSE,FALSE,FALSE
"UBE2S",NA,118061,"UBE2S","false",FALSE,FALSE,FALSE
"UBE2U",NA,120303,"UBE2U","false",FALSE,FALSE,FALSE
"UBE2V1",NA,116987,"UBE2V1","false",FALSE,FALSE,FALSE
"UBE2W",NA,120170,"UBE2W","false",TRUE,FALSE,FALSE
"UBE2Z",NA,115369,"UBE2Z","false",TRUE,FALSE,FALSE
"UBE3C",NA,119011,"UBE3C","false",FALSE,FALSE,FALSE
"UBE4B",NA,116993,"UBE4B","false",FALSE,FALSE,FALSE
"UBL4A",NA,116555,"UBL4A","false",FALSE,FALSE,FALSE
"UBL7",NA,117868,"UBL7","false",FALSE,FALSE,FALSE
"UBOX5",NA,120677,"UBOX5","false",FALSE,FALSE,FALSE
"UBQLN1",NA,116779,"UBQLN1","false",FALSE,FALSE,FALSE
"UBR1",NA,117203,"UBR1","false",FALSE,FALSE,FALSE
"UBR3",NA,118586,"UBR3","false",FALSE,FALSE,FALSE
"UBR4",NA,116762,"UBR4","false",FALSE,FALSE,FALSE
"UBR7",NA,115454,"UBR7","false",FALSE,FALSE,FALSE
"UBXN6",NA,118152,"UBXN6","false",FALSE,FALSE,FALSE
"UBXN7",NA,115266,"UBXN7","false",FALSE,FALSE,TRUE
"UCHL3",NA,115077,"UCHL3","false",TRUE,FALSE,FALSE
"UFL1",NA,120682,"UFL1","false",FALSE,FALSE,FALSE
"UGP2",NA,116295,"UGP2","false",FALSE,FALSE,FALSE
"UHRF2",NA,120604,"UHRF2","false",FALSE,FALSE,FALSE
"UNK",NA,116731,"UNK","false",FALSE,FALSE,FALSE
"UNKL",NA,119502,"UNKL","false",FALSE,FALSE,FALSE
"UPF1",NA,118176,"UPF1","false",FALSE,FALSE,FALSE
"UPF2",NA,116895,"UPF2","false",FALSE,FALSE,FALSE
"UPF3A",NA,117017,"UPF3A","false",FALSE,FALSE,FALSE
"URI1",NA,116322,"URI1","false",FALSE,FALSE,FALSE
"USHBP1",NA,117637,"USHBP1","false",FALSE,FALSE,FALSE
"USP11",NA,119221,"USP11","false",FALSE,FALSE,FALSE
"USP13",NA,119743,"USP13","false",FALSE,FALSE,FALSE
"USP15",NA,116775,"USP15","false",FALSE,FALSE,FALSE
"USP20",NA,116018,"USP20","false",FALSE,FALSE,FALSE
"USP21",NA,116773,"USP21","false",FALSE,FALSE,FALSE
"USP22",NA,117994,"USP22","false",FALSE,FALSE,FALSE
"USP28",NA,118081,"USP28","false",FALSE,FALSE,FALSE
"USP32",NA,116152,"USP32","false",TRUE,FALSE,FALSE
"USP34",NA,116985,"USP34","false",FALSE,FALSE,FALSE
"USP37",NA,117834,"USP37","false",FALSE,FALSE,FALSE
"USP39",NA,115237,"USP39","false",FALSE,FALSE,FALSE
"USP4",NA,116853,"USP4","false",FALSE,FALSE,FALSE
"USP49",NA,118180,"USP49","false",FALSE,FALSE,FALSE
"USP5",NA,117003,"USP5","false",FALSE,FALSE,FALSE
"USP53",NA,116245,"USP53","false",FALSE,FALSE,FALSE
"USP6",NA,116188,"USP6","false",FALSE,FALSE,FALSE
"USP6NL",NA,119362,"USP6NL","false",FALSE,FALSE,FALSE
"USP7",NA,118845,"USP7","false",FALSE,FALSE,FALSE
"USP8",NA,119754,"USP8","false",FALSE,FALSE,FALSE
"UTP14A",NA,119441,"UTP14A","false",FALSE,FALSE,FALSE
"VAPB",NA,118022,"VAPB","false",FALSE,TRUE,FALSE
"VASP",NA,116810,"VASP","false",FALSE,FALSE,FALSE
"VAV1",NA,119662,"VAV1","false",FALSE,FALSE,FALSE
"VAV2",NA,115853,"VAV2","false",FALSE,FALSE,FALSE
"VAV3",NA,117155,"VAV3","false",FALSE,FALSE,FALSE
"VCL",NA,115097,"VCL","false",FALSE,FALSE,FALSE
"VCP",NA,115431,"VCP","false",FALSE,TRUE,FALSE
"VDAC2",NA,116739,"VDAC2","false",FALSE,FALSE,FALSE
"VDR",NA,118878,"VDR","false",FALSE,TRUE,FALSE
"VEPH1",NA,119649,"VEPH1","false",FALSE,FALSE,FALSE
"VHL",NA,118509,"VHL","false",FALSE,FALSE,FALSE
"VIM",NA,115904,"VIM","false",FALSE,FALSE,FALSE
"VIPR1",NA,117289,"VIPR1","false",FALSE,FALSE,FALSE
"VMA21",NA,116953,"VMA21","false",FALSE,FALSE,FALSE
"VPS28",NA,120151,"VPS28","false",FALSE,FALSE,FALSE
"VPS33B",NA,118757,"VPS33B","false",FALSE,FALSE,FALSE
"VPS35",NA,118749,"VPS35","false",FALSE,FALSE,FALSE
"VPS52",NA,117620,"VPS52","false",FALSE,FALSE,FALSE
"VPS72",NA,120491,"VPS72","false",FALSE,FALSE,FALSE
"VPS8",NA,119384,"VPS8","false",TRUE,FALSE,FALSE
"VSIG8",NA,117688,"VSIG8","false",FALSE,FALSE,FALSE
"VTN",NA,119212,"VTN","false",FALSE,FALSE,FALSE
"WARS",NA,115314,"WARS","false",FALSE,FALSE,FALSE
"WAS",NA,119679,"WAS","false",FALSE,FALSE,FALSE
"WASF2",NA,117406,"WASF2","false",FALSE,FALSE,FALSE
"WASHC3",NA,117630,"WASHC3","false",FALSE,FALSE,FALSE
"WASL",NA,115443,"WASL","false",TRUE,FALSE,FALSE
"WBP11",NA,117532,"WBP11","false",FALSE,FALSE,FALSE
"WDCP",NA,120494,"WDCP","false",FALSE,FALSE,FALSE
"WDR12",NA,117732,"WDR12","false",FALSE,FALSE,FALSE
"WDR4",NA,115400,"WDR4","false",FALSE,FALSE,FALSE
"WDR44",NA,115885,"WDR44","false",FALSE,FALSE,FALSE
"WDR5",NA,120294,"WDR5","false",FALSE,FALSE,FALSE
"WDR57",NA,116228,"WDR57","false",FALSE,FALSE,FALSE
"WDR6",NA,116288,"WDR6","false",FALSE,FALSE,FALSE
"WDR77",NA,117347,"WDR77","false",TRUE,FALSE,FALSE
"WIPF1",NA,116419,"WIPF1","false",FALSE,FALSE,FALSE
"WIPF2",NA,115557,"WIPF2","false",FALSE,FALSE,FALSE
"WIZ",NA,117697,"WIZ","false",FALSE,FALSE,FALSE
"WNK1",NA,119235,"WNK1","false",TRUE,FALSE,FALSE
"WNK2",NA,120769,"WNK2","false",FALSE,FALSE,FALSE
"WWOX",NA,115124,"WWOX","false",FALSE,FALSE,FALSE
"WWP1",NA,116579,"WWP1","false",FALSE,FALSE,FALSE
"WWP2",NA,119990,"WWP2","false",FALSE,FALSE,FALSE
"WWTR1",NA,120248,"WWTR1","false",FALSE,FALSE,FALSE
"XDH",NA,117757,"XDH","false",FALSE,FALSE,FALSE
"XIAP",NA,116452,"XIAP","false",FALSE,FALSE,FALSE
"XPC",NA,117546,"XPC","false",FALSE,FALSE,FALSE
"XPO1",NA,116426,"XPO1","false",FALSE,FALSE,FALSE
"XPO5",NA,117853,"XPO5","false",FALSE,FALSE,FALSE
"XPO7",NA,115310,"XPO7","false",FALSE,FALSE,FALSE
"XPOT",NA,117816,"XPOT","false",FALSE,FALSE,FALSE
"XPR1",NA,115250,"XPR1","false",TRUE,FALSE,FALSE
"XRCC5",NA,115189,"XRCC5","false",FALSE,FALSE,FALSE
"XRCC6",NA,115423,"XRCC6","false",FALSE,FALSE,FALSE
"XYLT1",NA,118892,"XYLT1","false",FALSE,FALSE,FALSE
"YBX1",NA,118114,"YBX1","false",FALSE,FALSE,FALSE
"YEATS4",NA,118223,"YEATS4","false",FALSE,FALSE,FALSE
"YLPM1",NA,116454,"YLPM1","false",FALSE,FALSE,FALSE
