,logFC,AveExpr,t,P.Value,adj.P.Val,B,GeneID
192,-0.231038121825388,6.59980037467537,-2.98068763040241,0.00572696905889438,0.393342950872987,-2.190081262717,ARL2BP
5111,1.09404288068272,0.637798021433658,2.97293805580674,0.00583879990961406,0.393342950872987,-2.63763847415871,RNF152
5443,0.203181996300473,6.63740579499395,2.97335174995684,0.00583277815078855,0.393342950872987,-2.20542965000689,RXRB
5542,-0.594898069805756,5.74983361667031,-2.97441429622418,0.00581733861271944,0.393342950872987,-2.20175078043591,SCAND1
9810,0.46705598210954,2.2612883338705,2.97340071638543,0.00583206578186957,0.393342950872987,-2.32982990174427,ZNF831
11553,-0.224130213306105,6.50609595134005,-2.9783916713196,0.00575988767797053,0.393342950872987,-2.19488608394878,CUEDC2
13479,0.335871259472115,5.5610199801877,2.98050217094695,0.00572962147437671,0.393342950872987,-2.18626593934678,FNDC3A
13919,-0.709677634416152,1.61365369734132,-2.97555040598543,0.00580087298813572,0.393342950872987,-2.35697803030435,GLTPD2
7656,0.271121874300742,4.9311560346862,2.96695142569126,0.00592660369528989,0.39426731082916,-2.21069364795966,TMEM132C
8022,0.351087107420551,5.00708668742231,2.96959218482966,0.00588771954022951,0.39426731082916,-2.20547383277694,TPST2
12928,-0.349614186454613,4.1206876900829,-2.96804645286185,0.0059104504159819,0.39426731082916,-2.20935403501626,FAM158A
4987,-0.416705753650197,4.40886623706163,-2.96365238966487,0.00597552250924544,0.395150841088864,-2.21693506957926,RHBDL1
11332,-0.528647932477595,8.68913822482557,-2.96272224078653,0.00598938391228267,0.395150841088864,-2.22513743022205,CPLX1
424,-0.436146282829764,2.72919918394504,-2.95951663127721,0.00603738867620565,0.395414178976194,-2.27500072456491,LOC202781
2204,0.289604860051192,6.17045498732683,2.95099774955495,0.00616673747745661,0.395414178976194,-2.25107794272742,NAV1
2592,-0.659890989577056,0.895628346352789,-2.95581330338885,0.0060933003923161,0.395414178976194,-2.50308542401405,NPB
4337,-0.271894257250344,7.26589998633153,-2.95114518375362,0.00616447673175116,0.395414178976194,-2.25113850162081,PSMB4
8317,-0.571783935511936,5.32334046120827,-2.95118732746872,0.0061638306471349,0.395414178976194,-2.2472760929978,C1orf233
11217,0.827646685303157,0.577308965605743,2.95754506868618,0.00606709398358106,0.395414178976194,-2.6468222266378,COL24A1
14579,-0.372097728020257,3.43593899739275,-2.95296083623958,0.00613669987699956,0.395414178976194,-2.25190461583044,HMBS
3964,-0.327177205542938,3.48288352904215,-2.94110739823474,0.00632019997560149,0.396938670366049,-2.27368044027745,BOLA1
4953,-0.362227593714286,4.27498712684285,-2.94465482845371,0.00626474576438171,0.396938670366049,-2.25537787149571,RGN
9435,0.236177732601757,4.75749558227335,2.94237944527363,0.00630026186842197,0.396938670366049,-2.26003869694767,ZNF322
9797,0.668873330667924,-0.260804082321135,2.93676897534672,0.00638865039465012,0.396938670366049,-2.8187643766705,ZNF813
10489,-0.399746547598996,7.37466452340906,-2.93660512513958,0.00639124926743524,0.396938670366049,-2.28113761012824,CCM2
11312,-0.381412153131423,8.18073625793425,-2.93844383951084,0.00636214217853479,0.396938670366049,-2.27631760733391,COX5B
13480,0.419323483614442,3.01925771907197,2.93600759670268,0.00640073530273491,0.396938670366049,-2.31920423940374,FNDC3B
15880,-0.428404512666857,4.51911501133843,-2.94707130966123,0.00622723473184568,0.396938670366049,-2.25053256938103,LIN7B
853,-0.361160075416396,3.60409612936799,-2.80995435938413,0.00872810686704783,0.397502047673802,-2.52281087999806,LRRC45
910,-0.324598639436493,3.87404928474464,-2.87308289767191,0.00747766528814727,0.397502047673802,-2.39881851662732,LSM5
1080,-0.447298049734663,8.20891959095716,-2.91771288959195,0.00669769901792875,0.397502047673802,-2.31898708143318,MAP3K10
1089,0.316306398408764,4.64070397849595,2.80147896149053,0.00891022826798133,0.397502047673802,-2.53983500973774,MAP3K4
1114,0.341437874821858,5.44372675421624,2.92113171349264,0.00664123276499862,0.397502047673802,-2.30742622508925,MAPK14
1228,-0.551751256156884,6.42243233389337,-2.81594843532192,0.00860142177473673,0.397502047673802,-2.5287416468007,MCF2L2
1420,-0.388039627126417,3.74438563460455,-2.80008264573694,0.00894057282389154,0.397502047673802,-2.54053867352654,ATG16L2
1499,0.681676375629097,2.39588861144889,2.90731228625969,0.0068722799093436,0.397502047673802,-2.4371696371113,ATL3
1553,0.861321053810358,-1.74355387228286,2.86595652708774,0.00760987246998171,0.397502047673802,-3.18017173361913,MIR3911
1557,-0.374315091855518,6.6553145509329,-2.9054624723285,0.00690377693196475,0.397502047673802,-2.34592354529431,ATP5G1
1738,-0.424865394579837,2.71825810822271,-2.90297710180275,0.00694631029309225,0.397502047673802,-2.37975864510616,MORC2-AS1
1788,0.493619147899355,3.09241083133433,2.86290206764574,0.00766720991648273,0.397502047673802,-2.45038793348537,MR1
1848,-0.282478169487623,6.06183039799966,-2.87256188045313,0.00748725728334527,0.397502047673802,-2.41298642859415,MRPL51
1853,-0.199987920245919,5.11329361125985,-2.82804532950749,0.00835099742204113,0.397502047673802,-2.49463736432673,MRPL9
1866,-0.28376085906341,6.59837058164803,-2.87497811695037,0.00744287166004392,0.397502047673802,-2.40859921755473,MRPS21
2117,-0.347755861063681,4.29259947686812,-2.82435495272615,0.00842665794556892,0.397502047673802,-2.49402947852541,MZF1
2125,0.225652621424573,5.07484690341358,2.81446246747775,0.00863266573366322,0.397502047673802,-2.51934987361863,N4BP2L2
2313,-0.417531553641909,6.71732992870038,-2.92722511797129,0.00654170616449644,0.397502047673802,-2.30097850084979,NDUFB7
2405,-0.319260137598722,7.87957900751153,-2.80618130218555,0.00880874721236156,0.397502047673802,-2.54719672254823,NFIC
2548,-0.224382397521487,4.878621934196,-2.81567028606426,0.00860726204647478,0.397502047673802,-2.51653925490388,NOL7
2613,0.847725389447527,1.9288833011151,2.8229352431976,0.00845593625896512,0.397502047673802,-2.6394196445696,NPNT
2710,-0.530756255482943,2.97572014997638,-2.82241136395507,0.00846676422094768,0.397502047673802,-2.51312933439873,NT5C
2783,0.339507097274713,5.4039653603848,2.89383954437778,0.00710482190654838,0.397502047673802,-2.3626979784438,NUMB
3178,-0.254867539894965,8.35043145007302,-2.89406591750036,0.00710085404808771,0.397502047673802,-2.36744101824124,BEX1
3199,-0.265757854758447,8.08950510224769,-2.86201481456142,0.00768394130866096,0.397502047673802,-2.43348955837624,BEX4
3239,0.822983221697257,1.06655421272843,2.86864364925292,0.00755976484916074,0.397502047673802,-2.69324006354485,ACER2
3428,-0.289074946082985,4.55822269629565,-2.86113033453379,0.00770065463593012,0.397502047673802,-2.42296290881951,PEX10
3440,-0.254758916526395,6.58750002701659,-2.83412800357816,0.00822768219566481,0.397502047673802,-2.49199686867836,PEX26
3447,-0.237686334649431,6.52765699947749,-2.91044276424029,0.00681928577446794,0.397502047673802,-2.33575640805652,PFDN1
3517,-0.24023640138925,7.86731569234313,-2.8365193127661,0.00817967335543874,0.397502047673802,-2.48581363956495,BLCAP
3944,-0.238372739386799,6.18711993990225,-2.88703483908488,0.00722507571859571,0.397502047673802,-2.38364752506164,POMP
4210,-0.240025120370086,6.53472977076083,-2.84453436653617,0.00802067498275064,0.397502047673802,-2.47083781594533,PRMT1
4426,0.740190871788326,1.95481338481379,2.79792108863372,0.00898773889579372,0.397502047673802,-2.66945705809914,PTHLH
4644,-0.259152973877713,4.89574489480643,-2.82304620005791,0.00845364458335456,0.397502047673802,-2.50217755118473,RABL5
4823,0.341597898110334,5.30641385103208,2.80981208077744,0.00873113512034088,0.397502047673802,-2.53092454145126,RBM5
4980,-0.46691960926561,0.147928581432517,-2.80575754241927,0.00881784767041011,0.397502047673802,-2.85436627887827,RGS9BP
5024,-0.314408291820137,4.06027920508624,-2.84001206786722,0.00811002479487536,0.397502047673802,-2.46263403661558,RILP
5112,-0.240350899671767,8.42916797178284,-2.86534783523942,0.00762126633064022,0.397502047673802,-2.42601116886543,RNF157
5559,-0.429213771163956,9.67099923455333,-2.89625311406366,0.0070626245155307,0.397502047673802,-2.3601903911051,SCD
5667,0.216170313770881,6.55465358261196,2.9257076463913,0.00656635911491521,0.397502047673802,-2.30428256520208,SEC24C
5748,0.171884042982119,7.0647357285553,2.84501575185804,0.00801121870445129,0.397502047673802,-2.46962972366311,SERBP1
5750,-0.30739317021404,6.1592397692352,-2.80757855867077,0.00877880286091867,0.397502047673802,-2.54550114181901,SERGEF
5923,-0.457457615954616,5.1110029653896,-2.86255173089475,0.00767381229410583,0.397502047673802,-2.42600384948172,SHFM1
6513,-0.294395777491098,6.43935816533133,-2.79931701663698,0.00895725253086812,0.397502047673802,-2.56255660836848,SNRNP25
6915,0.35043033208091,6.51414689094925,2.85019461962649,0.00791014711366168,0.397502047673802,-2.45921412239108,STAT3
7195,-0.292888924269529,9.09274996754417,-2.85681735142748,0.00778264543845362,0.397502047673802,-2.44182188670485,TAGLN3
7306,-0.178749760058111,6.21349696530922,-2.89132541529835,0.00714903032706705,0.397502047673802,-2.37487765378374,TCEB1
7570,-0.949801674347323,-0.480418809387331,-2.88386498595399,0.00728174702343284,0.397502047673802,-2.82836015916859,TLX2
7599,-0.364629491578701,7.54571227470244,-2.80342757013695,0.00886804294253678,0.397502047673802,-2.5532853164158,TMCC2
7757,-0.366779520968176,3.17682756515952,-2.79838764837045,0.00897753864632674,0.397502047673802,-2.55241597538318,TMEM223
7786,0.249010059341976,5.06959731661259,2.81637890381993,0.00859239061105175,0.397502047673802,-2.51532341031995,TMEM43
8008,-0.285744504082616,5.72077436781467,-2.88870539090168,0.00719537689415827,0.397502047673802,-2.37816343689937,TPMT
8054,0.341642533550834,3.88065854465693,2.9097899806949,0.0068303044381844,0.397502047673802,-2.33060511827205,TRANK1
8174,-0.404571916374661,4.13163860292399,-2.81871538075569,0.00854352690631933,0.397502047673802,-2.50438998386173,TRPT1
8253,-0.213485631138507,6.60444124414258,-2.83402337746358,0.00822978874932411,0.397502047673802,-2.49222178375842,TTC1
8384,-0.182999992168758,5.85108768164082,-2.87212005536114,0.00749540042697499,0.397502047673802,-2.41277369560749,TXNL4A
8793,-0.351187892306486,4.86591702090087,-2.93158839388272,0.00647130664272158,0.397502047673802,-2.28344846328422,VSTM2B
8930,-0.347806537265294,3.76626508820057,-2.80847903153809,0.00875955567369774,0.397502047673802,-2.52435847512019,WIBG
8986,0.561572210801391,4.95265640472688,2.80309380494028,0.00887525527344621,0.397502047673802,-2.53879076473069,XBP1
9250,0.317597852425632,3.83331468226138,2.84438025936255,0.00802370446549924,0.397502047673802,-2.45724564499231,ZFYVE26
9269,0.47743557589842,1.50423721613882,2.91759148186243,0.00669971253831067,0.397502047673802,-2.52915599341478,ZKSCAN4
9389,0.439660476167857,1.61470852852407,2.82142199372285,0.0084872488849935,0.397502047673802,-2.66300463802749,ZNF256
9526,0.448577030504704,2.98550085886893,2.84207969844638,0.00806905776637338,0.397502047673802,-2.49399235527652,ZNF460
9529,-0.715237682693693,0.0801824365279308,-2.91185381643309,0.00679552524898008,0.397502047673802,-2.70443801358801,C2CD4D
9593,0.413366138748814,2.41505980878727,2.83717921324333,0.00816647140585685,0.397502047673802,-2.54436067659506,ZNF549
9691,0.560225419250477,0.101273110066231,2.84339026631316,0.00804319172443105,0.397502047673802,-2.86706613720845,ZNF665
9813,0.405210381169194,2.20124371817277,2.86900365023555,0.00755307546134406,0.397502047673802,-2.51207207480968,ZNF836
9920,0.380863695950947,2.52900103719616,2.89430788802694,0.00709661511113518,0.397502047673802,-2.43357924176673,C3orf64
9991,0.578416727649351,0.642959579010783,2.80002758904726,0.00894177129455094,0.397502047673802,-2.84192554367266,C6orf165
10029,-0.492925388479622,6.44641653354837,-2.87284282532336,0.00748208361171259,0.397502047673802,-2.41289402374286,C7orf50
10095,-0.40173785959507,4.16819579383645,-2.88786643013151,0.00721027739121002,0.397502047673802,-2.36856433864522,C9orf23
10257,0.944458969695786,4.53727488689278,2.81437689826506,0.00863446815479765,0.397502047673802,-2.5125120508521,ADAMTS1
10474,-0.270638525152568,7.44839944301481,-2.82239144445029,0.00846717619054121,0.397502047673802,-2.51507702076013,CCDC92
10544,-0.559229859979387,2.17134762019802,-2.85535574867728,0.00781061685965756,0.397502047673802,-2.50605827253209,CCZ1
10581,0.42681417951238,5.420800949368,2.8416089730629,0.00807836733546873,0.397502047673802,-2.46813537669232,CD46
11099,-0.378698002967863,9.94500534274735,-2.88841275474867,0.00720057100329495,0.397502047673802,-2.37572723817857,AES
11205,1.28054663427769,-0.50148528970296,2.91726542809186,0.00670512289883784,0.397502047673802,-2.92827583776315,COL14A1
11222,1.4549715746288,3.21913787565805,2.88208424090715,0.00731376720354078,0.397502047673802,-2.43963420477248,COL4A1
11226,1.0310659868463,0.618970203694013,2.80718488122173,0.00878723000433166,0.397502047673802,-2.86343398406865,COL4A4
11462,0.448527042827972,3.33241908140146,2.8009364677114,0.00892200617056359,0.397502047673802,-2.55224295451193,CSMD2
11497,-0.308303118071388,7.92100962507548,-2.83935624925223,0.00812305969249266,0.397502047673802,-2.47990993995189,CTBP1
11735,0.226586462962049,5.6080155752502,2.86506515490333,0.0076265631751231,0.397502047673802,-2.423757613182,DCAF5
12017,-0.552615013721035,2.32890431432634,-2.81256114397709,0.00867279846819118,0.397502047673802,-2.56604479864315,DLK2
12090,-0.233572049047809,4.88461791987672,-2.8659870535446,0.00760930148021222,0.397502047673802,-2.41596182041182,DNAJC19
12100,0.302052915247349,5.12102121470159,2.9018127416642,0.00696632154455829,0.397502047673802,-2.34406486085279,DNAJC3
12211,-0.378223705306008,6.62161953034066,-2.89792780282006,0.00703348438308437,0.397502047673802,-2.36144350862999,DRAP1
12316,-0.392013320138077,4.27891501465656,-2.85383315012071,0.00783985624553486,0.397502047673802,-2.435993090477,E2F1
12776,-0.30493324450449,3.74121507029224,-2.92183902091538,0.00662960697408238,0.397502047673802,-2.30538991353129,EXOSC1
13341,0.659281939478417,1.5809569544313,2.82050128486326,0.00850635376879082,0.397502047673802,-2.68194204689495,FIGN
13768,0.317738624554048,5.28750163669814,2.85282619938588,0.00785924991817239,0.397502047673802,-2.44456886381293,GCN1L1
14159,0.548502840691139,1.94830759902611,2.82448698092049,0.00842394000977484,0.397502047673802,-2.62257844892764,GRAMD2
14346,-0.480603861311101,4.13012822998586,-2.87612476104175,0.00742189500363634,0.397502047673802,-2.39176357587437,HAR1A
14391,-0.406094191147227,8.11087929249436,-2.89803015414662,0.00703170712105689,0.397502047673802,-2.35965433795107,HCN2
14538,0.687414231639717,1.45454273810896,2.87312371284391,0.00747691436490605,0.397502047673802,-2.61428682293176,HIST2H2BF
14637,-0.298867610537074,7.32410590408012,-2.87899423269188,0.0073696450078548,0.397502047673802,-2.39983103488873,HNRPDL
14745,0.584625820817767,7.95105183360424,2.87314076856429,0.00747660059243526,0.397502047673802,-2.41137043124859,HSPA5
14901,-0.379101246724668,4.36805355793175,-2.92915885838735,0.00651041725351183,0.397502047673802,-2.2863438846785,IGFBP6
15071,1.117134188692,-1.29864963621408,2.90111315513747,0.00697837113333442,0.397502047673802,-3.08250180505825,IQGAP2
15079,0.478123408820449,2.87718005270942,2.82345969141672,0.00844510957533387,0.397502047673802,-2.53531336839453,IRAK2
15128,0.664532225791299,5.23306338382861,2.86106640609031,0.00770186396773737,0.397502047673802,-2.42576471869522,ITGA6
15161,0.492070817953874,4.74370076715651,2.80032468982327,0.00893530581142178,0.397502047673802,-2.54234304731799,ITPR2
15697,0.549510743562005,3.79113044609986,2.87061638112054,0.00752317677843035,0.397502047673802,-2.40965739783932,KSR1
15706,0.28893201746871,4.10263597267765,2.85285658368123,0.00785866406229349,0.397502047673802,-2.43809373091587,L2HGDH
559,-0.60607643573378,2.47276330435406,-2.79063243615524,0.00914850739356541,0.398565797976676,-2.594875643048,LOC389906
1765,0.57846952216291,1.68719555380717,2.79004545698169,0.00916157133016661,0.398565797976676,-2.71063023794551,MPHOSPH9
5718,-0.273996261952799,4.46796594967346,-2.79556816977493,0.00903934599140726,0.398565797976676,-2.5517837688136,SENP3
9387,0.342912994774201,3.03170712472248,2.79081926623576,0.00914435293067591,0.398565797976676,-2.58108745922353,ZNF253
14239,0.443727311285692,3.99020659652179,2.79241215150802,0.00910900441383419,0.398565797976676,-2.55545412418106,ANO6
15045,0.721565823891707,1.44280593106808,2.79388163736536,0.00907650805335924,0.398565797976676,-2.74460757783464,INTU
1815,-0.379542368153311,4.93410251232597,-2.78747498123248,0.00921898680528777,0.399278426695852,-2.57391906673514,MRPL21
2513,-0.334550270952371,6.04092494916999,-2.78484927801963,0.00927798423551054,0.399278426695852,-2.59098751907148,NME1
6446,-0.505346766825915,7.78427354132928,-2.78530446204779,0.00926773130897521,0.399278426695852,-2.58932846640178,SNCG
8599,-0.212496380536073,6.31350517129464,-2.78489188495509,0.00927702407194683,0.399278426695852,-2.59159973826796,UROD
1512,0.440609565455842,2.22944949941179,2.78302717061089,0.0093191334528639,0.399781747665856,-2.65660113189399,ATP10D
13392,-0.456895768755764,0.829702157538399,-2.78211669923318,0.00933975898029338,0.399781747665856,-2.78743979277392,FLJ27352
