,logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene_symbol
5049,0.519569967777778,-1.51733582066667,1.16435199098848,0.25613374169943,0.832443241069437,-5.05232333544388,SORBS3
5050,0.114342671861111,-0.46683691747619,0.765548678477608,0.451675347315963,0.832443241069437,-5.389681303823,PDLIM2
5051,-0.243050168638889,-1.18774315142857,-0.760297412078594,0.454746491526385,0.832443241069437,-5.39325778371624,C8orf58
5052,0.189852292777778,-0.142897345333333,0.9379356370163,0.357954953477258,0.832443241069437,-5.25953213216326,KIAA1967
5053,0.335771065222222,-2.9871256167619,1.36042960991937,0.186786453348136,0.832443241069437,-4.84156871628967,BIN3
5054,0.577391672777778,-2.14783141004762,0.965027343268723,0.344498747509673,0.832443241069437,-5.23686759053971,EGR3
5056,0.0867855015277773,-2.57052520661905,0.402318962248759,0.691137802772763,0.832443241069437,-5.58091277912078,BC098441
5058,-0.0732948880000004,3.28325879552381,-0.410577168371106,0.685155747136202,0.832443241069437,-5.57785624098953,PSMD12
5059,0.0867855014166668,-3.33293306790476,0.402318961802773,0.691137803096385,0.832443241069437,-5.5809127792842,AK124682
5061,0.0867855014444446,-3.14749513266667,0.402318961866797,0.691137803049927,0.832443241069437,-5.58091277926074,BC043400
5063,0.0867855014999998,-3.18187039885714,0.402318962246734,0.691137802774232,0.832443241069437,-5.58091277912153,AK024295
5064,0.144547766694445,-3.13878442661905,0.618038119517908,0.542579665350233,0.832443241069437,-5.48120435595949,MGC31957
5066,0.325961033833333,-2.3571091207619,0.790015446049705,0.437531975231636,0.832443241069437,-5.37271165665428,TNFRSF10A
5070,-0.203098962027778,-0.762717132619048,-0.496772578588914,0.624031356574717,0.832443241069437,-5.54231904787172,KIAA1383
5071,-0.245322509944444,-0.428952301619048,-0.861496509755085,0.397795208289744,0.832443241069437,-5.32026921191614,R3HCC1
5072,-0.177083454916667,0.511379127,-0.921784179836014,0.36614286583167,0.832443241069437,-5.27276236520339,LOXL2
5073,0.0867855015555558,-3.10344327371429,0.402318962422059,0.691137802647011,0.832443241069437,-5.58091277905728,CR611797
5080,0.112276807694444,0.245425066380952,0.493285750592085,0.626454986293026,0.832443241069437,-5.54388485055199,NOL11
5081,0.138004264583334,-2.92316144990476,0.490764659640351,0.628210034299645,0.832443241069437,-5.54501026709833,ADAMDEC1
5082,-0.221139311083333,1.27247029738095,-1.24452260795704,0.225752688331246,0.832443241069437,-4.96954185267733,C1orf57
5083,0.154862126194445,-2.7155382532381,0.424460089679063,0.675146705840991,0.832443241069437,-5.5725802405838,ADAM7
