Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_GRN_GSM329677.CEL,P_GRN_GSM329679.CEL,P_GRN_GSM329681.CEL,P_GRN_GSM329683.CEL,P_GRN_GSM329686.CEL,P_GRN_GSM329689.CEL,P_SP_GSM329692.CEL,P_SP_GSM329694.CEL,P_SP_GSM329697.CEL,P_SP_GSM329700.CEL,P_SP_GSM329703.CEL,P_SP_GSM329704.CEL,P_SP_GSM329707.CEL,P_SP_GSM329709.CEL,P_SP_GSM329711.CEL,P_SP_GSM329714.CEL,countP
OVOL2,-0.129955364,4.528021735,-1.594968924,0.36237246,0.481144978,-4.320245083,-1.096601407,24.1093895,20.09966757,27.54820622,25.87434443,25.86159123,22.74905221,23.83482276,28.0488809,24.94691405,22.86271303,21.76611752,21.80213371,20.64900784,24.76695742,19.47173718,19.30499843,21.99120176,21.5080006,18.51466104,27.18471751,24.14959579,23.7662883,24.60515175,25.58061467,8.5
CCNT1,-0.164055997,7.81169372,-1.208633726,0.238227567,0.481245479,-5.337175298,-1.120432702,215.1315792,226.9577308,348.4706701,212.6422091,301.0755128,262.4680406,228.581879,182.2071038,238.9764316,263.0666609,243.9752022,265.3685405,278.8890473,262.1397488,146.8111304,216.1418948,180.5402901,181.7215219,195.1095151,274.3217557,264.7598871,138.3834637,176.9497034,213.841264,21
SASH3,0.305097617,6.306177328,1.20872149,0.238194439,0.481245479,-5.337077291,1.235502232,46.64391575,74.83968601,110.077284,39.87321278,90.85221056,81.70140862,78.17002114,55.9815501,113.0992574,74.29908075,216.8353616,138.8403245,95.2981953,128.451321,146.4348617,68.69504229,85.41376441,39.5234156,59.85491217,86.29718726,85.32807768,59.84562162,46.75117822,56.30293027,22
DTNA,0.224521392,8.54255851,0.838224314,0.298989303,0.481327646,-4.962139815,0.203230009,286.8325386,850.7490977,396.8218947,288.9474505,474.9142323,496.2176026,454.9663355,174.461466,373.180918,334.6523198,501.9029524,717.6758345,504.4195309,468.3810212,474.470872,575.19817,190.6289864,420.669662,633.7355687,403.0136569,708.8724451,184.1486602,310.5250838,424.147844,24
PQBP1,-0.183581603,7.720883672,-1.208210711,0.238387289,0.481420872,-5.3376476,-1.135699852,179.4765934,307.419153,258.6419273,290.9926457,210.3085125,232.2132832,238.1642105,257.1777596,186.3065394,264.4321912,182.8128381,163.5035366,192.4668829,204.2230953,186.1634015,308.7826704,389.6311004,226.2315733,187.3079538,154.2860573,187.8378993,309.8024601,232.3800286,213.4472768,24
PIH1D1,-0.142303358,8.95695254,-1.208048716,0.238448476,0.481480057,-5.337828431,-1.103665785,437.6289715,635.2481017,418.7127612,564.4416595,390.5884086,645.173909,586.7269341,647.9497014,421.8172037,569.4836171,469.5180191,480.8500039,459.3367667,409.5718001,469.5874928,572.1446638,720.93564,421.2268564,400.4322981,475.7055756,480.7765575,636.1600328,458.6908738,367.497481,24
AP3M2,-0.270147376,9.055853735,-1.207657119,0.238596436,0.481581299,-5.338265474,-1.205931011,613.1881117,528.4135662,373.3284521,923.6479583,497.5969699,581.0282225,665.1153419,813.3013983,468.6224204,663.3985778,286.5346367,320.4358323,293.5151361,321.6499928,461.1455757,488.8569758,1082.055878,636.86456,486.6583694,491.2390721,403.8837024,1117.459047,669.296856,504.8329018,24
HNRNPA3,0.224933584,8.709111679,1.207658777,0.238595809,0.481581299,-5.338263623,1.168723444,467.1864326,473.7390775,527.7541595,300.2687818,250.2723013,505.8541685,293.3129538,322.2011093,278.3728918,407.8701165,359.1861868,631.9208261,646.7749928,356.0503052,619.0898909,389.1083261,289.9022067,537.6083261,595.0249928,458.4147362,378.5705957,323.2691942,522.2271547,642.4451931,24
ARHGAP32,-0.38536469,9.19591669,-1.209034483,0.238969433,0.4817861,-5.335103427,-1.307859547,1038.121974,740.5586146,290.9296397,1042.072517,564.8401802,702.712313,1018.77488,1214.962132,260.0121556,628.4624928,378.1590854,222.6326922,340.9676442,339.3044665,580.8678424,626.5386258,1124.417574,1264.193058,444.7385251,675.3028468,360.6824955,1321.297975,966.5350186,1265.055173,24
YEATS4,0.231748247,4.318766938,1.207206466,0.238766794,0.481810277,-5.33876827,1.174257043,18.55714949,19.22797272,13.47798603,23.63487636,16.37875883,11.64829964,19.36927238,25.42593616,15.76815461,27.634043,13.73692617,19.42551554,18.72008813,14.39796617,18.55801047,26.71306967,25.9672071,44.36824785,25.60866372,14.57174474,14.92805666,33.59305508,25.36908757,17.53958288,22
DCTN3,-0.271573597,9.898983376,-1.206839301,0.238905659,0.48185249,-5.339177797,-1.207123761,906.654647,1226.537479,687.7146832,1747.132408,873.3580206,1030.554539,1167.737237,1341.750361,530.9158185,1251.981399,746.8999928,585.6730211,613.8682463,529.1594852,705.0091258,1060.655359,1926.858326,1041.233326,936.1083261,709.2798787,984.1773289,1990.118799,1220.490898,776.6845719,24
FAM184A,0.193793032,7.534812352,1.206946091,0.238865263,0.48185249,-5.339058697,1.143766877,209.3882305,145.9804483,180.1276073,134.2202246,166.7437006,238.6384494,152.25817,152.5763282,165.9177364,176.4884678,156.6587544,191.3305257,179.1271406,218.6678166,247.7943188,147.4361294,137.1720397,266.983327,244.6523033,190.0222403,116.9431982,162.5255862,339.561371,290.0666595,24
ADRA2A,-0.363665166,5.925776393,-1.206462954,0.239048058,0.481967133,-5.339597449,-1.286690586,69.1415763,83.59441067,44.98950673,77.89273137,38.12117546,60.49366919,70.405951,217.5420743,41.01661298,66.21323979,52.78174358,25.49390098,32.48989474,40.04149983,38.993644,69.86747506,192.2937789,62.76804346,59.62542428,49.29895859,50.34560857,140.5208297,52.33910565,53.29264235,20
TMEM259,-0.265410769,6.429334485,-1.281647242,0.272294599,0.482024358,-5.139103103,-1.206098568,45.29698676,122.479344,62.91956558,112.9472727,69.82786051,145.0194747,123.2081872,169.4172498,73.56197132,85.02721288,64.6789313,94.82723063,56.87130684,64.14320462,69.15863248,118.9718185,69.07098235,89.57130572,113.1317432,85.92098505,92.90118558,57.73981716,130.0060756,88.58804366,13.5
ARMCX5,-0.365557978,5.837696219,-1.205727702,0.239326443,0.482224599,-5.340416975,-1.288379828,55.06422224,102.0835494,39.64886874,101.165743,68.25923962,40.87909959,73.82468027,95.17444215,30.58889545,61.74922248,38.03026448,41.94839463,26.77052468,23.75118563,53.69744803,61.60042088,64.72540117,141.8874251,103.9790204,39.69857588,35.12006243,90.62503396,133.3430426,33.25164858,24
RRP12,-0.275125008,6.54240237,-1.205530498,0.23940115,0.482287884,-5.340636707,-1.210098939,109.9679929,133.4249765,73.18187453,141.1040993,98.65687872,120.9804577,93.60544182,93.06704635,57.06361751,106.0607684,91.82767754,60.65717528,45.31969994,65.74975558,97.69451168,92.48915659,294.3197191,99.1037585,76.03188534,64.50101845,77.24787942,161.0234509,81.53023889,89.15795955,6
CHP1,-0.242119371,9.519555801,-1.204851049,0.239658682,0.482474935,-5.341393531,-1.182728857,702.7491343,861.0422615,463.9228073,1155.064924,705.1263397,620.6667221,864.6742707,1679.735575,479.8594123,856.797279,637.9976062,433.9130058,513.8910875,538.405122,669.3908401,700.370022,1010.641855,927.6773566,742.5652769,628.0352664,704.2784587,1436.149715,771.2490495,575.4073015,24
COG8 ,-0.260243073,6.894480383,-1.204608629,0.239750617,0.482474935,-5.341663467,-1.197680479,106.6761836,133.0224677,91.15013698,199.8448028,114.8757805,110.42228,160.4043968,199.7273795,69.26570614,131.0373724,94.75634391,74.84253855,99.87462318,67.53667005,134.3478817,117.6842296,262.661635,148.088947,130.1666891,81.95697056,101.7648394,218.0623426,122.0692796,79.78181243,24
IGFBP2,0.451235446,7.796514546,1.204820434,0.239670291,0.482474935,-5.341427623,1.367210561,106.7633193,130.6134597,114.734078,244.225223,213.5562916,179.5288148,207.44617,362.2242555,120.3935344,291.4833262,809.3820268,581.4840159,116.6675247,386.8631834,611.6653902,214.1380382,322.4307498,465.711291,92.44607036,152.4115614,346.4607725,229.6010024,84.70246355,135.7077089,15
NQO2,-0.284792063,8.57002926,-1.204787989,0.239682594,0.482474935,-5.341463754,-1.218234665,376.1688901,528.8779069,198.9761094,547.0785257,371.6438578,561.2124021,494.540827,558.3074789,145.8137817,568.0171666,415.8464225,289.2533584,262.0898111,224.0087346,365.7642464,346.0930115,787.9489065,467.7731684,289.2173171,333.1195477,436.691939,592.3996491,377.6355063,257.3007398,24
ARHGAP24,0.127130319,4.536230093,1.203955402,0.239998476,0.48279872,-5.342390599,1.092119193,21.7449533,18.42599041,21.59271004,20.72666834,29.43477953,21.1740517,25.7932594,18.21489915,26.11531902,24.3560761,25.53057991,31.69377044,29.68866587,24.3807428,24.3126959,17.58598235,20.47597515,21.02979457,17.91472575,26.04234611,28.83436528,21.33908885,26.21585961,21.87626633,20
EDN3,0.219907781,5.560304644,1.203880712,0.240026828,0.48279872,-5.342473717,1.164659138,35.14084975,36.11006512,44.16656937,64.53646629,32.50767222,33.39116466,48.96178888,56.71178204,84.65786486,63.63704057,52.52378523,71.45493956,34.66361967,47.85744846,56.0569279,41.2676195,39.69829153,30.64457868,34.23813105,42.48578915,67.9638269,84.03754375,43.75269433,39.69111379,10
ME3,-0.34262453,8.340312151,-1.203817025,0.240051006,0.48279872,-5.342544587,-1.268061336,351.2335622,340.6291595,244.8521276,614.9119655,333.9416595,285.1070769,414.4421585,607.8791595,194.11476,386.301525,108.751041,192.684232,175.5973928,160.3097852,349.5155791,311.9742433,503.1543249,480.0791963,405.5547625,262.9346113,242.2886659,755.0086856,646.5475323,284.2757945,24
PFN2,-0.324833108,11.72054614,-1.203776214,0.2400665,0.48279872,-5.342589999,-1.252519538,3988.680884,5015.797961,1876.423272,5301.274993,3081.084117,4514.591797,4099.715407,4925.482492,1456.622468,3999.769501,2124.983326,1628.738049,1555.202458,1733.969573,3524.812119,3832.520534,4296.474804,5018.048719,6389.756585,2703.829696,2693.991965,5893.029122,5280.600353,3712.712151,24
LRRC16A,0.131487991,7.306674385,1.203403883,0.240207892,0.482978222,-5.343004245,1.095422935,198.1408618,128.5388165,144.2091173,120.6337173,170.5194512,110.3103144,177.566442,164.0217578,176.2363489,165.0172931,156.9340576,153.7061303,137.8330732,202.0066931,162.8615391,163.9269127,135.4809888,152.3355457,112.9683287,205.8697864,161.5990962,178.6244927,178.5754614,196.2915703,24
PAPOLA,0.327749863,7.085334121,1.203440797,0.240193871,0.482978222,-5.34296318,1.255054369,160.5489081,154.3134125,69.8267544,87.9666244,86.71653147,171.755384,86.48263157,132.3840636,83.98790758,115.2607168,154.5700632,166.1947911,121.7285232,107.1619159,130.5936369,138.891113,132.1352882,287.3833803,301.0619876,112.372264,115.3547912,110.2485015,162.6353185,208.8645928,24
KDM5A,0.233297537,6.979046151,1.2133486,0.242775322,0.483111724,-5.320365862,1.176537763,153.3962772,146.0303865,190.8209105,113.9799365,165.985796,104.9950125,126.6046135,113.0872701,182.5419973,142.1755394,213.3710168,299.8534624,234.2770016,198.7515405,160.5601651,183.0477486,90.33257964,124.3983896,167.4483751,198.1121533,205.7928839,78.2269242,119.6924266,174.6377852,24
C17orf75,-0.280613385,4.905104664,-1.202914558,0.240393808,0.483203665,-5.343548484,-1.214711229,47.58747173,44.35675564,18.66202616,60.83396606,28.87095349,27.46416344,30.23007741,31.91302019,16.42711638,31.96422675,27.52397539,26.82807078,21.92060477,11.14917248,27.13555233,34.76106914,45.60751824,51.77381425,36.38034024,18.93310868,27.68710327,46.21488173,32.32362484,24.8741043,19
ADM,-0.742073931,7.450341993,-1.202680271,0.240482861,0.483289774,-5.343808993,-1.672578509,196.4235635,2152.34383,128.0774046,145.0829332,606.702229,601.0039304,55.93981764,84.886386,58.11959258,52.95795622,1964.128006,220.6850493,118.6157515,120.9398767,180.1910475,324.2243464,211.9016714,333.2956091,149.5213026,65.00364048,251.7267482,46.08967893,61.46576023,90.10932257,23
CCT5,-0.205875331,8.911452258,-1.20225209,0.240645679,0.483331251,-5.344284984,-1.153385932,515.7311191,644.1983938,388.6843083,527.3166595,404.571855,675.0666595,493.5778125,673.9652635,226.738128,506.7979256,439.3913253,356.1374105,423.2880372,336.7902419,492.5186975,491.5970673,809.0319688,515.9317055,620.6916595,403.001175,319.3497517,614.9390907,502.8356577,609.7876903,24
CNIH3,-0.546306324,6.441835067,-1.202490112,0.24055516,0.483331251,-5.344020403,-1.460342049,138.7778671,83.29949111,70.6779685,163.5878588,91.99622121,66.33639355,96.47734643,312.3423895,34.11922073,198.8801403,31.98688374,29.9708358,22.76088887,27.00209066,58.61200582,105.5075344,248.3166664,127.5080038,173.9612107,51.75543539,48.78478525,288.4368935,181.2368725,78.56456709,21
PHF8,-0.101901511,6.702709838,-1.202361714,0.240603986,0.483331251,-5.344163134,-1.07318702,108.5520739,116.6989253,93.21662277,123.6435336,134.7767727,121.0112265,105.6451776,80.29264331,113.7855968,86.24610263,116.8598732,113.8308805,108.15416,100.85322,107.5687156,98.73027584,105.9579223,103.7674121,90.55355613,111.2787049,100.9821566,82.54198509,89.46013379,105.4830136,23
DNAJA3,-0.160523713,8.735263343,-1.201586362,0.240898988,0.48339903,-5.345024748,-1.117692798,375.0634463,569.4963364,377.7635925,599.6648388,399.479912,440.6051564,466.9146558,495.2490503,321.693149,472.363316,390.1155674,331.6961604,357.5792336,295.5666595,403.8882389,457.641172,724.0578962,475.3999928,388.4863498,311.8536751,402.1083261,582.6286369,424.459647,410.4920095,24
FAM13B,0.28847546,8.29967752,1.201336053,0.240994282,0.48339903,-5.345302799,1.221348959,481.2621204,215.3775541,133.4339509,222.1640785,402.9692959,202.6141433,443.8739315,300.4318841,194.5133943,334.97459,260.3810412,338.0667548,418.2877866,236.6916833,528.627611,428.8548984,493.7064682,420.287699,347.0719031,279.4390326,140.1915943,296.69662,506.2591212,502.9844591,24
MRPL44,-0.138225106,4.861467581,-1.201979064,0.240749541,0.48339903,-5.344588416,-1.100550317,26.18131399,27.68616102,28.07605416,34.42719657,29.26327451,29.55157914,31.93425045,43.93875523,27.69546087,32.26650058,24.33139344,23.56477088,22.15144485,23.22828045,24.153407,27.36105568,40.7499296,31.30894638,27.87249109,25.97273084,24.29291245,42.12101893,28.93495144,32.75145428,19
TMEM14B,-0.301921562,8.592056005,-1.201400353,0.2409698,0.48339903,-5.345231377,-1.232785298,412.5712442,477.8346516,295.2444972,711.25064,338.8349103,321.4648679,485.008678,686.4571779,185.7231087,549.8809022,337.0249928,208.7289415,250.6236426,169.5337391,359.2765451,626.863303,473.995232,488.3956707,480.0914177,244.9807103,432.2655874,656.2185035,606.1574322,246.0859579,24
RPRD2,-0.139167464,9.149486919,-1.200592568,0.241277497,0.483836421,-5.346128388,-1.101269423,519.5569868,521.7688117,532.5870181,590.1107908,621.7754523,855.4302337,696.6840627,573.1958165,630.5881121,545.1742672,446.1147659,380.7760289,511.9676382,552.8356096,446.4662582,630.57849,617.9638501,542.4205899,397.3583261,719.9463986,692.8166595,638.6916595,563.8849367,628.4088173,24
SLC35D1,0.191683587,6.375340601,1.234475548,0.257093727,0.483860773,-5.255389958,1.143487705,106.7503218,91.92536616,85.41451575,62.65488905,60.93848995,97.86655143,73.74993312,83.78017174,111.0211964,70.83959147,117.1892323,97.38562262,94.8685306,105.5074176,152.2062148,101.9452327,60.99942115,121.1709186,114.5788528,96.78749468,70.58045043,58.48215767,91.3015227,93.12911957,22
PRKAR2A,0.143895049,8.725821517,1.054161177,0.344504759,0.484200089,-4.592357977,0.112717302,409.9093653,440.8132,414.8374928,369.9851955,397.9841859,419.5713893,408.8659452,332.2992382,454.2705171,418.7784835,493.4523869,560.1214426,537.8514063,562.4228193,434.7230145,438.9260565,347.4749149,412.2397471,408.9111342,448.2699982,425.2190494,339.1573119,415.0764398,431.6193891,17.5
PLEKHM2,-0.222645489,9.2581956,-1.199672201,0.241628436,0.484409348,-5.347149765,-1.166871333,728.3797638,647.978293,712.8783882,679.8176602,817.4274584,535.5077773,929.8791595,483.5537494,735.751652,816.7238418,647.3780677,654.5993111,710.5191349,792.2749928,297.246592,584.0440506,671.4219428,492.5717015,262.7749942,802.7272052,799.4351916,546.7010619,427.637734,528.7824506,24
CACNA2D3,-0.630022134,7.530078873,-1.199341976,0.241754445,0.484535623,-5.347516064,-1.547588737,356.5352497,229.7346262,62.99493016,582.0881086,173.2237348,252.0568712,277.0271587,385.0185568,41.90520069,281.4872703,63.76034544,54.06513997,34.22478857,54.61061956,185.3339113,213.3189325,627.3999928,396.0217457,516.7970964,99.01482514,100.974522,395.8309173,401.9059364,294.4766251,22
PHF20,0.008048683,8.422891935,0.077397828,0.241813117,0.484535623,-5.347686539,1.005594513,486.2163171,374.8583261,179.6414946,363.7812738,297.3999928,267.2040007,291.9992912,332.1557333,227.5406529,293.3834442,405.5065077,323.7749928,421.9735992,264.7444619,311.8198933,343.4823985,462.4463025,455.0326995,369.6339929,307.9170512,233.9458984,420.2975541,344.4822064,391.7811728,24
CDKN2C,0.276468789,7.319816513,1.183210653,0.362417089,0.484696688,-4.405017702,0.243423124,169.913739,115.0885613,160.7874211,162.2602268,179.9038143,98.59180873,181.5688951,127.2632262,197.5396656,206.7610386,241.6856893,164.3580078,249.398667,228.0461462,122.5218234,219.6871765,191.9351975,132.9816313,117.45779,168.2150714,218.8320817,118.5058028,104.1821119,172.4959642,17
STAMBP,0.176907226,7.919319703,1.19879454,0.241963447,0.484775583,-5.348123106,1.13045787,260.2749947,249.1708331,131.73142,292.7993535,207.6307463,142.1312486,245.8410858,337.888958,260.0879555,336.392746,296.1141837,189.4817631,207.9030319,228.6764314,261.8954008,282.0160177,347.6083261,286.0783938,245.1282566,214.7973023,288.6076099,241.2815934,220.8217368,192.7166315,24
GSS,-0.188016679,8.158613631,-1.203472954,0.241390677,0.484787906,-5.340729971,-1.139196623,268.6642329,284.9659709,282.6318664,425.0455475,308.7263454,248.3006881,308.1083608,418.8336535,180.7276495,338.7211993,243.4544784,232.4582319,204.8040208,199.3190128,302.6997944,306.4623988,356.4622931,293.9500421,337.9868287,247.4264116,282.6830356,468.9858941,354.0535582,188.1310762,23
IPO13,0.142588213,8.277704922,1.198591906,0.242040843,0.484843437,-5.348347741,1.103883722,244.7333367,256.8166624,368.4560792,265.0546072,286.6422221,234.0118743,309.0142193,399.1916595,401.424796,357.0412187,220.2443018,273.5336549,375.1349932,371.1313036,299.1975507,322.9416595,324.7346281,251.9913237,306.4579882,383.8953667,414.7984618,376.688022,289.5173326,247.9118325,24
GRIK2,-0.236040463,8.080929054,-1.198359782,0.242129525,0.48493387,-5.348605026,-1.177755821,421.8094519,289.06903,448.8386597,237.3915811,294.4309386,237.754968,267.9958489,283.7024825,218.6974102,285.3554512,169.4375382,145.1256978,183.867562,143.6529804,295.8791595,293.2563066,262.7786439,346.6110778,342.1637469,299.9416458,237.8459957,224.4825866,562.6384559,353.2602577,24
TTF1,0.167989404,7.285110176,1.270011195,0.274537051,0.485092285,-5.156470927,1.12411739,292.570672,158.4033485,192.8392438,178.693169,169.7531876,130.8603676,169.171846,139.1152794,170.416504,173.5103172,220.3445963,248.150359,266.1042403,195.6838883,164.9019243,163.6040114,185.1070061,221.1501684,144.494176,236.3879456,180.6317898,170.6244076,164.158245,178.7543452,22.5
ZNF211,0.143002217,7.078277695,1.198055159,0.242245943,0.485123416,-5.348942602,1.104200544,165.8076634,146.0749435,104.1789687,103.3234034,104.6784122,151.7416772,134.4991271,117.6959643,132.9288062,102.4878672,125.3974431,158.0723674,177.3498349,112.8067226,174.6863871,152.0572741,102.3365581,157.5887026,133.4575676,147.408078,121.4927492,123.9323041,193.7760793,157.9966601,21
FOSL1,-0.332871554,5.693888983,-1.197995213,0.242268858,0.485125694,-5.349009025,-1.259517837,37.63598701,48.4286017,64.98039409,31.20336682,92.22428312,328.5097788,43.67474362,36.08785492,56.38604125,36.00685842,37.00877643,54.3923534,56.41197913,59.02101854,39.68078747,37.10112082,34.48281457,60.69538823,49.9885063,59.43959778,61.21975793,44.28310806,42.66355866,53.88191173,4
SMU1,-0.106935459,5.875750083,-1.19772263,0.242373073,0.485290756,-5.349311017,-1.076938197,52.29544627,66.74805033,61.87331409,62.24394899,53.67725599,72.48019303,66.37304079,60.44995807,69.02516191,70.27157102,46.52672135,49.52317988,55.43779301,63.8278924,51.37083245,60.62470001,74.18842744,49.2790661,49.03804888,59.1866999,50.78476928,65.66166572,52.40229382,58.90007617,5
HNRNPA3 ,0.118079611,8.058155437,1.197106925,0.242608597,0.485500514,-5.349992929,1.085289259,228.1083852,372.7142824,230.4833719,209.0568273,198.299082,296.5286778,225.1917355,253.066664,253.8727827,254.4292287,287.7725668,332.5696576,312.2039265,260.742698,298.2884713,298.7365175,262.3455394,346.8412156,347.1961165,235.1471211,205.5147599,253.1945851,297.4622512,234.8393476,24
PCM1,0.171588465,8.232578172,1.21333245,0.249829898,0.485918617,-5.307442866,1.126299597,408.1190702,284.5968568,201.77309,223.7189834,246.2432621,299.7515018,283.2210366,210.6978793,264.2398932,236.3346374,268.8021345,439.2605692,532.106642,359.9208261,542.6492333,290.4647249,208.158064,345.8370092,399.8532805,243.3289928,221.1736628,194.5416881,373.6476256,435.5688179,23.5
PCYT2,-0.162666053,7.508474061,-1.196336423,0.242903575,0.485959852,-5.350845846,-1.119353757,204.1788194,153.3670666,230.5122004,239.5930451,219.7881471,146.4158092,207.5151365,190.9033855,211.2665807,206.6133415,138.8006468,149.6114792,144.1609042,143.0393376,142.7558439,222.2310053,241.2390963,179.2792695,155.1289471,166.9520932,214.4218237,279.9621289,167.6189774,119.744154,24
SLC25A4,-0.380430956,8.255583167,-1.203249816,0.243260168,0.485998159,-5.337729926,-1.304468957,395.327594,555.7765599,232.0669811,761.5501001,333.9073173,579.3261516,457.6552367,659.7540545,171.8475034,499.3500218,295.4040721,192.3182384,256.0405928,213.787129,336.1881059,451.4769657,861.8957101,603.4368323,475.3923606,283.5560777,264.957859,845.5321717,540.6830836,459.7408723,23
CARHSP1,0.165924371,8.032782087,1.195183488,0.243345464,0.486474825,-5.352121196,1.121884668,215.2110729,313.664797,280.7258922,206.4609375,295.1499928,195.2156076,266.4708279,199.4429285,308.7876912,304.4019848,359.4488312,343.7839604,299.9662047,384.1136098,241.8958325,287.0747852,244.5332933,174.9409736,192.7999878,292.9230084,355.9144355,209.0097607,202.3713464,267.4159802,11
SAP18,0.175437541,8.840802793,1.195221463,0.2433309,0.486474825,-5.352079207,1.12930685,648.5119044,480.8612357,478.7534472,454.7938229,415.3174492,396.4330574,388.0969624,373.806443,959.3142898,520.3836052,457.4833261,514.7022045,697.6247285,581.9396585,563.5294291,510.0835808,444.8710898,426.2135476,547.974021,482.2214553,418.1426775,368.9551072,539.1359984,407.7019164,24
HCFC2,0.140161542,5.977524217,1.194988762,0.243420156,0.486556377,-5.35233649,1.102028506,67.38682231,59.83203125,80.3949357,48.43643121,57.13837058,60.32069039,49.18963744,55.60411903,59.54468569,56.46183668,61.59919531,68.16914282,74.34677948,73.47085666,82.01210433,70.22079459,58.76143144,69.11430388,97.26088557,57.94368839,66.13354865,39.76782706,69.74697389,55.60172724,24
ADO,-0.218691703,8.019602159,-1.195916138,0.24355841,0.486664436,-5.350414543,-1.163685022,293.0628995,297.30745,158.8750764,344.9785694,238.1636812,410.9126803,315.3157239,367.3967865,170.8298934,294.4442583,206.8919636,164.4977146,217.1147872,195.647135,251.4556664,273.2124102,452.1628519,333.9424932,281.6823249,211.290677,204.256035,366.044684,304.3663829,255.9170294,24
BSDC1,-0.113237812,8.607139689,-1.193961001,0.243828749,0.486758388,-5.353446742,-1.08168706,419.7746547,436.7133529,423.0797621,408.5562331,447.7063208,338.2203661,405.248115,436.3931985,421.7241439,427.8389725,370.2777798,369.1055297,434.8141803,340.820004,311.3754772,397.7745406,454.8503245,340.2295699,326.7257584,415.4140033,398.3991928,444.9084469,330.07407,392.8736685,24
AURKAIP1,-0.154433675,10.03486715,-1.194453846,0.243625425,0.48683563,-5.352927747,-1.112984634,938.2607233,1152.691659,1105.024993,1304.753129,1195.672357,965.5625834,1174.006369,1228.31613,845.6963544,1279.818276,990.9369637,998.1079842,815.5041595,814.756635,941.8124086,1300.387594,1666.575806,1040.651702,849.3931353,870.2333261,1150.149993,1517.291549,864.0041595,721.9416595,24
