Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_JK C 05-07.CEL,C_JK C 12-07.CEL,C_JK C 35-96.CEL,C_JK C 39-97.CEL,C_JK CC2.CEL,C_JK CC4.CEL,P_LC 04-06.CEL,P_LC 299-99.CEL,P_LC 96-06.CEL,countP
SAP30BP,-1.016348496,2.789180157,-4.311580037,0.001798063,0.227815611,-0.925260034,-2.022792727,10.62827041,13.3428699,6.381772939,8.246415911,7.521275284,7.951593987,3.55294908,5.154013906,4.408017764,3
C12orf75,-1.609602219,2.597613408,-4.287793541,0.001863508,0.227853137,-0.956964644,-3.051676891,11.2689262,11.45446166,12.25668462,10.72605122,7.301734409,3.696053831,2.220435251,2.972236076,3.608113128,4
DTNBP1,-1.023849441,3.625783716,-4.277379911,0.001892952,0.229993715,-0.970875047,-2.033337137,11.98046778,16.26451144,18.40906406,22.1982706,11.53478401,15.92801322,5.788374724,8.759116319,8.973735216,3
LOC441666,2.354032895,1.744127383,4.275198599,0.001899182,0.230239011,-0.973791147,5.112514022,2.265019953,1.468225709,1.979419415,1.601003128,2.265019953,2.265019953,17.73229431,2.771216211,19.99574816,6
TMEM219,-1.529133209,2.927263482,-4.272698488,0.00190635,0.230596599,-0.977134425,-2.886123848,10.31382683,15.3884878,8.245695142,8.544581139,10.29999747,14.00953295,1.914941575,6.310496808,4.372535397,3
IP6K2,-1.021157854,3.249976535,-4.538856911,0.003601854,0.231411926,-0.729050724,-2.034965811,10.26684334,11.42001148,11.30263087,11.79589766,14.16025929,15.98707628,4.941762162,9.198924596,5.231561701,5.5
BRD7,-1.035010183,2.750556939,-4.266922394,0.001927977,0.232418202,-0.985043063,-2.049423055,17.68370152,9.602634116,11.67884776,8.935582884,12.46442312,12.15959057,5.314682353,6.665213851,5.088800743,6.5
MTX1,-0.9393332,3.856222489,-4.264254569,0.001930769,0.233034923,-0.988433894,-1.917641718,22.07525917,23.28963502,16.34313174,15.30903878,21.26748951,12.40220333,10.67419447,9.781426796,7.9112236,5
C6orf48,-0.825503243,5.265393791,-4.244236042,0.00199,0.235708416,-1.015270357,-1.772153095,66.57413789,39.83259656,39.83259656,49.65902982,39.83259656,48.66667347,22.60337177,31.35635442,25.56366646,8
POLR2H,-0.871148352,4.168545056,-4.248390293,0.001977552,0.235708416,-1.009695691,-1.829118257,18.67314645,20.07339641,23.62482929,27.44902916,21.34358588,21.80844759,11.58068915,16.90150599,8.880305844,6
TEFM,1.112664694,3.373137443,4.246850478,0.001982156,0.235708416,-1.011761658,2.16244688,8.82500508,7.770795302,6.321972685,7.64257851,6.14689719,12.99192475,24.15402593,14.71782176,14.63202647,7
TEX261,-1.114984765,3.908550277,-4.238002359,0.002008836,0.235708416,-1.023640901,-2.165927218,28.41088294,19.954688,15.59467993,24.91677274,15.66240898,15.59467993,6.328339687,9.934159309,11.48322826,4
GOLM1,-1.349523069,4.117056127,-4.230195531,0.002032693,0.236966875,-1.034133065,-2.548278697,27.90686293,28.80855015,23.97365895,27.67244372,22.8558131,14.54210387,6.048789108,16.17460039,8.223871461,8
IFT46,-1.002719323,2.271425026,-4.2202565,0.002063501,0.237020793,-1.047505647,-2.003773338,9.120569523,6.951210404,4.925785536,4.374399218,6.905460197,5.390519832,2.580216567,3.668915478,2.960807306,3
WDR59,-1.145852566,3.82564167,-4.211663421,0.002090536,0.237630069,-1.05908064,-2.212768565,23.50188466,22.21037457,11.37515368,14.68675793,16.84935669,27.07349046,8.432403306,9.761960561,7.071935338,4
LOC100499489,-0.733246947,2.656857318,-4.193334602,0.002149466,0.241814892,-1.083811011,-1.662376249,7.99340531,6.439960071,6.998164268,10.47813243,6.207825237,7.419909794,4.639639492,4.051049834,4.829150812,3
TMEM203,-1.768521302,3.629821552,-4.194524667,0.002145587,0.241814892,-1.082203602,-3.407045708,14.00953295,38.85322519,14.92469912,27.53390114,11.59251902,16.10886837,3.517864873,9.010072376,5.155753494,6
EP400,-0.611708399,3.694269995,-4.190085367,0.002160095,0.242014745,-1.088200922,-1.528067633,17.85350851,15.59467993,12.77209447,13.67620226,16.12316514,14.00953295,8.849827895,11.41447948,9.195644038,7
NSUN5,-0.81704965,3.8162927,-4.64581235,0.004681202,0.24212805,-0.6506336,-1.761823856,21.14649897,18.50895394,13.66835365,13.77252291,17.9773557,20.59860612,9.660541882,10.12735795,9.678446042,5.5
DLC1,-0.80466871,4.087927314,-4.183357959,0.00218228,0.243502386,-1.09729563,-1.746744636,28.95666827,17.35630392,15.86735858,16.59467988,22.87254829,19.89914145,10.61178276,10.80603261,11.60680763,8
RPL9,-0.985371824,7.536975215,-4.163218244,0.002250152,0.24652245,-1.124567172,-1.979823504,316.2222045,279.2563942,238.4006117,235.8277945,150.4009454,215.3963009,99.24896988,108.4930822,151.7699679,9
CNP,-0.999795409,4.614434325,-4.12919081,0.002451526,0.248105422,-1.173062286,-2.010163831,56.34697819,58.31794182,30.82551736,34.50766263,36.07573201,43.62456065,22.4982957,23.61116951,21.61079431,6
C19orf43,-0.880674925,4.95318872,-4.142145124,0.00232357,0.250642271,-1.153174414,-1.841236471,33.61650605,56.27095962,39.48656313,39.17429997,31.35635442,32.65550267,16.86707558,26.06576533,19.94553673,6
MBTPS1,-0.855230776,2.476173451,-4.134868997,0.002349506,0.250642271,-1.163068898,-1.80904811,5.616347131,8.6531159,8.182598781,8.310880924,5.232345461,5.616347131,3.443620851,3.52902888,4.331483609,5
PSENEN,-1.204141396,2.782029918,-4.134526271,0.002350735,0.250642271,-1.16353517,-2.304001085,8.014176881,10.14464431,8.634142206,16.4860002,5.390519832,9.010547692,3.514826164,4.396162843,3.967166083,5
TIMMDC1,-1.324359202,4.88654365,-4.148208214,0.00230219,0.250642271,-1.144936133,-2.504216339,31.24524331,53.69201416,39.00597922,65.75493597,31.24524331,31.24524331,10.11189955,20.19402757,20.21106789,8
SEPW1,-1.34466081,6.092238681,-4.206834313,0.003525807,0.251857109,-1.105914433,-2.555278071,111.986665,201.722579,111.4430456,146.1000191,124.2441399,113.3539868,36.79316389,105.726394,45.63993244,9
RPS4X,-1.058412883,7.827244685,-4.288611832,0.006645607,0.254906279,-1.077268086,-2.110645536,410.4704017,301.4655144,237.364951,212.0757964,226.8627902,423.0842259,147.5789361,127.776914,151.4706294,9
CSNK2B,-1.8006396,4.604161921,-4.101184273,0.002473635,0.258207827,-1.208988209,-3.483746385,26.11037118,58.3280008,46.97905752,70.67529155,22.62647429,21.95630168,7.870898977,16.85347752,8.936461799,7
PHPT1,-0.907741818,4.164296337,-4.095952314,0.00249353,0.258207827,-1.216137059,-1.876106618,21.07939133,23.64371607,20.23247478,26.17417224,20.23247478,21.89973741,8.420440039,10.68229876,18.20622001,5
KLK6,-0.90231753,3.850571046,-4.078446178,0.002561338,0.258583868,-1.240089396,-1.869066021,19.57423163,24.39734182,12.77209447,15.4307128,21.67765318,15.4307128,9.890653502,11.09712581,7.829380047,8
MSL3,-0.599761382,3.260087257,-4.07788216,0.002563555,0.258583868,-1.240861924,-1.515465892,10.94028041,12.00210279,10.29999747,10.29999747,11.65220629,10.94028041,9.26499541,6.840289933,6.041434999,8
NARR ,-1.437286681,2.501298264,-4.072510689,0.002584769,0.258583868,-1.248221734,-2.708110639,15.60599542,6.234109375,6.128005569,4.404336287,9.403295833,9.785477558,2.486738178,3.119734064,3.190193115,4
OXA1L,-1.19318382,3.687987291,-4.074358547,0.002577451,0.258583868,-1.245689335,-2.286567994,17.85350851,23.35936622,17.14444496,25.58969334,12.11937852,10.80646221,6.220769289,9.563555075,6.882602633,3
RP11-96K19.4,0.795733952,0.747542645,4.076414777,0.002569332,0.258583868,-1.242872021,1.735960297,1.648236637,1.133472973,1.213876018,1.324778056,1.280491334,1.931933379,2.948796945,2.164176194,2.23480879,5
RPS23,-1.004360604,7.834941411,-4.076768684,0.002567937,0.258583868,-1.242387189,-2.006054225,445.6158454,250.2586304,238.0486378,220.982724,258.8819711,375.42578,125.5565857,132.8841207,177.279785,9
ZNF559,-0.749654528,2.441922696,-4.088026765,0.00252399,0.258583868,-1.226974845,-1.681390152,7.53235865,5.728368863,5.84641262,5.676763032,7.766470845,6.542036449,3.272570335,5.126875341,3.382183685,3
RHOU,-1.023715033,4.46261386,-4.068854477,0.002599316,0.258588324,-1.253234016,-2.033147712,40.55742462,38.26158689,25.44800369,27.33911038,20.67883898,21.27277041,11.25639769,13.77508862,16.72284635,9
CUEDC2,-1.405946893,5.196815416,-4.064122523,0.002618271,0.258847073,-1.259724224,-2.649916487,32.29225463,91.35694292,45.28006263,68.04863778,35.30255333,53.26915511,13.24301994,24.58533304,21.58064712,8
RPL36AL,-1.408152197,5.386884198,-4.055152076,0.002654606,0.259643281,-1.272037709,-2.653970247,70.85522078,79.46781896,67.38197122,61.41961967,24.58672775,65.97201427,18.40906406,27.48848538,20.5525901,9
CNOT1,-0.888082654,4.379880588,-4.04503748,0.002696217,0.261471088,-1.285937221,-1.850714884,24.72776878,24.54921288,27.86501502,38.27409274,18.00949461,23.92453064,12.71069165,16.70579098,12.40826447,9
CSTB,-1.534516811,5.91842937,-4.042999117,0.002704686,0.261471088,-1.28874033,-2.89691391,111.1689721,147.5232231,71.13016516,72.15974888,75.06532168,65.01111592,18.78016391,57.79879991,24.28761807,8
FJX1,-1.446739583,4.179600216,-4.034054287,0.002742183,0.261584963,-1.301048894,-2.725913123,21.95630168,58.60421625,17.97578547,28.3957692,18.24506752,21.95630168,9.451828469,11.41664072,7.421247539,7
IL1RAPL1,1.052123057,3.086816779,4.039906669,0.002717588,0.261584963,-1.292994258,2.073579064,4.826278263,7.093744555,9.607973915,8.926222994,5.512490249,5.404682243,18.40906406,11.98551127,11.9516055,8
RPL23A ,-1.086723294,7.894105365,-4.031539693,0.002752823,0.261584963,-1.304511408,-2.123910972,467.3767379,278.263408,275.5921577,244.5437073,253.9389582,340.9442509,139.27086,159.7153044,191.9375267,9
TUBA4B,-1.07228679,3.639841604,-4.016212324,0.002818629,0.263433404,-1.325638448,-2.10276378,28.40355241,18.33690218,13.06629863,12.31881705,11.70873613,16.89895138,7.992859913,7.384896489,7.421247539,3
MIR1236 ,-1.665223081,4.199455516,-4.011867577,0.002837583,0.263542195,-1.331633971,-3.17162693,36.0549035,40.93149673,18.40906406,46.73817637,18.40906406,16.54929526,5.300727019,12.43596788,9.352053945,4
PSMC5,-1.426084169,5.735350582,-4.010437499,0.002843852,0.263542195,-1.333608058,-2.68716362,58.16686183,152.4695447,65.60419344,104.3607465,47.96118355,56.6821326,29.23338983,32.64664626,21.93975173,7
ZNF682,0.999785626,1.989680641,4.009330517,0.002848714,0.263542195,-1.335136364,1.999702837,2.947973659,4.078405195,3.008942807,4.078405195,3.070071362,2.166325236,4.434456774,8.167063383,6.916481793,8
BRD2,-1.37519549,4.641161724,-4.007987473,0.002864005,0.263954213,-1.337197036,-2.599301702,43.6744191,38.64080781,28.62221348,28.78410017,24.31852038,49.88629846,11.14860239,23.39670426,9.067905176,8.5
PROCR,-0.703861073,0.860493174,-3.992559977,0.002923459,0.26554678,-1.358313528,-1.628858265,2.582277614,1.945764031,2.435785491,1.629289676,2.496150669,1.909725241,1.293659334,1.171314041,1.488822427,5
RPL35,-1.642015556,5.060397462,-3.992482918,0.002923807,0.26554678,-1.358420127,-3.121015574,61.1197736,48.49666781,31.99246402,32.35635442,48.6977741,89.98505919,8.081104271,23.71036179,19.90643615,9
ZNF706,-0.220438301,4.756217561,0.708891662,0.005220992,0.268302214,-1.430836963,-0.301716157,40.20955144,29.27755775,25.69699309,28.70436799,29.58118437,27.19718484,22.18007427,32.83858064,28.73080832,9
ETFB,-1.14681588,4.389021645,-3.963043585,0.003060087,0.268395234,-1.399212936,-2.214246564,21.07213695,40.99685252,31.31814723,39.03453274,24.47232829,16.04853997,12.46095392,12.21063316,12.32934678,6
FAM153A ,2.106133831,5.530808016,3.954122858,0.003102695,0.268395234,-1.411600697,4.305359867,16.81259799,33.90297531,47.05226056,46.1763116,46.1763116,9.211368298,105.0553841,170.5339026,102.2367911,9
GMPR,-0.998549365,3.248080903,-3.960913029,0.003070207,0.268395234,-1.402170407,-1.997990003,17.44434521,13.47114008,10.07777567,12.8831967,9.54977779,10.07777567,4.724929598,8.757675626,5.192045876,6
IFI27,-1.228787718,2.786577907,-3.969536089,0.003029466,0.268395234,-1.390204912,-2.343699684,14.26838346,8.217998277,7.835412093,6.236473405,8.474017186,12.20770594,2.932124601,6.139367069,3.322160889,5
TXN2,-1.015548042,4.626636225,-3.955173824,0.003097643,0.268395234,-1.410140632,-2.021670726,28.21629455,41.94508386,29.93906985,36.81909028,27.58996436,25.80566163,10.29999747,23.37089989,15.32270535,6
RALY,-0.731177006,3.020493737,-3.941477183,0.003164169,0.269052796,-1.429182245,-1.659992825,8.512216255,10.31917424,10.21554497,12.8831967,8.565191938,7.944340497,5.928696587,6.906918207,4.735018602,6
RPS14,-1.304954874,6.155973642,-3.943228118,0.003155581,0.269052796,-1.426746408,-2.470759991,145.8700236,81.3854045,89.69117055,53.8237557,90.63837818,154.4930822,29.51857939,40.9429451,49.14309498,9
NOTCH4,-0.721760832,2.994531292,-3.931384316,0.003214156,0.271676692,-1.443232292,-1.649193674,8.292309958,11.58044314,6.946151778,10.29999747,9.848873525,10.29999747,4.742130998,6.527167633,6.012977675,5
PAF1,-0.756346247,4.193148317,-3.926726795,0.003237503,0.272323796,-1.449721208,-1.689207137,21.66446423,21.12136366,25.53157486,27.77901652,18.41662033,17.88430306,10.04136068,15.61938915,13.67627521,4
HSP90B1 ,-1.150429133,4.982115506,-3.921323244,0.003266597,0.272692579,-1.457286472,-2.221613124,47.24309076,54.97974543,41.64498221,46.13351494,41.99654774,37.24765288,12.61776411,35.44870697,18.87772702,8.5
LOC100130428,0.677121654,1.125719464,3.920858803,0.003267173,0.273556939,-1.457901306,1.598946485,1.682332271,2.083023484,1.867427178,1.83775953,1.717397836,2.04444242,3.145750146,2.215066732,3.812262473,5
GIMAP8,-0.909486861,0.835794002,-3.90819464,0.003332188,0.276131438,-1.475573362,-1.878377277,1.950317521,2.674756198,1.566632168,1.800086569,2.288830423,3.387633879,1.242345938,1.073656846,1.208157353,6
SAT2,-1.057529317,5.066559788,-3.906630973,0.003340309,0.276131438,-1.477757061,-2.081364035,51.49432669,53.29172009,31.78178047,34.28512162,38.89585543,52.74830998,14.00953295,30.64718969,20.23247478,8
AATF,-1.099544213,3.488016584,-3.841378512,0.00369853,0.276332361,-1.569212819,-2.142869827,10.40154867,17.07062045,15.30217189,19.07573062,13.78731073,12.82083024,5.226934885,11.48985551,5.122000478,5
ANKRD20A1 ,1.48648174,1.017820148,3.897729438,0.003386943,0.276332361,-1.490195355,2.802048136,1.696434285,1.369962315,1.202662356,0.958152941,1.765248739,1.856885218,4.592398947,1.950317521,7.277621028,6
BUD31,-1.203123498,3.790876492,-3.880854765,0.00347724,0.276332361,-1.513807646,-2.302376063,15.64845413,32.68968775,22.56232556,20.78803033,12.24960444,12.68108008,7.965726754,9.523690094,6.593551752,7
C1orf43,-1.141008168,6.13188085,-3.861117196,0.003586084,0.276332361,-1.541480342,-2.205350812,98.33791011,102.6156013,95.79956402,128.1704949,79.60419332,58.64268588,26.90122625,62.3819719,42.2526209,9
CASP9,-0.665194236,4.331751397,-3.83216511,0.003752281,0.276332361,-1.58217726,-1.58578176,24.44313269,19.18442548,26.73737431,23.8208654,19.4889147,28.80314113,12.71850778,17.7423974,14.38884764,8
DDX5 ,-1.237932632,6.692640568,-3.836696496,0.003725743,0.276332361,-1.575799449,-2.358603045,259.7412644,167.7490159,110.9375267,121.7153044,95.15974887,121.7153044,42.13892979,79.3452186,59.50352731,9
GPS2,-1.099852504,2.747260703,-3.893191589,0.00341098,0.276332361,-1.496540813,-2.143327788,7.856506069,11.50106172,5.291975849,7.179007455,10.49537648,11.68360299,3.522716579,5.501630941,3.399987236,3
GPX4,-1.626038644,5.103797511,-3.841437429,0.003698189,0.276332361,-1.569129956,-3.086643028,47.74995478,101.619383,42.60127401,63.58300615,34.61929766,34.61929766,10.37217724,31.20133919,13.18780303,8
GRIP1,1.060320338,2.098285321,3.827010262,0.003782712,0.276332361,-1.589436259,2.085394514,2.288191572,4.023185392,3.878758412,4.548735859,3.537200504,2.467169102,6.439960071,10.07153056,5.264271344,5
ILF3-AS1,-0.938915628,1.243530025,-3.890065405,0.003427643,0.276332361,-1.500914098,-1.917086759,3.575839425,2.254000281,3.044890527,1.945764031,3.20404112,4.232828311,1.382128324,1.720663971,1.518768379,3
INTS2,1.078680731,2.154441913,3.856952731,0.003609505,0.276332361,-1.547326508,2.112103789,3.639331675,3.008942807,4.584743499,5.262681881,2.164779427,3.05146183,8.169782802,8.615994027,5.592030485,8
MRPL23,-1.391936661,2.491098081,-3.850909435,0.003643779,0.276332361,-1.555814817,-2.624307292,5.157768362,12.86564454,10.07777567,9.743595558,7.483293955,4.459957489,2.973332802,4.17606075,2.078002328,7
POLR2I,-1.514813532,4.226700959,-3.892728738,0.003413441,0.276332361,-1.497188212,-2.857618908,28.21629435,36.45745354,26.60032836,31.84953583,21.18851493,19.04646217,4.278249965,16.70579098,11.24474196,7
PPIB,-1.948585724,4.478480337,-3.835555143,0.003732408,0.276332361,-1.577405589,-3.859959537,41.96071817,76.78016262,40.26811766,43.62433112,27.0464174,11.9457991,6.223591201,13.44441037,8.886329785,8
PRPF31,-1.000822672,3.070660156,-3.85850586,0.003600752,0.276332361,-1.54514589,-2.001140791,10.34878436,18.52627578,7.396791986,10.11814566,8.703354699,11.27747028,4.724929598,6.187520751,5.065416261,8
RPS16,-1.564968336,7.833396528,-3.850990204,0.003643318,0.276332361,-1.555701334,-2.958710081,426.6870398,322.8276328,270.3819711,270.3819711,270.3819711,452.6009049,60.83331903,171.2941002,130.0688286,9
RPS24,-1.058980515,6.079678922,-3.828938827,0.003771297,0.276332361,-1.586720017,-2.083458719,128.9988542,90.51196298,57.93754961,66.93928642,81.05213627,113.2052615,36.89388674,34.28838808,56.34117227,9
RPS9,-0.887005961,5.549062255,-3.895688867,0.00339773,0.276332361,-1.493048381,-1.849334197,64.04701182,58.97431514,52.01267128,40.5329883,51.44583611,87.94398275,30.11333341,36.8804887,27.02192343,6
UFC1,-0.90084262,5.071237112,-3.844327528,0.003681497,0.276332361,-1.565065829,-1.867156195,41.29355621,45.09676254,48.60777892,59.54394248,32.35635442,28.86673175,20.87922195,26.91021053,19.3995096,7
ACAA1,-0.875158496,3.895777975,-3.820210972,0.003823249,0.276471207,-1.599016921,-1.834209584,15.5227399,21.40516003,19.31349551,22.47517699,15.92801322,15.92801322,8.986489926,14.79786904,7.37141552,3
CST3,-2.379793428,4.065454473,-3.822580405,0.003809071,0.276471207,-1.595677458,-5.204622147,66.82511948,89.69422237,12.21223851,14.93782499,20.23247478,26.97025171,4.546507382,7.13364746,5.341992484,7
ZNF514,-0.663173618,1.269438405,-3.813573167,0.003863265,0.276471207,-1.608376581,-1.583562291,2.676219106,3.420983876,2.720705017,2.777741235,2.528039151,2.813680589,1.321397322,2.205582778,1.916858368,5
RPL7,-0.899485724,7.829816417,-3.808187997,0.00389854,0.278926503,-1.616010616,-1.871638361,406.8584734,309.727336,214.8259128,221.1554454,253.324691,333.0596135,141.4991005,135.013124,185.233934,9
GPR108 ,-0.984396458,2.566049782,-3.796212614,0.003970018,0.280440258,-1.632886291,-1.978485454,6.158536263,12.24865403,8.1812451,7.21228984,6.158536263,6.158536263,4.391246288,4.455676481,2.711481813,4
PEA15,-1.445518782,4.76875681,-3.87165303,0.007826009,0.280966136,-1.583185189,-2.749832326,79.66571335,142.1392941,72.25719027,73.61915152,100.095672,77.56361821,16.09696303,49.25339665,29.605226,8
USP11,-1.603885879,5.158507258,-3.791781689,0.003997759,0.281309494,-1.639148904,-3.039609263,53.49345934,129.6975265,37.0130091,49.02409689,34.65830511,43.95662392,18.44225613,25.13633074,10.63762809,8
APOD,-2.896429769,4.887031847,-3.780848361,0.004067085,0.281520645,-1.654614071,-7.445814989,261.27086,48.34912884,24.77310145,21.44090227,50.43761986,109.9577602,7.182752374,14.79786904,4.396579915,8
