"","corRvec"
"BTN3A3:CIAPIN1",0.579771035652448
"C14orf1:CIAPIN1",0.6
"C1orf61:CIAPIN1",-0.428571428571429
"C6orf106:CIAPIN1",0.885714285714286
"CCDC53:CIAPIN1",0.885714285714286
"CCDC93:CIAPIN1",0.11595420713049
"CCT3:CIAPIN1",0.885714285714286
"CDC16:CIAPIN1",0.485714285714286
"CDH11:CIAPIN1",-0.771428571428571
"CELF1:CIAPIN1",0.942857142857143
"CEP170B:CIAPIN1",0.942857142857143
"ACTN1:CLCN5",-0.521793932087204
"ADGRF5:CLCN5",-0.637748139217693
"AHCTF1:CLCN5",-0.735294117647059
"ALDH3A2:CLCN5",0.376851173174092
"ALPK1:CLCN5",-0.463816828521959
"ANKRD17:CLCN5",0.869656553478673
"ANXA1:CLCN5",-0.955882352941176
"AP2S1:CLCN5",0.695725242782938
"ARHGAP29:CLCN5",-0.202919862478357
"ARIH1:CLCN5",0.521793932087204
"ATM:CLCN5",-0.376851173174092
"ATP2C1:CLCN5",0.869656553478673
"ATP5C1:CLCN5",0.782690898130805
"ATP5E:CLCN5",0.202919862478357
"AURKAIP1:CLCN5",0.579771035652448
"BBIP1:CLCN5",-0.260896966043602
"BGN:CLCN5",-0.666736691000316
"BPTF:CLCN5",-0.661764705882353
"BTN3A3:CLCN5",0.529411764705882
"C14orf1:CLCN5",0.579771035652448
"C1orf61:CLCN5",-0.202919862478357
"C6orf106:CLCN5",0.898645105261295
"CCDC53:CLCN5",0.724713794565561
"CCDC93:CLCN5",-0.0882352941176471
"CCT3:CLCN5",0.724713794565561
"CDC16:CLCN5",0.521793932087204
"CDH11:CLCN5",-0.753702346348183
"CELF1:CLCN5",0.985610760609162
"CEP170B:CLCN5",0.869656553478673
"CIAPIN1:CLCN5",0.927633657043918
"ACTN1:CLNS1A",0.0285714285714286
"ADGRF5:CLNS1A",-0.6
"AHCTF1:CLNS1A",-0.521793932087204
"ALDH3A2:CLNS1A",0.257142857142857
"ALPK1:CLNS1A",-0.314285714285714
"ANKRD17:CLNS1A",0.714285714285714
"ANXA1:CLNS1A",-0.347862621391469
"AP2S1:CLNS1A",0.6
"ARHGAP29:CLNS1A",-0.142857142857143
"ARIH1:CLNS1A",0.142857142857143
"ATM:CLNS1A",-0.257142857142857
"ATP2C1:CLNS1A",0.714285714285714
"ATP5C1:CLNS1A",0.657142857142857
"ATP5E:CLNS1A",0.771428571428571
"AURKAIP1:CLNS1A",0.942857142857143
"BBIP1:CLNS1A",0.542857142857143
"BGN:CLNS1A",0.142857142857143
"BPTF:CLNS1A",-0.811679449913428
"BTN3A3:CLNS1A",0.637748139217693
"C14orf1:CLNS1A",0.428571428571429
"C1orf61:CLNS1A",-0.942857142857143
"C6orf106:CLNS1A",0.314285714285714
"CCDC53:CLNS1A",0.828571428571429
"CCDC93:CLNS1A",0.347862621391469
"CCT3:CLNS1A",0.828571428571429
"CDC16:CLNS1A",0.142857142857143
"CDH11:CLNS1A",-0.428571428571429
"CELF1:CLNS1A",0.371428571428571
"CEP170B:CLNS1A",0.714285714285714
"CIAPIN1:CLNS1A",0.542857142857143
"CLCN5:CLNS1A",0.289885517826224
"ACTN1:COA3",-0.428571428571429
"ADGRF5:COA3",-0.828571428571429
"AHCTF1:COA3",-0.753702346348183
"ALDH3A2:COA3",0.6
"ALPK1:COA3",-0.542857142857143
"ANKRD17:COA3",0.942857142857143
"ANXA1:COA3",-0.927633657043918
"AP2S1:COA3",0.885714285714286
"ARHGAP29:COA3",-0.371428571428571
"ARIH1:COA3",0.485714285714286
"ATM:COA3",-0.542857142857143
"ATP2C1:COA3",0.942857142857143
"ATP5C1:COA3",0.942857142857143
"ATP5E:COA3",0.428571428571429
"AURKAIP1:COA3",0.771428571428571
"BBIP1:COA3",0.0285714285714286
"BGN:COA3",-0.485714285714286
"BPTF:COA3",-0.753702346348183
"BTN3A3:COA3",0.579771035652448
"C14orf1:COA3",0.6
"C1orf61:COA3",-0.428571428571429
"C6orf106:COA3",0.885714285714286
"CCDC53:COA3",0.885714285714286
"CCDC93:COA3",0.11595420713049
"CCT3:COA3",0.885714285714286
"CDC16:COA3",0.485714285714286
"CDH11:COA3",-0.771428571428571
"CELF1:COA3",0.942857142857143
"CEP170B:COA3",0.942857142857143
"CIAPIN1:COA3",1
"CLCN5:COA3",0.927633657043918
"CLNS1A:COA3",0.542857142857143
"ACTN1:COL4A1",0.828571428571429
"ADGRF5:COL4A1",0.314285714285714
"AHCTF1:COL4A1",0.289885517826224
"ALDH3A2:COL4A1",-0.0285714285714286
"ALPK1:COL4A1",-0.657142857142857
"ANKRD17:COL4A1",0.142857142857143
"ANXA1:COL4A1",0.0289885517826224
"AP2S1:COL4A1",-0.0285714285714286
"ARHGAP29:COL4A1",0.371428571428571
"ARIH1:COL4A1",-0.771428571428571
"ATM:COL4A1",-0.371428571428571
"ATP2C1:COL4A1",0.142857142857143
"ATP5C1:COL4A1",-0.142857142857143
"ATP5E:COL4A1",-0.2
"AURKAIP1:COL4A1",0.314285714285714
"BBIP1:COL4A1",0.771428571428571
"BGN:COL4A1",0.714285714285714
"BPTF:COL4A1",-0.550782483869826
"BTN3A3:COL4A1",0.753702346348183
"C14orf1:COL4A1",0.142857142857143
"C1orf61:COL4A1",-0.257142857142857
"C6orf106:COL4A1",0.0285714285714286
