"","corRvec"
"ATP2C1:MAN2A1",0.766666666666667
"ATP5C1:MAN2A1",0.483333333333333
"ATP5E:MAN2A1",-0.416666666666667
"AURKAIP1:MAN2A1",-0.366666666666667
"BBIP1:MAN2A1",0.916666666666667
"BGN:MAN2A1",0
"BPTF:MAN2A1",0.966666666666667
"BTN3A3:MAN2A1",0.783333333333333
"C14orf1:MAN2A1",0.116666666666667
"C1orf61:MAN2A1",-0.6
"C6orf106:MAN2A1",0.733333333333333
"CCDC53:MAN2A1",0.0833333333333333
"CCDC93:MAN2A1",0.8
"CCT3:MAN2A1",0.816666666666667
"CDC16:MAN2A1",0.516666666666667
"CDH11:MAN2A1",0.566666666666667
"CELF1:MAN2A1",0.35
"CEP170B:MAN2A1",0.35
"CIAPIN1:MAN2A1",0.716666666666667
"CLCN5:MAN2A1",0.733333333333333
"CLNS1A:MAN2A1",0.65
"COA3:MAN2A1",-0.15
"COL4A1:MAN2A1",0.75
"COPG1:MAN2A1",0.366666666666667
"CREB3L2:MAN2A1",0.833333333333333
"CREG1:MAN2A1",0.9
"CSRP1:MAN2A1",0
"CST3:MAN2A1",-0.4
"CTDSP2:MAN2A1",0.4
"CTNNB1:MAN2A1",0.733333333333333
"CXorf40B:MAN2A1",0.783333333333333
"CYP1B1:MAN2A1",0.216666666666667
"DCN:MAN2A1",0.283333333333333
"DDX5:MAN2A1",0.9
"DLST:MAN2A1",0.816666666666667
"DMD:MAN2A1",0.833333333333333
"DST:MAN2A1",0.9
"EIF2S2:MAN2A1",0.816666666666667
"ERGIC2:MAN2A1",0.716666666666667
"ERH:MAN2A1",-0.166666666666667
"FAM120A:MAN2A1",0.666666666666667
"FAM129A:MAN2A1",0.633333333333333
"FAM168B:MAN2A1",0.716666666666667
"FBN1:MAN2A1",0.833333333333333
"FBXW7:MAN2A1",0.65
"GBAS:MAN2A1",0.359835785764961
"GLTSCR2:MAN2A1",-0.25
"GULP1:MAN2A1",0.633333333333333
"HBB:MAN2A1",0
"HCFC2:MAN2A1",0.933333333333333
"HMOX2:MAN2A1",0.766666666666667
"HNRNPH3:MAN2A1",0.85
"HNRNPUL1:MAN2A1",0.2
"HSP90AB1:MAN2A1",0.683333333333333
"ID2:MAN2A1",0.766666666666667
"IL1R1:MAN2A1",0.266666666666667
"ITGA6:MAN2A1",0.366666666666667
"JAG1:MAN2A1",0.5
"KAT7:MAN2A1",0.666666666666667
"KCTD12:MAN2A1",0.75
"KDM6A:MAN2A1",0.783333333333333
"KLC1:MAN2A1",-0.3
"KPNA6:MAN2A1",0.783333333333333
"LYRM1:MAN2A1",0.433333333333333
"ACTN1:MBNL2",0.816666666666667
"ADGRF5:MBNL2",0.566666666666667
"AHCTF1:MBNL2",0.733333333333333
"ALDH3A2:MBNL2",0.916666666666667
"ALPK1:MBNL2",0.766666666666667
"ANKRD17:MBNL2",0.966666666666667
"ANXA1:MBNL2",0.75
"AP2S1:MBNL2",-0.0833333333333333
"ARHGAP29:MBNL2",0.683333333333333
"ARIH1:MBNL2",0.9
"ATM:MBNL2",0.833333333333333
"ATP2C1:MBNL2",0.883333333333333
"ATP5C1:MBNL2",0.5
"ATP5E:MBNL2",-0.5
"AURKAIP1:MBNL2",-0.45
"BBIP1:MBNL2",0.866666666666667
"BGN:MBNL2",-0.0418413704377862
"BPTF:MBNL2",0.95
"BTN3A3:MBNL2",0.866666666666667
"C14orf1:MBNL2",0.0833333333333333
"C1orf61:MBNL2",-0.6
"C6orf106:MBNL2",0.8
"CCDC53:MBNL2",0.0833333333333333
"CCDC93:MBNL2",0.883333333333333
"CCT3:MBNL2",0.933333333333333
"CDC16:MBNL2",0.6
"CDH11:MBNL2",0.65
"CELF1:MBNL2",0.483333333333333
"CEP170B:MBNL2",0.4
"CIAPIN1:MBNL2",0.783333333333333
"CLCN5:MBNL2",0.8
"CLNS1A:MBNL2",0.65
"COA3:MBNL2",-0.2
"COL4A1:MBNL2",0.816666666666667
"COPG1:MBNL2",0.433333333333333
"CREB3L2:MBNL2",0.783333333333333
"CREG1:MBNL2",0.9
"CSRP1:MBNL2",-0.0833333333333333
"CST3:MBNL2",-0.35
"CTDSP2:MBNL2",0.35
"CTNNB1:MBNL2",0.866666666666667
"CXorf40B:MBNL2",0.9
"CYP1B1:MBNL2",0.433333333333333
"DCN:MBNL2",0.433333333333333
"DDX5:MBNL2",0.916666666666667
"DLST:MBNL2",0.883333333333333
"DMD:MBNL2",0.933333333333333
"DST:MBNL2",0.9
"EIF2S2:MBNL2",0.883333333333333
"ERGIC2:MBNL2",0.816666666666667
"ERH:MBNL2",-0.216666666666667
"FAM120A:MBNL2",0.816666666666667
"FAM129A:MBNL2",0.716666666666667
"FAM168B:MBNL2",0.85
"FBN1:MBNL2",0.816666666666667
"FBXW7:MBNL2",0.783333333333333
"GBAS:MBNL2",0.485359897078319
"GLTSCR2:MBNL2",-0.3
"GULP1:MBNL2",0.766666666666667
"HBB:MBNL2",0.116666666666667
"HCFC2:MBNL2",1
"HMOX2:MBNL2",0.7
"HNRNPH3:MBNL2",0.783333333333333
"HNRNPUL1:MBNL2",0.166666666666667
"HSP90AB1:MBNL2",0.8
"ID2:MBNL2",0.7
"IL1R1:MBNL2",0.216666666666667
"ITGA6:MBNL2",0.416666666666667
"JAG1:MBNL2",0.45
"KAT7:MBNL2",0.816666666666667
"KCTD12:MBNL2",0.866666666666667
"KDM6A:MBNL2",0.9
"KLC1:MBNL2",-0.3
"KPNA6:MBNL2",0.9
"LYRM1:MBNL2",0.466666666666667
"MAN2A1:MBNL2",0.933333333333333
"ACTN1:MCMBP",0.4
"ADGRF5:MCMBP",0.55
"AHCTF1:MCMBP",0.75
"ALDH3A2:MCMBP",0.8
"ALPK1:MCMBP",0.7
"ANKRD17:MCMBP",0.716666666666667
"ANXA1:MCMBP",0.85
"AP2S1:MCMBP",-0.366666666666667
"ARHGAP29:MCMBP",0.7
"ARIH1:MCMBP",0.65
"ATM:MCMBP",0.566666666666667
"ATP2C1:MCMBP",0.616666666666667
"ATP5C1:MCMBP",0.266666666666667
"ATP5E:MCMBP",-0.383333333333333
"AURKAIP1:MCMBP",-0.25
"BBIP1:MCMBP",0.6
"BGN:MCMBP",-0.267784770801831
"BPTF:MCMBP",0.683333333333333
"BTN3A3:MCMBP",0.683333333333333
"C14orf1:MCMBP",0.3
"C1orf61:MCMBP",-0.0833333333333333
"C6orf106:MCMBP",0.483333333333333
"CCDC53:MCMBP",0.383333333333333
"CCDC93:MCMBP",0.833333333333333
"CCT3:MCMBP",0.666666666666667
"CDC16:MCMBP",0.55
"CDH11:MCMBP",0.65
"CELF1:MCMBP",0.266666666666667
"CEP170B:MCMBP",0.333333333333333
"CIAPIN1:MCMBP",0.35
"CLCN5:MCMBP",0.616666666666667
"CLNS1A:MCMBP",0.633333333333333
"COA3:MCMBP",-0.25
"COL4A1:MCMBP",0.633333333333333
"COPG1:MCMBP",0.2
"CREB3L2:MCMBP",0.8
"CREG1:MCMBP",0.683333333333333
"CSRP1:MCMBP",0.416666666666667
"CST3:MCMBP",0.133333333333333
"CTDSP2:MCMBP",0.783333333333333
"CTNNB1:MCMBP",0.616666666666667
"CXorf40B:MCMBP",0.65
"CYP1B1:MCMBP",0.45
"DCN:MCMBP",0.45
"DDX5:MCMBP",0.65
"DLST:MCMBP",0.533333333333333
"DMD:MCMBP",0.833333333333333
"DST:MCMBP",0.733333333333333
"EIF2S2:MCMBP",0.616666666666667
"ERGIC2:MCMBP",0.5
"ERH:MCMBP",0.0333333333333333
"FAM120A:MCMBP",0.75
"FAM129A:MCMBP",0.85
"FAM168B:MCMBP",0.566666666666667
"FBN1:MCMBP",0.566666666666667
"FBXW7:MCMBP",0.383333333333333
"GBAS:MCMBP",0.493728171165877
"GLTSCR2:MCMBP",0.183333333333333
"GULP1:MCMBP",0.35
"HBB:MCMBP",0.566666666666667
"HCFC2:MCMBP",0.716666666666667
"HMOX2:MCMBP",0.333333333333333
"HNRNPH3:MCMBP",0.483333333333333
"HNRNPUL1:MCMBP",0.6
"HSP90AB1:MCMBP",0.3
"ID2:MCMBP",0.433333333333333
"IL1R1:MCMBP",0.533333333333333
"ITGA6:MCMBP",0.766666666666667
"JAG1:MCMBP",0.516666666666667
"KAT7:MCMBP",0.5
"KCTD12:MCMBP",0.683333333333333
"KDM6A:MCMBP",0.683333333333333
"KLC1:MCMBP",-0.55
"KPNA6:MCMBP",0.6
"LYRM1:MCMBP",0.366666666666667
"MAN2A1:MCMBP",0.65
"MBNL2:MCMBP",0.716666666666667
"ACTN1:MEST",0.633333333333333
"ADGRF5:MEST",0.416666666666667
"AHCTF1:MEST",0.283333333333333
"ALDH3A2:MEST",0.333333333333333
"ALPK1:MEST",0.316666666666667
"ANKRD17:MEST",0.516666666666667
"ANXA1:MEST",-0.0166666666666667
"AP2S1:MEST",0.433333333333333
"ARHGAP29:MEST",0.0666666666666667
"ARIH1:MEST",0.533333333333333
"ATM:MEST",0.466666666666667
"ATP2C1:MEST",0.416666666666667
"ATP5C1:MEST",0.266666666666667
"ATP5E:MEST",-0.183333333333333
"AURKAIP1:MEST",-0.166666666666667
"BBIP1:MEST",0.583333333333333
"BGN:MEST",-0.0669461927004578
"BPTF:MEST",0.55
"BTN3A3:MEST",0.533333333333333
"C14orf1:MEST",-0.116666666666667
"C1orf61:MEST",-0.616666666666667
"C6orf106:MEST",0.633333333333333
"CCDC53:MEST",-0.116666666666667
"CCDC93:MEST",0.4
"CCT3:MEST",0.566666666666667
"CDC16:MEST",0.533333333333333
"CDH11:MEST",0.15
"CELF1:MEST",0.9
"CEP170B:MEST",0.616666666666667
"CIAPIN1:MEST",0.533333333333333
"CLCN5:MEST",0.366666666666667
"CLNS1A:MEST",0.133333333333333
"COA3:MEST",0.383333333333333
"COL4A1:MEST",0.2
"COPG1:MEST",0.45
"CREB3L2:MEST",0.166666666666667
"CREG1:MEST",0.283333333333333
"CSRP1:MEST",-0.416666666666667
"CST3:MEST",-0.633333333333333
"CTDSP2:MEST",-0.116666666666667
"CTNNB1:MEST",0.566666666666667
"CXorf40B:MEST",0.533333333333333
"CYP1B1:MEST",0.366666666666667
"DCN:MEST",-0.0833333333333333
"DDX5:MEST",0.383333333333333
"DLST:MEST",0.7
"DMD:MEST",0.15
"DST:MEST",0.483333333333333
"EIF2S2:MEST",0.566666666666667
"ERGIC2:MEST",0.433333333333333
"ERH:MEST",0.1
"FAM120A:MEST",0.433333333333333
"FAM129A:MEST",0.25
"FAM168B:MEST",0.65
"FBN1:MEST",0.6
"FBXW7:MEST",0.65
"GBAS:MEST",0.0753144667880151
"GLTSCR2:MEST",-0.416666666666667
"GULP1:MEST",0.533333333333333
"HBB:MEST",-0.2
"HCFC2:MEST",0.416666666666667
"HMOX2:MEST",0.6
"HNRNPH3:MEST",0.65
"HNRNPUL1:MEST",-0.166666666666667
"HSP90AB1:MEST",0.633333333333333
"ID2:MEST",0.183333333333333
"IL1R1:MEST",-0.616666666666667
"ITGA6:MEST",0.0666666666666667
"JAG1:MEST",0.316666666666667
"KAT7:MEST",0.766666666666667
"KCTD12:MEST",0.366666666666667
"KDM6A:MEST",0.333333333333333
"KLC1:MEST",0.116666666666667
"KPNA6:MEST",0.583333333333333
"LYRM1:MEST",0.433333333333333
"MAN2A1:MEST",0.416666666666667
"MBNL2:MEST",0.416666666666667
"MCMBP:MEST",0.0666666666666667
"ACTN1:MGAT4A",0.816666666666667
"ADGRF5:MGAT4A",0.65
"AHCTF1:MGAT4A",0.616666666666667
"ALDH3A2:MGAT4A",0.583333333333333
"ALPK1:MGAT4A",0.716666666666667
"ANKRD17:MGAT4A",0.816666666666667
"ANXA1:MGAT4A",0.266666666666667
"AP2S1:MGAT4A",0.1
"ARHGAP29:MGAT4A",0.45
"ARIH1:MGAT4A",0.85
"ATM:MGAT4A",0.85
"ATP2C1:MGAT4A",0.8
"ATP5C1:MGAT4A",0.516666666666667
"ATP5E:MGAT4A",-0.6
"AURKAIP1:MGAT4A",-0.583333333333333
"BBIP1:MGAT4A",0.833333333333333
"BGN:MGAT4A",-0.276153044889389
"BPTF:MGAT4A",0.783333333333333
"BTN3A3:MGAT4A",0.816666666666667
"C14orf1:MGAT4A",-0.15
"C1orf61:MGAT4A",-0.8
"C6orf106:MGAT4A",0.816666666666667
"CCDC53:MGAT4A",0.0333333333333333
"CCDC93:MGAT4A",0.75
"CCT3:MGAT4A",0.833333333333333
"CDC16:MGAT4A",0.7
"CDH11:MGAT4A",0.433333333333333
"CELF1:MGAT4A",0.866666666666667
"CEP170B:MGAT4A",0.533333333333333
"CIAPIN1:MGAT4A",0.8
"CLCN5:MGAT4A",0.65
"CLNS1A:MGAT4A",0.416666666666667
"COA3:MGAT4A",-0.0833333333333333
"COL4A1:MGAT4A",0.583333333333333
"COPG1:MGAT4A",0.533333333333333
"CREB3L2:MGAT4A",0.383333333333333
"CREG1:MGAT4A",0.666666666666667
"CSRP1:MGAT4A",-0.5
"CST3:MGAT4A",-0.75
"CTDSP2:MGAT4A",0.0166666666666667
"CTNNB1:MGAT4A",0.9
"CXorf40B:MGAT4A",0.85
"CYP1B1:MGAT4A",0.583333333333333
"DCN:MGAT4A",0.15
"DDX5:MGAT4A",0.733333333333333
"DLST:MGAT4A",0.85
"DMD:MGAT4A",0.566666666666667
"DST:MGAT4A",0.783333333333333
"EIF2S2:MGAT4A",0.833333333333333
"ERGIC2:MGAT4A",0.816666666666667
"ERH:MGAT4A",-0.216666666666667
"FAM120A:MGAT4A",0.766666666666667
"FAM129A:MGAT4A",0.583333333333333
"FAM168B:MGAT4A",0.883333333333333
"FBN1:MGAT4A",0.85
"FBXW7:MGAT4A",0.916666666666667
"GBAS:MGAT4A",0.376572333940075
"GLTSCR2:MGAT4A",-0.666666666666667
"GULP1:MGAT4A",0.866666666666667
"HBB:MGAT4A",-0.166666666666667
"HCFC2:MGAT4A",0.716666666666667
"HMOX2:MGAT4A",0.666666666666667
"HNRNPH3:MGAT4A",0.666666666666667
"HNRNPUL1:MGAT4A",-0.25
"HSP90AB1:MGAT4A",0.833333333333333
"ID2:MGAT4A",0.483333333333333
"IL1R1:MGAT4A",-0.383333333333333
"ITGA6:MGAT4A",0.25
"JAG1:MGAT4A",0.316666666666667
"KAT7:MGAT4A",0.933333333333333
"KCTD12:MGAT4A",0.716666666666667
"KDM6A:MGAT4A",0.75
"KLC1:MGAT4A",-0.233333333333333
"KPNA6:MGAT4A",0.866666666666667
"LYRM1:MGAT4A",0.55
"MAN2A1:MGAT4A",0.633333333333333
"MBNL2:MGAT4A",0.716666666666667
"MCMBP:MGAT4A",0.4
"MEST:MGAT4A",0.816666666666667
"ACTN1:MLH3",0.828459134668166
"ADGRF5:MLH3",0.602515734304121
"AHCTF1:MLH3",0.761512941967708
"ALDH3A2:MLH3",0.853563956930838
"ALPK1:MLH3",0.744776393792594
"ANKRD17:MLH3",0.861932231018395
"ANXA1:MLH3",0.552306089778777
"AP2S1:MLH3",-0.0920510149631295
"ARHGAP29:MLH3",0.502096445253434
"ARIH1:MLH3",0.828459134668166
"ATM:MLH3",0.920510149631295
"ATP2C1:MLH3",0.794986038317937
"ATP5C1:MLH3",0.485359897078319
"ATP5E:MLH3",-0.594147460216563
"AURKAIP1:MLH3",-0.54393781569122
"BBIP1:MLH3",0.979088068244196
"BGN:MLH3",-0.23109243697479
"BPTF:MLH3",0.970719794156639
"BTN3A3:MLH3",0.836827408755723
"C14orf1:MLH3",-0.0585779186129006
"C1orf61:MLH3",-0.744776393792594
"C6orf106:MLH3",0.769881216055265
"CCDC53:MLH3",0.0585779186129006
"CCDC93:MLH3",0.861932231018395
"CCT3:MLH3",0.84519568284328
"CDC16:MLH3",0.610884008391678
"CDH11:MLH3",0.510464719340991
"CELF1:MLH3",0.577410912041449
"CEP170B:MLH3",0.384940608027633
"CIAPIN1:MLH3",0.753144667880151
"CLCN5:MLH3",0.686198475179693
"CLNS1A:MLH3",0.552306089778777
"COA3:MLH3",-0.175733755838702
"COL4A1:MLH3",0.669461927004578
"COPG1:MLH3",0.376572333940075
"CREB3L2:MLH3",0.677830201092136
"CREG1:MLH3",0.887037053281066
"CSRP1:MLH3",-0.234311674451602
"CST3:MLH3",-0.610884008391678
"CTDSP2:MLH3",0.284521318976946
"CTNNB1:MLH3",0.828459134668166
"CXorf40B:MLH3",0.828459134668166
"CYP1B1:MLH3",0.326362689414732
"DCN:MLH3",0.15062893357603
"DDX5:MLH3",0.878668779193509
"DLST:MLH3",0.853563956930838
"DMD:MLH3",0.769881216055265
"DST:MLH3",0.93724669780641
"EIF2S2:MLH3",0.853563956930838
"ERGIC2:MLH3",0.803354312405494
"ERH:MLH3",-0.259416496714274
"FAM120A:MLH3",0.728039845617479
"FAM129A:MLH3",0.686198475179693
"FAM168B:MLH3",0.794986038317937
"FBN1:MLH3",0.945614971893967
"FBXW7:MLH3",0.761512941967708
"GBAS:MLH3",0.302521008403361
"GLTSCR2:MLH3",-0.443518526640533
"GULP1:MLH3",0.728039845617479
"HBB:MLH3",-0.0836827408755723
"HCFC2:MLH3",0.887037053281066
"HMOX2:MLH3",0.744776393792594
"HNRNPH3:MLH3",0.811722586493051
"HNRNPUL1:MLH3",0
"HSP90AB1:MLH3",0.728039845617479
"ID2:MLH3",0.661093652917021
"IL1R1:MLH3",-0.0167365481751145
"ITGA6:MLH3",0.326362689414732
"JAG1:MLH3",0.418413704377862
"KAT7:MLH3",0.794986038317937
"KCTD12:MLH3",0.728039845617479
"KDM6A:MLH3",0.836827408755723
"KLC1:MLH3",-0.384940608027633
"KPNA6:MLH3",0.828459134668166
"LYRM1:MLH3",0.468623348903205
"MAN2A1:MLH3",0.928878423718853
"MBNL2:MLH3",0.887037053281066
"MCMBP:MLH3",0.602515734304121
"MEST:MLH3",0.63598883065435
"MGAT4A:MLH3",0.84519568284328
"ACTN1:MON2",0.9
"ADGRF5:MON2",0.566666666666667
"AHCTF1:MON2",0.733333333333333
"ALDH3A2:MON2",0.866666666666667
"ALPK1:MON2",0.816666666666667
"ANKRD17:MON2",0.966666666666667
"ANXA1:MON2",0.7
"AP2S1:MON2",0.0166666666666667
"ARHGAP29:MON2",0.733333333333333
"ARIH1:MON2",0.95
"ATM:MON2",0.883333333333333
"ATP2C1:MON2",0.933333333333333
"ATP5C1:MON2",0.583333333333333
"ATP5E:MON2",-0.5
"AURKAIP1:MON2",-0.466666666666667
"BBIP1:MON2",0.916666666666667
"BGN:MON2",-0.0418413704377862
"BPTF:MON2",0.95
"BTN3A3:MON2",0.916666666666667
"C14orf1:MON2",0.133333333333333
"C1orf61:MON2",-0.683333333333333
"C6orf106:MON2",0.866666666666667
"CCDC53:MON2",0.15
"CCDC93:MON2",0.883333333333333
"CCT3:MON2",0.933333333333333
"CDC16:MON2",0.666666666666667
"CDH11:MON2",0.6
"CELF1:MON2",0.566666666666667
"CEP170B:MON2",0.533333333333333
"CIAPIN1:MON2",0.866666666666667
"CLCN5:MON2",0.85
"CLNS1A:MON2",0.7
"COA3:MON2",-0.2
"COL4A1:MON2",0.866666666666667
"COPG1:MON2",0.55
"CREB3L2:MON2",0.783333333333333
"CREG1:MON2",0.9
"CSRP1:MON2",-0.1
"CST3:MON2",-0.433333333333333
"CTDSP2:MON2",0.35
"CTNNB1:MON2",0.916666666666667
"CXorf40B:MON2",0.95
"CYP1B1:MON2",0.55
"DCN:MON2",0.383333333333333
"DDX5:MON2",0.966666666666667
"DLST:MON2",0.9
"DMD:MON2",0.883333333333333
"DST:MON2",0.95
"EIF2S2:MON2",0.933333333333333
"ERGIC2:MON2",0.816666666666667
"ERH:MON2",-0.15
"FAM120A:MON2",0.866666666666667
"FAM129A:MON2",0.733333333333333
"FAM168B:MON2",0.933333333333333
"FBN1:MON2",0.816666666666667
"FBXW7:MON2",0.866666666666667
"GBAS:MON2",0.569042637953892
"GLTSCR2:MON2",-0.4
"GULP1:MON2",0.85
"HBB:MON2",0.116666666666667
"HCFC2:MON2",0.95
"HMOX2:MON2",0.8
"HNRNPH3:MON2",0.816666666666667
"HNRNPUL1:MON2",0.116666666666667
"HSP90AB1:MON2",0.85
"ID2:MON2",0.766666666666667
"IL1R1:MON2",0.15
"ITGA6:MON2",0.433333333333333
"JAG1:MON2",0.483333333333333
"KAT7:MON2",0.85
"KCTD12:MON2",0.916666666666667
"KDM6A:MON2",0.85
"KLC1:MON2",-0.233333333333333
"KPNA6:MON2",0.966666666666667
"LYRM1:MON2",0.55
"MAN2A1:MON2",0.883333333333333
"MBNL2:MON2",0.95
"MCMBP:MON2",0.716666666666667
"MEST:MON2",0.466666666666667
"MGAT4A:MON2",0.8
"MLH3:MON2",0.887037053281066
"ACTN1:MPHOSPH9",0.766666666666667
"ADGRF5:MPHOSPH9",0.466666666666667
"AHCTF1:MPHOSPH9",0.65
"ALDH3A2:MPHOSPH9",0.75
"ALPK1:MPHOSPH9",0.633333333333333
"ANKRD17:MPHOSPH9",0.783333333333333
"ANXA1:MPHOSPH9",0.316666666666667
"AP2S1:MPHOSPH9",-0.0333333333333333
"ARHGAP29:MPHOSPH9",0.283333333333333
"ARIH1:MPHOSPH9",0.75
"ATM:MPHOSPH9",0.833333333333333
"ATP2C1:MPHOSPH9",0.683333333333333
"ATP5C1:MPHOSPH9",0.3
"ATP5E:MPHOSPH9",-0.6
"AURKAIP1:MPHOSPH9",-0.55
"BBIP1:MPHOSPH9",0.9
"BGN:MPHOSPH9",-0.343099237589846
"BPTF:MPHOSPH9",0.883333333333333
"BTN3A3:MPHOSPH9",0.783333333333333
"C14orf1:MPHOSPH9",-0.216666666666667
"C1orf61:MPHOSPH9",-0.783333333333333
"C6orf106:MPHOSPH9",0.683333333333333
"CCDC53:MPHOSPH9",-0.0666666666666667
"CCDC93:MPHOSPH9",0.833333333333333
"CCT3:MPHOSPH9",0.766666666666667
"CDC16:MPHOSPH9",0.566666666666667
"CDH11:MPHOSPH9",0.283333333333333
"CELF1:MPHOSPH9",0.733333333333333
"CEP170B:MPHOSPH9",0.416666666666667
"CIAPIN1:MPHOSPH9",0.666666666666667
"CLCN5:MPHOSPH9",0.5
"CLNS1A:MPHOSPH9",0.316666666666667
"COA3:MPHOSPH9",-0.0833333333333333
"COL4A1:MPHOSPH9",0.45
"COPG1:MPHOSPH9",0.283333333333333
"CREB3L2:MPHOSPH9",0.466666666666667
"CREG1:MPHOSPH9",0.766666666666667
"CSRP1:MPHOSPH9",-0.35
"CST3:MPHOSPH9",-0.583333333333333
"CTDSP2:MPHOSPH9",0.166666666666667
"CTNNB1:MPHOSPH9",0.766666666666667
"CXorf40B:MPHOSPH9",0.75
"CYP1B1:MPHOSPH9",0.383333333333333
"DCN:MPHOSPH9",-0.0666666666666667
"DDX5:MPHOSPH9",0.75
"DLST:MPHOSPH9",0.8
"DMD:MPHOSPH9",0.65
"DST:MPHOSPH9",0.883333333333333
"EIF2S2:MPHOSPH9",0.766666666666667
"ERGIC2:MPHOSPH9",0.683333333333333
"ERH:MPHOSPH9",-0.266666666666667
"FAM120A:MPHOSPH9",0.683333333333333
"FAM129A:MPHOSPH9",0.666666666666667
"FAM168B:MPHOSPH9",0.816666666666667
"FBN1:MPHOSPH9",0.866666666666667
"FBXW7:MPHOSPH9",0.733333333333333
"GBAS:MPHOSPH9",0.117155837225801
"GLTSCR2:MPHOSPH9",-0.416666666666667
"GULP1:MPHOSPH9",0.666666666666667
"HBB:MPHOSPH9",0.05
"HCFC2:MPHOSPH9",0.766666666666667
"HMOX2:MPHOSPH9",0.666666666666667
"HNRNPH3:MPHOSPH9",0.733333333333333
"HNRNPUL1:MPHOSPH9",-0.0833333333333333
"HSP90AB1:MPHOSPH9",0.683333333333333
"ID2:MPHOSPH9",0.4
"IL1R1:MPHOSPH9",-0.283333333333333
"ITGA6:MPHOSPH9",0.183333333333333
"JAG1:MPHOSPH9",0.25
"KAT7:MPHOSPH9",0.833333333333333
"KCTD12:MPHOSPH9",0.583333333333333
"KDM6A:MPHOSPH9",0.75
"KLC1:MPHOSPH9",-0.266666666666667
"KPNA6:MPHOSPH9",0.783333333333333
"LYRM1:MPHOSPH9",0.35
"MAN2A1:MPHOSPH9",0.766666666666667
"MBNL2:MPHOSPH9",0.766666666666667
"MCMBP:MPHOSPH9",0.516666666666667
"MEST:MPHOSPH9",0.783333333333333
"MGAT4A:MPHOSPH9",0.9
"MLH3:MPHOSPH9",0.928878423718853
"MON2:MPHOSPH9",0.8
"ACTN1:MRPL16",0.5
"ADGRF5:MRPL16",0.666666666666667
"AHCTF1:MRPL16",0.516666666666667
"ALDH3A2:MRPL16",0.583333333333333
"ALPK1:MRPL16",0.483333333333333
"ANKRD17:MRPL16",0.45
"ANXA1:MRPL16",0.583333333333333
"AP2S1:MRPL16",-0.1
"ARHGAP29:MRPL16",0.616666666666667
"ARIH1:MRPL16",0.533333333333333
"ATM:MRPL16",0.6
"ATP2C1:MRPL16",0.55
"ATP5C1:MRPL16",0.7
"ATP5E:MRPL16",-0.333333333333333
"AURKAIP1:MRPL16",-0.266666666666667
"BBIP1:MRPL16",0.683333333333333
"BGN:MRPL16",-0.24267994853916
"BPTF:MRPL16",0.583333333333333
"BTN3A3:MRPL16",0.6
"C14orf1:MRPL16",0.433333333333333
"C1orf61:MRPL16",-0.25
"C6orf106:MRPL16",0.566666666666667
"CCDC53:MRPL16",0.633333333333333
"CCDC93:MRPL16",0.433333333333333
"CCT3:MRPL16",0.5
"CDC16:MRPL16",0.65
"CDH11:MRPL16",0.583333333333333
"CELF1:MRPL16",0.133333333333333
"CEP170B:MRPL16",0.333333333333333
"CIAPIN1:MRPL16",0.483333333333333
"CLCN5:MRPL16",0.616666666666667
"CLNS1A:MRPL16",0.783333333333333
"COA3:MRPL16",-0.05
"COL4A1:MRPL16",0.583333333333333
"COPG1:MRPL16",0.466666666666667
"CREB3L2:MRPL16",0.666666666666667
"CREG1:MRPL16",0.6
"CSRP1:MRPL16",0.15
"CST3:MRPL16",-0.416666666666667
"CTDSP2:MRPL16",0.4
"CTNNB1:MRPL16",0.516666666666667
"CXorf40B:MRPL16",0.533333333333333
"CYP1B1:MRPL16",0.266666666666667
"DCN:MRPL16",0.366666666666667
"DDX5:MRPL16",0.616666666666667
"DLST:MRPL16",0.5
"DMD:MRPL16",0.433333333333333
"DST:MRPL16",0.6
"EIF2S2:MRPL16",0.616666666666667
"ERGIC2:MRPL16",0.583333333333333
"ERH:MRPL16",0.1
"FAM120A:MRPL16",0.533333333333333
"FAM129A:MRPL16",0.333333333333333
"FAM168B:MRPL16",0.3
"FBN1:MRPL16",0.6
"FBXW7:MRPL16",0.366666666666667
"GBAS:MRPL16",0.518832993428548
"GLTSCR2:MRPL16",-0.25
"GULP1:MRPL16",0.383333333333333
"HBB:MRPL16",-0.283333333333333
"HCFC2:MRPL16",0.466666666666667
"HMOX2:MRPL16",0.533333333333333
"HNRNPH3:MRPL16",0.566666666666667
"HNRNPUL1:MRPL16",0.216666666666667
"HSP90AB1:MRPL16",0.283333333333333
"ID2:MRPL16",0.683333333333333
"IL1R1:MRPL16",0.266666666666667
"ITGA6:MRPL16",0.616666666666667
"JAG1:MRPL16",0.683333333333333
"KAT7:MRPL16",0.3
"KCTD12:MRPL16",0.5
"KDM6A:MRPL16",0.433333333333333
"KLC1:MRPL16",-0.5
"KPNA6:MRPL16",0.4
"LYRM1:MRPL16",0.683333333333333
"MAN2A1:MRPL16",0.633333333333333
"MBNL2:MRPL16",0.466666666666667
"MCMBP:MRPL16",0.516666666666667
"MEST:MRPL16",0.216666666666667
"MGAT4A:MRPL16",0.416666666666667
"MLH3:MRPL16",0.644357104741907
"MON2:MRPL16",0.516666666666667
"MPHOSPH9:MRPL16",0.433333333333333
"ACTN1:MRPS17",0.35
