GSM1676853	GSM1676854	GSM1676855	GSM1676856	GSM1676857	GSM1676858	GSM1676859	GSM1676860	GSM1676861	GSM1676862	GSM1676863
153	-0.59509137	-2.861139058	-0.372190716	-2.549132267	-2.409525241	-1.583072129	-1.718238645	-1.100204933	0.421167257	-1.212620023	-1.55439896
153020	0.457321392	-1.543922811	-2.53155904	-1.743030505	-2.298645336	0.795956819	-2.842877348	-2.32878295	-1.124452101	-0.502281979	-0.050376197
153090	1.450984639	-0.517358993	-0.882870432	-1.007501654	2.070684927	-0.383998546	-0.641825406	-1.73342733	0.844665939	0.442544031	1.106677355
153129	-0.034786797	1.985702741	1.62702963	1.908583791	2.422759445	0.44147295	-0.270908165	1.528045046	1.449863017	-1.585630527	1.650829578
153163	0.515635245	-1.445835655	-0.5954432	-2.021114916	-1.111951058	-1.069049342	0.862140416	1.158320961	-1.878379816	-2.521193316	-1.464642914
153218	0.302186223	-2.121136855	-3.321240702	-1.902188428	-1.817159362	-1.451726614	-2.105858976	-1.75621147	-1.791287907	-0.802803876	-0.862955243
153222	0.851757208	-0.544480077	0.909920641	0.295628084	1.527690719	1.211190422	1.322287683	0.997174363	1.003342796	-0.057725038	2.129578984
153241	-0.633326137	-1.847191338	-3.164354015	-2.840570286	0.257581251	-0.074210926	-2.487944348	-1.89773305	-2.105645649	-1.125645981	-1.639468992
153328	-0.277446212	0.727873685	0.637997702	1.719046439	0.963742042	1.461014853	-0.960014884	0.064188071	-0.520617357	-0.953208803	-1.499385064
153339	1.835619644	2.568429568	0.804969775	2.637500095	1.758289053	1.226337239	2.464069692	0.716010247	2.496851206	2.214508373	2.071922101
153364	-0.718554259	0.950403456	-0.163743826	-1.464550417	-1.656266252	0.000957355	-2.344586091	-0.550229032	-0.56887306	-2.148219087	0.3454194
153396	-0.715177751	-2.842836559	-0.29524404	-2.206968229	-2.076700828	0.539191677	1.05958598	-1.425340885	-2.050595688	-0.33738341	-3.125682557
1534	-0.226876349	1.76661625	2.813884979	2.515651116	1.527142528	1.722071814	2.452817832	2.474864848	1.260819954	-0.19570839	0.125388801
153443	-0.863849511	-0.312310072	-2.263198167	-0.150149711	0.373289572	-2.583116695	1.26498223	-0.928500995	-1.595721083	-0.360651808	-1.105718837
153469	0.4307251	1.029778515	0.583342656	0.668525766	0.71084672	-1.016879731	1.404991106	0.764695402	0.604363245	1.960019495	2.066856853
153478	0.203485128	-1.150923746	1.474132918	-1.62186493	0.276454298	-0.602934628	0.84345111	1.412911972	-0.218531382	0.701073144	0.197532085
1535	-1.54638528	0.306105946	0.731408163	1.843404104	-1.718858009	-2.13823688	0.114428856	0.338142089	0.102514188	-0.275290091	0.833507469
153527	3.338911893	4.487136168	4.363260522	4.150007034	1.694663591	3.320438446	3.838358082	4.747831709	4.398215586	2.037770072	4.297867332
153546	-0.091056199	1.250256933	0.964020933	1.169525985	-1.289409707	0.554180969	-1.469110652	0.151444567	1.759055066	0.211252183	0.778321292
153562	-2.986004257	-1.711590776	-2.28855208	-2.972853538	0.006879665	-2.357805366	-0.557587317	-2.716665383	-2.083278543	-1.229007036	-0.399947287
153572	-1.848841185	-3.249748703	-0.432033927	-3.207679078	-0.553393979	-1.613000395	-1.220730649	-2.148984631	-3.060292137	-0.89563644	-1.500485487
153577	-2.471255678	-2.400300065	-0.663514713	-4.362144215	0.025240791	-1.639080478	-3.019391797	-1.538928269	-1.094991842	-1.06587601	-1.783857129
153579	-0.582600134	-0.987092127	-2.083338015	0.808576117	0.649537199	0.726014066	-0.98170754	-1.353223735	0.136606458	-0.755647747	0.60328513
1536	1.529024811	0.006357839	2.152727939	-0.360089782	-0.350901604	2.007868958	1.326755797	2.160873072	1.570175797	0.3643536	-1.663010399
153642	-1.324244048	-2.105450318	-2.380417251	-3.338070665	-1.087155795	-1.342642846	0.022925243	-1.633394679	0.537166202	-0.717445828	0.684779248
153643	0.208174439	-2.486566871	-2.150438288	-1.321105327	-2.333279594	-1.797246652	-1.990313047	-1.938339802	-2.27455346	-2.333318209	-2.120808782
153657	0.114105782	0.565031443	-2.556483735	0.122765657	-1.006691703	-0.082663862	-1.356683037	0.691897854	-1.20809532	-1.440373129	0.65766992
153682	0.120235194	0.440445471	0.690537506	0.674429542	0.862022681	-0.961421127	1.133602754	0.8323479	0.234451495	0.828508665	-0.339388537
153684	1.303395675	-1.720802313	1.275188729	0.032868373	-1.154801443	1.698588995	0.153793742	-0.928396877	0.468724133	-1.012063631	2.097095151
1537	2.116825008	1.788265604	3.326669112	3.346804056	-0.124725688	1.904204166	2.551261075	2.658745753	2.930177149	2.943731696	2.706212565
153733	2.461077936	3.174111289	2.38259594	2.721023634	2.141447897	1.992548455	3.145637767	2.896029126	3.686855175	2.985065908	3.201489055
153745	-0.599434788	-2.689950997	-1.117907051	0.071556193	0.259565415	-1.414145121	1.571599027	-2.181605629	-1.957383604	0.49021439	0.477316388
153768	-1.290674284	0.423700854	1.623714154	-1.032322203	-0.746733916	0.15286704	-0.301798021	-1.776932126	1.171751449	-0.15146304	-1.253296938
153769	-3.635924122	-3.989980257	-2.788793131	-5.84051272	-3.747488924	-1.97579775	-3.002573311	-2.396400037	-3.484487072	-4.825920553	-2.086882758
153770	1.03871188	-0.498519734	1.167522927	0.165479614	-0.997242904	0.243612399	1.740287655	-1.643530027	0.505072922	-0.356380368	1.37251072
1538	-1.781618442	-1.808677914	-0.548552463	-1.833499548	-1.591488429	-0.541256906	-2.294692872	-0.272257225	-1.492899194	0.354481197	-0.181445093
153830	2.251286331	1.956656147	2.675490472	3.063870173	1.815780154	1.374024798	1.041230788	2.646072318	0.346825057	1.745512399	0.34301952
1539	-1.561692259	-0.198412173	1.261858956	0.538360454	-1.092828097	0.848565952	0.819858078	1.315342785	-1.723234457	1.06428443	-1.26774211
153910	1.189227214	1.939968514	-0.608393659	0.785341286	1.680721854	2.408864631	1.86375741	2.349022608	0.876380275	0.704970409	-1.371383059
153918	0.341394082	-0.517322509	-2.091729149	-3.002552334	-0.644686456	-2.416017257	-1.60416055	-0.708101066	-2.01828517	-2.815306097	-0.596668372
154	0.959714685	1.779530668	0.817152312	1.07295582	-0.560528216	-0.395326747	1.603772703	0.563901422	1.109399336	0.957937662	-1.176961014
1540	-0.203675634	-2.45533827	-1.534663307	-3.34884826	-2.533861898	-2.169273729	-1.607082365	-2.450877446	-1.228079042	-0.100366141	-0.329331847
154007	3.3281401	4.031733635	2.944058298	3.593995381	1.804871621	2.840131589	4.350816465	3.451020067	4.333846442	3.373941007	4.147984962
154043	0.65884103	-1.862183721	-0.044316044	1.134956229	1.147305381	1.28325223	0.82392808	0.915426174	-0.107999735	-1.558337591	-1.900429406
154075	-1.220050361	-2.239004861	0.897736181	0.310453046	-1.794606492	-0.238217727	0.98276842	-1.447012758	-0.434595078	0.825259246	1.214037534
154089	2.301136014	1.773398273	1.657028833	1.184148227	2.481589966	1.5835804	2.143461954	1.617902891	1.715055094	1.379030928	2.58383844
154091	0.598448702	-2.152542795	-0.91427371	1.210923354	0.007628459	-1.355258906	0.771230977	-1.898100453	-1.724290879	-0.378793946	1.225284757
154092	-2.601924697	-2.593462785	-1.933083458	-4.386383019	-3.366442824	-1.605901026	-3.817195438	-2.78056352	-2.763581443	-2.259339991	-4.358843272
154141	-1.053932832	-1.187280569	-2.657050221	0.070929132	-0.832519541	-1.861961418	-0.97925769	1.348360538	0.692840592	0.269793004	-2.101891855
154150	0.928176973	1.512817971	1.581831626	1.469026691	1.923154412	1.895755493	2.800556237	0.135069577	2.207842782	1.07563776	2.284348882
154197	0.726854585	1.591706746	0.578077311	1.142163987	1.603367835	1.429525541	0.670910272	1.796144022	-0.385260757	2.104612001	-0.080266478
154214	0.751280483	1.21425738	-0.010731214	0.117928933	-1.11562262	-0.484455571	-1.497794748	1.180460078	1.472519816	0.561447083	-0.227025305
154215	-2.515766606	0.122879466	-1.5776786	1.081536543	-1.955370714	1.311579272	-0.780011887	-2.099034386	0.29146849	-0.149461076	-2.362237375
154288	1.268415968	0.153922625	0.528308613	1.872162946	1.257291217	1.551423588	0.931696537	2.377866383	1.873501709	1.692484498	1.382979746
1543	-1.471269649	-4.145624364	-3.904089898	-3.336264057	-1.750764774	-2.314834958	-4.176095536	-1.465988816	-2.531577622	-2.530450447	-2.582384178
154313	-0.981711392	-1.727961389	-0.71620174	-1.184053338	-1.32838108	-1.155927541	-1.074997094	0.345722572	-0.107270985	-1.232661979	0.667564636
154386	0.225192909	1.55660696	1.694804041	1.953791058	1.756616462	1.866932245	1.014301792	1.094616156	1.83397962	3.142573771	2.296077894
1544	-1.582276422	-3.394866689	0.942959968	0.161903108	-0.540450953	-0.702204141	-1.142145265	1.380729779	0.655974218	0.195666889	1.880290477
154442	-2.798197572	-2.525891762	0.048586493	-2.385235567	-2.778310751	-2.302785616	-3.135502835	-2.141779865	-2.220877161	-1.842780351	-1.377539532
154467	0.811766798	0.588756339	1.334994454	1.735620676	-0.568309124	1.740203772	-1.25902521	2.588149673	2.538873508	2.147853081	1.512430125
1545	4.562827076	2.472209102	1.980816163	0.619465976	2.95007489	2.206635118	1.953054172	1.16844806	2.704200611	1.822856577	1.168308536
154661	4.655375552	5.082669683	4.878819826	4.857870481	4.264721728	4.589960138	5.04816775	4.600103117	5.179436947	4.428612688	5.476167256
154664	-2.268633999	-2.785557964	-1.374185771	-0.277473052	-1.562778997	-2.556672246	-3.302710864	-3.38738741	-1.393887147	1.135846257	-0.232730428
154743	-0.423868066	0.517834946	0.746973164	0.55169316	-2.254338184	-1.643605104	0.344651155	0.633649947	0.785978312	-2.695501861	-1.65473112
154754	1.727532341	2.604782659	2.728687763	1.733621005	2.005075208	2.211715302	2.552874283	2.978926659	3.482484444	3.041284113	2.777060457
154761	0.287945959	-1.45879917	0.708114106	-0.208793676	-0.123281991	0.511979803	0.494414257	2.203670682	0.737873539	0.355901357	0.008218383
154790	-0.207788555	1.439906969	0.782524156	0.7447378	1.618309428	1.622388945	3.054985851	2.526108776	2.246565106	0.332300506	2.63979865
154791	3.233046168	3.707311658	3.69389613	3.80126462	2.62741477	2.927753815	3.837427104	3.79591064	4.047287992	3.251589842	3.465595019
154796	0.073615555	0.794822039	0.503798762	-1.190525143	1.241064001	0.888312187	1.598162821	1.592039611	0.748103416	0.985870812	-0.96826816
154807	0.61560348	-0.863829059	0.763119511	-3.028381768	0.407724048	1.257848282	-2.345253001	-0.140286253	0.981413757	-0.665011069	-0.781983614
154810	1.298520948	1.516884532	1.651804732	0.261110809	-1.348157082	0.095764694	1.980293289	1.071438248	-0.971639506	-2.563007527	-0.347888545
154822	-0.421721778	-2.239788124	1.180772888	-0.682821079	-0.564343228	1.451618152	1.081741292	-1.703072392	1.577357922	1.705207531	-1.663496711
154865	-2.324770332	-0.819968237	-1.395308881	-0.585070572	-2.074897836	-1.699951004	-2.599576945	-1.665440563	-2.112110661	0.927155349	1.702715223
154872	-1.674264701	-2.289389958	-2.634303299	-3.731074834	-1.946375197	-1.935986614	-2.662651438	-1.579821121	-0.729080768	0.064321415	-0.42538952
1549	0.206725534	1.039686931	1.340164938	1.754737356	1.519735905	0.544922676	0.872310579	2.416409111	0.806044949	1.637387059	0.946052519
155	-1.986621238	-3.002541096	-2.664941814	-2.722995389	-1.120362358	-1.15769793	-1.399337499	-2.036396953	-1.356833691	-1.352920355	-0.09971939
1550	-0.701248038	0.085624135	0.237286791	0.813292354	1.139339741	-1.23672583	0.125465794	1.567706332	-1.374620906	-1.425280683	-1.174379376
155006	-1.323059843	-0.143466657	0.23007095	-0.582187624	0.618605131	-2.940289944	0.14774143	-2.48067791	-2.127682961	-0.806539352	0.353087413
155038	-1.877412462	-3.108775576	-1.706657158	-3.511950049	-0.560306932	-1.624297583	-2.788329598	-0.411654621	-2.883949429	-1.141129022	-1.870578867
155051	-0.706406727	-0.596420151	-1.661337427	-1.918020292	-0.232641709	-0.10332211	-1.804244253	0.038955928	0.320800891	-0.429595361	1.446326366
155054	-1.14451037	-0.361342355	-0.386839179	-2.713503279	-0.40521054	-1.957808879	-0.925572966	-2.322219969	-0.326445195	-2.078004668	-2.468069135
155060	1.539439687	3.058888853	1.947026424	1.807623581	2.139275411	1.971248663	2.283947685	2.206842712	2.415071585	2.097317586	0.459000749
155060 /// 100289678	0.145924373	1.381255934	0.153824778	1.408910688	-0.845363958	0.428570087	-0.118545204	1.883649725	1.589304436	0.657058254	0.620993984
155061	-0.147933877	-0.227627241	-0.501929426	-1.062244128	-0.584144414	-1.682638855	-0.882423901	0.964429264	-1.711892623	0.872724465	0.470765294
155066	6.616841219	7.793605696	7.7155237	7.203008907	6.696435905	6.207465346	7.968437661	8.076209385	7.905691939	6.314738148	7.786126585
1551 /// 100861540	-0.948663937	-0.076714289	-1.981397384	-2.846690904	-1.278027622	-1.317498468	-1.372963194	0.693492088	-1.661791133	-1.380905638	-3.395767273
155185	-3.108064149	-3.809833475	-4.910892718	-5.384101455	-3.775074772	-4.291690584	-3.99031469	-4.740716617	-4.520477821	-3.834886405	-3.209830952
1553	-2.29158354	-4.414780789	-4.006954903	-5.42176999	-2.317592802	-2.809677378	-3.818577095	-3.477675167	-3.007737728	-3.086231838	-3.182958315
155368	0.436102775	-1.99051113	1.304415358	-0.338951382	-1.132958979	-0.342850796	-3.299084763	-0.701223074	-1.684177764	-2.208933917	-0.552617149
155382	2.749812264	2.493172407	2.78743904	1.366257564	2.452390449	1.314731735	3.122636562	2.280012028	2.706982215	0.221440369	2.342046783
155400	-1.545372457	0.435832824	0.606499911	-0.076255013	-0.975090349	0.57535458	-0.14639237	0.733244495	0.992765585	-1.585345977	-2.033002249
155400 /// 260294	-0.795716451	1.407543424	1.832167969	2.209080837	-2.178275574	-0.067137902	0.898029544	-0.643337167	-0.15233443	-0.058591272	0.393530039
155435	1.484374043	1.325764744	-0.329957648	-1.728594008	-1.399634191	-2.639231335	-1.498877758	0.381740848	0.260613279	-1.399564259	1.486060498
155465	-1.968114942	-1.58782731	-1.533146554	-2.484418447	-2.781361078	-2.335269918	-0.397658664	-2.237793048	-2.664055805	-1.53036326	-2.682901909
1555	-2.572607115	-2.749437883	-2.451504351	-5.874459148	-1.87797172	-2.384014038	-1.587814445	-3.030134176	-2.560687676	-2.764475532	-1.987636329
1555 /// 1556	0.887002772	-0.025520738	1.854982938	-2.308142847	-2.447760777	-1.845057605	1.582515719	0.556871061	-1.080738103	-0.708197327	-1.01036818
1556	-0.317958734	1.174356228	1.476701018	1.898992706	0.085957912	0.276900254	1.758902964	1.25495566	-2.188279308	1.724504703	1.195254856
1557	0.227880325	-1.031867334	-1.182016182	-2.68796126	-0.394473412	-1.529453382	-0.499804324	-0.899402347	0.142044943	0.73466803	-0.081919155
1558	-2.393571625	-2.236386384	-0.252123654	-0.690585552	-2.107244067	-1.381922812	-2.501140696	-2.967941614	-1.537901828	-0.87646411	-2.691730781
1559	-1.829348309	-2.308926774	-0.680338623	0.207120499	-0.248372481	1.046628053	-1.557331693	-0.178958715	0.947352229	-1.039827948	-2.14835773
156	0.511121846	2.010380919	-0.581726671	1.02537157	0.776944499	-0.322801358	-1.707480262	-0.007448589	1.057117143	-0.319592489	2.45135766
1562	-0.053938185	-1.619938602	-0.240406255	-2.711174929	0.802416225	-1.766634268	-2.479346731	0.979338299	1.305305185	-1.19391829	0.994450791
1564 /// 1565 /// 101929829	-0.515622425	2.408314722	1.238790486	1.189363018	0.753917648	0.397846352	0.409560598	0.591959102	1.635473646	-0.13220376	1.765597452
1565	0.267396154	-2.924212736	-1.312946337	-3.538740566	-1.288559717	-1.276095479	0.463021635	-1.512263509	1.18094371	-1.577260894	-1.770875902
157	0.477596975	1.263759813	1.233430754	1.390515476	2.235590462	-1.239659128	0.803694798	1.073834268	-0.251879912	0.567785255	0.214061446
1572	-1.910111436	-3.432881987	-1.781146914	-1.505343815	-1.311447498	-2.447082515	-2.277729643	-2.532703453	-1.639344321	-2.998958374	-0.545243789
157273	0.803513239	-1.039805568	-1.916436753	-0.758857497	-2.354683454	-0.632064573	-0.855126709	-1.631514381	-2.334172976	-1.528467431	-0.542340074
157285	0.652929234	1.266319936	-1.169714621	1.36411867	-0.660009734	-4.340347437	-0.472890268	-1.232228756	-0.257993903	-0.684839401	-2.303326816
1573	0.05630929	-1.739078998	-1.432820348	-0.842624007	0.080229474	-0.177619453	0.260315752	-1.903898085	-0.158425182	0.143289733	-0.12345326
157310	-0.621625086	-1.042549698	-1.685184808	-1.564579317	-0.061697359	0.772923231	-1.614276375	-1.459328824	-0.446252473	-2.518462599	-1.146604717
157313	1.2198897	1.58736046	1.833633299	1.870553112	0.391540407	1.740847145	0.458297313	1.212665768	1.063594899	2.73467008	1.04327557
157378	1.810586467	2.351861896	0.669924988	2.08726403	1.958036017	1.033098348	1.744481357	1.284205933	2.919206099	1.418329341	2.012582387
157381	-3.034515551	-2.846844599	0.486933085	-0.950704916	0.909264794	-2.384229346	-0.588869466	-1.708461902	-2.451286582	0.247126619	0.297352521
157556	-0.876125654	-0.524282999	-2.358368839	-2.527588782	-4.028631108	-4.194282192	-1.709743405	0.285070261	-3.553364736	-3.402820176	-2.388680161
157562	0.602342218	1.848423795	1.402085951	-0.894248042	-1.035186106	1.589617584	2.158270595	1.303679184	0.62249499	0.600344629	0.415361137
157567	5.052683316	5.737056397	5.526439155	5.660373858	4.942040108	4.312445941	5.697407727	5.675807695	6.231622215	4.82749485	5.651027702
157567 /// 100128961	1.322357137	2.093753592	3.37722074	2.647563023	2.448438426	2.310943717	2.752368807	1.904943098	2.17197762	1.467349056	2.586295373
157570	1.612175489	1.395974342	-1.518629513	-0.483590016	1.4063591	0.196644639	-1.238320609	-1.698869856	0.535944173	-1.250045363	1.312133992
157574	2.477992138	0.897429799	1.3863034	1.394414324	1.363092946	0.626083721	3.167222319	2.512939821	3.472704164	1.473883186	3.162460823
1576	-1.837901124	-2.058936481	-2.254488118	-1.732215566	0.679759998	0.713575107	-4.035313327	-0.898832407	0.407185319	-1.856203689	-1.165617655
157627 /// 406907	1.906770861	4.288007141	4.270447694	4.262265092	2.421569499	3.199114037	4.155359125	3.694419726	4.25706346	4.046367099	3.421140479
157638	-3.143596506	-3.906455308	-3.229535658	-5.713087734	-3.794837839	-3.138045222	-4.04081289	-2.276310484	-2.563029868	-3.952683769	-1.448439506
157657	2.176643401	2.118744344	1.814232415	2.630434458	2.779812192	0.613110639	2.720594975	1.703400747	2.011966518	2.811845582	1.960271433
157680	-1.924304944	-3.480276854	-3.069730025	-2.190480223	-2.889025119	-1.628887908	-2.748320813	-3.626890123	-3.085232371	-2.012795249	-2.182532082
157693 /// 400728	0.722914501	1.537421654	-2.129749982	-0.06869605	-0.386653174	-0.928811436	0.57521442	-1.650416751	-0.090779368	-1.488502562	0.490923339
157695	0.25871571	0.809052358	0.06646049	-2.645358964	-0.427801287	-1.414617722	0.695060405	1.375863827	1.846703362	-1.413676863	-1.24092721
157697	0.649854893	1.10281181	-1.742366853	-0.116278192	-2.929027293	-0.746500036	1.653224149	-1.582320565	-2.50925383	-1.332225866	-2.371893816
157697 /// 441310	0.817320135	2.344809134	-0.067574714	0.976463541	-0.383233109	-0.749326393	1.160763754	1.822642648	1.463272236	0.888052337	0.304042538
