"Ensembl_ID","hgnc_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","1-TDPneg","1-TDPpos","2-TDPneg","2-TDPpos","3-TDPneg","3-TDPpos","4-TDPneg","4-TDPpos","5-TDPneg","5-TDPpos","6-TDPneg","6-TDPpos","7-TDPneg","7-TDPpos"
"ENSG00000147873","IFNA5",3.05614562851472,0.10983711390893,0.331646459750037,0.331187355329269,0.740502970780423,NA,0,4,5,4,1,3,0,6,3,4,10,5,0,0
"ENSG00000102879","CORO1A",91.0738543386392,-0.0927513261713166,0.280068619191846,-0.331173576100585,0.74051337832192,0.932132482705827,61,68,124,173,82,71,171,167,116,117,94,64,30,25
"ENSG00000112818","MEP1A",3.8241775366371,0.108923627885834,0.32893675531299,0.331138512575741,0.740539862245628,NA,0,10,6,7,6,0,0,1,3,5,6,7,2,0
"ENSG00000163825","RTP3",1.61930749393485,-0.0586710993934518,0.17724862679852,-0.331010177360323,0.740636798078896,NA,0,0,6,10,0,0,0,0,0,0,9,0,0,0
"ENSG00000048544","MRPS10",451.137952919656,-0.0777485989902999,0.2349318351348,-0.330941095938271,0.740688979267053,0.932146088916681,380,330,465,688,451,568,755,842,527,392,494,442,207,126
"ENSG00000136883","KIF12",81.4217045850869,0.0945804343010532,0.285869931079291,0.330851285911632,0.740756819751112,0.932146088916681,28,32,70,98,133,100,133,188,58,48,98,86,37,100
"ENSG00000214128","TMEM213",784.516089809489,0.0798346420227533,0.241317265107362,0.330828554630084,0.740773990772133,0.932146088916681,624,721,530,748,610,782,505,650,1057,1126,609,624,1126,1139
"ENSG00000165509","MAGEC3",638.862996110863,0.103377308121634,0.312500111490158,0.330807267967615,0.740790070656997,0.932146088916681,402,502,834,885,691,703,822,1151,755,709,137,64,571,992
"ENSG00000102003","SYP",10671.8878485931,-0.0984049603369933,0.297473930425726,-0.330801963708761,0.740794077496817,0.932146088916681,10031,9504,5969,7891,11002,10890,8688,10605,7441,8976,4738,5225,23825,19169
"ENSG00000234152","ELOBP1",5.74399363475323,-0.119022330305951,0.360066992315671,-0.330556071081361,0.740979832627656,NA,7,0,10,14,4,7,1,12,7,6,8,2,5,2
"ENSG00000179115","FARSA",195.162214507835,0.0825365370161632,0.24969265191418,0.330552526810166,0.740982510193535,0.932315261823836,123,114,214,354,286,316,268,351,132,140,207,208,93,84
"ENSG00000130005","GAMT",104.035542145981,0.0769412201710567,0.232919189009101,0.330334398373894,0.741147304200468,0.932454669695314,89,99,77,113,100,144,219,114,87,108,74,71,64,130
"ENSG00000185818","NAT8L",509.265066759719,-0.0934162787993428,0.282861307434318,-0.33025470908931,0.741207511676482,0.932459112389724,466,345,350,769,788,710,1169,938,384,302,539,378,95,322
"ENSG00000136682","CBWD2",2401.57216901395,-0.04925486818749,0.149172740015855,-0.330186790041229,0.741258827661482,0.932459112389724,1837,1656,2633,2976,2181,2344,1893,2472,2975,2681,2737,2513,2389,2722
"ENSG00000180901","KCTD2",716.787878784433,-0.0731039178291964,0.221556913936879,-0.329955479746498,0.741433601929579,0.932611032975591,645,499,608,921,1124,996,1084,1317,527,496,807,726,344,377
"ENSG00000130939","UBE4B",9970.69767034083,-0.0422745059052291,0.128208427339843,-0.329732660967534,0.741601972761693,0.932735331686227,7598,7377,8926,10717,10915,10624,13076,13058,9697,8424,10159,9955,9296,12112
"ENSG00000139977","NAA30",968.942815820399,0.0668431446137756,0.202856087032036,0.329510174388898,0.741770104912993,0.932735331686227,759,732,1123,1537,860,933,764,1292,1146,932,1470,1446,427,618
"ENSG00000115183","TANC1",1064.76688223703,-0.0929671615311813,0.282170419864597,-0.329471677349428,0.741799198211437,0.932735331686227,712,769,278,1268,1219,1245,1312,1270,814,1011,601,955,2344,1055
"ENSG00000167378","IRGQ",121.259584361002,0.0818549426153955,0.248471675312746,0.329433697069762,0.74182790134154,0.932735331686227,115,141,92,227,149,139,205,136,105,131,56,60,90,96
"ENSG00000108946","PRKAR1A",1379.13998407681,0.064278535743099,0.19514519661987,0.329388254778872,0.741862244266922,0.932735331686227,975,953,1317,1887,1059,1569,2539,2761,1410,1288,1555,1590,691,805
"ENSG00000102359","SRPX2",33.6245115444183,0.106694725394782,0.324000253266518,0.329304450595649,0.741925580467988,0.932735331686227,12,13,42,63,14,30,84,59,21,32,14,24,39,50
"ENSG00000227398","KIF9-AS1",5243.46311025626,0.0871315668981644,0.264719312158087,0.329146997957332,0.742044582261153,0.932735331686227,3159,3784,3101,4681,5810,6921,6396,7510,3256,3945,3039,3652,8955,9036
"ENSG00000106633","GCK",44.7695741660838,0.101353641452786,0.3079798496494,0.329091794700744,0.742086306023478,0.932735331686227,28,29,22,78,20,56,71,27,24,52,39,46,82,56
"ENSG00000143217","NECTIN4",3.50251514281509,-0.117782562334019,0.357939967727201,-0.329056749604964,0.742112794224569,NA,5,6,2,2,10,5,1,2,2,3,2,2,3,2
"ENSG00000215057","PKMP5",3.83012363993636,-0.110892843756276,0.337025334087713,-0.329034148297634,0.742129877175502,NA,0,2,7,2,1,5,0,3,5,4,15,9,2,0
"ENSG00000143353","LYPLAL1",2499.76279482081,-0.0560940113881524,0.170511130741741,-0.328975657742328,0.742174087211742,0.932735331686227,2177,2006,2446,3357,1828,2212,2839,2262,4145,3520,2552,2839,1731,1891
"ENSG00000184343","SRPK3",30.023300318799,0.101790946850241,0.309425159277033,0.328967906449734,0.742179946083466,0.932735331686227,13,19,15,41,68,32,18,56,20,37,27,18,33,35
"ENSG00000165688","PMPCA",233.66236639252,0.0848593039027416,0.257990954466974,0.328923562758495,0.742213463877009,0.932735331686227,185,105,275,339,296,147,183,566,288,216,276,223,69,280
"ENSG00000135862","LAMC1",4105.55458654765,0.0628781567852162,0.191187345264572,0.328882420006424,0.742244562633546,0.932735331686227,4583,5297,4649,5653,3192,3375,4094,4820,5103,5467,3264,3428,2537,2732
"ENSG00000176463","SLCO3A1",14214.6066893986,0.0643256647170007,0.195623644694479,0.328823567403947,0.74228904854562,0.932735331686227,17583,16398,11651,17832,10815,12618,18666,18758,15532,17873,7760,10486,12145,12821
"ENSG00000103489","XYLT1",20165.6900330093,-0.0536127861062793,0.163107986069707,-0.328695040617858,0.742386203254167,0.932735331686227,18200,17374,24224,24486,15549,15806,31472,37602,20493,20597,16666,14500,15843,18656
"ENSG00000135093","USP30",2601.96492596115,0.051793664066155,0.15757529050577,0.328691534693749,0.742388853475474,0.932735331686227,1547,1648,2374,3645,2325,2579,3429,4683,2295,2304,3417,3265,2303,2086
"ENSG00000197566","ZNF624",616.198986119928,0.0819343526945373,0.249282087797124,0.328681267950624,0.742396614397313,0.932735331686227,308,252,587,876,578,634,876,1175,767,807,834,983,285,229
"ENSG00000150051","MKX",2473.0596082118,-0.0804293443078192,0.244800325287711,-0.32855080651258,0.742495236172996,0.932791374470498,3332,3108,2193,3242,2490,2261,2536,1924,2628,2434,959,1559,2847,2604
"ENSG00000165370","GPR101",1.25147442125338,-0.0844517628747816,0.25710916792326,-0.328466555887218,0.742558927325655,NA,2,2,2,0,0,0,0,34,0,2,6,2,0,0
"ENSG00000254772","EEF1G",195.629539452611,0.0971386142277967,0.295868841004469,0.328316472589722,0.742672390531843,0.932806459005665,109,136,239,252,152,222,491,642,139,116,164,160,65,95
"ENSG00000188175","HEPACAM2",13.1477468205517,0.117808048885248,0.358925246055705,0.328224470637999,0.742741946914642,0.932806459005665,12,6,4,24,5,8,15,0,26,19,16,30,7,16
"ENSG00000140474","ULK3",812.713423866556,0.06973470043245,0.212498582131401,0.328165485778765,0.742786542437213,0.932806459005665,616,462,944,856,886,792,966,1501,605,600,764,611,654,1390
"ENSG00000213694","S1PR3",95.5033137535413,-0.0874870337463705,0.266632338422241,-0.328118615559023,0.742821979298044,0.932806459005665,83,82,169,128,38,75,110,116,157,161,83,58,51,68
"ENSG00000100068","LRP5L",344.630171929823,-0.103114823906563,0.314264015738786,-0.328115274872168,0.742824505090137,0.932806459005665,556,461,435,618,319,244,334,228,574,595,167,178,88,91
"ENSG00000176165","FOXG1",1543.88510185589,0.0605605642149958,0.184605284619022,0.328054336797439,0.742870579007567,0.932806459005665,1185,1224,1137,1592,1775,1744,2173,3577,1370,1440,1800,1552,1049,959
"ENSG00000238083","LRRC37A2",146.220321904424,-0.105800268007835,0.322527581770603,-0.328034791403005,0.742885357038909,0.932806459005665,320,162,79,66,254,225,1,1,1,2,114,119,251,266
"ENSG00000197779","ZNF81",2454.51693827493,0.0341027373742144,0.104099448497721,0.327597675745238,0.74321587953437,0.933102283217471,1932,2200,2794,3828,2422,2519,3080,3157,2569,2651,2384,2207,1638,1999
"ENSG00000104517","UBR5",17584.1255127751,-0.0564654736616336,0.172371395145364,-0.327580301905749,0.743229017641804,0.933102283217471,17856,17081,17493,18612,14958,14484,15622,14670,22889,23080,21449,20833,12519,15791
"ENSG00000105373","GLTSCR2",125.714584526956,0.0678760803410947,0.207341160516035,0.327364234733534,0.743392414008114,0.933180841251186,136,121,93,163,116,154,87,153,155,168,125,134,113,65
"ENSG00000240489","SETP14",35.1688434564258,-0.102437036017365,0.312935701904184,-0.327342119783857,0.743409138637255,0.933180841251186,46,40,22,36,38,43,20,9,36,34,50,54,33,21
"ENSG00000187535","IFT140",466.170251085685,0.0605646009239686,0.185118798831821,0.327166129567377,0.743542237132575,0.933180841251186,466,411,480,378,420,413,309,673,590,581,469,470,356,557
"ENSG00000236200","KDM4A-AS1",5.36820663032453,0.114755334698535,0.350786672814591,0.327137099530545,0.743564192806619,NA,5,4,4,4,4,4,16,0,4,7,2,2,0,19
"ENSG00000231749","ABCA9-AS1",78.9303119415747,0.106337261505449,0.325153151098762,0.327037462642182,0.743639550653848,0.933180841251186,29,44,65,109,65,69,187,39,95,32,43,78,56,214
"ENSG00000133030","MPRIP",8811.53627204967,-0.0443811829537,0.135714026425527,-0.327019867604135,0.743652858472174,0.933180841251186,10418,8792,8195,10822,8251,8212,9314,10404,10337,9584,8421,8232,6100,7644
"ENSG00000267064","UXT-AS1",14.2687922752037,0.117054380456841,0.358061698429512,0.32691120265097,0.743735047740714,0.933180841251186,7,17,12,18,16,7,0,4,25,45,30,20,1,2
"ENSG00000167601","AXL",57.9171868062614,0.0899446423218878,0.275202287222016,0.326831013033427,0.743795701422315,0.933180841251186,26,47,22,85,54,32,120,89,57,73,50,51,63,72
"ENSG00000147687","TATDN1",3860.84282212648,0.046396041492105,0.141998331117381,0.326736526598698,0.743867170945328,0.933180841251186,2672,2831,3203,4170,3924,4434,4467,5896,3723,3808,3648,3466,4278,4529
"ENSG00000204272","NBDY",4270.41951044897,0.0632166960426809,0.193521898803995,0.326664302248857,0.743921802919082,0.933180841251186,4400,4291,4335,4910,4471,4235,4182,5858,4544,5464,2220,2517,4024,4810
"ENSG00000179979","CRIPAK",344.509515053798,0.0843439770919616,0.25824047235536,0.326610218462957,0.743962713843666,0.933180841251186,172,132,520,715,392,388,522,823,324,262,279,290,152,232
"ENSG00000206538","VGLL3",18.1803899714601,0.117503712084613,0.359934959999052,0.326458180347146,0.744077724824134,0.933180841251186,6,20,5,48,0,16,73,32,11,23,9,13,19,2
