Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold.Change,C_C05.CEL,C_C08.CEL,C_C10.CEL,P_Sp14.CEL,P_Sp20.CEL,P_Sp25.CEL,P_Sp26.CEL,P_Sp29.CEL,P_Sp31.CEL,P_Sp33.CEL,countP
POLR2C,0.056799873,5.726419362,0.316638444,0.757596851,0.999972288,-4.688813901,1.040155968,50.57570189,66.51507023,40.61656923,67.9648239,54.13337585,54.38993684,52.96100136,42.88737299,52.96366297,52.61907858,5
MOB4,0.121947626,6.42748894,0.316543676,0.757666804,0.999972288,-4.688819952,1.088202936,67.51507023,114.6268166,68.99588209,180.7801879,89.25355698,126.7262744,48.7275488,57.32627559,66.88228168,109.4150701,9
AKAP8L,-0.054457999,5.758399999,-0.316265364,0.757872253,0.999972288,-4.688837712,-1.038468891,57.7150769,47.30240615,62.89370806,44.46959646,52.13766518,49.02485361,67.99071534,56.61508435,63.38883416,45.36343684,3
MUT,-0.186465767,7.906004358,-0.31626126,0.757875283,0.999972288,-4.688837974,-1.137972557,243.5999269,306.1639222,242.7051339,460.6184693,286.2150701,462.8145286,64.34608621,155.2150701,126.6209751,451.1614065,10
TMEM5,0.104516884,2.817572763,0.316208744,0.757914052,0.999972288,-4.688841323,1.075134299,10.2254719,5.220938319,5.636611752,13.77010552,5.028725427,9.518501088,5.107260775,7.449210983,5.839945052,6.880473029,7
TTC30B,0.078087963,2.587158881,0.316010904,0.758060112,0.999972288,-4.688853937,1.055618078,5.86920035,4.322793532,7.633602335,5.582458862,5.959973075,5.436123851,7.850944946,4.27003531,9.134592702,5.723340028,9
PLCB4,0.129888179,5.919042298,0.315962738,0.758095673,0.999972288,-4.688857007,1.094208888,38.57034096,58.51511109,81.24484607,102.6265619,62.07812183,121.8590983,31.8949155,44.14232811,43.5541623,75.35512189,6
ANGPT1,0.073167805,5.586853511,0.315915049,0.758130883,0.999972288,-4.688860046,1.052024137,40.66360802,34.8972516,70.3364348,58.4150769,46.50314179,61.11507154,37.31003101,44.40803286,43.92463656,54.54770714,10
COPRS,-0.139659451,6.975331937,-0.3158745,0.758160821,0.999972288,-4.688862629,-1.101645041,143.7150701,166.7096586,101.9006352,319.0663155,117.6418253,185.3919469,66.1357041,77.53715109,81.09718445,140.8368454,8
VOPP1,0.113901079,6.890002528,0.315777393,0.75823252,0.999972288,-4.688868815,1.082150442,155.7114372,121.9035695,74.46484858,197.7759034,95.79580121,203.2360911,75.20607859,150.3239065,81.14193266,110.3161342,9
ZNF22,0.110221319,5.508832786,0.315699283,0.758290193,0.999972288,-4.688873789,1.07939381,49.01528101,40.31845502,40.6872663,96.04053116,70.11364832,33.10506691,27.92345353,42.91117479,34.56477015,51.59651971,5
PPIF,-0.1268027,6.275448672,-0.315441761,0.75848035,0.999972288,-4.688890181,-1.091871214,79.35738317,132.7503,53.06790996,133.3711942,68.36111847,143.9541607,57.44963506,58.68001636,42.97492971,73.18800916,3
CD276,-0.064425268,5.43198631,-0.315319822,0.758570396,0.999972288,-4.688897938,-1.04566829,44.29675931,53.23220201,37.47600856,41.04710366,26.92587274,47.5070252,47.89094714,43.05079289,48.26307714,48.70221397,8
FERMT1,-0.054439086,5.107747284,-0.315277797,0.758601431,0.999972288,-4.688900611,-1.038455277,38.18188262,29.23336658,39.75883338,42.98771897,32.41911107,27.06994131,35.2694243,29.39788076,35.89958873,38.1280802,5
CEP162,0.112425796,5.880462509,0.31513735,0.758705151,0.999972288,-4.68890954,1.081044414,50.10188298,47.44020989,73.03225875,33.06525794,47.18674257,36.84687172,97.49716017,83.53479134,74.93153323,82.66547015,4
GPM6B,0.18914698,10.045276,0.315106343,0.758728051,0.999972288,-4.688911511,1.140089418,1701.450615,572.5948629,919.4955953,1715.976836,1853.91507,1128.403632,229.4028619,1795.125028,1060.61507,1235.265725,10
SNHG16 ,0.079987848,5.459912408,0.315035644,0.758780264,0.999972288,-4.688916004,1.057009137,43.62622418,41.27615134,42.14829829,53.98166709,30.36952715,50.79528612,27.4843606,59.80335486,46.75290923,56.1849057,6
SLC35A2,0.126136149,5.608797327,0.314979374,0.758821822,0.999972288,-4.68891958,1.091366866,44.25140134,67.13503517,32.55621071,72.48028706,62.24024042,102.5414498,30.93508219,30.79257413,32.8377494,54.72565612,10
GPD1L,-0.136561355,5.750222943,-0.314930509,0.758857912,0.999972288,-4.688922684,-1.099281867,48.36005035,96.85235967,40.61634576,114.9216746,55.48739363,86.44793867,28.03542153,43.99446033,34.08779427,46.29596925,4
CDC34,0.104174971,5.154830862,0.314769492,0.758976838,0.999972288,-4.688932911,1.074879527,36.77023356,44.49603023,23.74668108,43.25037254,35.87683115,70.44281442,26.98556708,34.42878418,21.16789845,39.42710941,5
RAB11B-AS1,-0.065106889,3.302998436,-0.314549486,0.759139343,0.999972288,-4.688946875,-1.046162447,8.852577928,10.81163403,11.04337666,6.766670306,7.890517594,9.7755988,12.68220185,12.47003189,10.55862395,9.520497476,6
NDUFA2,0.200526902,6.698603338,0.314519612,0.75916141,0.999972288,-4.688948771,1.14911796,88.13869712,159.9039625,59.38134948,341.2392748,110.8594992,252.886365,35.59908496,71.2214856,61.27564454,117.4990447,8
ASH1L,-0.171599877,7.791003801,-0.31446108,0.759204646,0.999972288,-4.688952484,-1.126306811,322.5975031,202.669809,213.3077098,506.8780625,222.4271073,401.7703436,62.51507154,189.5129283,133.6150701,283.957724,10
SMIM7,0.119881593,6.86450243,0.314380096,0.759264469,0.999972288,-4.68895762,1.086645674,80.97905454,86.44661648,189.8270079,58.18152567,122.0531137,87.42020395,190.7607784,145.1479345,171.7607651,117.6421543,8
SGMS1,0.189062673,4.716533847,0.314372263,0.759270256,0.999972288,-4.688958117,1.140022796,27.98366516,24.24755583,20.34058792,68.38077594,39.64887993,62.82473038,8.707825342,22.42433283,11.71173623,29.3561748,8
ZNF423,-0.167807951,6.75899163,-0.314215152,0.759386318,0.999972288,-4.688968078,-1.123350355,120.7150701,155.1081793,86.62902947,232.5850542,116.6734455,170.7235006,34.62863548,93.31620051,53.98089238,169.4544395,10
PRPF38B,0.182666752,5.641539272,0.314172995,0.759417462,0.999972288,-4.68897075,1.134979903,49.61406423,35.26361932,54.50179161,100.76494,92.2741,95.7002531,12.32078983,33.63676053,59.26020285,46.11739397,10
NEK4,0.175384146,5.610070248,0.314047597,0.759510103,0.999972288,-4.688978696,1.129265054,40.65102751,56.01508436,39.64152734,136.0901768,52.83315644,120.3568936,18.05573814,34.60825232,30.9078916,51.215182,10
PPIB,0.134221908,5.248517871,0.314028565,0.759524163,0.999972288,-4.688979902,1.097500737,30.34749244,52.77279755,28.21635324,78.3094048,39.15518516,84.07986016,25.48382878,25.79319747,27.102706,30.37397319,5
STAT6,-0.067800815,5.771408303,-0.313954597,0.759578812,0.999972288,-4.688984588,-1.048117758,53.0636289,58.50154411,57.94259463,45.21576343,45.16573575,36.54441625,65.1377073,61.78595092,74.50681579,58.73131912,3
LOC284825,0.071842483,3.187736393,0.313842855,0.75966137,0.999972288,-4.688991664,1.051058146,8.654060513,8.855527592,8.89123912,6.350214492,13.53886978,7.825367532,11.5978524,7.997708107,11.40945607,8.131346158,4
HERC6,-0.106058249,5.755627028,-0.313568284,0.759864245,0.999972288,-4.689009041,-1.076283579,49.01528101,64.79664154,57.94436983,109.2998037,62.56719921,59.91507327,36.73228076,30.56605314,41.5608552,60.22747114,7
ISCU,-0.315291888,7.957624914,-0.313531343,0.759891541,0.999972288,-4.689011377,-1.244263369,244.252792,401.8463316,247.666746,1212.007212,407.9334845,633.539071,31.23757446,127.600858,62.68736002,473.687416,10
FAM84A ,0.178818946,4.471459426,0.313436238,0.759961817,0.999972288,-4.689017392,1.131956836,19.14221387,19.22042642,22.87348465,78.42065203,32.23629852,36.43901338,8.687245069,13.56328161,13.04225006,24.23287814,10
SLC35A1,-0.31092462,6.793774606,-0.313284608,0.760073867,0.999972288,-4.689026978,-1.24050248,124.5811369,163.9889808,105.1181965,490.7469394,170.2439781,356.6039942,11.67128553,50.57243695,44.29507191,168.9861045,9
SEPT15,0.248482712,6.113614385,0.313284537,0.760073919,0.999972288,-4.689026983,1.187957079,67.57339051,59.45846533,57.55366114,219.8607388,89.22773676,164.4683502,10.1925307,56.26026037,40.76976441,145.277679,10
ANKRD36,-0.179443516,8.260902243,-0.313207661,0.76013073,0.999972288,-4.689031841,-1.132446987,226.7645652,272.9740617,605.4511032,315.9574337,322.8150701,808.875042,83.09018155,394.7132333,204.8610966,355.0285779,10
AL022344.5,0.11198851,3.857005161,0.313153675,0.760170626,0.999972288,-4.689035252,1.080716795,26.33744889,8.342744569,11.7637313,9.938007718,14.97543625,10.85326239,22.216262,21.61744335,14.73083459,13.81570124,6
GSS,-0.070018521,6.127465415,-0.313092052,0.760216167,0.999972288,-4.689039145,-1.04973016,63.23271571,84.23102343,71.03982255,48.53743476,66.47658581,57.11507691,93.39867797,85.20361413,86.81715225,57.90186067,5
PHYHIP,0.092346509,6.61179343,0.312953956,0.760318227,0.999972288,-4.689047866,1.066102764,89.99165784,133.4191365,68.11551103,88.37217477,108.0692055,187.6017647,95.45858288,76.0650692,72.91507013,103.2150701,4
RP5-1189K21.2,0.060663467,2.429834778,0.312809162,0.760425242,0.999972288,-4.689057007,1.04294528,5.705773496,4.887817407,5.135476647,4.092720765,4.70655332,4.908163882,7.864465002,5.37025594,6.381408845,5.653356538,3
RGS16,0.068008253,5.687364746,0.312742734,0.76047434,0.999972288,-4.689061199,1.048268472,51.29818855,49.17610472,49.1307845,38.82612881,47.26926227,41.88034193,77.58292232,51.99957256,69.85421938,49.18042847,3
DDX60L,0.132605742,3.80049206,0.312672675,0.760526122,0.999972288,-4.689065619,1.09627196,25.02057246,7.016024715,12.70484966,7.69989397,16.63315612,8.101739078,20.42614834,17.35619615,18.56071522,18.11297557,3
ADRA2A,0.102281167,4.962575897,0.312663596,0.760532832,0.999972288,-4.689066192,1.073469475,21.91898816,45.99871302,25.90765177,39.91331296,27.83599278,62.14804608,22.58466036,24.2099831,32.55795522,27.05394676,4
PRRX1,-0.117041118,4.121602602,-0.312652116,0.760541318,0.999972288,-4.689066916,-1.084508318,16.85093134,13.65135586,27.18738309,11.17003841,12.31973262,9.405403864,27.23917967,23.32197168,26.04517913,19.07097941,9
TRIB3,-0.057813992,5.415311284,-0.31261587,0.760568109,0.999972288,-4.689069202,-1.040887387,53.4858582,42.6162887,37.08913196,42.07438226,38.35993049,57.0846064,35.46454841,36.46859836,39.89794267,49.83924816,3
LOC101928826 ,0.166690211,9.758662752,0.312589724,0.760587435,0.999972288,-4.689070851,1.122480367,878.221826,867.0150701,669.7987958,1432.487555,1189.515053,1804.71507,237.2773012,1370.392289,608.5150701,766.8050068,10
ASB7,-0.062965214,5.375476183,-0.312529431,0.760632002,0.999972288,-4.689074654,-1.044610575,38.21675372,42.97886475,47.73470693,30.34762853,42.34678588,31.01275461,53.95949034,47.25912271,48.54033755,39.29261056,6
SPARC,0.208946398,6.730023644,0.312295512,0.760804915,0.999972288,-4.689089399,1.155843762,254.3414812,41.14658205,84.3291696,209.5682301,188.6520228,127.5172585,25.87070684,168.3069105,101.3405638,92.55750962,10
LTN1,-0.21790344,6.702918731,-0.312125078,0.760930909,0.999972288,-4.689100135,-1.163042196,128.1243584,105.7203884,114.6301409,201.9650701,147.9149956,325.9478691,28.20857691,61.72569652,36.00800138,158.8634082,10
RBM23,0.081889339,5.996104754,0.312072693,0.760969637,0.999972288,-4.689103434,1.058403208,55.00206726,76.3565644,54.95780291,95.72940764,57.07428989,105.022223,59.9986245,54.4723992,51.45045699,50.39007396,3
VN1R10P,-0.07843793,3.514182078,-0.312022901,0.761006447,0.999972288,-4.689106569,-1.055874179,15.65712731,10.25751936,10.41007301,9.31481539,11.47403855,6.932893366,14.32476943,14.0365018,14.55724806,10.45449523,5
KCNC4,-0.048332716,5.931182872,-0.311874595,0.761116093,0.999972288,-4.689115904,-1.034069187,63.60491752,65.35390822,58.63862245,65.98043986,54.16757615,77.68984433,58.37317705,66.16172343,51.30140006,53.36116547,9
MEIS3P1,-0.104590123,7.039065423,-0.311771669,0.761192191,0.999972288,-4.689122381,-1.075188881,151.2343342,151.22729,115.8102337,240.7200249,69.21507017,155.1242869,83.41451479,123.3881722,138.212604,158.9334616,10
TP53INP1,-0.122365066,5.221784692,-0.31159699,0.761321345,0.999972288,-4.689133367,-1.08851785,34.32878418,37.98393814,47.6252999,90.13071922,29.64376488,39.81847063,17.61932507,36.42382157,28.36061937,43.55728834,8
MVB12B,-0.050667268,7.355277627,-0.311536864,0.761365804,0.999972288,-4.689137147,-1.03574386,156.5674248,198.793958,151.8458611,173.2276825,168.0260232,197.782605,127.0273565,157.822055,175.0891632,145.0702016,3
LINC00563,0.083856568,4.733662049,0.31148519,0.761404013,0.999972288,-4.689140395,1.059847409,32.47771007,20.0853173,25.55334048,17.67577453,26.23446949,19.15024882,40.35613034,29.3419769,35.88385522,28.25580846,3
NDUFAF2,-0.120903806,6.443944832,-0.311338686,0.761512346,0.999972288,-4.689149601,-1.087415883,75.66309124,94.53951118,110.0007213,161.1232496,66.06202733,146.6308244,48.71586146,56.61508435,62.80766615,117.5880789,10
TLR4,-0.07441708,3.019377809,-0.311264566,0.761567156,0.999972288,-4.689154257,-1.052935512,9.157351391,6.697420263,9.685814752,7.877514625,13.04540748,5.964470969,7.864465002,9.543946384,6.56295933,6.84705179,7
HS3ST5,0.079060956,5.736744074,0.311137984,0.761660764,0.999972288,-4.689162207,1.056330256,47.69038671,45.11667067,62.8128982,43.76032817,38.54461888,38.71696553,71.51337323,63.77140883,77.71394964,59.43548647,10
RP11-4M23.7,0.040927458,2.637265775,0.311037723,0.76173491,0.999972288,-4.689168501,1.028774977,5.670270182,6.760034885,5.919197084,5.416894091,6.6412994,5.645317274,6.788495978,6.872920721,6.480275413,6.236564765,3
VGLL1,-0.0592183,5.037543684,-0.310934123,0.761811528,0.999972288,-4.689175002,-1.041901071,34.59192864,37.22068116,29.99382029,25.91282928,29.03007711,27.49938792,46.39777118,37.19352156,35.22409463,30.07712687,5
AX746755 ,-0.156843791,4.88353083,-0.310810276,0.761903124,0.999972288,-4.689182772,-1.114845501,25.48756504,46.74775854,27.12248608,77.29050896,13.20221602,57.99660043,22.8569982,19.67653612,19.7678112,29.5373853,5
SLC46A3,-0.167782848,6.726074061,-0.310579885,0.762073528,0.999972288,-4.689197217,-1.123330809,87.37388579,184.2397315,94.09169681,322.4527746,147.4499467,120.5970537,47.63330292,65.01507039,54.2150992,121.252802,6
CDKN2AIP,0.044794007,3.594814836,0.310365484,0.762232118,0.999972288,-4.689210651,1.031535883,11.53797384,10.69385262,13.39246208,13.72195491,10.29252377,12.68996116,10.94167648,14.0365018,11.53267909,12.63792145,7
GINS3,0.075987369,2.561436714,0.310346932,0.762245841,0.999972288,-4.689211813,1.054082194,6.65199019,5.073634587,5.456330401,9.627713904,4.750167639,7.29388881,4.46698642,4.878623361,5.357800932,7.161955752,5
COX4I1,0.155411381,8.919146407,0.310291656,0.76228673,0.999972288,-4.689215274,1.113739153,401.418534,670.457906,336.1843963,1123.812482,586.4927234,1034.85795,260.2101233,314.4316081,251.1732091,557.3123061,9
AMZ1,-0.06246766,6.115086686,-0.310151821,0.762390173,0.999972288,-4.689224029,-1.044250374,63.99137074,69.07304669,82.51507012,44.51779656,71.62428873,60.20009992,79.29595857,82.02707734,80.82710608,69.55452218,9
STARD7,-0.215238348,7.213684357,-0.310119161,0.762414333,0.999972288,-4.689226073,-1.16089569,244.8468951,163.1393142,112.000148,354.9150701,180.9464938,289.5993593,27.10824475,122.7668831,78.66400583,238.369663,8
LYSMD3,0.230720869,4.654638626,0.310040313,0.762472665,0.999972288,-4.689231008,1.173421124,30.8241057,19.65343191,18.85278251,52.16494597,42.79674665,95.19637015,5.459115331,12.01922802,17.52944995,36.810954,7
TIAM1,-0.249808523,6.448115181,-0.30984734,0.762615429,0.999972288,-4.689243079,-1.189049292,123.0655898,138.7649516,56.070126,207.7664303,152.3012364,244.6250282,18.69785069,37.28024288,33.22938852,149.9824437,9
VTA1,-0.09942982,3.822666095,-0.309640565,0.762768415,0.999972288,-4.689256005,-1.071349962,11.05541801,12.88243046,22.9876381,22.4583889,12.20702872,20.33117445,12.83722218,10.54723886,8.705609741,14.95354587,8
LILRP2,-0.094389686,3.623340776,-0.309639812,0.762768972,0.999972288,-4.689256052,-1.067613672,12.39500243,12.3736183,14.00003463,6.12547431,10.3002493,9.625968526,18.23858545,14.81630481,16.92340163,13.54626373,3
SORD,-0.229077944,5.441180248,-0.309632354,0.76277449,0.999972288,-4.689256518,-1.172085606,41.45333465,87.71507012,31.48156472,139.9761854,39.90869416,105.0479575,10.7784874,30.98484159,16.82920795,63.47673886,8
RXRB,0.051206002,5.671878002,0.309344659,0.762987365,0.999972288,-4.689274489,1.036130702,45.08163975,57.36378332,47.55631568,56.01043972,36.94617504,53.20717974,58.30487527,50.09942316,57.05119689,52.55298046,8
CENPBD1P1,-0.086192365,5.222096743,-0.309339249,0.762991368,0.999972288,-4.689274826,-1.061564745,52.86295609,35.09839018,31.77402701,43.37918668,26.8932139,39.81847063,26.56185107,33.76455305,33.02965932,64.70451312,8
ISCA2,-0.199519813,4.6040525,-0.309298581,0.763021461,0.999972288,-4.689277365,-1.148316086,27.96298715,33.574,20.48406311,105.5150701,19.7497229,41.83100463,8.746337506,13.02870211,13.72263234,27.60817373,3
BNIP3L,0.237900578,7.807939859,0.309094188,0.763172713,0.999972288,-4.689290121,1.179275321,194.2692169,232.1313958,176.4990989,835.7150701,361.5150701,523.3151611,37.37434615,186.6852897,129.9252403,279.920991,9
BRD3,0.057589174,5.232558358,0.308895621,0.763319663,0.999972288,-4.689302505,1.040725196,31.3366033,43.42242906,35.91693602,28.55257478,36.82199109,39.30184026,37.92463403,52.5854854,40.65424832,34.47039261,10
CACNA1A ,-0.131740561,8.174723413,-0.308886613,0.76332633,0.999972288,-4.689303067,-1.095614725,283.0462539,338.8761649,304.7150701,404.2976365,350.4868165,510.0905874,113.3585783,275.7371006,155.0867787,396.307781,10
CDC7,0.197599563,3.534237971,0.308691634,0.763470634,0.999972288,-4.689315219,1.146788675,14.53654232,9.072754718,8.843404822,43.5237874,10.37441321,33.52338224,6.531402218,6.209218808,5.493389399,11.07579195,3
SRD5A3-AS1,0.057214984,3.174084992,0.308663288,0.763491615,0.999972288,-4.689316986,1.040455299,8.304265582,10.37511077,7.852739788,8.216667882,11.47403855,6.88897136,9.97772571,7.852739788,10.99995434,9.475947986,4
BANP,-0.056215768,5.893366969,-0.308448528,0.763650571,0.999972288,-4.689330361,-1.039734925,60.62940899,71.59802668,52.50417511,75.65249711,47.74318727,74.21507013,55.00501783,54.4150992,50.93290186,59.11220636,10
YARS,0.09077147,5.656962857,0.308148695,0.763872516,0.999972288,-4.68934902,1.064939498,52.01449889,40.92867406,52.87033409,31.46670835,36.16577772,43.58976597,87.71507012,63.35185396,65.27559991,52.80472883,6
ATL2,-0.154765312,3.800713201,-0.308122059,0.763892234,0.999972288,-4.689350677,-1.113240509,15.99439419,13.03822572,16.25685931,26.38274562,15.94513015,32.92573419,6.752482475,9.551384705,5.883043289,15.50416821,9
TBC1D20,0.083402159,5.345390021,0.307794422,0.764134786,0.999972288,-4.689371045,1.059513639,41.00975233,47.96399385,30.25812141,54.19921852,42.76308283,67.67608628,26.68598989,39.67460335,33.51180718,37.24704959,7
THNSL1,0.12613163,2.881289155,0.307689381,0.764212555,0.999972288,-4.68937757,1.091363448,6.494801045,7.892160944,6.494801045,17.95893221,6.268824779,14.54157218,4.820314617,5.831932908,5.440454599,5.657386916,6
LINC01222,-0.071846595,5.671095588,-0.307653652,0.764239008,0.999972288,-4.689379789,-1.051061141,53.21189444,45.3100895,60.91507154,34.41423049,49.00640264,38.02181934,76.08461067,53.31354293,59.56845302,51.83175745,3
