Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold.Change,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_GRN_GSM329677.CEL,P_GRN_GSM329679.CEL,P_GRN_GSM329681.CEL,P_GRN_GSM329683.CEL,P_GRN_GSM329686.CEL,P_GRN_GSM329689.CEL,P_SP_GSM329692.CEL,P_SP_GSM329694.CEL,P_SP_GSM329697.CEL,P_SP_GSM329700.CEL,P_SP_GSM329703.CEL,P_SP_GSM329704.CEL,P_SP_GSM329707.CEL,P_SP_GSM329709.CEL,P_SP_GSM329711.CEL,P_SP_GSM329714.CEL,countP
VDR,-0.16220956,4.754979833,-1.894453605,0.069910386,0.256625182,-4.394178683,-1.118999631,27.99413851,29.80466616,33.76226557,30.05702165,33.69229503,33.99776328,24.03486367,22.08042015,36.31587474,23.58408192,25.8560691,27.32061849,26.34270915,26.15208522,24.99816415,22.97585387,23.55020081,24.10989626,23.67256779,28.80070256,28.42030292,25.76525371,24.7481695,26.10230797,5
TARDBP,0.265734845,8.695270228,1.89426349,0.069936658,0.256659891,-4.394484961,1.202248266,476.0369481,557.7709369,257.3999839,339.4453245,311.8469338,400.4256132,329.5236145,341.8511103,330.4291938,318.310988,449.5426734,437.1360249,573.5150362,413.5952399,605.5813747,432.8840183,502.8517165,486.7320696,495.1341669,345.8456922,340.3043345,503.1565451,350.0366466,628.3893373,24
CCNA2,-0.202133781,4.552207394,-1.893674519,0.0700181,0.256785366,-4.395433655,-1.150398565,37.58813507,24.50648658,26.67445053,22.97632263,27.01881251,29.23505719,19.68181952,22.07948432,19.29695506,19.84288103,26.04678512,17.35737902,27.25008019,20.22404854,24.1572538,20.70250178,23.3431613,23.32650768,22.64691434,20.75157575,20.32181482,22.12445757,22.07948432,32.92755609,21
LYRM1,-0.296878199,8.466264852,-1.893495825,0.070042827,0.256785366,-4.395721447,-1.22848326,419.9828336,551.5292102,254.0363781,476.7562525,418.2749928,347.1129282,379.9927452,473.9504873,212.343459,398.2713651,351.0390848,354.6834764,217.9486198,213.8742573,301.4817507,396.3997169,422.2851421,399.1797699,348.5367237,295.6854132,369.3853169,491.9649239,429.7200615,251.2957927,24
INPP5F,-0.757716701,10.2326772,-1.893483638,0.070044513,0.256785366,-4.395741073,-1.690812521,2481.943871,1999.491524,606.9885382,1948.936374,1705.151592,1674.816986,2234.566659,1930.358326,316.0951955,1663.325425,646.5938367,314.0367294,383.0046757,325.6516849,1104.116292,1370.817138,1861.749781,2466.560584,1731.769445,1057.836665,722.8791597,2079.678474,2213.359548,2077.689907,24
ABHD6,0.23904384,8.133025872,1.891795927,0.070278425,0.257371768,-4.398458187,1.180210207,296.7102596,225.2470153,179.4138577,272.1481999,205.3123739,328.6254389,264.3879104,273.8316878,262.9290085,332.795898,245.1707024,227.0141585,307.700281,291.6230445,278.2149919,330.8140792,457.633152,250.7974552,344.4205449,315.6192788,257.6094198,442.3120628,240.3545838,261.9695639,22
NDRG1,0.363824496,10.53736622,1.891088329,0.070376698,0.257527065,-4.39959685,1.286832695,1400.627817,1351.35725,1686.298923,1134.489808,1774.830021,673.6499928,1374.688379,1041.754159,2951.497242,1343.733326,1557.698063,1847.326503,2819.874126,1970.922112,1338.489151,1514.210047,1635.88914,1375.409103,1542.038453,1442.273935,2167.733326,1478.108326,729.2105788,1445.953546,24
ADCY2,-0.601088181,7.761560127,-1.891074412,0.070378632,0.257527065,-4.399619242,-1.516860257,300.0575126,236.3651587,290.5804055,307.9643733,289.8529934,169.3418482,197.5299166,737.2463169,201.016748,274.8583265,125.9307839,82.71040312,53.47865333,149.8354687,150.4173994,255.6983082,347.9449123,230.9888989,89.24613072,283.734531,206.2756484,415.9368017,330.1643272,256.2669943,24
SRSF6,0.377553335,8.306660402,1.890575214,0.070448035,0.257611766,-4.400422359,1.299136782,313.201591,221.9539417,165.2259763,263.3483636,249.6994415,352.7919094,307.8676333,304.9834068,271.5562177,241.7595297,306.0672796,526.6976381,456.1363845,396.8807098,831.5911907,391.7719451,214.4204559,330.7749928,294.9833262,267.8033644,193.3948859,414.9506203,449.1942931,326.8999928,24
NCAPD3,0.158333658,6.685449333,1.890094879,0.070514872,0.257695731,-4.401194981,1.115997394,84.32297104,79.77841114,91.90427722,95.93288997,85.95238444,128.226816,105.3459124,101.852954,103.411521,104.0174593,132.8871393,98.42777354,110.0609108,106.5956784,101.7456556,115.0401799,135.8454638,94.01108075,94.04414216,103.6156192,95.16779234,119.6882745,98.88280862,105.1668104,22
AUTS2,0.249755701,9.389855782,1.890077669,0.070517268,0.257695731,-4.40122266,1.189005757,743.5955526,499.6948813,573.7435146,583.5418848,531.3840885,426.1006837,769.7063436,751.5666595,699.749844,573.5140608,681.0124189,941.2131694,1062.85769,792.3338225,753.7523075,782.8323344,533.533998,510.9429554,513.1367827,675.6083261,856.9366588,854.2031974,710.8248055,674.0424632,24
RNPEP,0.224633912,7.846107746,1.889335655,0.070620629,0.257861948,-4.402415904,1.168480705,172.3115365,249.6318397,181.2785381,262.1294375,159.2946359,171.8505085,264.8473989,231.120144,190.4747706,213.7335523,361.0143032,251.2327516,230.4702303,241.8023763,308.0471622,288.7452073,279.6086334,264.4455873,245.7503748,189.9453744,240.1565463,193.3751772,222.4609665,217.0659603,24
ATP6V0B,-0.520000695,9.223579886,-1.889189627,0.070640985,0.257894007,-4.402650694,-1.433955939,543.2640847,834.3402435,386.8242409,870.2293274,508.0973576,984.4025985,725.285882,2015.212493,271.0916621,659.5520706,409.9416595,314.5460623,372.2329374,326.9416595,576.8999928,620.1780032,1277.72871,649.8049801,702.12555,428.2808277,369.7182291,1137.55678,660.3419967,559.3431159,23
EIF3C ,-0.355211381,10.88678429,-1.888985609,0.070669435,0.257913336,-4.402978701,-1.279172989,1897.265672,2177.777881,2034.168119,2173.680021,2083.964195,1889.298273,3099.775285,2754.44019,773.3045001,2494.069653,1891.477915,1374.379016,1489.440848,1186.104749,1779.402809,2359.572872,2963.334883,2124.91197,1972.605401,1600.198106,1428.691659,2736.971161,2196.480042,1156.101732,24
CDK19,0.423255222,8.683111168,1.887335378,0.070899919,0.258585052,-4.405630872,1.340949793,521.2735198,392.4115508,264.3841498,224.9280838,326.974782,291.7148228,441.3468078,332.7688154,676.2493315,283.2333263,377.5097034,689.1024052,1237.399993,544.5249928,654.5530893,437.8131888,257.7031794,368.08842,431.3248323,448.9052978,338.3358352,288.9214323,330.5097966,555.8993341,24
ZBTB10,0.242499785,4.074130133,1.886749382,0.070981921,0.258757037,-4.406572249,1.183040764,17.46634888,16.78549171,14.44588462,13.56454996,14.52593129,14.16786418,12.13628565,18.42176923,15.50418404,13.398711,16.24525351,15.01267836,20.77058148,17.34020059,22.7794435,18.61998753,14.62771813,24.08544703,31.34635245,14.61698904,13.6763552,16.3881622,17.69665969,20.75906437,19
SSB,0.280642356,8.109006703,1.88657406,0.071006471,0.258761844,-4.406853854,1.214735622,366.0162608,251.5976774,256.4665724,219.9906231,222.3602204,292.1950145,195.6017692,181.1840544,251.1083314,252.5674832,205.1489182,387.6257372,339.775618,306.4833261,346.6965829,235.2605162,254.5115398,448.1735015,369.6395265,221.8681553,199.2119916,306.5743152,406.5471123,323.3182699,24
ITGA1,0.241166481,3.673650717,1.886261406,0.071050269,0.258836771,-4.407355997,1.181947931,10.74441972,11.62624071,13.06144903,10.10210808,11.6357342,12.3062325,11.54440237,10.58096538,14.35930074,11.59373937,12.30972366,27.17788115,16.54057643,14.76484022,14.68059135,12.5390479,10.44457446,13.19228036,15.3397318,10.69729173,12.10282532,9.548051324,11.86063652,15.53946846,12
FAM57A,-0.259813699,6.630234928,-1.886042103,0.071081005,0.2589064,-4.407708177,-1.197324079,81.23192608,134.5620338,106.1338192,79.96489369,118.9155398,199.059047,100.9042046,109.3436692,111.9137262,99.76643132,91.52453541,74.17170026,68.54258175,94.3375287,91.81265697,102.525964,108.2092348,86.91666112,95.03941271,91.67667687,118.2007055,125.351925,91.88707815,63.92988062,21
C9orf91,-0.718374577,7.526949464,-1.885374745,0.071174606,0.259049726,-4.408779702,-1.64532727,376.3081264,235.041697,126.1282277,475.0192231,262.1659059,147.7345924,305.7347656,303.6902637,71.35277118,275.6335363,119.9306512,70.9444478,53.44289302,59.41877864,169.0895835,220.7946038,570.8510899,236.9347052,117.4344216,188.4077126,83.18028879,455.4496341,219.9239805,254.5458295,24
C11orf58,0.3069419,8.782856566,1.884511743,0.071295807,0.259391915,-4.410164948,1.237082658,421.1125189,469.5249928,290.4932403,393.3614962,285.9654756,414.1446037,400.7313798,424.7460184,240.8387924,367.7531032,436.4833261,493.6264806,451.2921556,376.5315475,563.446825,638.5751243,437.3695687,739.9833261,724.201689,347.3321378,395.9026839,481.1985092,681.0597959,506.4068916,24
CLN3,0.228429749,7.348559308,1.884064682,0.071358663,0.259465273,-4.410882363,1.171559113,134.7644345,165.0407977,119.0498463,158.0225302,134.262645,153.4369735,159.1467726,155.9747377,236.0792408,165.4003395,226.8375598,188.6312248,179.040043,204.6988821,180.1702172,160.0602577,127.8014683,124.096023,138.3383534,207.3995919,202.5672862,210.0632993,142.8962103,118.0297659,17
CHAF1B,-0.244116986,6.034480291,-1.884036987,0.071362559,0.259465273,-4.410926802,-1.184367646,59.98134554,91.01823576,52.92771786,80.92004647,56.32926713,76.59710525,84.11199647,99.01853277,63.32137373,57.90599872,65.53931543,61.05345971,51.03361454,56.38133891,46.86601718,61.80865454,75.82240537,69.02516191,43.35086683,65.37154649,60.49387115,102.3117047,70.37831571,59.61736928,4
SLC9A3R1,0.286935854,8.975262496,1.883917791,0.071379327,0.259483887,-4.411118057,1.220046262,359.2619785,377.7934903,673.1095588,378.1068795,717.0734522,247.5203625,490.8614866,473.6010404,561.0408996,556.4224188,510.8712376,506.1033113,506.4241576,495.0666595,629.2958261,639.2749928,583.9031993,596.4065771,516.7531959,594.8507473,813.1481794,468.6924097,380.7213783,387.2001367,23
UBE2Q1,-0.26287006,9.741820884,-1.883697418,0.071410336,0.259554261,-4.411471632,-1.199863309,968.8020805,843.8159806,819.8260105,1412.437037,885.9416595,916.4650915,1068.58827,929.3374928,533.9904493,1039.003168,857.3913413,526.9078895,729.7213175,705.3166595,636.2290113,895.6864286,1318.08788,944.7630801,721.9188375,800.4083008,694.3160105,1098.371471,882.0338321,887.1865612,24
NIP7,-0.150680131,6.059410309,-1.883287645,0.071468029,0.259679216,-4.412129007,-1.110092681,65.87720951,68.61807263,66.30528351,68.14055303,81.26622665,98.02715114,57.9721461,72.41468733,68.11070806,61.54720945,66.87762942,64.23965329,61.04557167,59.93792901,54.37679124,62.74757818,77.35783234,68.34218645,74.80594984,63.70822274,70.26700749,65.34595996,59.53447756,56.64667186,15
CXCR4,0.95482513,6.679395475,1.882883584,0.071524956,0.259804529,-4.412777116,1.938344672,72.25517423,526.0434592,35.89051099,46.81752134,50.25255804,43.61003202,54.91012002,46.44576925,73.51430111,95.59257857,768.5912875,391.451031,216.3644803,368.1916595,209.7129756,237.7658872,66.53063843,74.59820834,46.20992065,74.48135167,160.7128207,95.2397252,44.48314951,51.8010902,24
RPS29,0.156702601,11.93329074,1.882877302,0.071525842,0.259804529,-4.412787191,1.114736402,3977.186966,4381.50419,3493.673822,3407.846657,3619.306183,2767.962391,4332.794572,3405.081122,4569.310401,4249.388698,4431.441659,4297.587493,4366.263127,4063.030588,3492.268695,4458.711372,4244.933218,3768.832151,3370.696928,4109.73936,4378.490953,4387.379159,3134.72298,3921.714971,24
MTF2,0.300273211,7.167499242,1.882793097,0.07153771,0.259805278,-4.412922241,1.231377584,135.7627429,120.8108418,79.75509732,132.9404847,100.7522558,190.2081158,123.9674617,145.5049412,128.0488663,119.9559209,147.5708072,154.8354204,215.7167111,103.0921329,198.595432,140.486319,168.2100549,201.5256917,162.3559526,132.4871406,88.96941814,168.9408402,232.025033,182.3423391,24
RHBDF1,0.368698672,6.94758512,1.882572982,0.071568744,0.259875615,-4.413275247,1.291187638,88.17346603,116.636996,121.5746698,99.49027217,130.0702874,77.96486571,122.9207473,88.92189582,207.2595925,99.96583503,192.2009148,263.0931516,196.934607,170.1645691,110.3697377,115.7027489,78.6989549,89.82227197,100.3872234,141.1793946,194.6900151,83.44785794,147.1840195,105.6353215,12
IRF2BP1,-0.222850156,8.230701295,-1.882321,0.071604284,0.259962293,-4.413679323,-1.167036883,263.3067077,283.2913225,424.6427642,329.3109018,356.8359563,324.3977935,366.4937708,341.4680761,382.4801692,306.3864226,285.0559535,225.9251049,299.0649189,285.5590252,222.1529113,314.601855,384.6586776,263.1335024,178.8033614,348.3379615,308.9777419,335.0666595,240.1530937,273.149688,4
PCDH11X ,-0.143884427,4.962270737,-1.881729909,0.071687713,0.2602092,-4.414627032,-1.104875971,39.29348289,36.13580511,37.03157501,30.79525157,34.74174564,30.9400634,31.34955338,27.82439939,26.35000545,32.21635918,28.2484282,31.58160724,32.12933533,31.9449609,35.18444078,27.61792558,25.37404362,30.15515394,27.61396859,34.07511865,28.4479199,25.78956751,33.64525498,34.81806257,14
RASSF4,0.625195589,8.273163593,1.881615861,0.07170382,0.2602092,-4.414809864,1.54241992,311.5941027,191.4771044,459.9405347,278.5754661,275.056873,89.95638964,268.4767827,163.7962613,399.705634,364.5582278,732.4371234,954.209317,1018.343399,392.5425809,266.2852336,432.9440701,220.5749201,226.6568443,304.8298509,346.3522262,603.6374537,167.9843577,193.7007518,145.9203595,24
KIF2A,0.257925174,6.442205736,1.881590985,0.071707334,0.2602092,-4.414849741,1.195757776,82.52698601,67.83386193,56.17105627,73.5877664,82.27477793,69.25399831,74.41533055,128.394214,96.29306219,84.57985797,64.83585881,88.60374879,92.10400686,79.52930672,100.3400795,88.83227343,69.25399831,113.3373262,138.4334979,78.28931739,75.48676077,96.71697706,135.1129311,108.1532546,22
WIZ,-0.208458763,6.278916768,-1.881358735,0.071740146,0.260234123,-4.415222034,-1.155453149,74.3210937,72.8107501,88.49963484,84.08731311,74.03755616,88.07547176,101.307064,107.3720181,108.6250293,77.0544555,59.48002968,77.82381806,67.6381765,80.88839953,49.80485759,71.39823215,87.83139501,68.56677434,57.43684722,91.57059112,79.69612923,81.4534762,72.36901513,72.06745066,13
ATP1A1,-0.650525515,10.05101659,-1.8808922,0.071806097,0.260355536,-4.415969778,-1.569739884,1030.783702,1761.185273,488.891456,2445.696993,1178.816659,1567.683217,1740.905582,2544.524993,396.4104937,1704.329108,544.4947189,424.4933182,502.9173474,413.9853722,818.410346,1300.996101,2176.133508,1552.587493,1700.051293,655.8999928,574.986693,1634.825047,1413.691659,1340.566659,24
COMMD10,0.355914023,7.749077032,1.88056255,0.071852729,0.260361784,-4.416498046,1.279796142,164.3094702,223.7334122,91.60210918,211.111889,110.318827,265.6871443,225.4166421,262.0605573,128.1879721,260.6610793,257.5929998,167.2307251,156.2045095,215.1850655,323.1016512,286.1916596,317.4416595,278.1981369,274.5879139,193.6070305,222.9367716,288.9631424,261.1259619,222.0860366,16
NKRF,-0.336775228,8.508620668,-1.880393416,0.071876664,0.260361784,-4.41676906,-1.262930482,478.4969901,362.0315873,357.9124656,428.5272168,622.8583261,418.8997708,393.3507139,394.3033525,293.6114461,378.8003083,254.2415614,190.1744768,215.0833548,234.4188071,291.5350714,335.9277174,607.0992094,433.1107235,389.1083261,320.7019291,266.4281518,489.3928148,505.3146771,480.7972928,23
EMP2,0.447140755,7.738829201,1.880384371,0.071877945,0.260361784,-4.416783553,1.363335613,216.1085047,225.9833932,222.9274185,111.3620615,197.4740577,129.7046178,211.1708296,126.5691107,259.4833283,168.3616406,390.8360829,391.9833261,316.6222538,378.2511681,225.6991523,372.8583261,249.2333322,137.0066062,109.8781659,249.0851946,410.3083146,144.8502792,155.4424576,168.4924417,14
PSPH,-1.399120784,5.373562195,-1.87999406,0.071933209,0.260477258,-4.4174089,-2.637408027,16.87175482,191.7743265,230.5304241,18.97412707,141.8628307,12.98786645,159.2532247,370.4851849,14.21162145,16.76428511,17.32290825,13.44546823,12.0011294,15.41502183,396.7433995,17.29203594,316.1930657,16.33614863,14.79708844,129.1666684,14.44561057,22.53294823,13.82902327,137.9919414,17
PTPN12,0.23982198,5.190630747,1.879874148,0.071950194,0.260496421,-4.417601,1.180846943,46.52892296,31.44387306,36.40116173,26.41890634,32.60426999,33.93946469,30.27721392,27.66096543,38.06612736,37.15629267,40.6286978,41.77737274,41.46968476,63.00305669,26.46031432,35.63411061,27.1116865,38.1520493,45.93074096,36.16036254,50.51078314,29.29104652,38.83278784,41.62697353,15
DCTPP1,-0.247135546,8.293321636,-1.879740428,0.07196914,0.260522673,-4.417815212,-1.186848301,310.6974696,323.9475525,396.6438699,419.6115472,315.210615,309.38599,333.8928772,428.8583261,318.4049119,388.5729642,255.6079454,270.4297377,244.9881071,271.0249934,258.8095429,257.1771366,456.6907759,252.891062,235.3522166,309.9624928,361.3820716,501.384363,275.0458265,222.4687548,18
MAP3K7,0.317618993,6.406896832,1.87961966,0.071986254,0.260542289,-4.418008665,1.246272018,69.01984443,92.3865474,55.87321621,70.45170388,49.96212417,118.8914144,66.52386102,83.74581506,79.31045423,69.78061533,72.70980049,84.48288573,82.05872035,82.07555938,131.3234763,72.17876344,72.44793568,125.1649718,145.6365802,79.07866354,67.64750697,82.08741669,133.1514346,139.4424494,22
GRSF1,-0.317892758,7.119569855,-1.879442249,0.072011402,0.260590969,-4.418292835,-1.246508532,239.9894512,179.8276845,77.08234094,167.3340338,148.8454712,172.4593106,163.5345859,193.8150913,140.8405089,142.1978146,96.81005111,85.93557796,111.3587121,105.1180295,107.3940258,126.4107389,190.3591044,165.6932835,171.7233453,132.5410961,86.69482385,183.2267162,144.2750061,138.6052376,24
RPS4XP3 ,0.139709274,4.017813619,1.878950039,0.072081213,0.260705148,-4.419081138,1.101683087,14.13291585,14.94272805,17.82605746,15.25292756,14.55765005,15.28518246,17.10439311,12.94247329,19.37126204,16.66835487,15.67418356,16.16048401,20.37734117,16.92350828,16.20035967,19.38923967,19.87732133,15.4376413,15.94233491,14.40307226,16.47877851,16.78618408,14.35930074,15.19327874,6
MRPL2,-0.25387819,7.618179629,-1.878752487,0.072109248,0.260705148,-4.419397485,-1.19240819,189.1103052,219.7026541,236.7256281,284.898591,196.3335638,232.5310583,213.0947972,208.1948295,184.1441751,206.4967316,160.0936087,177.8333606,110.3522125,158.0016969,173.7626262,190.9318922,307.9269296,177.3724893,152.7981189,192.8000569,195.1579536,309.311879,207.4003947,152.8699009,16
SNRNP25,-0.373615789,9.573171732,-1.878032826,0.072211458,0.260832119,-4.4205497,-1.295595883,797.9416595,699.0463299,769.7891467,1352.670826,782.5368499,755.5685294,967.0216921,1358.552817,552.4107986,1172.612741,565.9882339,417.2756829,639.6507064,470.2000728,514.5430344,841.2858232,1357.274993,759.9709073,544.2124928,682.129431,737.2333261,1334.458056,773.2911153,556.6224945,24
LRP10,0.399486063,8.489470173,1.877984777,0.072218287,0.260832119,-4.420626617,1.319037941,265.8934952,364.7545783,373.0444028,233.9220511,424.2062625,182.2821316,367.0350719,264.6916607,397.7332564,298.0014875,781.0024162,601.6083261,403.5669653,544.9857082,604.2507096,445.5679192,302.7362559,328.0422565,344.9394471,362.7744806,588.6181502,292.4212236,176.5271079,272.5830151,24
MAST1,-0.41525989,7.810017646,-1.877966875,0.072220831,0.260832119,-4.420655274,-1.333538882,270.278854,209.9323254,193.9560389,298.9730085,275.2124393,251.3669876,285.0501474,460.2241008,157.3405494,302.8492786,133.8681834,115.502229,107.2496683,131.8926459,172.1389734,257.6394278,317.1621257,271.698739,185.4140032,240.6089008,167.1327754,455.427761,236.1083533,279.149993,17
ALDH2,0.266056534,10.94950644,1.877716287,0.072256455,0.260832119,-4.421056393,1.20251637,1831.654936,1352.847054,2253.336152,1935.188228,2218.049219,858.7333261,2601.963932,1633.483326,2109.057357,2259.962813,2040.259222,1785.291486,1867.649993,2254.113816,1876.576939,2244.032634,2253.284255,1997.708844,1694.747062,2590.857246,2933.601348,2303.693386,1927.199758,1846.417591,24
