Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold.Change,C_GSM764196.CEL,C_GSM764197.CEL,C_GSM764198.CEL,P_GSM764189.CEL,P_GSM764190.CEL,P_GSM764191.CEL,P_GSM764192.CEL,P_GSM764193.CEL,P_GSM764194.CEL,P_GSM764195.CEL,countP
ZNRF2,0.395495885,3.990923705,2.632711265,0.02234217,0.543817038,-3.211248031,1.315394812,14.10181191,13.58577636,11.79739163,22.00808267,16.93010787,22.12041432,13.8663479,15.63006242,15.10793107,16.92657506,9
FAM173A,0.308582198,6.517097041,2.630965897,0.022413437,0.543817038,-3.213294407,1.238489982,77.86443142,82.23478386,76.56956232,78.42994814,93.39242979,90.68441649,105.5924219,105.625623,95.83878478,119.3154011,6
TIA1,0.524395471,7.325451878,2.628161685,0.022528407,0.543817038,-3.216582245,1.438330754,117.0924218,123.3675863,133.1401296,225.5924218,213.5408163,258.8719506,160.7924218,140.2383952,129.2552656,161.1749275,10
TMTC3,0.386413009,6.354102021,2.624958835,0.022660429,0.543817038,-3.220337478,1.307139403,71.40317386,67.66436195,64.56131997,98.12016643,92.37567102,116.1500977,90.20397714,89.40457764,64.86074962,78.12684075,10
HNRNPA3,0.546462014,7.192962146,2.624670182,0.022672365,0.543817038,-3.220675914,1.460499652,139.1895409,94.59460847,107.3905442,198.9478492,167.0458119,247.1924218,128.058475,177.9232461,134.5280088,126.3196408,10
TOP1,0.474131584,6.400478617,2.624321277,0.0226868,0.543817038,-3.221084995,1.389081824,66.57391919,72.51611967,62.62403252,105.3265735,91.39320751,141.9977491,81.38187596,89.62546647,66.96607279,91.69243376,10
PLIN3,0.292879443,9.116716461,2.623842806,0.02270661,0.543817038,-3.221645986,1.225082955,463.4940718,525.63809,458.4973116,674.4145247,509.7527264,621.3007183,500.9962909,600.706343,580.4827114,666.9741718,10
MOB1A,0.435869057,5.26016146,2.623310264,0.022728679,0.543817038,-3.222270373,1.352725449,34.17757651,27.04993404,32.28132731,48.82647877,41.31511671,54.70632663,32.52255859,31.81209153,45.44552888,44.13010135,9
OSBPL10,-0.360208095,4.978543834,-2.619310615,0.022895103,0.543817038,-3.226959825,-1.283611033,42.91184716,33.06187481,37.31458588,25.59863303,35.20524939,23.40507705,34.21107815,31.863496,27.49806118,28.9888135,3
PHLPP2,-0.300135292,5.44612221,-2.618120476,0.022944855,0.543817038,-3.228355218,-1.231259872,51.74420006,51.7465801,47.89934,49.70231286,37.18445069,48.07143489,38.81762438,41.60956655,37.17502678,36.2485052,5
ZKSCAN1,0.34778301,6.507239547,2.61801231,0.022949382,0.543817038,-3.228482039,1.272603514,83.28509819,79.79640493,68.26792497,113.7924218,99.1419275,122.7968848,82.74430242,94.13774764,96.4354976,82.16346012,10
KLHL12,0.384372257,7.544357515,2.617361811,0.022976625,0.543817038,-3.229244724,1.305291707,183.1077296,133.1133609,152.5174334,258.2470737,197.2745474,243.6606484,173.2373156,202.811422,178.0134368,178.0134368,10
ADAM10,0.346761626,7.992884422,2.61618652,0.023025926,0.543817038,-3.230622706,1.271702868,230.5902479,228.6334453,189.279389,303.7645432,270.9289157,349.3104343,221.5588515,284.4449085,258.172257,246.5441881,10
ZNF621,0.649010047,5.751878095,2.61593946,0.023036304,0.543817038,-3.230912373,1.568091828,43.94271295,40.46009698,34.21917988,91.54025045,83.3895755,74.39359892,46.0688971,36.82148411,56.77223495,62.0569569,10
HLA-DMA,-0.482514361,6.318435644,-2.615755554,0.023044031,0.543817038,-3.231127995,-1.397176576,90.13747363,97.86835077,116.3043702,81.25117854,58.58318092,72.21427078,68.64699874,110.6249958,70.99533549,55.12042708,10
ZNF667,0.653695347,4.920724403,2.614778422,0.023085131,0.543817038,-3.23227364,1.573192645,27.16866679,15.40283938,25.64164113,51.59399729,28.26258447,34.01355835,29.48642361,44.53553189,22.84792333,40.70079866,8
ANKRD10-IT1,0.326427148,9.341483804,2.613677271,0.023131534,0.543817038,-3.233564689,1.253904217,554.4278227,543.4924218,563.3869933,842.3924218,593.593926,726.1924218,550.73013,712.7217571,780.5276751,699.0692412,10
SF3B1,0.29584593,9.385698882,2.613372926,0.023144375,0.543817038,-3.233921519,1.227604577,535.279049,535.558196,678.7673107,795.2362052,766.6322462,752.3763718,587.1449771,667.4951005,706.5256148,725.8073899,10
ACTR3,0.353782033,9.613662738,2.61334046,0.023145745,0.543817038,-3.233959584,1.277906278,760.9332139,611.8561066,617.1046358,959.4370924,761.9282006,1093.344684,741.1431992,766.2293912,756.1924218,883.2282853,10
N4BP2L1,-0.364608211,5.322392984,-2.613258647,0.023149199,0.543817038,-3.234055506,-1.28753193,41.7008577,45.05527353,57.96969421,41.86940486,31.51556338,38.42767088,37.19504114,42.83967129,29.72358753,40.21697635,3
FOCAD,0.314073427,7.085899137,2.613164704,0.023153165,0.543817038,-3.23416565,1.243212942,112.5890083,122.755833,114.8473107,153.7069834,117.7319495,181.6227958,135.0789238,157.7931384,134.9945163,142.6503287,9
MCTS1,0.366344927,8.40726092,2.612995723,0.0231603,0.543817038,-3.234363771,1.289082794,260.5905814,351.8961467,250.3515155,363.1248488,289.7924218,391.5509568,321.2107009,401.2402923,422.9325809,394.5088636,10
LRPAP1,0.330212513,5.755958635,2.612019497,0.023201565,0.543817038,-3.235508347,1.25719855,47.41255114,49.27758125,41.76935531,76.17428244,55.94818965,63.01881394,52.88361133,58.14481532,52.75841524,49.95432263,3
LOC645513,-0.204896421,3.782744338,-2.611823935,0.02320984,0.543817038,-3.235737634,-1.152603592,15.19123411,15.40678361,15.01002548,13.61992518,13.06997377,13.33991539,12.18820125,14.36735982,13.63424744,12.24498836,6
DMGDH,-0.33994583,3.302305187,-2.611621469,0.023218411,0.543817038,-3.235975015,-1.265709068,9.374340386,14.66338832,11.45525778,10.35492363,8.741515165,9.455662935,9.862275682,9.640901399,8.190178216,8.316402724,9
LRRC17,0.753919966,5.727595272,2.611160988,0.023237914,0.543817038,-3.236514904,1.686368667,56.94315052,31.00313632,28.12461051,78.05889142,63.37228995,42.6335062,39.3246215,80.15765585,92.77969175,56.97847806,9
RABL2A ,0.398736261,4.214172682,2.609875205,0.023292458,0.543817038,-3.238022412,1.318352585,16.74781927,14.22810667,15.01777063,25.16214669,19.09746174,24.4338652,17.47702715,22.30312487,14.93481183,19.83647293,10
LAMTOR4,0.242025292,7.557197668,2.608539092,0.02334927,0.543817038,-3.239588924,1.182651733,176.0402293,167.3865298,159.4034365,193.727152,197.9903356,226.0878717,181.9070451,219.3809378,191.6924218,180.2339488,10
SNX12,0.255872972,7.849525811,2.608102204,0.023367876,0.543817038,-3.240101146,1.194058047,207.8912875,200.571944,202.7534566,227.3463609,280.4398374,274.4174391,228.5549526,212.4455503,246.4883969,240.6458036,10
STX3,-0.297729586,5.959495894,-2.606494825,0.023436456,0.543817038,-3.241985688,-1.229208447,71.51502635,73.74913759,70.47262454,48.47718824,53.15102261,60.15550129,72.85103671,55.56651676,59.293744,62.96705131,9
MTFR1L,0.264030691,9.283832033,2.604038521,0.023541637,0.543817038,-3.244865516,1.200828973,482.2465058,534.816298,639.3690292,677.0924218,679.4678969,631.1909233,750.4924218,630.1901942,607.9687487,643.0089215,10
SDHAF2,0.253334704,7.012752216,2.603860066,0.023549296,0.543817038,-3.245074739,1.191959076,117.8924218,116.4968315,108.4419906,122.418575,138.6878533,157.3720034,123.0924218,147.1507367,141.9896972,126.0162059,10
CTU2,-0.258164535,5.73913502,-2.603663759,0.023557725,0.543817038,-3.245304892,-1.195956184,57.57435524,56.73703965,67.93001034,43.62056535,51.04304689,48.34168032,51.50449275,56.57974154,55.10865897,49.28161464,3
RP11-342L8.2,0.381373127,5.780431268,2.60333933,0.023571661,0.543817038,-3.245685258,1.302581035,45.87509359,47.6332163,43.61870341,48.38507589,61.91174454,84.11957177,62.17691096,60.51507739,50.96769987,54.63904288,10
AK057978 ,0.297953691,6.478956642,2.602781348,0.023595649,0.543817038,-3.246339443,1.229399404,78.57647149,93.75631566,62.43563285,92.91633692,100.9924224,102.4988779,89.80907448,92.77532548,98.09510766,88.18146082,10
UTP23,0.248682441,7.626951606,2.602423583,0.023611042,0.543817038,-3.24675889,1.188121552,159.6036788,192.2924218,175.2309133,206.8716344,226.7179185,202.0694889,196.2592187,189.1066782,202.4766896,237.7917594,10
SMA4,0.66206778,4.968197745,2.602247588,0.023618618,0.543817038,-3.246965229,1.582348941,22.07157249,16.3177336,32.48641399,55.50128731,32.52305934,50.96339429,28.19545499,27.17760251,32.70717301,33.47992798,10
TMX4,-0.338216563,10.00264724,-2.601496278,0.023650985,0.543817038,-3.247846069,-1.264192852,1077.392422,1523.193026,1076.390118,909.4166655,1125.058911,1049.610585,820.4620312,974.0388296,882.8363191,964.691991,10
AHSA1,0.41888507,8.956641146,2.60132058,0.023658561,0.543817038,-3.248052057,1.33689399,306.8118036,496.0330767,437.9924218,472.0794208,660.0746984,673.946622,492.1033719,538.3485915,494.0417383,500.2763092,10
PSMG3,0.216017426,6.898639516,2.59995759,0.02371741,0.543817038,-3.249650026,1.161522762,101.5225079,118.3924218,103.1924222,131.1724145,122.7350595,131.7861379,113.9560828,124.5924218,129.4082915,120.9394705,10
FAM173B,0.559534653,5.099558146,2.598106704,0.023797554,0.543817038,-3.251819986,1.473793762,24.13620486,25.52514423,28.97381029,64.56235636,30.63791998,48.80647353,29.98301644,34.37610296,32.78707865,38.54837718,6
SLC4A5,-0.258980443,4.95010125,-2.597936135,0.023804953,0.543817038,-3.252019957,-1.196632742,32.06086093,35.92876796,37.38412495,29.36160728,28.09747103,26.88405493,28.8029079,27.49843943,35.78555273,29.43004376,4
SLC25A37,0.371856007,9.183558867,2.597499272,0.023823914,0.543817038,-3.252532128,1.294016494,386.9924218,565.4886961,522.8535537,597.3415661,502.8238865,650.4800583,775.5924218,606.2802084,693.4924218,606.0927875,10
GZF1,0.401549,7.727706033,2.596179723,0.023881275,0.543817038,-3.254079135,1.320925407,161.0540254,186.185786,177.0318539,255.0957461,178.3109063,322.9543915,211.1921242,213.5791083,208.5996057,249.5578999,10
TRMT6,0.381023431,6.994949654,2.595871754,0.023894682,0.543817038,-3.254440189,1.30226534,109.6981427,109.4046831,99.30357717,187.5466943,165.2926162,133.278325,120.9038266,114.3727793,137.3902915,121.8583798,10
LINC00938,0.503722745,6.284333464,2.595862996,0.023895064,0.543817038,-3.254450456,1.417867526,64.79947621,66.05525919,53.13795694,127.6705434,111.1437073,78.53942665,61.237366,82.53546215,85.18289222,75.81798208,10
GNL1,0.429064058,5.728277589,2.595814431,0.023897179,0.543817038,-3.254507392,1.346359848,42.08209183,49.71075414,38.13853828,60.95062518,82.51805336,49.25231455,48.74900069,67.13317524,55.03496931,49.25231455,10
DRD5,-0.270531723,4.406606571,-2.595054594,0.023930292,0.543817038,-3.2553982,-1.206252325,21.98712324,22.69970311,28.33960718,19.4092451,19.67321698,17.33540719,22.33717093,20.05120695,20.55478614,21.36610865,3
GADD45A,1.472487998,7.949504722,2.594388025,0.023959378,0.543817038,-3.256179659,2.775000435,138.9924218,91.99243375,138.523185,1023.642587,166.9893405,184.9191798,192.8759085,809.1599955,500.101277,194.9569022,10
HSPA2,0.535055805,11.11960409,2.592372681,0.024047528,0.543817038,-3.258542351,1.448998202,1834.763276,2307.313283,1194.191653,2328.538297,2717.392422,3052.190601,1828.780004,2413.716895,3170.94215,2176.20382,10
MMS19,0.30963148,7.584672483,2.591366131,0.024091673,0.543817038,-3.259722371,1.239391071,151.7482046,179.9252943,165.0777072,209.4924218,206.2187115,265.3032965,184.3924218,199.2926015,175.7924218,203.5924218,10
CEP350,-0.242520293,6.169471612,-2.59079537,0.024116741,0.543817038,-3.260391493,-1.183057581,71.23220666,90.33413703,82.48445207,73.35931399,72.04101767,63.35623597,64.87801345,65.01635727,67.92157481,73.30056854,10
TBATA,-0.355307006,5.01987812,-2.590663838,0.024122521,0.543817038,-3.260545692,-1.279257779,39.70646506,34.26434737,42.10269697,26.45985948,26.95218577,23.85917856,34.09619932,31.63286986,35.65079818,34.48057071,5
DONSON,0.462875227,5.937588866,2.589905295,0.024155884,0.543817038,-3.261434953,1.378285946,48.79290714,53.9359048,44.59948056,88.80134974,62.45472522,92.0039375,55.17088865,53.88645407,56.81088383,73.95143883,10
EGR1,0.984719883,7.537397542,2.589358492,0.024179961,0.543817038,-3.262075982,1.978929041,199.495901,50.88432184,150.63532,194.6924218,163.4740896,209.9789181,444.4687955,240.8893605,222.6099598,201.0043969,10
TMEM110 ,-0.347059467,6.622725806,-2.588276977,0.024227653,0.543817038,-3.263343858,-1.271965435,95.7637471,140.0924218,118.2223909,71.1247854,91.81189649,101.1635027,92.35887848,99.94189355,90.09243956,99.13279183,4
ARPP21,0.420540245,5.944848515,2.587923903,0.024243243,0.543817038,-3.263757771,1.338428661,49.33602224,49.33602224,52.06608539,99.49242276,59.03753906,64.22811027,64.45567355,72.69368774,50.96884353,68.89504826,10
BHMT2,-0.660315568,4.686784273,-2.58791411,0.024243675,0.543817038,-3.26376925,-1.580428281,27.42474113,60.57872476,26.88761923,20.62419709,17.94948399,19.64780226,31.74011392,26.93036705,25.31134894,18.26848107,4
TRNT1,0.400758865,6.606505702,2.587366926,0.024267855,0.543817038,-3.264410717,1.320202161,76.30422039,86.43610362,78.28534774,89.85652867,87.11595422,153.8273062,109.5128179,96.7800852,115.2847143,101.6099299,10
C12orf66,0.346024219,5.698336715,2.587191367,0.024275618,0.543817038,-3.264616525,1.271053027,37.98214895,48.41232427,46.00782037,57.9270276,51.94062402,72.56677329,45.1781378,51.94062402,56.89652924,57.76811006,9
C8orf59,0.303182813,6.17207766,2.587132885,0.024278205,0.543817038,-3.264685083,1.23386351,63.32106262,70.19468274,54.25355114,76.49423276,67.81485457,97.31477868,73.07824203,76.84100015,76.5663369,72.60612087,10
KIAA0907,0.773241107,6.44312605,2.585969992,0.024329693,0.543817038,-3.266048338,1.709105089,46.88735144,66.44848108,68.60684539,191.0924218,148.3260569,104.392422,74.48519744,75.83868226,66.0974511,105.3315575,10
TTC19,0.290534415,8.655588129,2.585589855,0.024346547,0.543817038,-3.266493968,1.223093262,327.0256861,343.9917562,381.9266519,426.7726862,401.4949869,551.5924218,420.7958719,402.3661766,432.4555464,382.5403589,10
CHTOP,0.388908413,9.356539237,2.585405416,0.024354729,0.543817038,-3.266710183,1.309402296,594.3216468,479.6325992,561.0649646,865.871463,627.0042992,881.346647,543.3982193,670.2924218,786.9146753,668.1368128,10
CHPT1,0.470173468,6.887610429,2.584375531,0.024400463,0.543817038,-3.267917496,1.385276022,89.27452294,106.1044995,88.3984007,118.5863667,98.28560747,140.9116723,140.4364798,178.7924218,159.0131522,98.65835788,10
MRPS30,0.2209483,8.82959493,2.583804054,0.024425877,0.543817038,-3.268587423,1.165499431,379.2203492,428.7925952,419.8600191,513.8813629,496.4255979,479.5935144,484.5766968,438.2782075,430.7076384,497.279424,10
LOC101927137 ,0.407482277,3.654193963,2.583735844,0.024428912,0.543817038,-3.268667383,1.326369077,11.26033552,9.118970291,10.73924207,17.88283453,11.88756651,17.30930698,11.1931812,14.41805595,13.09970929,11.66321466,6
WRAP73,0.373666232,5.473519871,2.583566566,0.024436446,0.543817038,-3.268865822,1.295641183,38.64424559,41.56117628,31.70227014,51.30518443,53.58286893,53.26058294,47.11564324,53.21524052,34.08401555,47.06830549,10
TXLNB,-0.35007424,10.64357343,-2.582349098,0.024490697,0.543817038,-3.270293013,-1.274626217,1706.555213,2218.687154,1799.667014,1419.513621,1766.928755,1627.751431,1717.242422,1194.092674,1478.810138,1300.802359,10
TMX2,0.246994674,8.568260245,2.582298915,0.024492936,0.543817038,-3.27035184,1.186732417,340.2837293,364.1368076,308.0799089,363.0018155,407.3010534,393.4203892,376.9222357,401.0332464,473.7861845,390.4528347,10
RIPK3,-0.243140229,6.421032234,-2.581354062,0.024535124,0.543817038,-3.271459444,-1.183566058,91.71552831,93.88845336,104.092422,73.30821229,81.30355265,72.40662789,81.79304476,91.25809297,87.79246012,84.19250417,7
FBXO9,0.61654796,4.182467891,2.581196237,0.024542178,0.543817038,-3.271644453,1.533202185,14.02830836,13.22086839,13.15590672,21.06932694,35.49139531,28.98522855,17.40200234,15.95432442,16.34389486,16.22980021,8
BAI3,-0.401776258,3.18029088,-2.580998655,0.024551012,0.543817038,-3.271876068,-1.3211335,14.26959913,9.423266603,9.941769264,8.492971359,6.418901481,9.821262007,7.376308618,9.060005038,9.415776138,8.318427943,3
RP11-884K10.7,0.264907083,5.359951522,2.579633361,0.024612137,0.543817038,-3.273476511,1.20155866,34.4531798,38.96064187,35.09123742,43.09170302,50.46673839,42.34479334,40.33877076,39.52679638,39.63832087,49.78279766,5
EMG1,0.370134391,7.70986764,2.57817815,0.024677453,0.543817038,-3.275182337,1.292473222,163.5974959,215.7760968,151.6837366,257.650436,194.9924178,287.2589892,204.3361129,214.9993948,202.5609855,235.3069849,10
CYR61,1.332920845,7.769383427,2.577438224,0.024710728,0.543817038,-3.276049682,2.519121741,276.9660248,53.534443,100.639707,672.0244149,125.3924218,231.0028666,198.7834333,323.2956444,346.7140955,377.6766997,10
MRI1,0.328443721,7.384520643,2.576816009,0.024738744,0.543817038,-3.276779043,1.255658127,144.5975069,151.5933467,131.951928,231.96227,164.9673153,169.5332721,152.0924218,206.1924218,174.4924218,165.2488472,10
SRP72,0.273205586,8.536252032,2.576470849,0.024754299,0.543817038,-3.277183636,1.208490043,364.3116806,304.2924218,310.1194773,421.9370685,355.3924218,475.1351164,380.926287,395.0924218,360.6924218,374.0556424,10
LOC646736,-1.183615457,7.311209496,-2.575823272,0.024783508,0.543817038,-3.277942718,-2.271453004,305.3030155,353.0447884,208.1407317,45.37556159,370.0177884,148.6355324,104.9806664,111.4229299,129.9715432,119.9267925,10
CPEB2,-0.2677906,4.601296602,-2.575034361,0.024819137,0.543817038,-3.278867464,-1.20396262,27.52988237,26.71840256,28.71159706,25.98990815,26.09404992,19.90974442,23.97553821,23.17916704,19.98020002,22.4250193,6
UXS1,0.304730208,7.919312126,2.574961793,0.024822417,0.543817038,-3.278952526,1.235187628,228.9762185,197.2874058,201.5220557,278.4195794,248.1038011,257.9372539,226.4777802,213.6218008,287.7076543,306.0714173,10
EIF3D,0.253927544,9.446374299,2.574890145,0.024825656,0.543817038,-3.279036509,1.192448983,627.3690982,630.5308497,593.1615389,831.3471049,675.2773709,794.6749102,709.8313965,758.104025,622.7604917,778.6791535,10
SLC33A1,0.295932024,4.928786881,2.574762765,0.024831415,0.543817038,-3.279185821,1.227677837,28.00605165,28.14719818,23.3009566,34.61831682,33.29858257,39.92519554,31.05008412,31.8431113,28.11684798,29.24438356,8
HSPA4,0.422735499,8.559458486,2.573204499,0.024901972,0.544148278,-3.281012361,1.34046681,302.0138521,364.2745523,263.7957654,533.0146076,419.662619,531.8478815,337.8893644,361.3924218,353.9924218,391.4169552,10
PHF11,0.330890879,7.906831154,2.572352814,0.024940618,0.544148278,-3.282010661,1.257789833,243.7954384,169.5365886,206.5922667,316.2622795,247.300768,239.0924218,239.7924218,236.0459669,243.4634081,288.0222207,10
CLEC1A,-0.231655799,5.159005855,-2.571245386,0.024990957,0.544170267,-3.283308716,-1.174181799,41.10228082,39.8456656,39.01609007,34.56312106,32.7421371,34.89449558,39.2980307,33.45289752,34.56817985,29.56013465,7
